caseid,task,start_timestamp,end_timestamp,resource
4,Flat Grinding,2012-03-24 08:04:23.743,2012-03-24 08:35:10.009,Role 6
4,Lapping,2012-03-24 08:35:10.009,2012-03-24 08:57:51.414,Role 6
4,Final Inspection Q.C.,2012-03-24 08:57:51.414,2012-03-24 13:24:08.315,Role 3
4,Grinding Rework,2012-03-24 13:24:08.315,2012-03-24 16:39:08.315,Role 2
4,Final Inspection Q.C.,2012-03-24 16:39:08.315,2012-03-24 18:04:29.837,Role 3
4,Grinding Rework,2012-03-24 18:04:29.837,2012-03-24 21:19:29.837,Role 2
4,Final Inspection Q.C.,2012-03-24 21:19:29.837,2012-03-24 22:41:17.596,Role 3
4,Grinding Rework,2012-03-24 22:41:17.596,2012-03-25 01:56:18.596,Role 2
4,Final Inspection Q.C.,2012-03-25 01:56:18.596,2012-03-25 02:45:16.234,Role 3
4,Grinding Rework,2012-03-25 02:45:16.234,2012-03-25 07:00:16.234,Role 2
4,Packing,2012-03-25 07:00:16.234,2012-03-25 08:00:16.234,Role 5
4,End,2012-03-25 08:00:16.234,2012-03-25 08:00:16.234,SYSTEM
5,Turning & Milling,2012-03-27 14:38:00.0,2012-03-27 16:29:21.833,Role 1
5,Turning & Milling Q.C.,2012-03-27 16:29:21.833,2012-03-27 16:40:23.152,Role 3
5,Round Grinding,2012-03-27 16:40:23.152,2012-03-27 17:03:09.7,Role 2
5,Turning & Milling Q.C.,2012-03-27 17:03:09.7,2012-03-27 17:43:58.543,Role 3
5,Turn & Mill. & Screw Assem,2012-03-27 17:43:58.543,2012-03-27 17:43:58.543,SYSTEM
5,Turning & Milling Q.C.,2012-03-27 17:43:58.543,2012-03-27 19:19:25.732,Role 3
5,Round Grinding,2012-03-27 19:19:25.732,2012-03-27 21:56:27.017,Role 2
5,Final Inspection Q.C.,2012-03-27 21:56:27.017,2012-03-27 22:09:44.039,Role 3
5,Round Grinding,2012-03-27 22:09:44.039,2012-03-28 05:23:13.821,Role 2
5,Packing,2012-03-28 05:23:13.821,2012-03-28 06:23:13.821,Role 5
5,End,2012-03-28 06:23:13.821,2012-03-28 06:23:13.821,SYSTEM
6,Start,2012-03-28 18:46:00.0,2012-03-28 18:46:00.0,SYSTEM
6,Turning & Milling Q.C.,2012-03-28 18:46:00.0,2012-03-28 19:09:13.74,Role 3
6,Stress Relief,2012-03-28 19:09:13.74,2012-03-29 07:00:00.0,SYSTEM
6,Turning & Milling,2012-03-29 07:00:00.0,2012-03-29 09:00:24.074,Role 1
6,Turning & Milling Q.C.,2012-03-29 09:00:24.074,2012-03-29 11:07:22.611,Role 3
6,Turn & Mill. & Screw Assem,2012-03-29 11:07:22.611,2012-03-29 14:00:00.0,SYSTEM
6,Turning & Milling Q.C.,2012-03-29 14:00:00.0,2012-03-29 14:35:51.058,Role 3
6,Nitration Q.C.,2012-03-29 14:35:51.058,2012-03-29 14:38:51.058,Role 3
6,Laser Marking,2012-03-29 14:38:51.058,2012-03-29 14:40:59.273,Role 6
6,Round Grinding,2012-03-29 14:40:59.273,2012-03-29 16:48:20.352,Role 2
6,Packing,2012-03-29 16:48:20.352,2012-03-29 17:48:20.352,Role 5
6,Final Inspection Q.C.,2012-03-29 17:48:20.352,2012-03-29 19:32:35.302,Role 3
6,End,2012-03-29 19:32:35.302,2012-03-30 07:00:00.0,SYSTEM
7,Rework Milling,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Start,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning Q.C.,2012-04-02 17:54:00.0,2012-04-02 17:54:00.0,SYSTEM
7,Turning & Milling,2012-04-02 17:54:00.0,2012-04-02 21:10:36.54,Role 1
7,Laser Marking,2012-04-02 21:10:36.54,2012-04-02 21:18:38.978,Role 6
7,Final Inspection Q.C.,2012-04-02 21:18:38.978,2012-04-02 22:52:55.618,Role 3
7,Grinding Rework,2012-04-02 22:52:55.618,2012-04-03 02:07:56.618,Role 2
7,Final Inspection Q.C.,2012-04-03 02:07:56.618,2012-04-03 02:55:22.57,Role 3
7,Grinding Rework,2012-04-03 02:55:22.57,2012-04-03 06:10:22.57,Role 2
7,Packing,2012-04-03 06:10:22.57,2012-04-03 07:10:22.57,Role 5
7,Fix,2012-04-03 07:10:22.57,2012-04-03 07:10:22.57,SYSTEM
7,Packing,2012-04-03 07:10:22.57,2012-04-03 08:10:22.57,Role 5
7,Fix,2012-04-03 08:10:22.57,2012-04-03 08:10:22.57,SYSTEM
7,Packing,2012-04-03 08:10:22.57,2012-04-03 09:10:22.57,Role 5
7,Round  Q.C.,2012-04-03 09:10:22.57,2012-04-03 14:00:00.0,SYSTEM
7,Packing,2012-04-03 14:00:00.0,2012-04-03 15:00:00.0,Role 5
7,Final Inspection Q.C.,2012-04-03 15:00:00.0,2012-04-03 15:19:59.659,Role 3
7,End,2012-04-03 15:19:59.659,2012-04-03 16:00:00.0,SYSTEM
8,Start,2012-04-04 07:02:00.0,2012-04-04 07:02:00.0,SYSTEM
8,Change Version,2012-04-04 07:02:00.0,2012-04-04 07:02:00.0,SYSTEM
8,Final Inspection Q.C.,2012-04-04 07:02:00.0,2012-04-04 07:40:30.795,Role 3
8,Packing,2012-04-04 07:40:30.795,2012-04-04 08:40:30.795,Role 5
8,Fix,2012-04-04 08:40:30.795,2012-04-04 14:00:00.0,SYSTEM
8,Packing,2012-04-04 14:00:00.0,2012-04-04 15:00:00.0,Role 5
8,Fix,2012-04-04 15:00:00.0,2012-04-04 17:00:00.0,SYSTEM
8,Packing,2012-04-04 17:00:00.0,2012-04-04 18:00:00.0,Role 5
8,Fix,2012-04-04 18:00:00.0,2012-04-04 18:00:00.0,SYSTEM
8,Packing,2012-04-04 18:00:00.0,2012-04-04 19:00:00.0,Role 5
8,Round  Q.C.,2012-04-04 19:00:00.0,2012-04-05 07:00:00.0,SYSTEM
8,Packing,2012-04-05 07:00:00.0,2012-04-05 08:00:00.0,Role 5
8,Final Inspection Q.C.,2012-04-05 08:00:00.0,2012-04-05 08:53:35.801,Role 3
8,Grinding Rework,2012-04-05 08:53:35.801,2012-04-05 12:08:35.801,Role 2
8,Packing,2012-04-05 12:08:35.801,2012-04-05 13:08:35.801,Role 5
8,End,2012-04-05 13:08:35.801,2012-04-05 14:00:00.0,SYSTEM
9,Turning & Milling,2012-04-06 18:10:00.0,2012-04-06 19:36:13.988,Role 1
9,Laser Marking,2012-04-06 19:36:13.988,2012-04-06 20:24:46.675,Role 6
9,Flat Grinding,2012-04-06 20:24:46.675,2012-04-06 20:32:04.911,Role 6
9,Lapping,2012-04-06 20:32:04.911,2012-04-06 20:51:03.011,Role 6
9,Final Inspection Q.C.,2012-04-06 20:51:03.011,2012-04-06 23:24:16.856,Role 3
9,Round Grinding,2012-04-06 23:24:16.856,2012-04-07 03:23:34.441,Role 2
9,Lapping,2012-04-07 03:23:34.441,2012-04-07 04:28:34.648,Role 6
9,Round Grinding,2012-04-07 04:28:34.648,2012-04-07 08:08:08.723,Role 2
9,Turning & Milling Q.C.,2012-04-07 08:08:08.723,2012-04-07 12:11:09.443,Role 3
9,Flat Grinding,2012-04-07 12:11:09.443,2012-04-07 14:36:15.353,Role 6
9,Laser Marking,2012-04-07 14:36:15.353,2012-04-07 16:24:09.554,Role 6
9,Flat Grinding,2012-04-07 16:24:09.554,2012-04-07 16:51:58.197,Role 6
9,Lapping,2012-04-07 16:51:58.197,2012-04-07 19:26:20.458,Role 6
9,Final Inspection Q.C.,2012-04-07 19:26:20.458,2012-04-07 21:15:17.764,Role 3
9,Round Grinding,2012-04-07 21:15:17.764,2012-04-07 21:53:17.963,Role 2
9,Turning & Milling Q.C.,2012-04-07 21:53:17.963,2012-04-07 22:36:37.059,Role 3
9,Laser Marking,2012-04-07 22:36:37.059,2012-04-07 23:18:34.82,Role 6
9,Round Grinding,2012-04-07 23:18:34.82,2012-04-08 02:13:05.925,Role 2
9,Lapping,2012-04-08 02:13:05.925,2012-04-08 03:59:12.206,Role 6
9,Turning Rework,2012-04-08 03:59:12.206,2012-04-08 03:59:12.206,SYSTEM
9,Lapping,2012-04-08 03:59:12.206,2012-04-08 04:00:37.291,Role 6
9,Final Inspection Q.C.,2012-04-08 04:00:37.291,2012-04-08 07:13:18.124,Role 3
9,Grinding Rework,2012-04-08 07:13:18.124,2012-04-08 10:28:18.124,Role 2
9,Final Inspection Q.C.,2012-04-08 10:28:18.124,2012-04-08 11:19:14.511,Role 3
9,End,2012-04-08 11:19:14.511,2012-04-08 11:19:14.511,SYSTEM
10,Start,2012-04-10 18:16:00.0,2012-04-10 18:16:00.0,SYSTEM
10,Turning & Milling Q.C.,2012-04-10 18:16:00.0,2012-04-10 19:05:42.917,Role 3
10,Turning & Milling,2012-04-10 19:05:42.917,2012-04-10 23:28:49.615,Role 1
10,Milling,2012-04-10 23:28:49.615,2012-04-10 23:28:49.615,SYSTEM
10,Final Inspection Q.C.,2012-04-10 23:28:49.615,2012-04-11 00:28:43.08,Role 3
10,End,2012-04-11 00:28:43.08,2012-04-11 00:28:43.08,SYSTEM
11,Start,2012-04-13 07:26:00.0,2012-04-13 07:26:00.0,SYSTEM
11,Turning & Milling,2012-04-13 07:26:00.0,2012-04-13 07:44:30.448,Role 1
11,Start,2012-04-13 07:44:30.448,2012-04-13 07:44:30.448,SYSTEM
11,Change Version,2012-04-13 07:44:30.448,2012-04-13 07:44:30.448,SYSTEM
11,Final Inspection Q.C.,2012-04-13 07:44:30.448,2012-04-13 09:49:20.988,Role 3
11,Grinding Rework,2012-04-13 09:49:20.988,2012-04-13 13:04:20.988,Role 2
11,Packing,2012-04-13 13:04:20.988,2012-04-13 14:04:20.988,Role 5
11,End,2012-04-13 14:04:20.988,2012-04-13 14:04:20.988,SYSTEM
12,Start,2012-04-17 08:32:00.0,2012-04-17 08:32:00.0,SYSTEM
12,Milling Q.C.,2012-04-17 08:32:00.0,2012-04-17 08:32:00.0,SYSTEM
12,Packing,2012-04-17 08:32:00.0,2012-04-17 09:32:00.0,Role 5
12,Round  Q.C.,2012-04-17 09:32:00.0,2012-04-17 09:32:00.0,SYSTEM
12,Packing,2012-04-17 09:32:00.0,2012-04-17 10:32:00.0,Role 5
12,Round  Q.C.,2012-04-17 10:32:00.0,2012-04-17 14:00:00.0,SYSTEM
12,Packing,2012-04-17 14:00:00.0,2012-04-17 15:00:00.0,Role 5
12,Round  Q.C.,2012-04-17 15:00:00.0,2012-04-17 16:00:00.0,SYSTEM
12,Packing,2012-04-17 16:00:00.0,2012-04-17 17:00:00.0,Role 5
12,Round  Q.C.,2012-04-17 17:00:00.0,2012-04-17 17:00:00.0,SYSTEM
12,Packing,2012-04-17 17:00:00.0,2012-04-17 18:00:00.0,Role 5
12,Round  Q.C.,2012-04-17 18:00:00.0,2012-04-17 18:00:00.0,SYSTEM
12,Packing,2012-04-17 18:00:00.0,2012-04-17 19:00:00.0,Role 5
12,Final Inspection Q.C.,2012-04-17 19:00:00.0,2012-04-17 22:56:47.13,Role 3
12,Grinding Rework,2012-04-17 22:56:47.13,2012-04-18 02:11:48.13,Role 2
12,Final Inspection Q.C.,2012-04-18 02:11:48.13,2012-04-18 04:20:39.944,Role 3
12,End,2012-04-18 04:20:39.944,2012-04-18 04:20:39.944,SYSTEM
13,Start,2012-04-18 17:41:00.0,2012-04-18 17:41:00.0,SYSTEM
13,Turning & Milling,2012-04-18 17:41:00.0,2012-04-18 19:08:33.285,Role 1
13,Laser Marking,2012-04-18 19:08:33.285,2012-04-18 19:49:14.14,Role 6
13,Lapping,2012-04-18 19:49:14.14,2012-04-18 20:14:28.468,Role 6
13,Round Grinding,2012-04-18 20:14:28.468,2012-04-18 20:55:54.383,Role 2
13,Turning & Milling Q.C.,2012-04-18 20:55:54.383,2012-04-19 00:48:12.089,Role 3
13,Laser Marking,2012-04-19 00:48:12.089,2012-04-19 01:10:53.506,Role 6
13,Lapping,2012-04-19 01:10:53.506,2012-04-19 02:36:47.643,Role 6
13,Laser Marking,2012-04-19 02:36:47.643,2012-04-19 03:32:59.404,Role 6
13,Flat Grinding,2012-04-19 03:32:59.404,2012-04-19 07:57:09.056,Role 6
13,Laser Marking,2012-04-19 07:57:09.056,2012-04-19 10:04:09.261,Role 6
13,Round Grinding,2012-04-19 10:04:09.261,2012-04-19 13:49:46.647,Role 2
13,Laser Marking,2012-04-19 13:49:46.647,2012-04-19 14:02:52.085,Role 6
13,Round Grinding,2012-04-19 14:02:52.085,2012-04-19 15:51:53.479,Role 2
13,Final Inspection Q.C.,2012-04-19 15:51:53.479,2012-04-19 20:39:52.983,Role 3
13,Round Grinding,2012-04-19 20:39:52.983,2012-04-19 21:10:38.933,Role 2
13,Final Inspection Q.C.,2012-04-19 21:10:38.933,2012-04-20 06:39:55.703,Role 3
13,Round Grinding,2012-04-20 06:39:55.703,2012-04-20 06:45:31.831,Role 2
13,Final Inspection Q.C.,2012-04-20 06:45:31.831,2012-04-20 09:51:59.396,Role 3
13,End,2012-04-20 09:51:59.396,2012-04-20 09:51:59.396,SYSTEM
14,Rework Milling,2012-04-23 16:49:00.0,2012-04-23 16:49:00.0,SYSTEM
14,Start,2012-04-23 16:49:00.0,2012-04-23 16:49:00.0,SYSTEM
14,Turning,2012-04-23 16:49:00.0,2012-04-23 16:49:00.0,SYSTEM
14,Turning Q.C.,2012-04-23 16:49:00.0,2012-04-23 16:49:00.0,SYSTEM
14,Turning & Milling,2012-04-23 16:49:00.0,2012-04-23 19:25:00.696,Role 1
14,Milling,2012-04-23 19:25:00.696,2012-04-24 07:00:00.0,SYSTEM
14,Final Inspection Q.C.,2012-04-24 07:00:00.0,2012-04-24 08:57:39.661,Role 3
14,Packing,2012-04-24 08:57:39.661,2012-04-24 09:57:39.661,Role 5
14,End,2012-04-24 09:57:39.661,2012-04-24 14:00:00.0,SYSTEM
15,Start,2012-04-25 00:55:00.0,2012-04-25 00:55:00.0,SYSTEM
15,Turning & Milling,2012-04-25 00:55:00.0,2012-04-25 07:28:56.004,Role 1
15,Start,2012-04-25 07:28:56.004,2012-04-25 07:28:56.004,SYSTEM
15,Milling Q.C.,2012-04-25 07:28:56.004,2012-04-25 07:28:56.004,SYSTEM
15,Packing,2012-04-25 07:28:56.004,2012-04-25 08:28:56.004,Role 5
15,End,2012-04-25 08:28:56.004,2012-04-25 14:00:00.0,SYSTEM
16,Turning & Milling,2012-04-27 17:05:00.0,2012-04-27 22:04:14.627,Role 1
16,Start,2012-04-27 22:04:14.627,2012-04-27 22:04:14.627,SYSTEM
16,Change Version,2012-04-27 22:04:14.627,2012-04-27 22:04:14.627,SYSTEM
16,Final Inspection Q.C.,2012-04-27 22:04:14.627,2012-04-27 22:38:08.089,Role 3
16,End,2012-04-27 22:38:08.089,2012-04-28 18:00:00.0,SYSTEM
17,Rework Milling,2012-05-01 17:11:00.0,2012-05-01 17:11:00.0,SYSTEM
17,Start,2012-05-01 17:11:00.0,2012-05-01 17:11:00.0,SYSTEM
17,Milling Q.C.,2012-05-01 17:11:00.0,2012-05-01 17:11:00.0,SYSTEM
17,Packing,2012-05-01 17:11:00.0,2012-05-01 18:11:00.0,Role 5
17,Final Inspection Q.C.,2012-05-01 18:11:00.0,2012-05-02 03:34:09.019,Role 3
17,Grinding Rework,2012-05-02 03:34:09.019,2012-05-02 06:49:09.019,Role 2
17,Final Inspection Q.C.,2012-05-02 06:49:09.019,2012-05-02 10:19:33.917,Role 3
17,End,2012-05-02 10:19:33.917,2012-05-02 10:19:33.917,SYSTEM
18,Start,2012-05-03 14:20:00.0,2012-05-03 14:20:00.0,SYSTEM
18,Turning,2012-05-03 14:20:00.0,2012-05-03 14:20:00.0,SYSTEM
18,Turning Q.C.,2012-05-03 14:20:00.0,2012-05-03 14:20:00.0,SYSTEM
18,Turning & Milling,2012-05-03 14:20:00.0,2012-05-03 22:55:49.578,Role 1
18,Turning & Milling Q.C.,2012-05-03 22:55:49.578,2012-05-03 23:31:21.1,Role 3
18,Turn & Mill. & Screw Assem,2012-05-03 23:31:21.1,2012-05-04 07:00:00.0,SYSTEM
18,Turning & Milling Q.C.,2012-05-04 07:00:00.0,2012-05-04 07:32:35.291,Role 3
18,Round Grinding,2012-05-04 07:32:35.291,2012-05-04 13:42:13.461,Role 2
18,Packing,2012-05-04 13:42:13.461,2012-05-04 14:42:13.461,Role 5
18,Fix,2012-05-04 14:42:13.461,2012-05-04 14:42:13.461,SYSTEM
18,Packing,2012-05-04 14:42:13.461,2012-05-04 15:42:13.461,Role 5
18,Final Inspection Q.C.,2012-05-04 15:42:13.461,2012-05-04 17:04:37.46,Role 3
18,Round Grinding,2012-05-04 17:04:37.46,2012-05-04 20:12:27.653,Role 2
18,Turning & Milling Q.C.,2012-05-04 20:12:27.653,2012-05-05 00:44:32.756,Role 3
18,Laser Marking,2012-05-05 00:44:32.756,2012-05-05 02:23:15.766,Role 6
18,Final Inspection Q.C.,2012-05-05 02:23:15.766,2012-05-05 06:31:25.935,Role 3
18,Packing,2012-05-05 06:31:25.935,2012-05-05 07:31:25.935,Role 5
18,Round  Q.C.,2012-05-05 07:31:25.935,2012-05-05 18:00:00.0,SYSTEM
18,Packing,2012-05-05 18:00:00.0,2012-05-05 19:00:00.0,Role 5
18,Fix,2012-05-05 19:00:00.0,2012-05-07 16:00:00.0,SYSTEM
18,Packing,2012-05-07 16:00:00.0,2012-05-07 17:00:00.0,Role 5
18,Fix,2012-05-07 17:00:00.0,2012-05-07 17:00:00.0,SYSTEM
18,Packing,2012-05-07 17:00:00.0,2012-05-07 18:00:00.0,Role 5
18,End,2012-05-07 18:00:00.0,2012-05-07 18:00:00.0,SYSTEM
19,Start,2012-05-08 07:27:00.0,2012-05-08 07:27:00.0,SYSTEM
19,Turning & Milling,2012-05-08 07:27:00.0,2012-05-08 09:32:51.124,Role 1
19,Laser Marking,2012-05-08 09:32:51.124,2012-05-08 09:40:04.054,Role 6
19,Flat Grinding,2012-05-08 09:40:04.054,2012-05-08 09:55:20.961,Role 6
19,Lapping,2012-05-08 09:55:20.961,2012-05-08 10:47:43.577,Role 6
19,Turning Rework,2012-05-08 10:47:43.577,2012-05-08 14:00:00.0,SYSTEM
19,Lapping,2012-05-08 14:00:00.0,2012-05-08 14:39:58.99,Role 6
19,Turning Rework,2012-05-08 14:39:58.99,2012-05-08 14:39:58.99,SYSTEM
19,Lapping,2012-05-08 14:39:58.99,2012-05-08 17:39:49.86,Role 6
19,Laser Marking,2012-05-08 17:39:49.86,2012-05-08 18:03:03.496,Role 6
19,Round Grinding,2012-05-08 18:03:03.496,2012-05-08 19:32:17.156,Role 2
19,Laser Marking,2012-05-08 19:32:17.156,2012-05-08 19:54:13.427,Role 6
19,Lapping,2012-05-08 19:54:13.427,2012-05-08 23:42:44.217,Role 6
19,Round Grinding,2012-05-08 23:42:44.217,2012-05-08 23:42:46.388,Role 2
19,Final Inspection Q.C.,2012-05-08 23:42:46.388,2012-05-09 03:37:29.69,Role 3
19,End,2012-05-09 03:37:29.69,2012-05-09 03:37:29.69,SYSTEM
20,Start,2012-05-09 14:35:00.0,2012-05-09 14:35:00.0,SYSTEM
20,Change Version,2012-05-09 14:35:00.0,2012-05-09 14:35:00.0,SYSTEM
20,Final Inspection Q.C.,2012-05-09 14:35:00.0,2012-05-09 19:30:42.368,Role 3
20,Round Grinding,2012-05-09 19:30:42.368,2012-05-10 19:02:48.074,Role 2
20,Packing,2012-05-10 19:02:48.074,2012-05-10 20:02:48.074,Role 5
20,Fix,2012-05-10 20:02:48.074,2012-05-10 20:02:48.074,SYSTEM
20,Packing,2012-05-10 20:02:48.074,2012-05-10 21:02:48.074,Role 5
20,Final Inspection Q.C.,2012-05-10 21:02:48.074,2012-05-10 23:28:11.115,Role 3
20,End,2012-05-10 23:28:11.115,2012-05-11 07:00:00.0,SYSTEM
21,Rework Milling,2012-05-12 18:43:00.0,2012-05-12 18:43:00.0,SYSTEM
21,Start,2012-05-12 18:43:00.0,2012-05-12 18:43:00.0,SYSTEM
21,Milling Q.C.,2012-05-12 18:43:00.0,2012-05-12 18:43:00.0,SYSTEM
21,Packing,2012-05-12 18:43:00.0,2012-05-12 19:43:00.0,Role 5
21,Round  Q.C.,2012-05-12 19:43:00.0,2012-05-14 16:00:00.0,SYSTEM
21,Packing,2012-05-14 16:00:00.0,2012-05-14 17:00:00.0,Role 5
21,Final Inspection Q.C.,2012-05-14 17:00:00.0,2012-05-14 17:32:57.547,Role 3
21,Round Grinding,2012-05-14 17:32:57.547,2012-05-14 20:57:21.719,Role 2
21,Packing,2012-05-14 20:57:21.719,2012-05-14 21:57:21.719,Role 5
21,Fix,2012-05-14 21:57:21.719,2012-05-15 07:00:00.0,SYSTEM
21,Packing,2012-05-15 07:00:00.0,2012-05-15 08:00:00.0,Role 5
21,Round  Q.C.,2012-05-15 08:00:00.0,2012-05-15 08:00:00.0,SYSTEM
21,Packing,2012-05-15 08:00:00.0,2012-05-15 09:00:00.0,Role 5
21,End,2012-05-15 09:00:00.0,2012-05-15 14:00:00.0,SYSTEM
22,Rework Milling,2012-05-15 21:49:00.0,2012-05-15 21:49:00.0,SYSTEM
22,Start,2012-05-15 21:49:00.0,2012-05-15 21:49:00.0,SYSTEM
22,Turning & Milling,2012-05-15 21:49:00.0,2012-05-16 00:27:09.871,Role 1
22,Start,2012-05-16 00:27:09.871,2012-05-16 00:27:09.871,SYSTEM
22,Turning & Milling,2012-05-16 00:27:09.871,2012-05-16 03:34:12.24,Role 1
