caseid,task,start_timestamp,end_timestamp
Case04,Turning & Milling,2021-02-13 12:20:14.880527,2021-02-13 13:41:46.253232
Case04,Final Inspection,2021-02-13 13:49:30.336009,2021-02-13 13:49:30.336009
Case04,Turning & Milling,2021-02-13 23:12:19.957226,2021-02-13 23:12:19.957226
Case04,Round  Q.C.,2021-02-14 13:31:50.284305,2021-02-14 15:43:35.644765
Case04,Round  Q.C.,2021-02-13 16:41:25.510958,2021-02-13 16:41:25.510958
Case04,Fix,2021-02-14 15:17:01.589280,2021-02-14 15:36:52.411789
Case04,Turning & Milling Q.C.,2021-02-14 19:16:02.916924,2021-02-14 19:16:02.916924
Case04,Turning,2021-02-15 02:58:19.407639,2021-02-15 02:58:19.407639
Case04,Round  Q.C.,2021-02-16 08:13:13.902458,2021-02-16 11:40:53.621639
Case04,Lapping,2021-02-16 04:06:00.142483,2021-02-16 05:54:23.508858
Case04,Fix,2021-02-14 10:40:59.015990,2021-02-14 11:40:56.895328
Case05,Stress Relief,2021-02-16 20:55:35.014064,2021-02-16 20:55:35.014064
Case05,Turning Rework,2021-02-17 23:14:02.135533,2021-02-17 23:14:02.135533
Case05,Round  Q.C.,2021-02-17 08:39:36.353080,2021-02-17 12:02:25.829780
Case05,Round Grinding,2021-02-17 15:44:52.749460,2021-02-17 15:44:52.749460
Case05,Laser Marking,2021-02-17 19:29:53.914612,2021-02-17 23:14:02.135533
Case05,Milling,2021-02-17 23:14:02.135533,2021-02-17 23:14:02.135533
Case05,Round  Q.C.,2021-02-17 23:22:23.477694,2021-02-18 01:38:03.242837
Case05,Turning,2021-02-18 17:37:50.174579,2021-02-18 21:49:17.860355
Case05,Turning,2021-02-18 03:13:15.444564,2021-02-18 08:21:21.052283
Case05,Milling Q.C.,2021-02-18 08:21:21.052283,2021-02-18 10:27:12.110099
Case05,Turn & Mill. & Screw Assem,2021-02-18 10:27:12.110099,2021-02-18 10:27:12.110099
Case05,Round  Q.C.,2021-02-18 10:27:12.110099,2021-02-18 13:29:15.844049
Case05,Laser Marking,2021-02-18 15:03:11.243295,2021-02-18 15:03:11.243295
Case05,Fix,2021-02-16 16:57:17.820560,2021-02-16 20:31:05.325958
Case05,Lapping,2021-02-18 02:35:56.896416,2021-02-18 02:35:56.896416
Case05,Turning Rework,2021-02-16 15:46:18.891498,2021-02-16 16:57:17.820560
Case05,Packing,2021-02-14 13:22:16.277342,2021-02-14 18:10:04.444552
Case05,Round  Q.C.,2021-02-16 09:51:30.176553,2021-02-16 12:17:31.190871
Case05,Turning Q.C.,2021-02-13 12:37:29.622512,2021-02-13 12:37:29.622512
Case05,Round  Q.C.,2021-02-13 12:37:29.622512,2021-02-13 16:24:25.334296
Case05,Rework Milling,2021-02-13 16:24:25.334296,2021-02-13 17:36:57.335474
Case05,Lapping,2021-02-14 08:48:41.792888,2021-02-14 10:40:59.403014
Case05,Round  Q.C.,2021-02-14 12:20:17.921972,2021-02-14 12:20:17.921972
Case05,Grinding Rework,2021-02-16 14:51:36.738309,2021-02-16 14:51:36.738309
Case05,Nitration Q.C.,2021-02-13 18:03:35.800189,2021-02-13 18:03:35.800189
Case05,Laser Marking,2021-02-14 18:31:56.374672,2021-02-14 18:31:56.374672
Case05,Grinding Rework,2021-02-16 02:14:52.991341,2021-02-16 04:06:00.529507
Case05,Round  Q.C.,2021-02-16 04:41:27.107230,2021-02-16 04:41:27.107230
Case05,Flat Grinding,2021-02-16 09:45:41.230387,2021-02-16 09:51:30.176553
Case05,Turning,2021-02-16 09:51:30.176553,2021-02-16 09:51:30.176553
Case05,Grinding Rework,2021-02-14 18:10:04.444552,2021-02-14 18:31:56.374672
Case06,Round Grinding,2021-02-13 15:21:11.439445,2021-02-13 21:04:04.985950
Case06,Lapping,2021-02-13 12:37:29.622512,2021-02-13 15:19:45.653067
Case06,Fix,2021-02-13 18:09:32.279286,2021-02-13 18:09:32.279286
Case07,Setup,2021-02-13 17:36:57.335474,2021-02-13 17:36:57.335474
Case07,Flat Grinding,2021-02-13 19:31:11.887231,2021-02-13 19:43:33.065910
Case07,Turning Rework,2021-02-14 06:15:17.079829,2021-02-14 09:03:43.544263
Case07,Change Version,2021-02-13 14:46:21.918693,2021-02-13 15:24:38.947151
Case08,Final Inspection,2021-02-15 23:45:28.240288,2021-02-16 01:46:34.124997
Case08,Stress Relief,2021-02-14 18:31:56.374672,2021-02-15 00:14:16.386698
Case08,Lapping,2021-02-14 18:33:28.074034,2021-02-14 18:33:28.074034
Case08,Rework Milling,2021-02-14 12:20:17.921972,2021-02-14 13:20:54.385853
Case08,Flat Grinding,2021-02-14 12:08:56.998367,2021-02-14 16:54:55.067119
Case08,Lapping,2021-02-13 17:46:39.473214,2021-02-13 19:06:27.415218
Case08,Final Inspection Q.C.,2021-02-13 17:44:25.705764,2021-02-13 18:05:48.762172
Case08,Rework Milling,2021-02-13 12:37:29.622512,2021-02-13 13:43:23.158903
Case08,Final Inspection,2021-02-13 13:54:05.147455,2021-02-13 18:29:42.200706
Case08,Round  Q.C.,2021-02-14 11:16:40.248050,2021-02-14 12:54:26.557168
Case09,Setup,2021-02-16 15:32:40.273046,2021-02-16 15:32:40.273046
Case09,Flat Grinding,2021-02-16 17:18:55.242611,2021-02-16 17:18:55.242611
Case09,Turning & Milling,2021-02-16 22:27:22.334825,2021-02-16 22:27:22.334825
Case09,Fix,2021-02-17 12:39:14.836185,2021-02-17 15:22:30.367363
Case09,Turning Q.C.,2021-02-17 12:02:25.829780,2021-02-17 15:05:41.559799
Case09,Turn & Mill. & Screw Assem,2021-02-17 16:08:19.892421,2021-02-17 16:08:19.892421
Case09,Turning,2021-02-20 03:38:47.253636,2021-02-20 04:36:26.772188
Case09,Laser Marking,2021-02-18 03:42:20.094002,2021-02-18 03:42:20.094002
Case09,Turn & Mill. & Screw Assem,2021-02-18 01:59:48.239983,2021-02-18 03:40:46.631101
Case09,Turning Rework,2021-02-18 02:54:44.447089,2021-02-18 02:54:44.447089
Case09,Nitration Q.C.,2021-02-16 12:17:31.190871,2021-02-16 14:18:38.512386
Case09,Turning Rework,2021-02-17 23:14:02.135533,2021-02-17 23:14:02.135533
Case09,Nitration Q.C.,2021-02-16 21:39:00.995664,2021-02-17 01:11:55.514345
Case09,Final Inspection,2021-02-13 13:49:30.723033,2021-02-13 13:49:30.723033
Case09,Milling Q.C.,2021-02-16 12:35:44.830484,2021-02-16 12:35:44.830484
Case09,Turning & Milling,2021-02-13 12:20:15.267551,2021-02-13 13:41:46.640256
Case09,Turning & Milling,2021-02-13 23:12:20.344250,2021-02-13 23:12:20.344250
Case09,Round  Q.C.,2021-02-14 13:31:50.671329,2021-02-14 15:43:36.031789
Case09,Fix,2021-02-14 10:40:59.403014,2021-02-14 11:40:57.282352
Case09,Round  Q.C.,2021-02-13 16:41:25.897982,2021-02-13 16:41:25.897982
Case09,Turning & Milling Q.C.,2021-02-14 19:16:03.303948,2021-02-14 19:16:03.303948
Case09,Turning,2021-02-15 02:58:19.794663,2021-02-15 02:58:19.794663
Case09,Round  Q.C.,2021-02-16 08:13:14.289482,2021-02-16 11:40:54.008663
Case09,Lapping,2021-02-16 04:06:00.529507,2021-02-16 05:54:23.895882
Case09,Turning Q.C.,2021-02-16 05:34:44.487594,2021-02-16 05:34:44.487594
Case09,Fix,2021-02-14 15:17:01.976304,2021-02-14 15:36:52.798813
Case10,Round  Q.C.,2021-02-17 23:22:23.749598,2021-02-18 01:38:03.514741
Case10,Stress Relief,2021-02-16 20:55:35.285968,2021-02-16 20:55:35.285968
Case10,Round Grinding,2021-02-17 15:44:53.021364,2021-02-17 15:44:53.021364
Case10,Laser Marking,2021-02-17 19:29:54.186516,2021-02-17 23:14:02.407437
Case10,Milling,2021-02-17 23:14:02.407437,2021-02-17 23:14:02.407437
Case10,Turning Rework,2021-02-17 23:14:02.407437,2021-02-17 23:14:02.407437
Case10,Lapping,2021-02-18 02:35:57.168320,2021-02-18 02:35:57.168320
Case10,Milling Q.C.,2021-02-18 08:21:21.324187,2021-02-18 10:27:12.382003
Case10,Turn & Mill. & Screw Assem,2021-02-18 10:27:12.382003,2021-02-18 10:27:12.382003
Case10,Round  Q.C.,2021-02-18 10:27:12.382003,2021-02-18 13:29:16.115953
Case10,Laser Marking,2021-02-18 15:03:11.515199,2021-02-18 15:03:11.515199
Case10,Turning,2021-02-18 17:37:50.446483,2021-02-18 21:49:18.132259
Case10,Fix,2021-02-16 16:57:18.092464,2021-02-16 20:31:05.597862
Case10,Turning,2021-02-18 03:13:15.716468,2021-02-18 08:21:21.324187
Case10,Turning Rework,2021-02-16 15:46:19.163402,2021-02-16 16:57:18.092464
Case10,Round  Q.C.,2021-02-17 08:39:36.624984,2021-02-17 12:02:26.101684
Case10,Round  Q.C.,2021-02-16 09:51:30.448457,2021-02-16 12:17:31.462775
Case10,Turning Q.C.,2021-02-13 12:37:29.894416,2021-02-13 12:37:29.894416
Case10,Round  Q.C.,2021-02-13 12:37:29.894416,2021-02-13 16:24:25.606200
Case10,Rework Milling,2021-02-13 16:24:25.606200,2021-02-13 17:36:57.607378
Case10,Lapping,2021-02-14 08:48:42.064792,2021-02-14 10:40:59.674918
Case10,Round  Q.C.,2021-02-14 12:20:18.193876,2021-02-14 12:20:18.193876
Case10,Packing,2021-02-14 13:22:16.549246,2021-02-14 18:10:04.716456
Case10,Nitration Q.C.,2021-02-13 18:03:36.072093,2021-02-13 18:03:36.072093
Case10,Laser Marking,2021-02-14 18:31:56.646576,2021-02-14 18:31:56.646576
Case10,Grinding Rework,2021-02-16 02:14:53.263245,2021-02-16 04:06:00.801411
Case10,Round  Q.C.,2021-02-16 04:41:27.379134,2021-02-16 04:41:27.379134
Case10,Grinding Rework,2021-02-16 14:51:37.010213,2021-02-16 14:51:37.010213
Case10,Flat Grinding,2021-02-16 09:45:41.502291,2021-02-16 09:51:30.448457
Case10,Turning,2021-02-16 09:51:30.448457,2021-02-16 09:51:30.448457
Case10,Grinding Rework,2021-02-14 18:10:04.716456,2021-02-14 18:31:56.646576
Case11,Round Grinding,2021-02-13 15:21:11.711349,2021-02-13 21:04:05.257854
Case11,Lapping,2021-02-13 12:37:29.894416,2021-02-13 15:19:45.924971
Case11,Fix,2021-02-13 18:09:32.551190,2021-02-13 18:09:32.551190
Case12,Setup,2021-02-13 17:36:57.607378,2021-02-13 17:36:57.607378
Case12,Flat Grinding,2021-02-13 19:31:12.159135,2021-02-13 19:43:33.337814
Case12,Turning Rework,2021-02-14 06:15:17.351733,2021-02-14 09:03:43.816167
Case12,Change Version,2021-02-13 14:46:22.190597,2021-02-13 15:24:39.219055
Case13,Final Inspection,2021-02-15 23:45:28.512192,2021-02-16 01:46:34.396901
Case13,Stress Relief,2021-02-14 18:31:56.646576,2021-02-15 00:14:16.658602
Case13,Lapping,2021-02-14 18:33:28.345938,2021-02-14 18:33:28.345938
Case13,Rework Milling,2021-02-14 12:20:18.193876,2021-02-14 13:20:54.657757
Case13,Flat Grinding,2021-02-14 12:08:57.270271,2021-02-14 16:54:55.339023
Case13,Lapping,2021-02-13 17:46:39.745118,2021-02-13 19:06:27.687122
Case13,Final Inspection Q.C.,2021-02-13 17:44:25.977668,2021-02-13 18:05:49.034076
Case13,Rework Milling,2021-02-13 12:37:29.894416,2021-02-13 13:43:23.430807
Case13,Final Inspection,2021-02-13 13:54:05.419359,2021-02-13 18:29:42.472610
Case13,Round  Q.C.,2021-02-14 11:16:40.519954,2021-02-14 12:54:26.829072
Case14,Setup,2021-02-16 15:32:40.544950,2021-02-16 15:32:40.544950
Case14,Flat Grinding,2021-02-16 17:18:55.514515,2021-02-16 17:18:55.514515
Case14,Turning & Milling,2021-02-16 22:27:22.606729,2021-02-16 22:27:22.606729
Case14,Fix,2021-02-17 12:39:15.108089,2021-02-17 15:22:30.639267
Case14,Turning Q.C.,2021-02-17 12:02:26.101684,2021-02-17 15:05:41.831703
Case14,Turn & Mill. & Screw Assem,2021-02-17 16:08:20.164325,2021-02-17 16:08:20.164325
Case14,Turning,2021-02-20 03:38:47.525540,2021-02-20 04:36:27.044092
Case14,Laser Marking,2021-02-18 03:42:20.365906,2021-02-18 03:42:20.365906
Case14,Turn & Mill. & Screw Assem,2021-02-18 01:59:48.511887,2021-02-18 03:40:46.903005
Case14,Turning Rework,2021-02-18 02:54:44.718993,2021-02-18 02:54:44.718993
Case14,Nitration Q.C.,2021-02-16 12:17:31.462775,2021-02-16 14:18:38.784290
Case14,Turning Rework,2021-02-17 23:14:02.407437,2021-02-17 23:14:02.407437
Case14,Nitration Q.C.,2021-02-16 21:39:01.267568,2021-02-17 01:11:55.786249
Case14,Turning & Milling,2021-02-13 12:20:15.539455,2021-02-13 13:41:46.912160
Case14,Milling Q.C.,2021-02-16 12:35:45.102388,2021-02-16 12:35:45.102388
Case14,Final Inspection,2021-02-13 13:49:30.994937,2021-02-13 13:49:30.994937
Case14,Turning & Milling,2021-02-13 23:12:20.616154,2021-02-13 23:12:20.616154
Case14,Round  Q.C.,2021-02-14 13:31:50.943233,2021-02-14 15:43:36.303693
Case14,Fix,2021-02-14 10:40:59.674918,2021-02-14 11:40:57.554256
Case14,Round  Q.C.,2021-02-13 16:41:26.169886,2021-02-13 16:41:26.169886
Case14,Turning & Milling Q.C.,2021-02-14 19:16:03.575852,2021-02-14 19:16:03.575852
Case14,Turning,2021-02-15 02:58:20.066567,2021-02-15 02:58:20.066567
Case14,Round  Q.C.,2021-02-16 08:13:14.561386,2021-02-16 11:40:54.280567
Case14,Lapping,2021-02-16 04:06:00.801411,2021-02-16 05:54:24.167786
Case14,Turning Q.C.,2021-02-16 05:34:44.759498,2021-02-16 05:34:44.759498
Case14,Fix,2021-02-14 15:17:02.248208,2021-02-14 15:36:53.070717
Case15,Turning Rework,2021-02-17 23:14:01.825494,2021-02-17 23:14:01.825494
Case15,Stress Relief,2021-02-16 20:55:34.704025,2021-02-16 20:55:34.704025
Case15,Round  Q.C.,2021-02-17 08:39:36.043041,2021-02-17 12:02:25.519741
Case15,Round Grinding,2021-02-17 15:44:52.439421,2021-02-17 15:44:52.439421
Case15,Laser Marking,2021-02-17 19:29:53.604573,2021-02-17 23:14:01.825494
Case15,Milling,2021-02-17 23:14:01.825494,2021-02-17 23:14:01.825494
Case15,Round  Q.C.,2021-02-17 23:22:23.167655,2021-02-18 01:38:02.932798
Case15,Turning,2021-02-18 17:37:49.864540,2021-02-18 21:49:17.550316
Case15,Turning,2021-02-18 03:13:15.134525,2021-02-18 08:21:20.742244
Case15,Milling Q.C.,2021-02-18 08:21:20.742244,2021-02-18 10:27:11.800060
Case15,Round  Q.C.,2021-02-18 10:27:11.800060,2021-02-18 13:29:15.534010
Case15,Laser Marking,2021-02-18 15:03:10.933256,2021-02-18 15:03:10.933256
Case15,Fix,2021-02-16 16:57:17.510521,2021-02-16 20:31:05.015919
Case15,Lapping,2021-02-18 02:35:56.586377,2021-02-18 02:35:56.586377
Case15,Turning Rework,2021-02-16 15:46:18.581459,2021-02-16 16:57:17.510521
Case15,Turn & Mill. & Screw Assem,2021-02-18 10:27:11.800060,2021-02-18 10:27:11.800060
Case15,Round  Q.C.,2021-02-16 09:51:29.866514,2021-02-16 12:17:30.880832
Case15,Turning Q.C.,2021-02-13 12:37:29.312473,2021-02-13 12:37:29.312473
Case15,Round  Q.C.,2021-02-13 12:37:29.312473,2021-02-13 16:24:25.024257
Case15,Rework Milling,2021-02-13 16:24:25.024257,2021-02-13 17:36:57.025435
Case15,Nitration Q.C.,2021-02-13 18:03:35.490150,2021-02-13 18:03:35.490150
Case15,Lapping,2021-02-14 08:48:41.482849,2021-02-14 10:40:59.092975
Case15,Round  Q.C.,2021-02-14 12:20:17.611933,2021-02-14 12:20:17.611933
Case15,Grinding Rework,2021-02-16 14:51:36.428270,2021-02-16 14:51:36.428270
Case15,Grinding Rework,2021-02-14 18:10:04.134513,2021-02-14 18:31:56.064633
Case15,Laser Marking,2021-02-14 18:31:56.064633,2021-02-14 18:31:56.064633
Case15,Grinding Rework,2021-02-16 02:14:52.681302,2021-02-16 04:06:00.219468
Case15,Round  Q.C.,2021-02-16 04:41:26.797191,2021-02-16 04:41:26.797191
Case15,Flat Grinding,2021-02-16 09:45:40.920348,2021-02-16 09:51:29.866514
Case15,Turning,2021-02-16 09:51:29.866514,2021-02-16 09:51:29.866514
Case15,Packing,2021-02-14 13:22:15.967303,2021-02-14 18:10:04.134513
Case16,Round Grinding,2021-02-13 15:21:11.129406,2021-02-13 21:04:04.675911
Case16,Lapping,2021-02-13 12:37:29.312473,2021-02-13 15:19:45.343028
Case16,Fix,2021-02-13 18:09:31.969247,2021-02-13 18:09:31.969247
Case17,Setup,2021-02-13 17:36:57.025435,2021-02-13 17:36:57.025435
Case17,Flat Grinding,2021-02-13 19:31:11.577192,2021-02-13 19:43:32.755871
Case17,Turning Rework,2021-02-14 06:15:16.769790,2021-02-14 09:03:43.234224
Case17,Change Version,2021-02-13 14:46:21.608654,2021-02-13 15:24:38.637112
Case18,Final Inspection,2021-02-15 23:45:27.930249,2021-02-16 01:46:33.814958
Case18,Stress Relief,2021-02-14 18:31:56.064633,2021-02-15 00:14:16.076659
Case18,Lapping,2021-02-14 18:33:27.763995,2021-02-14 18:33:27.763995
Case18,Rework Milling,2021-02-14 12:20:17.611933,2021-02-14 13:20:54.075814
Case18,Flat Grinding,2021-02-14 12:08:56.688328,2021-02-14 16:54:54.757080
Case18,Lapping,2021-02-13 17:46:39.163175,2021-02-13 19:06:27.105179
Case18,Round  Q.C.,2021-02-14 11:16:39.938011,2021-02-14 12:54:26.247129
Case18,Rework Milling,2021-02-13 12:37:29.312473,2021-02-13 13:43:22.848864
Case18,Final Inspection Q.C.,2021-02-13 17:44:25.395725,2021-02-13 18:05:48.452133
Case18,Final Inspection,2021-02-13 13:54:04.837416,2021-02-13 18:29:41.890667
Case19,Nitration Q.C.,2021-02-16 21:39:00.685625,2021-02-17 01:11:55.204306
Case19,Turning Rework,2021-02-18 02:54:44.137050,2021-02-18 02:54:44.137050
Case19,Turn & Mill. & Screw Assem,2021-02-18 01:59:47.929944,2021-02-18 03:40:46.321062
Case19,Turning,2021-02-20 03:38:46.943597,2021-02-20 04:36:26.462149
Case19,Turning Rework,2021-02-17 23:14:01.825494,2021-02-17 23:14:01.825494
Case19,Turn & Mill. & Screw Assem,2021-02-17 16:08:19.582382,2021-02-17 16:08:19.582382
Case19,Turning Q.C.,2021-02-17 12:02:25.519741,2021-02-17 15:05:41.249760
Case19,Fix,2021-02-17 12:39:14.526146,2021-02-17 15:22:30.057324
Case19,Turning & Milling,2021-02-16 22:27:22.024786,2021-02-16 22:27:22.024786
Case19,Flat Grinding,2021-02-16 17:18:54.932572,2021-02-16 17:18:54.932572
Case19,Setup,2021-02-16 15:32:39.963007,2021-02-16 15:32:39.963007
Case19,Nitration Q.C.,2021-02-16 12:17:30.880832,2021-02-16 14:18:38.202347
Case19,Laser Marking,2021-02-18 03:42:19.783963,2021-02-18 03:42:19.783963
Case19,Milling Q.C.,2021-02-16 12:35:44.520445,2021-02-16 12:35:44.520445
Case19,Turning Q.C.,2021-02-16 05:34:44.177555,2021-02-16 05:34:44.177555
Case19,Turning & Milling,2021-02-13 12:20:14.957512,2021-02-13 13:41:46.330217
Case19,Round  Q.C.,2021-02-13 16:41:25.587943,2021-02-13 16:41:25.587943
Case19,Turning & Milling,2021-02-13 23:12:20.034211,2021-02-13 23:12:20.034211
Case19,Round  Q.C.,2021-02-14 13:31:50.361290,2021-02-14 15:43:35.721750
Case19,Final Inspection,2021-02-13 13:49:30.412994,2021-02-13 13:49:30.412994
Case19,Fix,2021-02-14 15:17:01.666265,2021-02-14 15:36:52.488774
Case19,Turning & Milling Q.C.,2021-02-14 19:16:02.993909,2021-02-14 19:16:02.993909
Case19,Turning,2021-02-15 02:58:19.484624,2021-02-15 02:58:19.484624
Case19,Round  Q.C.,2021-02-16 08:13:13.979443,2021-02-16 11:40:53.698624
Case19,Lapping,2021-02-16 04:06:00.219468,2021-02-16 05:54:23.585843
Case19,Fix,2021-02-14 10:40:59.092975,2021-02-14 11:40:56.972313
Case20,Turning Rework,2021-02-17 23:14:02.519004,2021-02-17 23:14:02.519004
Case20,Stress Relief,2021-02-16 20:55:35.397535,2021-02-16 20:55:35.397535
Case20,Round  Q.C.,2021-02-17 08:39:36.736551,2021-02-17 12:02:26.213251
Case20,Round Grinding,2021-02-17 15:44:53.132931,2021-02-17 15:44:53.132931
Case20,Laser Marking,2021-02-17 19:29:54.298083,2021-02-17 23:14:02.519004
Case20,Milling,2021-02-17 23:14:02.519004,2021-02-17 23:14:02.519004
Case20,Round  Q.C.,2021-02-17 23:22:23.861165,2021-02-18 01:38:03.626308
Case20,Laser Marking,2021-02-18 15:03:11.626766,2021-02-18 15:03:11.626766
Case20,Turning,2021-02-18 03:13:15.828035,2021-02-18 08:21:21.435754
Case20,Milling Q.C.,2021-02-18 08:21:21.435754,2021-02-18 10:27:12.493570
Case20,Turn & Mill. & Screw Assem,2021-02-18 10:27:12.493570,2021-02-18 10:27:12.493570
Case20,Round  Q.C.,2021-02-18 10:27:12.493570,2021-02-18 13:29:16.227520
Case20,Fix,2021-02-16 16:57:18.204031,2021-02-16 20:31:05.709429
Case20,Turning,2021-02-18 17:37:50.558050,2021-02-18 21:49:18.243826
Case20,Lapping,2021-02-18 02:35:57.279887,2021-02-18 02:35:57.279887
Case20,Turning Rework,2021-02-16 15:46:19.274969,2021-02-16 16:57:18.204031
Case20,Flat Grinding,2021-02-16 09:45:41.613858,2021-02-16 09:51:30.560024
Case20,Round  Q.C.,2021-02-16 09:51:30.560024,2021-02-16 12:17:31.574342
Case20,Turning Q.C.,2021-02-13 12:37:30.005983,2021-02-13 12:37:30.005983
Case20,Round  Q.C.,2021-02-13 12:37:30.005983,2021-02-13 16:24:25.717767
Case20,Grinding Rework,2021-02-16 14:51:37.121780,2021-02-16 14:51:37.121780
Case20,Nitration Q.C.,2021-02-13 18:03:36.183660,2021-02-13 18:03:36.183660
Case20,Lapping,2021-02-14 08:48:42.176359,2021-02-14 10:40:59.786485
Case20,Round  Q.C.,2021-02-14 12:20:18.305443,2021-02-14 12:20:18.305443
Case20,Rework Milling,2021-02-13 16:24:25.717767,2021-02-13 17:36:57.718945
