caseid,task,start_timestamp,end_timestamp
Case012,Validar solicitud,2021-02-14 04:32:12.299148,2021-02-14 04:32:12.299148
Case012,Avanzar recepcion documentos,2021-02-14 13:16:09.757759,2021-02-14 13:16:09.757759
Case012,Avanzar recepcion documentos,2021-02-14 14:24:03.025386,2021-02-15 07:06:28.032329
Case013,Homologacion por grupo de cursos,2021-02-14 21:31:41.085531,2021-02-14 21:31:41.085531
Case013,Traer informacion estudiante - banner,2021-02-14 04:32:12.299148,2021-02-14 04:32:12.299148
Case013,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.757759,2021-02-15 03:13:50.772125
Case013,Avanzar recepcion documentos,2021-02-14 14:24:03.025386,2021-02-14 19:09:09.262273
Case014,Evaluacion curso,2021-02-14 05:55:28.315984,2021-02-14 05:55:28.315984
Case015,Evaluacion curso,2021-02-14 02:08:07.220761,2021-02-14 04:32:12.402274
Case015,Validar solicitud,2021-02-14 04:32:12.402274,2021-02-14 13:16:09.860885
Case015,Homologacion por grupo de cursos,2021-02-14 13:16:09.860885,2021-02-14 14:24:03.128512
Case015,Evaluacion curso,2021-02-14 21:30:01.651881,2021-02-15 08:46:07.551825
Case016,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.633329,2021-02-14 20:53:32.193630
Case016,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.402274,2021-02-14 04:32:12.402274
Case016,Evaluacion curso,2021-02-14 13:16:09.860885,2021-02-14 17:27:09.683444
Case016,Traer informacion estudiante - banner,2021-02-15 05:20:43.510363,2021-02-16 11:54:42.466433
Case017,Avanzar recepcion documentos,2021-02-14 13:16:09.860885,2021-02-14 13:16:09.860885
Case017,Avanzar recepcion documentos,2021-02-14 14:24:03.128512,2021-02-15 07:06:28.135455
Case017,Validar solicitud,2021-02-14 04:32:12.402274,2021-02-14 04:32:12.402274
Case017,Validacion final,2021-02-13 10:55:58.528516,2021-02-15 01:36:45.891034
Case018,Homologacion por grupo de cursos,2021-02-14 21:31:41.188657,2021-02-14 21:31:41.188657
Case018,Traer informacion estudiante - banner,2021-02-14 04:32:12.402274,2021-02-14 04:32:12.402274
Case018,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.860885,2021-02-15 03:13:50.875251
Case018,Avanzar recepcion documentos,2021-02-14 14:24:03.128512,2021-02-14 19:09:09.365399
Case019,Evaluacion curso,2021-02-14 05:55:28.419110,2021-02-14 05:55:28.419110
Case020,Evaluacion curso,2021-02-14 21:30:01.591923,2021-02-15 08:46:07.491867
Case020,Homologacion por grupo de cursos,2021-02-14 13:16:09.800927,2021-02-14 14:24:03.068554
Case020,Validar solicitud,2021-02-14 04:32:12.342316,2021-02-14 13:16:09.800927
Case020,Evaluacion curso,2021-02-14 02:08:07.160803,2021-02-14 04:32:12.342316
Case021,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.573371,2021-02-14 20:53:32.133672
Case021,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.342316,2021-02-14 04:32:12.342316
Case021,Evaluacion curso,2021-02-14 13:16:09.800927,2021-02-14 17:27:09.623486
Case021,Traer informacion estudiante - banner,2021-02-15 05:20:43.450405,2021-02-16 11:54:42.406475
Case022,Validacion final,2021-02-13 10:55:58.468558,2021-02-15 01:36:45.831076
Case022,Validar solicitud,2021-02-14 04:32:12.342316,2021-02-14 04:32:12.342316
Case022,Avanzar recepcion documentos,2021-02-14 13:16:09.800927,2021-02-14 13:16:09.800927
Case022,Avanzar recepcion documentos,2021-02-14 14:24:03.068554,2021-02-15 07:06:28.075497
Case023,Avanzar recepcion documentos,2021-02-14 14:24:03.068554,2021-02-14 19:09:09.305441
Case023,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.800927,2021-02-15 03:13:50.815293
Case023,Homologacion por grupo de cursos,2021-02-14 21:31:41.128699,2021-02-14 21:31:41.128699
Case023,Traer informacion estudiante - banner,2021-02-14 04:32:12.342316,2021-02-14 04:32:12.342316
Case024,Evaluacion curso,2021-02-14 05:55:28.359152,2021-02-14 05:55:28.359152
Case025,Evaluacion curso,2021-02-14 02:08:07.231515,2021-02-14 04:32:12.413028
Case025,Validar solicitud,2021-02-14 04:32:12.413028,2021-02-14 13:16:09.871639
Case025,Homologacion por grupo de cursos,2021-02-14 13:16:09.871639,2021-02-14 14:24:03.139266
Case025,Evaluacion curso,2021-02-14 21:30:01.662635,2021-02-15 08:46:07.562579
Case026,Traer informacion estudiante - banner,2021-02-15 05:20:43.521117,2021-02-16 11:54:42.477187
Case026,Evaluacion curso,2021-02-14 13:16:09.871639,2021-02-14 17:27:09.694198
Case026,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.644083,2021-02-14 20:53:32.204384
Case026,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.413028,2021-02-14 04:32:12.413028
Case027,Validacion final,2021-02-13 10:55:58.539270,2021-02-15 01:36:45.901788
Case027,Validar solicitud,2021-02-14 04:32:12.413028,2021-02-14 04:32:12.413028
Case027,Avanzar recepcion documentos,2021-02-14 13:16:09.871639,2021-02-14 13:16:09.871639
Case027,Avanzar recepcion documentos,2021-02-14 14:24:03.139266,2021-02-15 07:06:28.146209
Case028,Homologacion por grupo de cursos,2021-02-14 21:31:41.199411,2021-02-14 21:31:41.199411
Case028,Traer informacion estudiante - banner,2021-02-14 04:32:12.413028,2021-02-14 04:32:12.413028
Case028,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.871639,2021-02-15 03:13:50.886005
Case028,Avanzar recepcion documentos,2021-02-14 14:24:03.139266,2021-02-14 19:09:09.376153
Case029,Evaluacion curso,2021-02-14 05:55:28.429864,2021-02-14 05:55:28.429864
Case030,Evaluacion curso,2021-02-14 02:08:07.260849,2021-02-14 04:32:12.442362
Case030,Validar solicitud,2021-02-14 04:32:12.442362,2021-02-14 13:16:09.900973
Case030,Homologacion por grupo de cursos,2021-02-14 13:16:09.900973,2021-02-14 14:24:03.168600
Case030,Evaluacion curso,2021-02-14 21:30:01.691969,2021-02-15 08:46:07.591913
Case031,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.673417,2021-02-14 20:53:32.233718
Case031,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.442362,2021-02-14 04:32:12.442362
Case031,Evaluacion curso,2021-02-14 13:16:09.900973,2021-02-14 17:27:09.723532
Case031,Traer informacion estudiante - banner,2021-02-15 05:20:43.550451,2021-02-16 11:54:42.506521
Case032,Validar solicitud,2021-02-14 04:32:12.442362,2021-02-14 04:32:12.442362
Case032,Avanzar recepcion documentos,2021-02-14 14:24:03.168600,2021-02-15 07:06:28.175543
Case032,Avanzar recepcion documentos,2021-02-14 13:16:09.900973,2021-02-14 13:16:09.900973
Case032,Validacion final,2021-02-13 10:55:58.568604,2021-02-15 01:36:45.931122
Case033,Homologacion por grupo de cursos,2021-02-14 21:31:41.228745,2021-02-14 21:31:41.228745
Case033,Traer informacion estudiante - banner,2021-02-14 04:32:12.442362,2021-02-14 04:32:12.442362
Case033,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.900973,2021-02-15 03:13:50.915339
Case033,Avanzar recepcion documentos,2021-02-14 14:24:03.168600,2021-02-14 19:09:09.405487
Case034,Evaluacion curso,2021-02-14 05:55:28.459198,2021-02-14 05:55:28.459198
Case035,Evaluacion curso,2021-02-14 21:30:01.641735,2021-02-15 08:46:07.541679
Case035,Homologacion por grupo de cursos,2021-02-14 13:16:09.850739,2021-02-14 14:24:03.118366
Case035,Evaluacion curso,2021-02-14 02:08:07.210615,2021-02-14 04:32:12.392128
Case035,Validar solicitud,2021-02-14 04:32:12.392128,2021-02-14 13:16:09.850739
Case036,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.623183,2021-02-14 20:53:32.183484
Case036,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.392128,2021-02-14 04:32:12.392128
Case036,Evaluacion curso,2021-02-14 13:16:09.850739,2021-02-14 17:27:09.673298
Case036,Traer informacion estudiante - banner,2021-02-15 05:20:43.500217,2021-02-16 11:54:42.456287
Case037,Avanzar recepcion documentos,2021-02-14 13:16:09.850739,2021-02-14 13:16:09.850739
Case037,Validar solicitud,2021-02-14 04:32:12.392128,2021-02-14 04:32:12.392128
Case037,Avanzar recepcion documentos,2021-02-14 14:24:03.118366,2021-02-15 07:06:28.125309
Case037,Validacion final,2021-02-13 10:55:58.518370,2021-02-15 01:36:45.880888
Case038,Homologacion por grupo de cursos,2021-02-14 21:31:41.178511,2021-02-14 21:31:41.178511
Case038,Traer informacion estudiante - banner,2021-02-14 04:32:12.392128,2021-02-14 04:32:12.392128
Case038,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.850739,2021-02-15 03:13:50.865105
Case038,Avanzar recepcion documentos,2021-02-14 14:24:03.118366,2021-02-14 19:09:09.355253
Case039,Evaluacion curso,2021-02-14 05:55:28.408964,2021-02-14 05:55:28.408964
Case040,Homologacion por grupo de cursos,2021-02-14 13:16:09.703780,2021-02-14 14:24:02.971407
Case040,Validar solicitud,2021-02-14 04:32:12.245169,2021-02-14 13:16:09.703780
Case040,Evaluacion curso,2021-02-14 21:30:01.494776,2021-02-15 08:46:07.394720
Case040,Evaluacion curso,2021-02-14 02:08:07.063656,2021-02-14 04:32:12.245169
Case041,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.476224,2021-02-14 20:53:32.036525
Case041,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.245169,2021-02-14 04:32:12.245169
Case041,Evaluacion curso,2021-02-14 13:16:09.703780,2021-02-14 17:27:09.526339
Case041,Traer informacion estudiante - banner,2021-02-15 05:20:43.353258,2021-02-16 11:54:42.309328
Case042,Validacion final,2021-02-13 10:55:58.371411,2021-02-15 01:36:45.733929
Case042,Validar solicitud,2021-02-14 04:32:12.245169,2021-02-14 04:32:12.245169
Case042,Avanzar recepcion documentos,2021-02-14 13:16:09.703780,2021-02-14 13:16:09.703780
Case042,Avanzar recepcion documentos,2021-02-14 14:24:02.971407,2021-02-15 07:06:27.978350
Case043,Avanzar recepcion documentos,2021-02-14 14:24:02.971407,2021-02-14 19:09:09.208294
Case043,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.703780,2021-02-15 03:13:50.718146
Case043,Homologacion por grupo de cursos,2021-02-14 21:31:41.031552,2021-02-14 21:31:41.031552
Case043,Traer informacion estudiante - banner,2021-02-14 04:32:12.245169,2021-02-14 04:32:12.245169
Case044,Evaluacion curso,2021-02-14 05:55:28.262005,2021-02-14 05:55:28.262005
Case045,Evaluacion curso,2021-02-14 02:08:07.075361,2021-02-14 04:32:12.256874
Case045,Validar solicitud,2021-02-14 04:32:12.256874,2021-02-14 13:16:09.715485
Case045,Homologacion por grupo de cursos,2021-02-14 13:16:09.715485,2021-02-14 14:24:02.983112
Case045,Evaluacion curso,2021-02-14 21:30:01.506481,2021-02-15 08:46:07.406425
Case046,Traer informacion estudiante - banner,2021-02-15 05:20:43.364963,2021-02-16 11:54:42.321033
Case046,Evaluacion curso,2021-02-14 13:16:09.715485,2021-02-14 17:27:09.538044
Case046,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.487929,2021-02-14 20:53:32.048230
Case046,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.256874,2021-02-14 04:32:12.256874
Case047,Validacion final,2021-02-13 10:55:58.383116,2021-02-15 01:36:45.745634
Case047,Validar solicitud,2021-02-14 04:32:12.256874,2021-02-14 04:32:12.256874
Case047,Avanzar recepcion documentos,2021-02-14 13:16:09.715485,2021-02-14 13:16:09.715485
Case047,Avanzar recepcion documentos,2021-02-14 14:24:02.983112,2021-02-15 07:06:27.990055
Case048,Homologacion por grupo de cursos,2021-02-14 21:31:41.043257,2021-02-14 21:31:41.043257
Case048,Traer informacion estudiante - banner,2021-02-14 04:32:12.256874,2021-02-14 04:32:12.256874
Case048,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.715485,2021-02-15 03:13:50.729851
Case048,Avanzar recepcion documentos,2021-02-14 14:24:02.983112,2021-02-14 19:09:09.219999
Case049,Evaluacion curso,2021-02-14 05:55:28.273710,2021-02-14 05:55:28.273710
Case050,Evaluacion curso,2021-02-14 02:08:06.927733,2021-02-14 04:32:12.109246
Case050,Validar solicitud,2021-02-14 04:32:12.109246,2021-02-14 13:16:09.567857
Case050,Homologacion por grupo de cursos,2021-02-14 13:16:09.567857,2021-02-14 14:24:02.835484
Case050,Evaluacion curso,2021-02-14 21:30:01.358853,2021-02-15 08:46:07.258797
Case051,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.340301,2021-02-14 20:53:31.900602
Case051,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.109246,2021-02-14 04:32:12.109246
Case051,Evaluacion curso,2021-02-14 13:16:09.567857,2021-02-14 17:27:09.390416
Case051,Traer informacion estudiante - banner,2021-02-15 05:20:43.217335,2021-02-16 11:54:42.173405
Case052,Avanzar recepcion documentos,2021-02-14 14:24:02.835484,2021-02-15 07:06:27.842427
Case052,Avanzar recepcion documentos,2021-02-14 13:16:09.567857,2021-02-14 13:16:09.567857
Case052,Validacion final,2021-02-13 10:55:58.235488,2021-02-15 01:36:45.598006
Case052,Validar solicitud,2021-02-14 04:32:12.109246,2021-02-14 04:32:12.109246
Case053,Homologacion por grupo de cursos,2021-02-14 21:31:40.895629,2021-02-14 21:31:40.895629
Case053,Traer informacion estudiante - banner,2021-02-14 04:32:12.109246,2021-02-14 04:32:12.109246
Case053,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.567857,2021-02-15 03:13:50.582223
Case053,Avanzar recepcion documentos,2021-02-14 14:24:02.835484,2021-02-14 19:09:09.072371
Case054,Evaluacion curso,2021-02-14 05:55:28.126082,2021-02-14 05:55:28.126082
Case055,Evaluacion curso,2021-02-14 21:30:01.568486,2021-02-15 08:46:07.468430
Case055,Homologacion por grupo de cursos,2021-02-14 13:16:09.777490,2021-02-14 14:24:03.045117
Case055,Evaluacion curso,2021-02-14 02:08:07.137366,2021-02-14 04:32:12.318879
Case055,Validar solicitud,2021-02-14 04:32:12.318879,2021-02-14 13:16:09.777490
Case056,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.549934,2021-02-14 20:53:32.110235
Case056,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.318879,2021-02-14 04:32:12.318879
Case056,Evaluacion curso,2021-02-14 13:16:09.777490,2021-02-14 17:27:09.600049
Case056,Traer informacion estudiante - banner,2021-02-15 05:20:43.426968,2021-02-16 11:54:42.383038
Case057,Avanzar recepcion documentos,2021-02-14 13:16:09.777490,2021-02-14 13:16:09.777490
Case057,Validar solicitud,2021-02-14 04:32:12.318879,2021-02-14 04:32:12.318879
Case057,Avanzar recepcion documentos,2021-02-14 14:24:03.045117,2021-02-15 07:06:28.052060
Case057,Validacion final,2021-02-13 10:55:58.445121,2021-02-15 01:36:45.807639
Case058,Avanzar recepcion documentos,2021-02-14 14:24:03.045117,2021-02-14 19:09:09.282004
Case058,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.777490,2021-02-15 03:13:50.791856
Case058,Homologacion por grupo de cursos,2021-02-14 21:31:41.105262,2021-02-14 21:31:41.105262
Case058,Traer informacion estudiante - banner,2021-02-14 04:32:12.318879,2021-02-14 04:32:12.318879
Case059,Evaluacion curso,2021-02-14 05:55:28.335715,2021-02-14 05:55:28.335715
Case060,Homologacion por grupo de cursos,2021-02-14 13:16:09.887053,2021-02-14 14:24:03.154680
Case060,Validar solicitud,2021-02-14 04:32:12.428442,2021-02-14 13:16:09.887053
Case060,Evaluacion curso,2021-02-14 21:30:01.678049,2021-02-15 08:46:07.577993
Case060,Evaluacion curso,2021-02-14 02:08:07.246929,2021-02-14 04:32:12.428442
Case061,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.659497,2021-02-14 20:53:32.219798
Case061,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.428442,2021-02-14 04:32:12.428442
Case061,Evaluacion curso,2021-02-14 13:16:09.887053,2021-02-14 17:27:09.709612
Case061,Traer informacion estudiante - banner,2021-02-15 05:20:43.536531,2021-02-16 11:54:42.492601
Case062,Avanzar recepcion documentos,2021-02-14 14:24:03.154680,2021-02-15 07:06:28.161623
Case062,Validacion final,2021-02-13 10:55:58.554684,2021-02-15 01:36:45.917202
Case062,Validar solicitud,2021-02-14 04:32:12.428442,2021-02-14 04:32:12.428442
Case062,Avanzar recepcion documentos,2021-02-14 13:16:09.887053,2021-02-14 13:16:09.887053
Case063,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.887053,2021-02-15 03:13:50.901419
Case063,Avanzar recepcion documentos,2021-02-14 14:24:03.154680,2021-02-14 19:09:09.391567
Case063,Traer informacion estudiante - banner,2021-02-14 04:32:12.428442,2021-02-14 04:32:12.428442
Case063,Homologacion por grupo de cursos,2021-02-14 21:31:41.214825,2021-02-14 21:31:41.214825
Case064,Evaluacion curso,2021-02-14 05:55:28.445278,2021-02-14 05:55:28.445278
Case065,Evaluacion curso,2021-02-14 02:08:07.044372,2021-02-14 04:32:12.225885
Case065,Validar solicitud,2021-02-14 04:32:12.225885,2021-02-14 13:16:09.684496
Case065,Homologacion por grupo de cursos,2021-02-14 13:16:09.684496,2021-02-14 14:24:02.952123
Case065,Evaluacion curso,2021-02-14 21:30:01.475492,2021-02-15 08:46:07.375436
Case066,Traer informacion estudiante - banner,2021-02-15 05:20:43.333974,2021-02-16 11:54:42.290044
Case066,Evaluacion curso,2021-02-14 13:16:09.684496,2021-02-14 17:27:09.507055
Case066,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.225885,2021-02-14 04:32:12.225885
Case066,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.456940,2021-02-14 20:53:32.017241
Case067,Validacion final,2021-02-13 10:55:58.352127,2021-02-15 01:36:45.714645
Case067,Validar solicitud,2021-02-14 04:32:12.225885,2021-02-14 04:32:12.225885
Case067,Avanzar recepcion documentos,2021-02-14 13:16:09.684496,2021-02-14 13:16:09.684496
Case067,Avanzar recepcion documentos,2021-02-14 14:24:02.952123,2021-02-15 07:06:27.959066
Case068,Homologacion por grupo de cursos,2021-02-14 21:31:41.012268,2021-02-14 21:31:41.012268
Case068,Traer informacion estudiante - banner,2021-02-14 04:32:12.225885,2021-02-14 04:32:12.225885
Case068,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.684496,2021-02-15 03:13:50.698862
Case068,Avanzar recepcion documentos,2021-02-14 14:24:02.952123,2021-02-14 19:09:09.189010
Case069,Evaluacion curso,2021-02-14 05:55:28.242721,2021-02-14 05:55:28.242721
Case070,Evaluacion curso,2021-02-14 02:08:07.238462,2021-02-14 04:32:12.419975
Case070,Validar solicitud,2021-02-14 04:32:12.419975,2021-02-14 13:16:09.878586
Case070,Homologacion por grupo de cursos,2021-02-14 13:16:09.878586,2021-02-14 14:24:03.146213
Case070,Evaluacion curso,2021-02-14 21:30:01.669582,2021-02-15 08:46:07.569526
Case071,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.651030,2021-02-14 20:53:32.211331
Case071,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.419975,2021-02-14 04:32:12.419975
Case071,Evaluacion curso,2021-02-14 13:16:09.878586,2021-02-14 17:27:09.701145
Case071,Traer informacion estudiante - banner,2021-02-15 05:20:43.528064,2021-02-16 11:54:42.484134
Case072,Avanzar recepcion documentos,2021-02-14 14:24:03.146213,2021-02-15 07:06:28.153156
Case072,Avanzar recepcion documentos,2021-02-14 13:16:09.878586,2021-02-14 13:16:09.878586
Case072,Validar solicitud,2021-02-14 04:32:12.419975,2021-02-14 04:32:12.419975
Case072,Validacion final,2021-02-13 10:55:58.546217,2021-02-15 01:36:45.908735
Case073,Homologacion por grupo de cursos,2021-02-14 21:31:41.206358,2021-02-14 21:31:41.206358
Case073,Traer informacion estudiante - banner,2021-02-14 04:32:12.419975,2021-02-14 04:32:12.419975
Case073,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.878586,2021-02-15 03:13:50.892952
Case073,Avanzar recepcion documentos,2021-02-14 14:24:03.146213,2021-02-14 19:09:09.383100
Case074,Evaluacion curso,2021-02-14 05:55:28.436811,2021-02-14 05:55:28.436811
Case075,Evaluacion curso,2021-02-14 21:30:01.657103,2021-02-15 08:46:07.557047
Case075,Homologacion por grupo de cursos,2021-02-14 13:16:09.866107,2021-02-14 14:24:03.133734
Case075,Validar solicitud,2021-02-14 04:32:12.407496,2021-02-14 13:16:09.866107
Case075,Evaluacion curso,2021-02-14 02:08:07.225983,2021-02-14 04:32:12.407496
Case076,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.638551,2021-02-14 20:53:32.198852
Case076,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.407496,2021-02-14 04:32:12.407496
Case076,Evaluacion curso,2021-02-14 13:16:09.866107,2021-02-14 17:27:09.688666
Case076,Traer informacion estudiante - banner,2021-02-15 05:20:43.515585,2021-02-16 11:54:42.471655
Case077,Avanzar recepcion documentos,2021-02-14 14:24:03.133734,2021-02-15 07:06:28.140677
Case077,Validar solicitud,2021-02-14 04:32:12.407496,2021-02-14 04:32:12.407496
Case077,Avanzar recepcion documentos,2021-02-14 13:16:09.866107,2021-02-14 13:16:09.866107
Case077,Validacion final,2021-02-13 10:55:58.533738,2021-02-15 01:36:45.896256
Case078,Homologacion por grupo de cursos,2021-02-14 21:31:41.193879,2021-02-14 21:31:41.193879
Case078,Traer informacion estudiante - banner,2021-02-14 04:32:12.407496,2021-02-14 04:32:12.407496
Case078,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.866107,2021-02-15 03:13:50.880473
Case078,Avanzar recepcion documentos,2021-02-14 14:24:03.133734,2021-02-14 19:09:09.370621
Case079,Evaluacion curso,2021-02-14 05:55:28.424332,2021-02-14 05:55:28.424332
Case080,Homologacion por grupo de cursos,2021-02-14 13:16:09.939227,2021-02-14 14:24:03.206854
Case080,Validar solicitud,2021-02-14 04:32:12.480616,2021-02-14 13:16:09.939227
Case080,Evaluacion curso,2021-02-14 21:30:01.730223,2021-02-15 08:46:07.630167
Case080,Evaluacion curso,2021-02-14 02:08:07.299103,2021-02-14 04:32:12.480616
Case081,Traer informacion estudiante - banner,2021-02-15 05:20:43.588705,2021-02-16 11:54:42.544775
Case081,Evaluacion curso,2021-02-14 13:16:09.939227,2021-02-14 17:27:09.761786
Case081,Visto Bueno Cierre Proceso,2021-02-14 15:22:59.711671,2021-02-14 20:53:32.271972
Case081,Notificacion estudiante cancelacion soli,2021-02-14 04:32:12.480616,2021-02-14 04:32:12.480616
Case082,Validacion final,2021-02-13 10:55:58.606858,2021-02-15 01:36:45.969376
Case082,Validar solicitud,2021-02-14 04:32:12.480616,2021-02-14 04:32:12.480616
Case082,Avanzar recepcion documentos,2021-02-14 13:16:09.939227,2021-02-14 13:16:09.939227
Case082,Avanzar recepcion documentos,2021-02-14 14:24:03.206854,2021-02-15 07:06:28.213797
Case083,Visto Bueno Cierre Proceso,2021-02-14 13:16:09.939227,2021-02-15 03:13:50.953593
Case083,Traer informacion estudiante - banner,2021-02-14 04:32:12.480616,2021-02-14 04:32:12.480616
Case083,Avanzar recepcion documentos,2021-02-14 14:24:03.206854,2021-02-14 19:09:09.443741
Case083,Homologacion por grupo de cursos,2021-02-14 21:31:41.266999,2021-02-14 21:31:41.266999
Case084,Evaluacion curso,2021-02-14 05:55:28.497452,2021-02-14 05:55:28.497452
Case085,Evaluacion curso,2021-02-14 02:08:07.264853,2021-02-14 04:32:12.446366
Case085,Validar solicitud,2021-02-14 04:32:12.446366,2021-02-14 13:16:09.904977
