caseid,task,start_timestamp,end_timestamp
Case012,Validacion final,2021-02-13 10:56:06.561506,2021-02-15 01:36:53.924024
Case012,Validar solicitud,2021-02-14 04:32:20.435264,2021-02-14 04:32:20.435264
Case012,Avanzar recepcion documentos,2021-02-14 13:16:17.893875,2021-02-14 13:16:17.893875
Case012,Avanzar recepcion documentos,2021-02-14 14:24:11.161502,2021-02-15 07:06:36.168445
Case013,Homologacion por grupo de cursos,2021-02-14 21:31:49.221647,2021-02-14 21:31:49.221647
Case013,Traer informacion estudiante - banner,2021-02-14 04:32:20.435264,2021-02-14 04:32:20.435264
Case013,Visto Bueno Cierre Proceso,2021-02-14 13:16:17.893875,2021-02-15 03:13:58.908241
Case013,Avanzar recepcion documentos,2021-02-14 14:24:11.161502,2021-02-14 19:09:17.398389
Case014,Evaluacion curso,2021-02-14 05:55:36.452100,2021-02-14 05:55:36.452100
Case015,Evaluacion curso,2021-02-14 02:08:15.700375,2021-02-14 04:32:20.881888
Case015,Validar solicitud,2021-02-14 04:32:20.881888,2021-02-14 13:16:18.340499
Case015,Homologacion por grupo de cursos,2021-02-14 13:16:18.340499,2021-02-14 14:24:11.608126
Case015,Evaluacion curso,2021-02-14 21:30:10.131495,2021-02-15 08:46:16.031439
Case016,Visto Bueno Cierre Proceso,2021-02-14 15:23:08.112943,2021-02-14 20:53:40.673244
Case016,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.881888,2021-02-14 04:32:20.881888
Case016,Evaluacion curso,2021-02-14 13:16:18.340499,2021-02-14 17:27:18.163058
Case016,Traer informacion estudiante - banner,2021-02-15 05:20:51.989977,2021-02-16 11:54:50.946047
Case017,Avanzar recepcion documentos,2021-02-14 13:16:18.340499,2021-02-14 13:16:18.340499
Case017,Avanzar recepcion documentos,2021-02-14 14:24:11.608126,2021-02-15 07:06:36.615069
Case017,Validar solicitud,2021-02-14 04:32:20.881888,2021-02-14 04:32:20.881888
Case017,Validacion final,2021-02-13 10:56:07.008130,2021-02-15 01:36:54.370648
Case018,Homologacion por grupo de cursos,2021-02-14 21:31:49.668271,2021-02-14 21:31:49.668271
Case018,Traer informacion estudiante - banner,2021-02-14 04:32:20.881888,2021-02-14 04:32:20.881888
Case018,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.340499,2021-02-15 03:13:59.354865
Case018,Avanzar recepcion documentos,2021-02-14 14:24:11.608126,2021-02-14 19:09:17.845013
Case019,Evaluacion curso,2021-02-14 05:55:36.898724,2021-02-14 05:55:36.898724
Case020,Evaluacion curso,2021-02-14 21:30:10.005900,2021-02-15 08:46:15.905844
Case020,Homologacion por grupo de cursos,2021-02-14 13:16:18.214904,2021-02-14 14:24:11.482531
Case020,Validar solicitud,2021-02-14 04:32:20.756293,2021-02-14 13:16:18.214904
Case020,Evaluacion curso,2021-02-14 02:08:15.574780,2021-02-14 04:32:20.756293
Case021,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.987348,2021-02-14 20:53:40.547649
Case021,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.756293,2021-02-14 04:32:20.756293
Case021,Evaluacion curso,2021-02-14 13:16:18.214904,2021-02-14 17:27:18.037463
Case021,Traer informacion estudiante - banner,2021-02-15 05:20:51.864382,2021-02-16 11:54:50.820452
Case022,Validacion final,2021-02-13 10:56:06.882535,2021-02-15 01:36:54.245053
Case022,Validar solicitud,2021-02-14 04:32:20.756293,2021-02-14 04:32:20.756293
Case022,Avanzar recepcion documentos,2021-02-14 13:16:18.214904,2021-02-14 13:16:18.214904
Case022,Avanzar recepcion documentos,2021-02-14 14:24:11.482531,2021-02-15 07:06:36.489474
Case023,Avanzar recepcion documentos,2021-02-14 14:24:11.482531,2021-02-14 19:09:17.719418
Case023,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.214904,2021-02-15 03:13:59.229270
Case023,Homologacion por grupo de cursos,2021-02-14 21:31:49.542676,2021-02-14 21:31:49.542676
Case023,Traer informacion estudiante - banner,2021-02-14 04:32:20.756293,2021-02-14 04:32:20.756293
Case024,Evaluacion curso,2021-02-14 05:55:36.773129,2021-02-14 05:55:36.773129
Case025,Evaluacion curso,2021-02-14 02:08:15.256372,2021-02-14 04:32:20.437885
Case025,Validar solicitud,2021-02-14 04:32:20.437885,2021-02-14 13:16:17.896496
Case025,Homologacion por grupo de cursos,2021-02-14 13:16:17.896496,2021-02-14 14:24:11.164123
Case025,Evaluacion curso,2021-02-14 21:30:09.687492,2021-02-15 08:46:15.587436
Case026,Traer informacion estudiante - banner,2021-02-15 05:20:51.545974,2021-02-16 11:54:50.502044
Case026,Evaluacion curso,2021-02-14 13:16:17.896496,2021-02-14 17:27:17.719055
Case026,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.668940,2021-02-14 20:53:40.229241
Case026,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.437885,2021-02-14 04:32:20.437885
Case027,Validacion final,2021-02-13 10:56:06.564127,2021-02-15 01:36:53.926645
Case027,Validar solicitud,2021-02-14 04:32:20.437885,2021-02-14 04:32:20.437885
Case027,Avanzar recepcion documentos,2021-02-14 13:16:17.896496,2021-02-14 13:16:17.896496
Case027,Avanzar recepcion documentos,2021-02-14 14:24:11.164123,2021-02-15 07:06:36.171066
Case028,Homologacion por grupo de cursos,2021-02-14 21:31:49.224268,2021-02-14 21:31:49.224268
Case028,Traer informacion estudiante - banner,2021-02-14 04:32:20.437885,2021-02-14 04:32:20.437885
Case028,Visto Bueno Cierre Proceso,2021-02-14 13:16:17.896496,2021-02-15 03:13:58.910862
Case028,Avanzar recepcion documentos,2021-02-14 14:24:11.164123,2021-02-14 19:09:17.401010
Case029,Evaluacion curso,2021-02-14 05:55:36.454721,2021-02-14 05:55:36.454721
Case030,Evaluacion curso,2021-02-14 02:08:15.394187,2021-02-14 04:32:20.575700
Case030,Validar solicitud,2021-02-14 04:32:20.575700,2021-02-14 13:16:18.034311
Case030,Homologacion por grupo de cursos,2021-02-14 13:16:18.034311,2021-02-14 14:24:11.301938
Case030,Evaluacion curso,2021-02-14 21:30:09.825307,2021-02-15 08:46:15.725251
Case031,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.806755,2021-02-14 20:53:40.367056
Case031,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.575700,2021-02-14 04:32:20.575700
Case031,Evaluacion curso,2021-02-14 13:16:18.034311,2021-02-14 17:27:17.856870
Case031,Traer informacion estudiante - banner,2021-02-15 05:20:51.683789,2021-02-16 11:54:50.639859
Case032,Validar solicitud,2021-02-14 04:32:20.575700,2021-02-14 04:32:20.575700
Case032,Avanzar recepcion documentos,2021-02-14 14:24:11.301938,2021-02-15 07:06:36.308881
Case032,Avanzar recepcion documentos,2021-02-14 13:16:18.034311,2021-02-14 13:16:18.034311
Case032,Validacion final,2021-02-13 10:56:06.701942,2021-02-15 01:36:54.064460
Case033,Homologacion por grupo de cursos,2021-02-14 21:31:49.362083,2021-02-14 21:31:49.362083
Case033,Traer informacion estudiante - banner,2021-02-14 04:32:20.575700,2021-02-14 04:32:20.575700
Case033,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.034311,2021-02-15 03:13:59.048677
Case033,Avanzar recepcion documentos,2021-02-14 14:24:11.301938,2021-02-14 19:09:17.538825
Case034,Evaluacion curso,2021-02-14 05:55:36.592536,2021-02-14 05:55:36.592536
Case035,Evaluacion curso,2021-02-14 21:30:09.842319,2021-02-15 08:46:15.742263
Case035,Homologacion por grupo de cursos,2021-02-14 13:16:18.051323,2021-02-14 14:24:11.318950
Case035,Evaluacion curso,2021-02-14 02:08:15.411199,2021-02-14 04:32:20.592712
Case035,Validar solicitud,2021-02-14 04:32:20.592712,2021-02-14 13:16:18.051323
Case036,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.823767,2021-02-14 20:53:40.384068
Case036,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.592712,2021-02-14 04:32:20.592712
Case036,Evaluacion curso,2021-02-14 13:16:18.051323,2021-02-14 17:27:17.873882
Case036,Traer informacion estudiante - banner,2021-02-15 05:20:51.700801,2021-02-16 11:54:50.656871
Case037,Avanzar recepcion documentos,2021-02-14 13:16:18.051323,2021-02-14 13:16:18.051323
Case037,Validar solicitud,2021-02-14 04:32:20.592712,2021-02-14 04:32:20.592712
Case037,Avanzar recepcion documentos,2021-02-14 14:24:11.318950,2021-02-15 07:06:36.325893
Case037,Validacion final,2021-02-13 10:56:06.718954,2021-02-15 01:36:54.081472
Case038,Homologacion por grupo de cursos,2021-02-14 21:31:49.379095,2021-02-14 21:31:49.379095
Case038,Traer informacion estudiante - banner,2021-02-14 04:32:20.592712,2021-02-14 04:32:20.592712
Case038,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.051323,2021-02-15 03:13:59.065689
Case038,Avanzar recepcion documentos,2021-02-14 14:24:11.318950,2021-02-14 19:09:17.555837
Case039,Evaluacion curso,2021-02-14 05:55:36.609548,2021-02-14 05:55:36.609548
Case040,Homologacion por grupo de cursos,2021-02-14 13:16:17.819754,2021-02-14 14:24:11.087381
Case040,Validar solicitud,2021-02-14 04:32:20.361143,2021-02-14 13:16:17.819754
Case040,Evaluacion curso,2021-02-14 21:30:09.610750,2021-02-15 08:46:15.510694
Case040,Evaluacion curso,2021-02-14 02:08:15.179630,2021-02-14 04:32:20.361143
Case041,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.592198,2021-02-14 20:53:40.152499
Case041,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.361143,2021-02-14 04:32:20.361143
Case041,Evaluacion curso,2021-02-14 13:16:17.819754,2021-02-14 17:27:17.642313
Case041,Traer informacion estudiante - banner,2021-02-15 05:20:51.469232,2021-02-16 11:54:50.425302
Case042,Validacion final,2021-02-13 10:56:06.487385,2021-02-15 01:36:53.849903
Case042,Validar solicitud,2021-02-14 04:32:20.361143,2021-02-14 04:32:20.361143
Case042,Avanzar recepcion documentos,2021-02-14 13:16:17.819754,2021-02-14 13:16:17.819754
Case042,Avanzar recepcion documentos,2021-02-14 14:24:11.087381,2021-02-15 07:06:36.094324
Case043,Avanzar recepcion documentos,2021-02-14 14:24:11.087381,2021-02-14 19:09:17.324268
Case043,Visto Bueno Cierre Proceso,2021-02-14 13:16:17.819754,2021-02-15 03:13:58.834120
Case043,Homologacion por grupo de cursos,2021-02-14 21:31:49.147526,2021-02-14 21:31:49.147526
Case043,Traer informacion estudiante - banner,2021-02-14 04:32:20.361143,2021-02-14 04:32:20.361143
Case044,Evaluacion curso,2021-02-14 05:55:36.377979,2021-02-14 05:55:36.377979
Case045,Evaluacion curso,2021-02-14 02:08:15.274718,2021-02-14 04:32:20.456231
Case045,Validar solicitud,2021-02-14 04:32:20.456231,2021-02-14 13:16:17.914842
Case045,Homologacion por grupo de cursos,2021-02-14 13:16:17.914842,2021-02-14 14:24:11.182469
Case045,Evaluacion curso,2021-02-14 21:30:09.705838,2021-02-15 08:46:15.605782
Case046,Traer informacion estudiante - banner,2021-02-15 05:20:51.564320,2021-02-16 11:54:50.520390
Case046,Evaluacion curso,2021-02-14 13:16:17.914842,2021-02-14 17:27:17.737401
Case046,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.687286,2021-02-14 20:53:40.247587
Case046,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.456231,2021-02-14 04:32:20.456231
Case047,Validacion final,2021-02-13 10:56:06.582473,2021-02-15 01:36:53.944991
Case047,Validar solicitud,2021-02-14 04:32:20.456231,2021-02-14 04:32:20.456231
Case047,Avanzar recepcion documentos,2021-02-14 13:16:17.914842,2021-02-14 13:16:17.914842
Case047,Avanzar recepcion documentos,2021-02-14 14:24:11.182469,2021-02-15 07:06:36.189412
Case048,Homologacion por grupo de cursos,2021-02-14 21:31:49.242614,2021-02-14 21:31:49.242614
Case048,Traer informacion estudiante - banner,2021-02-14 04:32:20.456231,2021-02-14 04:32:20.456231
Case048,Visto Bueno Cierre Proceso,2021-02-14 13:16:17.914842,2021-02-15 03:13:58.929208
Case048,Avanzar recepcion documentos,2021-02-14 14:24:11.182469,2021-02-14 19:09:17.419356
Case049,Evaluacion curso,2021-02-14 05:55:36.473067,2021-02-14 05:55:36.473067
Case050,Evaluacion curso,2021-02-14 02:08:15.503289,2021-02-14 04:32:20.684802
Case050,Validar solicitud,2021-02-14 04:32:20.684802,2021-02-14 13:16:18.143413
Case050,Homologacion por grupo de cursos,2021-02-14 13:16:18.143413,2021-02-14 14:24:11.411040
Case050,Evaluacion curso,2021-02-14 21:30:09.934409,2021-02-15 08:46:15.834353
Case051,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.915857,2021-02-14 20:53:40.476158
Case051,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.684802,2021-02-14 04:32:20.684802
Case051,Evaluacion curso,2021-02-14 13:16:18.143413,2021-02-14 17:27:17.965972
Case051,Traer informacion estudiante - banner,2021-02-15 05:20:51.792891,2021-02-16 11:54:50.748961
Case052,Avanzar recepcion documentos,2021-02-14 14:24:11.411040,2021-02-15 07:06:36.417983
Case052,Avanzar recepcion documentos,2021-02-14 13:16:18.143413,2021-02-14 13:16:18.143413
Case052,Validacion final,2021-02-13 10:56:06.811044,2021-02-15 01:36:54.173562
Case052,Validar solicitud,2021-02-14 04:32:20.684802,2021-02-14 04:32:20.684802
Case053,Homologacion por grupo de cursos,2021-02-14 21:31:49.471185,2021-02-14 21:31:49.471185
Case053,Traer informacion estudiante - banner,2021-02-14 04:32:20.684802,2021-02-14 04:32:20.684802
Case053,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.143413,2021-02-15 03:13:59.157779
Case053,Avanzar recepcion documentos,2021-02-14 14:24:11.411040,2021-02-14 19:09:17.647927
Case054,Evaluacion curso,2021-02-14 05:55:36.701638,2021-02-14 05:55:36.701638
Case055,Evaluacion curso,2021-02-14 21:30:10.170746,2021-02-15 08:46:16.070690
Case055,Homologacion por grupo de cursos,2021-02-14 13:16:18.379750,2021-02-14 14:24:11.647377
Case055,Evaluacion curso,2021-02-14 02:08:15.739626,2021-02-14 04:32:20.921139
Case055,Validar solicitud,2021-02-14 04:32:20.921139,2021-02-14 13:16:18.379750
Case056,Visto Bueno Cierre Proceso,2021-02-14 15:23:08.152194,2021-02-14 20:53:40.712495
Case056,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.921139,2021-02-14 04:32:20.921139
Case056,Evaluacion curso,2021-02-14 13:16:18.379750,2021-02-14 17:27:18.202309
Case056,Traer informacion estudiante - banner,2021-02-15 05:20:52.029228,2021-02-16 11:54:50.985298
Case057,Avanzar recepcion documentos,2021-02-14 13:16:18.379750,2021-02-14 13:16:18.379750
Case057,Validar solicitud,2021-02-14 04:32:20.921139,2021-02-14 04:32:20.921139
Case057,Avanzar recepcion documentos,2021-02-14 14:24:11.647377,2021-02-15 07:06:36.654320
Case057,Validacion final,2021-02-13 10:56:07.047381,2021-02-15 01:36:54.409899
Case058,Avanzar recepcion documentos,2021-02-14 14:24:11.647377,2021-02-14 19:09:17.884264
Case058,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.379750,2021-02-15 03:13:59.394116
Case058,Homologacion por grupo de cursos,2021-02-14 21:31:49.707522,2021-02-14 21:31:49.707522
Case058,Traer informacion estudiante - banner,2021-02-14 04:32:20.921139,2021-02-14 04:32:20.921139
Case059,Evaluacion curso,2021-02-14 05:55:36.937975,2021-02-14 05:55:36.937975
Case060,Homologacion por grupo de cursos,2021-02-14 13:16:18.332318,2021-02-14 14:24:11.599945
Case060,Validar solicitud,2021-02-14 04:32:20.873707,2021-02-14 13:16:18.332318
Case060,Evaluacion curso,2021-02-14 21:30:10.123314,2021-02-15 08:46:16.023258
Case060,Evaluacion curso,2021-02-14 02:08:15.692194,2021-02-14 04:32:20.873707
Case061,Visto Bueno Cierre Proceso,2021-02-14 15:23:08.104762,2021-02-14 20:53:40.665063
Case061,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.873707,2021-02-14 04:32:20.873707
Case061,Evaluacion curso,2021-02-14 13:16:18.332318,2021-02-14 17:27:18.154877
Case061,Traer informacion estudiante - banner,2021-02-15 05:20:51.981796,2021-02-16 11:54:50.937866
Case062,Avanzar recepcion documentos,2021-02-14 14:24:11.599945,2021-02-15 07:06:36.606888
Case062,Validacion final,2021-02-13 10:56:06.999949,2021-02-15 01:36:54.362467
Case062,Validar solicitud,2021-02-14 04:32:20.873707,2021-02-14 04:32:20.873707
Case062,Avanzar recepcion documentos,2021-02-14 13:16:18.332318,2021-02-14 13:16:18.332318
Case063,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.332318,2021-02-15 03:13:59.346684
Case063,Avanzar recepcion documentos,2021-02-14 14:24:11.599945,2021-02-14 19:09:17.836832
Case063,Traer informacion estudiante - banner,2021-02-14 04:32:20.873707,2021-02-14 04:32:20.873707
Case063,Homologacion por grupo de cursos,2021-02-14 21:31:49.660090,2021-02-14 21:31:49.660090
Case064,Evaluacion curso,2021-02-14 05:55:36.890543,2021-02-14 05:55:36.890543
Case065,Evaluacion curso,2021-02-14 02:08:15.883684,2021-02-14 04:32:21.065197
Case065,Validar solicitud,2021-02-14 04:32:21.065197,2021-02-14 13:16:18.523808
Case065,Homologacion por grupo de cursos,2021-02-14 13:16:18.523808,2021-02-14 14:24:11.791435
Case065,Evaluacion curso,2021-02-14 21:30:10.314804,2021-02-15 08:46:16.214748
Case066,Traer informacion estudiante - banner,2021-02-15 05:20:52.173286,2021-02-16 11:54:51.129356
Case066,Evaluacion curso,2021-02-14 13:16:18.523808,2021-02-14 17:27:18.346367
Case066,Notificacion estudiante cancelacion soli,2021-02-14 04:32:21.065197,2021-02-14 04:32:21.065197
Case066,Visto Bueno Cierre Proceso,2021-02-14 15:23:08.296252,2021-02-14 20:53:40.856553
Case067,Validacion final,2021-02-13 10:56:07.191439,2021-02-15 01:36:54.553957
Case067,Validar solicitud,2021-02-14 04:32:21.065197,2021-02-14 04:32:21.065197
Case067,Avanzar recepcion documentos,2021-02-14 13:16:18.523808,2021-02-14 13:16:18.523808
Case067,Avanzar recepcion documentos,2021-02-14 14:24:11.791435,2021-02-15 07:06:36.798378
Case068,Homologacion por grupo de cursos,2021-02-14 21:31:49.851580,2021-02-14 21:31:49.851580
Case068,Traer informacion estudiante - banner,2021-02-14 04:32:21.065197,2021-02-14 04:32:21.065197
Case068,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.523808,2021-02-15 03:13:59.538174
Case068,Avanzar recepcion documentos,2021-02-14 14:24:11.791435,2021-02-14 19:09:18.028322
Case069,Evaluacion curso,2021-02-14 05:55:37.082033,2021-02-14 05:55:37.082033
Case070,Evaluacion curso,2021-02-14 02:08:15.397883,2021-02-14 04:32:20.579396
Case070,Validar solicitud,2021-02-14 04:32:20.579396,2021-02-14 13:16:18.038007
Case070,Homologacion por grupo de cursos,2021-02-14 13:16:18.038007,2021-02-14 14:24:11.305634
Case070,Evaluacion curso,2021-02-14 21:30:09.829003,2021-02-15 08:46:15.728947
Case071,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.810451,2021-02-14 20:53:40.370752
Case071,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.579396,2021-02-14 04:32:20.579396
Case071,Evaluacion curso,2021-02-14 13:16:18.038007,2021-02-14 17:27:17.860566
Case071,Traer informacion estudiante - banner,2021-02-15 05:20:51.687485,2021-02-16 11:54:50.643555
Case072,Avanzar recepcion documentos,2021-02-14 14:24:11.305634,2021-02-15 07:06:36.312577
Case072,Avanzar recepcion documentos,2021-02-14 13:16:18.038007,2021-02-14 13:16:18.038007
Case072,Validar solicitud,2021-02-14 04:32:20.579396,2021-02-14 04:32:20.579396
Case072,Validacion final,2021-02-13 10:56:06.705638,2021-02-15 01:36:54.068156
Case073,Homologacion por grupo de cursos,2021-02-14 21:31:49.365779,2021-02-14 21:31:49.365779
Case073,Traer informacion estudiante - banner,2021-02-14 04:32:20.579396,2021-02-14 04:32:20.579396
Case073,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.038007,2021-02-15 03:13:59.052373
Case073,Avanzar recepcion documentos,2021-02-14 14:24:11.305634,2021-02-14 19:09:17.542521
Case074,Evaluacion curso,2021-02-14 05:55:36.596232,2021-02-14 05:55:36.596232
Case075,Evaluacion curso,2021-02-14 21:30:10.084840,2021-02-15 08:46:15.984784
Case075,Homologacion por grupo de cursos,2021-02-14 13:16:18.293844,2021-02-14 14:24:11.561471
Case075,Validar solicitud,2021-02-14 04:32:20.835233,2021-02-14 13:16:18.293844
Case075,Evaluacion curso,2021-02-14 02:08:15.653720,2021-02-14 04:32:20.835233
Case076,Visto Bueno Cierre Proceso,2021-02-14 15:23:08.066288,2021-02-14 20:53:40.626589
Case076,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.835233,2021-02-14 04:32:20.835233
Case076,Evaluacion curso,2021-02-14 13:16:18.293844,2021-02-14 17:27:18.116403
Case076,Traer informacion estudiante - banner,2021-02-15 05:20:51.943322,2021-02-16 11:54:50.899392
Case077,Avanzar recepcion documentos,2021-02-14 14:24:11.561471,2021-02-15 07:06:36.568414
Case077,Validar solicitud,2021-02-14 04:32:20.835233,2021-02-14 04:32:20.835233
Case077,Avanzar recepcion documentos,2021-02-14 13:16:18.293844,2021-02-14 13:16:18.293844
Case077,Validacion final,2021-02-13 10:56:06.961475,2021-02-15 01:36:54.323993
Case078,Homologacion por grupo de cursos,2021-02-14 21:31:49.621616,2021-02-14 21:31:49.621616
Case078,Traer informacion estudiante - banner,2021-02-14 04:32:20.835233,2021-02-14 04:32:20.835233
Case078,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.293844,2021-02-15 03:13:59.308210
Case078,Avanzar recepcion documentos,2021-02-14 14:24:11.561471,2021-02-14 19:09:17.798358
Case079,Evaluacion curso,2021-02-14 05:55:36.852069,2021-02-14 05:55:36.852069
Case080,Homologacion por grupo de cursos,2021-02-14 13:16:18.048791,2021-02-14 14:24:11.316418
Case080,Validar solicitud,2021-02-14 04:32:20.590180,2021-02-14 13:16:18.048791
Case080,Evaluacion curso,2021-02-14 21:30:09.839787,2021-02-15 08:46:15.739731
Case080,Evaluacion curso,2021-02-14 02:08:15.408667,2021-02-14 04:32:20.590180
Case081,Traer informacion estudiante - banner,2021-02-15 05:20:51.698269,2021-02-16 11:54:50.654339
Case081,Evaluacion curso,2021-02-14 13:16:18.048791,2021-02-14 17:27:17.871350
Case081,Visto Bueno Cierre Proceso,2021-02-14 15:23:07.821235,2021-02-14 20:53:40.381536
Case081,Notificacion estudiante cancelacion soli,2021-02-14 04:32:20.590180,2021-02-14 04:32:20.590180
Case082,Validacion final,2021-02-13 10:56:06.716422,2021-02-15 01:36:54.078940
Case082,Validar solicitud,2021-02-14 04:32:20.590180,2021-02-14 04:32:20.590180
Case082,Avanzar recepcion documentos,2021-02-14 13:16:18.048791,2021-02-14 13:16:18.048791
Case082,Avanzar recepcion documentos,2021-02-14 14:24:11.316418,2021-02-15 07:06:36.323361
Case083,Visto Bueno Cierre Proceso,2021-02-14 13:16:18.048791,2021-02-15 03:13:59.063157
Case083,Traer informacion estudiante - banner,2021-02-14 04:32:20.590180,2021-02-14 04:32:20.590180
Case083,Avanzar recepcion documentos,2021-02-14 14:24:11.316418,2021-02-14 19:09:17.553305
Case083,Homologacion por grupo de cursos,2021-02-14 21:31:49.376563,2021-02-14 21:31:49.376563
Case084,Evaluacion curso,2021-02-14 05:55:36.607016,2021-02-14 05:55:36.607016
Case085,Evaluacion curso,2021-02-14 02:08:15.338979,2021-02-14 04:32:20.520492
Case085,Validar solicitud,2021-02-14 04:32:20.520492,2021-02-14 13:16:17.979103
