caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case17,Create Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-22 00:25:11,57,0,0.0,2011-06-22 00:16:04
Case15,Create Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-22 00:47:54,57,0,0.0,2011-06-22 00:31:09
Case14,Create Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-22 01:06:04,57,0,0.0,2011-06-22 00:49:44
Case18,Create Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-22 02:19:31,58,0,0.0,2011-06-22 02:10:29
Case16,Create Request for Quotation,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 3,2011-06-22 02:26:00,57,0,0.0,2011-06-22 02:09:39
Case17,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 02:47:45,58,0,0.0,2011-06-22 02:32:41
Case6,Amend Purchase Requisition,res_82f1f729-4f14-4ff3-b060-547d92ffd632,Role 1,2011-06-22 05:14:06,58,0,0.0,2011-06-22 04:52:51
Case19,Create Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-22 06:00:09,59,0,0.0,2011-06-22 05:51:16
Case20,Create Purchase Requisition,res_84672574-5e19-48e7-bf41-1d35c51397fc,Role 1,2011-06-22 07:23:04,60,0,0.0,2011-06-22 07:14:14
Case21,Create Purchase Requisition,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 1,2011-06-22 08:04:47,61,0,0.0,2011-06-22 07:55:59
Case19,Create Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-22 08:24:26,61,0,0.0,2011-06-22 08:09:07
Case20,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 09:48:11,61,0,0.0,2011-06-22 09:32:47
Case9,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-22 11:09:33,61,0,0.0,2011-06-22 11:04:27
Case9,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 11:41:33,61,0,0.0,2011-06-22 11:20:36
Case10,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-22 12:35:56,61,0,0.0,2011-06-22 12:30:50
Case22,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-22 12:50:38,61,0,0.0,2011-06-22 12:41:56
Case23,Create Purchase Requisition,res_65b48bfd-acd3-4dce-afcd-2f45d497dc05,Role 1,2011-06-22 13:29:15,62,0,0.0,2011-06-22 13:20:34
Case24,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-22 14:17:47,63,0,0.0,2011-06-22 14:09:07
Case13,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-22 15:13:32,63,0,0.3333333333333333,2011-06-22 15:09:04
Case22,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-22 15:16:46,63,0,0.0,2011-06-22 15:01:06
Case23,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 15:56:12,63,0,0.0,2011-06-22 15:40:29
Case13,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 16:04:23,63,1,0.3333333333333333,2011-06-22 15:46:01
Case25,Create Purchase Requisition,res_2073a583-f48f-4799-a840-e0c7c77739fe,Role 1,2011-06-22 17:17:11,64,0,0.0,2011-06-22 17:08:34
Case2,Analyze Request for Quotation,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 4,2011-06-22 19:05:23,64,0,0.0,2011-06-22 18:53:46
Case26,Create Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-22 19:07:57,65,0,0.0,2011-06-22 18:59:22
Case25,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-22 19:45:55,64,0,0.0,2011-06-22 19:30:00
Case27,Create Purchase Requisition,res_84672574-5e19-48e7-bf41-1d35c51397fc,Role 1,2011-06-22 20:04:56,65,0,0.0,2011-06-22 19:56:22
Case28,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-22 21:29:53,66,0,0.0,2011-06-22 21:21:20
Case26,Create Request for Quotation,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 3,2011-06-22 21:36:46,65,0,0.0,2011-06-22 21:20:46
Case18,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-22 21:43:46,66,0,0.0,2011-06-22 21:39:05
Case5,Analyze Purchase Requisition,res_125d5867-3778-4958-9e1c-0030ecedf199,Role 3,2011-06-22 22:13:39,65,0,0.0,2011-06-22 22:06:03
Case29,Create Purchase Requisition,res_125d5867-3778-4958-9e1c-0030ecedf199,Role 1,2011-06-22 22:17:46,66,0,0.0,2011-06-22 22:09:13
Case27,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-22 22:34:35,66,0,0.0,2011-06-22 22:18:34
Case28,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-23 00:00:27,66,0,0.0,2011-06-22 23:44:21
Case3,Analyze Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 4,2011-06-23 00:35:02,66,0,0.0,2011-06-23 00:20:32
Case29,Create Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-23 00:49:07,66,0,0.0,2011-06-23 00:32:14
Case30,Create Purchase Requisition,res_34998063-e8f5-4b31-bf7d-d12e8fc0d9fb,Role 1,2011-06-23 01:43:08,67,0,0.0,2011-06-23 01:34:48
Case5,Amend Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-23 02:42:10,67,0,0.0,2011-06-23 02:23:06
Case31,Create Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-23 02:45:09,68,0,0.07142857142857142,2011-06-23 02:36:48
Case6,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-23 03:12:15,68,0,0.0,2011-06-23 03:03:28
Case21,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-23 03:32:49,68,0,0.3333333333333333,2011-06-23 03:27:10
Case6,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-23 03:44:31,68,0,0.0,2011-06-23 03:25:30
Case32,Create Purchase Requisition,res_65b48bfd-acd3-4dce-afcd-2f45d497dc05,Role 1,2011-06-23 04:03:05,68,0,0.0,2011-06-23 03:54:47
Case33,Create Purchase Requisition,res_34998063-e8f5-4b31-bf7d-d12e8fc0d9fb,Role 1,2011-06-23 05:18:07,69,0,0.0,2011-06-23 05:09:50
Case7,Analyze Request for Quotation,res_42546415-4041-4cae-be2b-3dd048541cc0,Role 4,2011-06-23 07:32:43,69,0,0.0,2011-06-23 07:18:38
Case34,Create Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-23 08:44:10,69,0,0.0,2011-06-23 08:35:55
Case35,Create Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-23 09:24:03,70,0,0.0,2011-06-23 09:15:48
Case24,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-23 09:48:26,70,0,0.0,2011-06-23 09:42:09
Case36,Create Purchase Requisition,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 1,2011-06-23 11:14:54,71,0,0.0,2011-06-23 11:06:39
Case37,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-23 12:27:52,72,0,0.0,2011-06-23 12:19:37
Case1,Analyze Request for Quotation,res_57b6f9be-8702-4757-a5fd-f8a5947dc576,Role 4,2011-06-23 13:30:04,72,0,0.0,2011-06-23 13:17:20
Case38,Create Purchase Requisition,res_2073a583-f48f-4799-a840-e0c7c77739fe,Role 1,2011-06-23 15:32:26,73,0,0.0,2011-06-23 15:24:12
Case39,Create Purchase Requisition,res_125d5867-3778-4958-9e1c-0030ecedf199,Role 1,2011-06-23 16:31:37,74,0,0.0,2011-06-23 16:23:23
Case38,Create Request for Quotation,res_57b6f9be-8702-4757-a5fd-f8a5947dc576,Role 3,2011-06-23 17:56:57,74,0,0.0,2011-06-23 17:38:54
Case8,Analyze Request for Quotation,res_57b6f9be-8702-4757-a5fd-f8a5947dc576,Role 4,2011-06-23 17:57:54,74,0,0.0,2011-06-23 17:44:13
Case24,Amend Purchase Requisition,res_6cfa978b-e04b-4932-bfc5-fce16caea36a,Role 1,2011-06-23 18:49:23,74,0,0.0,2011-06-23 18:30:23
Case4,Analyze Request for Quotation,res_42546415-4041-4cae-be2b-3dd048541cc0,Role 4,2011-06-23 19:22:58,74,0,0.0,2011-06-23 19:08:57
Case40,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-23 19:54:57,75,0,0.07142857142857142,2011-06-23 19:46:44
Case4,Amend Request for Quotation,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-23 20:07:28,74,0,0.0,2011-06-23 19:46:01
Case30,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-23 21:04:28,75,0,0.0,2011-06-23 20:58:05
Case41,Create Purchase Requisition,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 1,2011-06-23 21:33:22,76,0,0.0,2011-06-23 21:25:09
Case30,Create Request for Quotation,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 3,2011-06-23 21:47:47,75,0,0.0,2011-06-23 21:23:12
Case31,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-23 22:06:54,76,0,0.0,2011-06-23 22:00:21
Case31,Create Request for Quotation,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-23 22:50:54,76,0,0.0,2011-06-23 22:26:14
Case11,Analyze Request for Quotation,res_57b6f9be-8702-4757-a5fd-f8a5947dc576,Role 4,2011-06-23 23:16:30,76,0,0.0,2011-06-23 23:01:42
Case32,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-23 23:24:42,76,0,0.0,2011-06-23 23:18:17
Case41,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 00:00:25,76,0,0.0,2011-06-23 23:42:02
Case33,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-24 00:40:15,76,0,0.0,2011-06-24 00:33:34
Case12,Analyze Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 4,2011-06-24 01:04:12,76,0,0.3333333333333333,2011-06-24 00:50:26
Case33,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 01:18:53,76,0,0.0,2011-06-24 00:53:11
Case42,Create Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-24 01:34:33,76,0,0.0,2011-06-24 01:26:08
Case43,Create Purchase Requisition,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 1,2011-06-24 02:16:45,77,0,0.0,2011-06-24 02:08:21
Case3,Send Request for Quotation to Supplier,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 4,2011-06-24 03:10:42,76,0,0.0,2011-06-24 00:41:55
Case5,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 03:48:12,77,0,0.0,2011-06-24 03:39:50
Case34,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-24 04:06:16,77,0,0.0,2011-06-24 03:59:37
Case43,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 04:37:35,77,0,0.0,2011-06-24 04:20:44
Case35,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 04:46:25,77,0,0.0,2011-06-24 04:39:45
Case44,Create Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 1,2011-06-24 06:34:12,78,0,0.0,2011-06-24 06:25:55
Case36,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-24 06:37:30,78,0,0.0,2011-06-24 06:30:51
Case5,Amend Purchase Requisition,res_8c0d0710-f7bf-4ef7-b80f-99a434d52012,Role 1,2011-06-24 07:13:18,77,0,0.0,2011-06-24 06:53:37
Case37,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 07:50:46,77,0,0.0,2011-06-24 07:44:04
Case45,Create Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 1,2011-06-24 08:40:53,77,0,0.0,2011-06-24 08:32:38
Case44,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 08:56:05,77,0,0.0,2011-06-24 08:38:57
Case32,Amend Purchase Requisition,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 1,2011-06-24 10:05:22,77,0,0.0,2011-06-24 09:43:39
Case45,Create Request for Quotation,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 3,2011-06-24 11:02:07,77,0,0.0,2011-06-24 10:44:52
Case34,Amend Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-24 11:18:01,77,0,0.0,2011-06-24 10:56:07
Case46,Create Purchase Requisition,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 1,2011-06-24 11:47:09,78,0,0.0,2011-06-24 11:38:57
Case39,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 11:55:04,78,0,0.0,2011-06-24 11:48:20
Case35,Amend Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 1,2011-06-24 12:05:26,78,0,0.07142857142857142,2011-06-24 11:44:05
Case1,Send Request for Quotation to Supplier,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 4,2011-06-24 13:02:39,77,0,0.0,2011-06-24 09:51:22
Case47,Create Purchase Requisition,res_2073a583-f48f-4799-a840-e0c7c77739fe,Role 1,2011-06-24 13:27:48,79,0,0.0,2011-06-24 13:19:36
Case40,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 15:22:01,79,0,0.0,2011-06-24 15:15:03
Case48,Create Purchase Requisition,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 1,2011-06-24 15:50:01,80,0,0.0,2011-06-24 15:41:50
Case47,Create Request for Quotation,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 3,2011-06-24 15:50:52,79,0,0.0,2011-06-24 15:33:20
Case49,Create Purchase Requisition,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 1,2011-06-24 17:40:31,81,0,0.0,2011-06-24 17:32:21
Case48,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 18:13:59,81,0,0.0,2011-06-24 17:56:21
Case24,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 19:20:18,81,0,0.0,2011-06-24 19:10:13
Case50,Create Purchase Requisition,res_d71dc372-20a7-44e6-aaf5-ce601145de0a,Role 1,2011-06-24 19:35:27,81,0,0.0,2011-06-24 19:27:17
Case39,Amend Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 1,2011-06-24 19:51:31,81,0,0.07142857142857142,2011-06-24 19:31:15
Case49,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-24 20:05:24,81,0,0.0,2011-06-24 19:47:39
Case42,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-24 20:50:04,81,0,0.0,2011-06-24 20:47:00
Case8,Send Request for Quotation to Supplier,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 4,2011-06-24 21:29:30,81,0,0.0,2011-06-24 19:05:44
Case51,Create Purchase Requisition,res_134382b4-6b24-4561-bd4a-4863ab5f495f,Role 1,2011-06-24 21:56:40,81,0,0.0,2011-06-24 21:48:30
Case50,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-24 22:20:39,81,0,0.0,2011-06-24 22:02:48
Case40,Amend Purchase Requisition,res_8c0d0710-f7bf-4ef7-b80f-99a434d52012,Role 1,2011-06-24 22:43:07,81,0,0.0,2011-06-24 22:22:49
Case52,Create Purchase Requisition,res_6cfa978b-e04b-4932-bfc5-fce16caea36a,Role 1,2011-06-24 23:06:50,82,0,0.0,2011-06-24 22:58:39
Case51,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-25 00:23:02,82,0,0.0,2011-06-25 00:03:48
Case53,Create Purchase Requisition,res_82f1f729-4f14-4ff3-b060-547d92ffd632,Role 1,2011-06-25 00:57:15,83,0,0.0,2011-06-25 00:48:45
Case11,Send Request for Quotation to Supplier,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 01:46:18,82,0,0.0,2011-06-25 00:44:54
Case14,Analyze Request for Quotation,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 01:51:13,83,0,0.3333333333333333,2011-06-25 01:37:56
Case54,Create Purchase Requisition,res_4102a37c-87b9-4381-9f41-d50a65d8740f,Role 1,2011-06-25 02:07:45,84,0,0.0,2011-06-25 01:59:15
Case15,Analyze Request for Quotation,res_57b6f9be-8702-4757-a5fd-f8a5947dc576,Role 4,2011-06-25 02:40:15,84,0,0.0,2011-06-25 02:25:51
Case55,Create Purchase Requisition,res_42546415-4041-4cae-be2b-3dd048541cc0,Role 1,2011-06-25 02:55:44,84,0,0.0,2011-06-25 02:47:15
Case1,Create Quotation comparison Map,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 4,2011-06-25 03:03:21,84,0,0.0,2011-06-25 02:48:21
Case5,Analyze Purchase Requisition,res_577e3f05-bca0-4798-8a33-16eb3a262c4e,Role 3,2011-06-25 03:09:02,84,0,0.0,2011-06-25 02:57:56
Case5,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-25 03:48:26,84,0,0.0,2011-06-25 03:25:22
Case54,Create Request for Quotation,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-25 03:50:28,84,1,0.3333333333333333,2011-06-25 03:36:45
Case16,Analyze Request for Quotation,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 4,2011-06-25 04:38:16,84,0,0.0,2011-06-25 04:24:15
Case55,Create Request for Quotation,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 3,2011-06-25 04:42:32,84,0,0.0,2011-06-25 04:24:44
Case56,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-25 04:43:29,85,0,0.0,2011-06-25 04:35:00
Case3,Create Quotation comparison Map,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 4,2011-06-25 04:47:48,84,0,0.3333333333333333,2011-06-25 04:33:11
Case16,Amend Request for Quotation,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 1,2011-06-25 05:51:25,85,0,0.0,2011-06-25 05:32:08
Case57,Create Purchase Requisition,res_57718ace-30ce-4525-aeb1-062ef6159e98,Role 1,2011-06-25 05:53:39,86,0,0.07142857142857142,2011-06-25 05:45:12
Case56,Create Request for Quotation,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-25 06:30:42,86,0,0.0,2011-06-25 06:12:48
Case46,Analyze Purchase Requisition,res_d26dc36c-1ddc-4b48-b716-3762774f86bf,Role 3,2011-06-25 07:08:59,86,0,0.0,2011-06-25 07:03:53
Case58,Create Purchase Requisition,res_8c0d0710-f7bf-4ef7-b80f-99a434d52012,Role 1,2011-06-25 08:20:36,87,0,0.0,2011-06-25 08:12:07
Case17,Analyze Request for Quotation,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 08:41:21,87,0,0.0,2011-06-25 08:28:25
Case59,Create Purchase Requisition,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-25 08:59:27,88,0,0.0,2011-06-25 08:50:58
Case17,Amend Request for Quotation,res_84672574-5e19-48e7-bf41-1d35c51397fc,Role 1,2011-06-25 09:29:32,88,0,0.0,2011-06-25 09:10:15
Case1,Analyze Quotation Comparison Map,res_84672574-5e19-48e7-bf41-1d35c51397fc,Role 1,2011-06-25 09:56:21,88,0,0.07142857142857142,2011-06-25 09:56:21
Case46,Amend Purchase Requisition,res_84672574-5e19-48e7-bf41-1d35c51397fc,Role 1,2011-06-25 10:00:35,88,0,0.0,2011-06-25 09:40:12
Case11,Create Quotation comparison Map,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 11:29:36,88,0,0.0,2011-06-25 11:13:52
Case3,Analyze Quotation Comparison Map,res_82f1f729-4f14-4ff3-b060-547d92ffd632,Role 1,2011-06-25 11:38:37,88,0,0.07142857142857142,2011-06-25 11:38:37
Case60,Create Purchase Requisition,res_42546415-4041-4cae-be2b-3dd048541cc0,Role 1,2011-06-25 14:28:24,89,0,0.14285714285714285,2011-06-25 14:20:00
Case6,Analyze Request for Quotation,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 14:36:13,89,0,0.0,2011-06-25 14:23:42
Case19,Analyze Request for Quotation,res_c1f44d74-449a-48f2-bc4e-35885e5004c8,Role 4,2011-06-25 14:45:09,89,1,0.3333333333333333,2011-06-25 14:33:27
Case34,Analyze Purchase Requisition,res_93a6446e-0015-443a-8167-355bfa157cae,Role 3,2011-06-25 15:13:29,89,0,0.0,2011-06-25 15:06:19
Case19,Amend Request for Quotation,res_296a7df7-e15c-427e-82de-a6893e02ce71,Role 1,2011-06-25 15:33:59,89,0,0.14285714285714285,2011-06-25 15:14:08
