caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case8,Amend Purchase Requisition,res_8a5aae88-574e-4567-baff-d824b27feae9,Role 1,2011-06-23 18:30:56,60,0,0.0,2011-06-23 18:11:32
Case14,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-23 19:49:30,60,0,0.0,2011-06-23 19:43:07
Case14,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-23 20:26:49,60,0,0.0,2011-06-23 20:02:28
Case15,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-23 21:05:25,60,0,0.0,2011-06-23 20:59:00
Case26,Create Purchase Requisition,res_c238e875-fdec-435b-871f-276c63438220,Role 1,2011-06-23 22:12:28,60,0,0.0,2011-06-23 22:04:18
Case17,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-23 22:48:47,60,0,0.0,2011-06-23 22:42:20
Case18,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-23 23:26:58,60,0,0.0,2011-06-23 23:20:29
Case27,Create Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 1,2011-06-24 00:15:32,61,0,0.0,2011-06-24 00:06:58
Case26,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 00:29:01,61,0,0.0,2011-06-24 00:10:12
Case19,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 00:48:26,61,0,0.0,2011-06-24 00:41:25
Case6,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 02:11:52,60,0,0.0,2011-06-24 02:03:37
Case27,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 02:23:14,60,0,0.3333333333333333,2011-06-24 02:08:38
Case20,Analyze Purchase Requisition,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 3,2011-06-24 03:13:57,60,0,0.0,2011-06-24 03:06:55
Case28,Create Purchase Requisition,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 1,2011-06-24 03:20:23,61,0,0.0,2011-06-24 03:11:57
Case9,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 05:07:16,60,0,0.0,2011-06-24 04:57:21
Case17,Amend Purchase Requisition,res_9a077e53-c7e8-45fb-8185-b646f3aa0034,Role 1,2011-06-24 06:04:04,59,0,0.0,2011-06-24 05:41:47
Case21,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-24 06:21:07,59,0,0.0,2011-06-24 06:14:05
Case29,Create Purchase Requisition,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-24 06:43:33,59,0,0.07142857142857142,2011-06-24 06:35:14
Case18,Amend Purchase Requisition,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-24 06:50:09,58,0,0.0,2011-06-24 06:27:56
Case22,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-24 07:46:29,59,0,0.0,2011-06-24 07:39:26
Case29,Create Request for Quotation,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 3,2011-06-24 09:06:41,58,0,0.0,2011-06-24 08:49:27
Case1,Analyze Request for Quotation,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 4,2011-06-24 09:13:36,58,0,0.0,2011-06-24 09:00:04
Case30,Create Purchase Requisition,res_9a077e53-c7e8-45fb-8185-b646f3aa0034,Role 1,2011-06-24 09:37:12,58,0,0.0,2011-06-24 09:28:56
Case24,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-24 10:38:05,58,0,0.0,2011-06-24 10:30:59
Case6,Amend Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 1,2011-06-24 10:48:54,58,0,0.0,2011-06-24 10:29:54
Case24,Create Request for Quotation,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-24 11:13:28,58,0,0.0,2011-06-24 10:47:35
Case25,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 11:34:48,58,0,0.0,2011-06-24 11:27:41
Case25,Create Request for Quotation,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-24 12:10:16,58,0,0.0,2011-06-24 11:44:21
Case31,Create Purchase Requisition,res_f737aed2-ca4a-4be0-8c07-861829374977,Role 1,2011-06-24 12:51:24,59,0,0.0,2011-06-24 12:43:12
Case12,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-24 13:05:27,59,0,0.0,2011-06-24 12:55:39
Case32,Create Purchase Requisition,res_8f45e3f9-844e-4bda-8163-f06d7f9ed97e,Role 1,2011-06-24 15:41:27,59,0,0.0,2011-06-24 15:33:17
Case8,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-24 15:50:09,59,0,0.0,2011-06-24 15:41:35
Case33,Create Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 1,2011-06-24 16:00:49,60,0,0.0,2011-06-24 15:52:39
Case8,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 16:24:14,60,0,0.0,2011-06-24 16:00:24
Case34,Create Purchase Requisition,res_0d5eaf63-f2f3-490d-a577-7c17a7f76539,Role 1,2011-06-24 17:18:26,61,0,0.0,2011-06-24 17:10:17
Case34,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 19:29:25,61,0,0.0,2011-06-24 19:11:32
Case35,Create Purchase Requisition,res_b848b466-5715-4742-88ee-3b4759e3281c,Role 1,2011-06-24 20:20:40,62,0,0.0,2011-06-24 20:12:31
Case36,Create Purchase Requisition,res_b94a19ec-a35b-4c73-b8f0-d6252ce7e103,Role 1,2011-06-24 21:40:11,63,0,0.0,2011-06-24 21:32:02
Case28,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-24 22:31:02,63,0,0.0,2011-06-24 22:27:54
Case28,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-24 23:03:02,63,0,0.0,2011-06-24 22:37:00
Case37,Create Purchase Requisition,res_c238e875-fdec-435b-871f-276c63438220,Role 1,2011-06-25 02:13:55,64,0,0.0,2011-06-25 02:05:26
Case37,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-25 03:56:18,64,0,0.0,2011-06-25 03:38:21
Case30,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-25 04:49:32,64,0,0.0,2011-06-25 04:44:05
Case30,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-25 05:21:10,64,0,0.0,2011-06-25 04:56:26
Case38,Create Purchase Requisition,res_9a077e53-c7e8-45fb-8185-b646f3aa0034,Role 1,2011-06-25 07:41:18,65,0,0.0,2011-06-25 07:32:51
Case6,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-25 07:51:33,65,0,0.0,2011-06-25 07:43:46
Case31,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-25 08:04:03,64,0,0.0,2011-06-25 07:58:36
Case17,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-25 08:14:04,63,0,0.0,2011-06-25 08:05:00
Case18,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-25 09:03:26,62,0,0.0,2011-06-25 08:54:21
Case39,Create Purchase Requisition,res_efbcd2b4-cc11-406f-a458-6afedf307a7b,Role 1,2011-06-25 09:53:20,62,0,0.0,2011-06-25 09:44:53
Case32,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-25 10:54:09,62,0,0.0,2011-06-25 10:48:39
Case33,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-25 11:13:54,61,0,0.0,2011-06-25 11:08:20
Case40,Create Purchase Requisition,res_b94a19ec-a35b-4c73-b8f0-d6252ce7e103,Role 1,2011-06-25 11:38:30,61,0,0.0,2011-06-25 11:30:03
Case10,Analyze Request for Quotation,res_3f8c2c98-a6d5-449e-a0ab-e7e7f57e919b,Role 4,2011-06-25 13:25:40,61,0,0.0,2011-06-25 13:12:32
Case41,Create Purchase Requisition,res_8f45e3f9-844e-4bda-8163-f06d7f9ed97e,Role 1,2011-06-25 13:51:05,62,0,0.0,2011-06-25 13:42:37
Case42,Create Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 1,2011-06-25 15:32:33,63,0,0.0,2011-06-25 15:24:04
Case35,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-25 15:34:20,63,0,0.0,2011-06-25 15:28:48
Case35,Create Request for Quotation,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-25 16:06:39,63,0,0.0,2011-06-25 15:41:11
Case36,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-25 16:54:11,63,0,0.0,2011-06-25 16:48:38
Case43,Create Purchase Requisition,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-25 19:36:48,63,0,0.0,2011-06-25 19:28:16
Case43,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-25 21:20:15,63,0,0.0,2011-06-25 21:01:04
Case44,Create Purchase Requisition,res_eee1e8b6-174d-4e2a-a3b1-cabb5f478f4f,Role 1,2011-06-25 22:01:28,64,0,0.0,2011-06-25 21:52:54
Case45,Create Purchase Requisition,res_f7b3f01a-15d9-4cbd-9cab-3054668c28cb,Role 1,2011-06-26 00:38:09,65,0,0.0,2011-06-26 00:29:26
Case13,Analyze Request for Quotation,res_751646af-4ca9-4845-8906-a6c46c6cd511,Role 4,2011-06-26 01:56:06,65,0,0.0,2011-06-26 01:42:28
Case38,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-26 02:45:19,65,0,0.0,2011-06-26 02:38:52
Case13,Amend Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 1,2011-06-26 02:48:40,65,0,0.0,2011-06-26 02:31:23
Case45,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 03:49:57,64,0,0.0,2011-06-26 03:34:25
Case16,Analyze Request for Quotation,res_751646af-4ca9-4845-8906-a6c46c6cd511,Role 4,2011-06-26 04:29:35,64,0,0.0,2011-06-26 04:14:21
Case8,Analyze Request for Quotation,res_751646af-4ca9-4845-8906-a6c46c6cd511,Role 4,2011-06-26 04:49:18,64,0,0.0,2011-06-26 04:35:57
Case39,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 04:56:00,64,0,0.0,2011-06-26 04:49:33
Case8,Amend Request for Quotation,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-26 05:40:36,63,0,0.0,2011-06-26 05:20:14
Case46,Create Purchase Requisition,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-26 05:41:09,64,0,0.14285714285714285,2011-06-26 05:32:37
Case16,Amend Request for Quotation,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-26 05:49:47,63,1,0.07142857142857142,2011-06-26 05:30:00
Case3,Analyze Request for Quotation,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 4,2011-06-26 06:22:40,64,0,0.0,2011-06-26 06:09:43
Case40,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 06:40:42,63,0,0.0,2011-06-26 06:34:14
Case47,Create Purchase Requisition,res_8a5aae88-574e-4567-baff-d824b27feae9,Role 1,2011-06-26 06:50:43,64,0,0.0,2011-06-26 06:42:08
Case48,Create Purchase Requisition,res_b94a19ec-a35b-4c73-b8f0-d6252ce7e103,Role 1,2011-06-26 08:27:53,65,0,0.0,2011-06-26 08:19:20
Case41,Analyze Purchase Requisition,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-26 08:53:45,65,0,0.0,2011-06-26 08:47:18
Case46,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-26 09:15:34,65,0,0.0,2011-06-26 08:59:45
Case49,Create Purchase Requisition,res_f737aed2-ca4a-4be0-8c07-861829374977,Role 1,2011-06-26 09:27:10,66,0,0.0,2011-06-26 09:18:38
Case50,Create Purchase Requisition,res_efbcd2b4-cc11-406f-a458-6afedf307a7b,Role 1,2011-06-26 10:01:25,67,0,0.0,2011-06-26 09:52:54
Case47,Create Request for Quotation,res_efbcd2b4-cc11-406f-a458-6afedf307a7b,Role 3,2011-06-26 10:02:08,66,0,0.0,2011-06-26 09:46:11
Case42,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-26 10:35:38,67,0,0.0,2011-06-26 10:29:13
Case42,Create Request for Quotation,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-26 11:07:39,67,0,0.0,2011-06-26 10:45:51
Case51,Create Purchase Requisition,res_b58a51b5-7aaf-44c5-ac5a-178b8f61fea1,Role 1,2011-06-26 11:40:49,68,0,0.0,2011-06-26 11:32:19
Case49,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 12:40:23,68,0,0.0,2011-06-26 12:24:15
Case50,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 13:15:30,68,0,0.0,2011-06-26 12:59:19
Case10,Send Request for Quotation to Supplier,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 4,2011-06-26 13:38:21,67,0,0.0,2011-06-26 11:14:05
Case40,Amend Purchase Requisition,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 1,2011-06-26 13:42:40,68,0,0.0,2011-06-26 13:23:31
Case27,Analyze Request for Quotation,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 4,2011-06-26 13:50:33,68,0,0.3333333333333333,2011-06-26 13:38:07
Case51,Create Request for Quotation,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 3,2011-06-26 14:55:51,68,0,0.0,2011-06-26 14:39:32
Case27,Amend Request for Quotation,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-26 15:02:52,68,0,0.0,2011-06-26 14:42:55
Case52,Create Purchase Requisition,res_b29536cf-c6bc-4759-82f5-d430a48993b0,Role 1,2011-06-26 15:03:24,69,0,0.07142857142857142,2011-06-26 14:55:00
Case41,Amend Purchase Requisition,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 1,2011-06-26 16:10:24,69,0,0.0,2011-06-26 15:51:24
Case53,Create Purchase Requisition,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 1,2011-06-26 16:17:21,70,0,0.07142857142857142,2011-06-26 16:08:57
Case44,Analyze Purchase Requisition,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 17:05:02,70,0,0.0,2011-06-26 16:58:35
Case23,Analyze Request for Quotation,res_3f8c2c98-a6d5-449e-a0ab-e7e7f57e919b,Role 4,2011-06-26 17:41:36,69,0,0.0,2011-06-26 17:26:49
Case29,Analyze Request for Quotation,res_3f8c2c98-a6d5-449e-a0ab-e7e7f57e919b,Role 4,2011-06-26 17:46:31,69,1,0.3333333333333333,2011-06-26 17:35:14
Case54,Create Purchase Requisition,res_0d5eaf63-f2f3-490d-a577-7c17a7f76539,Role 1,2011-06-26 17:58:16,69,0,0.0,2011-06-26 17:49:50
Case10,Create Quotation comparison Map,res_3f8c2c98-a6d5-449e-a0ab-e7e7f57e919b,Role 4,2011-06-26 19:19:42,69,0,0.0,2011-06-26 19:04:42
Case55,Create Purchase Requisition,res_eee1e8b6-174d-4e2a-a3b1-cabb5f478f4f,Role 1,2011-06-26 20:03:04,70,0,0.0,2011-06-26 19:54:39
Case55,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-26 23:20:21,70,0,0.0,2011-06-26 23:03:27
Case56,Create Purchase Requisition,res_0d5eaf63-f2f3-490d-a577-7c17a7f76539,Role 1,2011-06-26 23:33:45,71,0,0.0,2011-06-26 23:25:21
Case57,Create Purchase Requisition,res_eee1e8b6-174d-4e2a-a3b1-cabb5f478f4f,Role 1,2011-06-27 00:03:47,72,0,0.0,2011-06-26 23:55:24
Case26,Analyze Request for Quotation,res_087a431d-55d7-44c9-9d5c-84a58ee270e6,Role 4,2011-06-27 00:40:19,72,0,0.0,2011-06-27 00:23:48
Case58,Create Purchase Requisition,res_8a5aae88-574e-4567-baff-d824b27feae9,Role 1,2011-06-27 01:01:55,72,0,0.0,2011-06-27 00:53:00
Case57,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-27 01:50:14,72,0,0.0,2011-06-27 01:33:52
Case10,Analyze Quotation Comparison Map,res_f737aed2-ca4a-4be0-8c07-861829374977,Role 1,2011-06-27 02:09:38,72,0,0.0,2011-06-27 02:09:38
Case14,Analyze Request for Quotation,res_f7b3f01a-15d9-4cbd-9cab-3054668c28cb,Role 4,2011-06-27 03:06:19,72,0,0.0,2011-06-27 02:49:35
Case59,Create Purchase Requisition,res_f7b3f01a-15d9-4cbd-9cab-3054668c28cb,Role 1,2011-06-27 03:11:56,73,0,0.07142857142857142,2011-06-27 03:03:12
Case48,Analyze Purchase Requisition,res_60aad6dd-9ad0-4542-86cb-389af277cdd3,Role 3,2011-06-27 03:59:11,72,0,0.0,2011-06-27 03:52:57
Case60,Create Purchase Requisition,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 1,2011-06-27 04:21:28,73,0,0.07142857142857142,2011-06-27 04:12:49
Case48,Create Request for Quotation,res_39cf8ffa-82ef-4027-a70c-51e6611fd072,Role 3,2011-06-27 04:35:12,72,0,0.0,2011-06-27 04:12:38
Case59,Create Request for Quotation,res_bae65c09-1121-4513-8077-5321067d3748,Role 3,2011-06-27 05:05:29,73,0,0.0,2011-06-27 04:51:47
Case61,Create Purchase Requisition,res_b94a19ec-a35b-4c73-b8f0-d6252ce7e103,Role 1,2011-06-27 05:30:33,74,0,0.07142857142857142,2011-06-27 05:21:58
Case60,Create Request for Quotation,res_3ca734ca-8d7e-4d3c-a302-55161a313f11,Role 3,2011-06-27 06:16:04,74,0,0.0,2011-06-27 06:02:21
Case62,Create Purchase Requisition,res_efbcd2b4-cc11-406f-a458-6afedf307a7b,Role 1,2011-06-27 06:58:55,75,0,0.07142857142857142,2011-06-27 06:50:26
