caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case11,Create Purchase Requisition,res_9d210b30-dc5c-4fd2-9877-a00e484627f1,Role 1,2011-06-21 22:50:15,51,0,0.0,2011-06-21 22:41:28
Case12,Create Purchase Requisition,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-22 00:24:04,52,0,0.0,2011-06-22 00:14:53
Case11,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 01:40:41,52,0,0.0,2011-06-22 01:24:11
Case13,Create Purchase Requisition,res_9d210b30-dc5c-4fd2-9877-a00e484627f1,Role 1,2011-06-22 01:50:42,53,0,0.0,2011-06-22 01:41:36
Case5,Analyze Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 3,2011-06-22 03:12:33,53,0,0.0,2011-06-22 03:07:11
Case14,Create Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 1,2011-06-22 03:17:15,54,0,0.0,2011-06-22 03:08:13
Case5,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 03:43:27,54,0,0.0,2011-06-22 03:22:20
Case13,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 04:10:34,54,0,0.0,2011-06-22 03:55:22
Case15,Create Purchase Requisition,res_5c4cabb7-c6c9-49e8-9455-7fdcdd692249,Role 1,2011-06-22 04:48:01,55,0,0.0,2011-06-22 04:39:04
Case6,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-22 04:55:23,55,0,0.0,2011-06-22 04:50:05
Case16,Create Purchase Requisition,res_f6c390fb-aa64-4137-8d34-73d5add978ba,Role 1,2011-06-22 05:07:10,55,0,0.0,2011-06-22 04:58:13
Case17,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-22 05:53:22,56,0,0.0,2011-06-22 05:44:28
Case15,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 07:09:24,56,0,0.0,2011-06-22 06:54:04
Case16,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 07:28:34,56,0,0.0,2011-06-22 07:13:13
Case18,Create Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 1,2011-06-22 07:50:14,57,0,0.0,2011-06-22 07:41:24
Case17,Create Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-22 08:15:31,57,0,0.0,2011-06-22 08:00:08
Case19,Create Purchase Requisition,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 1,2011-06-22 09:51:22,58,0,0.0,2011-06-22 09:42:35
Case20,Create Purchase Requisition,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-22 10:09:19,59,0,0.0,2011-06-22 10:00:33
Case19,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-22 12:15:11,59,0,0.0,2011-06-22 11:59:36
Case20,Create Request for Quotation,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 3,2011-06-22 12:33:53,59,0,0.0,2011-06-22 12:18:17
Case21,Create Purchase Requisition,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-22 12:36:02,60,0,0.0,2011-06-22 12:27:20
Case10,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-22 13:36:52,60,0,0.0,2011-06-22 13:31:45
Case10,Create Request for Quotation,res_56ca3409-8479-4f16-b2af-387707523792,Role 3,2011-06-22 14:08:48,60,0,0.0,2011-06-22 13:47:49
Case22,Create Purchase Requisition,res_56ca3409-8479-4f16-b2af-387707523792,Role 1,2011-06-22 14:15:28,61,0,0.0,2011-06-22 14:06:48
Case21,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 15:01:27,61,0,0.0,2011-06-22 14:45:45
Case23,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-22 17:10:31,62,0,0.0,2011-06-22 17:01:54
Case24,Create Purchase Requisition,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 1,2011-06-22 18:18:12,63,0,0.0,2011-06-22 18:09:36
Case1,Analyze Request for Quotation,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-22 18:58:46,63,0,0.0,2011-06-22 18:46:14
Case12,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-22 19:43:12,63,0,0.0,2011-06-22 19:38:31
Case1,Amend Request for Quotation,res_9d210b30-dc5c-4fd2-9877-a00e484627f1,Role 1,2011-06-22 20:01:17,63,0,0.0,2011-06-22 19:45:24
Case12,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-22 20:53:30,63,0,0.0,2011-06-22 20:33:52
Case25,Create Purchase Requisition,res_f6c390fb-aa64-4137-8d34-73d5add978ba,Role 1,2011-06-22 21:47:44,64,0,0.0,2011-06-22 21:39:11
Case26,Create Purchase Requisition,res_f6c390fb-aa64-4137-8d34-73d5add978ba,Role 1,2011-06-22 21:55:00,65,1,0.07142857142857142,2011-06-22 21:46:31
Case14,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-22 22:37:58,65,0,0.0,2011-06-22 22:33:20
Case27,Create Purchase Requisition,res_964342b8-54fb-48bf-b691-c4634ec456b0,Role 1,2011-06-23 01:16:49,66,0,0.0,2011-06-23 01:08:29
Case2,Analyze Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 4,2011-06-23 03:13:53,66,0,0.0,2011-06-23 02:59:34
Case18,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 03:15:15,67,0,0.0,2011-06-23 03:08:55
Case28,Create Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 1,2011-06-23 03:16:42,67,0,0.0,2011-06-23 03:08:24
Case27,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 03:35:39,67,0,0.0,2011-06-23 03:18:25
Case29,Create Purchase Requisition,res_5c4cabb7-c6c9-49e8-9455-7fdcdd692249,Role 1,2011-06-23 04:12:22,68,0,0.0,2011-06-23 04:04:04
Case30,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-23 04:55:21,69,0,0.0,2011-06-23 04:47:04
Case3,Analyze Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 4,2011-06-23 05:31:50,69,0,0.0,2011-06-23 05:17:42
Case28,Create Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-23 05:36:18,69,0,0.0,2011-06-23 05:18:58
Case4,Analyze Request for Quotation,res_8d82c5dd-ec91-4f49-b1ca-8772f037ceed,Role 4,2011-06-23 06:10:47,69,0,0.0,2011-06-23 05:56:40
Case31,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-23 07:17:06,70,0,0.0,2011-06-23 07:08:50
Case32,Create Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 1,2011-06-23 09:15:39,71,0,0.0,2011-06-23 09:07:23
Case31,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 09:39:01,71,0,0.0,2011-06-23 09:21:26
Case22,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 09:43:24,71,0,0.3333333333333333,2011-06-23 09:37:51
Case33,Create Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 1,2011-06-23 10:08:29,72,0,0.0,2011-06-23 10:00:14
Case22,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-23 10:26:07,72,0,0.0,2011-06-23 10:03:41
Case18,Amend Purchase Requisition,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-23 10:57:49,72,0,0.0,2011-06-23 10:38:02
Case32,Create Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-23 11:38:23,72,0,0.0,2011-06-23 11:20:41
Case34,Create Purchase Requisition,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 1,2011-06-23 11:50:36,73,0,0.0,2011-06-23 11:42:21
Case7,Analyze Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 4,2011-06-23 12:01:12,73,0,0.0,2011-06-23 11:47:22
Case35,Create Purchase Requisition,res_c32acb25-393c-4ce6-b0d1-77c4973890b9,Role 1,2011-06-23 12:15:34,74,0,0.0,2011-06-23 12:07:19
Case23,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-23 12:40:03,74,0,0.0,2011-06-23 12:33:53
Case7,Amend Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 1,2011-06-23 12:48:59,74,0,0.0,2011-06-23 12:28:59
Case8,Analyze Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 4,2011-06-23 12:55:21,73,0,0.0,2011-06-23 12:41:32
Case36,Create Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 1,2011-06-23 13:47:54,74,0,0.0,2011-06-23 13:39:39
Case24,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-23 13:48:45,74,0,0.0,2011-06-23 13:42:34
Case24,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 14:33:19,74,0,0.0,2011-06-23 14:11:17
Case14,Amend Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 1,2011-06-23 15:01:46,74,0,0.0,2011-06-23 14:42:45
Case37,Create Purchase Requisition,res_706cd5ea-1f2f-4a29-97db-f6d8a7b4b67a,Role 1,2011-06-23 15:25:24,75,0,0.0,2011-06-23 15:17:10
Case38,Create Purchase Requisition,res_56ca3409-8479-4f16-b2af-387707523792,Role 1,2011-06-23 16:10:37,76,0,0.0,2011-06-23 16:02:23
Case36,Create Request for Quotation,res_56ca3409-8479-4f16-b2af-387707523792,Role 3,2011-06-23 16:13:02,75,0,0.0,2011-06-23 15:55:06
Case26,Analyze Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 3,2011-06-23 17:28:19,76,0,0.0,2011-06-23 17:21:25
Case25,Analyze Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 3,2011-06-23 17:30:02,76,1,0.3333333333333333,2011-06-23 17:24:53
Case39,Create Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 1,2011-06-23 17:35:03,77,0,0.0,2011-06-23 17:26:49
Case26,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-23 19:13:08,76,0,0.0,2011-06-23 18:50:21
Case9,Analyze Request for Quotation,res_8d82c5dd-ec91-4f49-b1ca-8772f037ceed,Role 4,2011-06-23 20:10:37,76,0,0.0,2011-06-23 19:56:59
Case40,Create Purchase Requisition,res_c32acb25-393c-4ce6-b0d1-77c4973890b9,Role 1,2011-06-23 20:47:20,77,0,0.0,2011-06-23 20:39:06
Case41,Create Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 1,2011-06-23 22:25:43,78,0,0.0,2011-06-23 22:17:29
Case40,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-23 23:15:03,78,0,0.0,2011-06-23 22:56:45
Case29,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-23 23:33:57,78,0,0.0,2011-06-23 23:27:34
Case30,Analyze Purchase Requisition,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-24 00:17:27,77,0,0.0,2011-06-24 00:10:48
Case42,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-24 00:48:40,78,0,0.0,2011-06-24 00:40:14
Case30,Create Request for Quotation,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 3,2011-06-24 00:56:16,77,0,0.0,2011-06-24 00:30:35
Case43,Create Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 1,2011-06-24 01:08:01,79,0,0.0,2011-06-24 00:59:36
Case44,Create Purchase Requisition,res_70201a2b-7e95-4254-aa09-f86dbe7449d8,Role 1,2011-06-24 02:20:26,80,0,0.0,2011-06-24 02:12:03
Case43,Create Request for Quotation,res_8d82c5dd-ec91-4f49-b1ca-8772f037ceed,Role 3,2011-06-24 03:30:18,80,0,0.0,2011-06-24 03:13:33
Case44,Create Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-24 04:43:36,80,0,0.0,2011-06-24 04:26:46
Case33,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 05:31:17,80,0,0.0,2011-06-24 05:24:41
Case2,Send Request for Quotation to Supplier,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 4,2011-06-24 05:50:17,80,0,0.0,2011-06-24 03:21:47
Case33,Create Request for Quotation,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 3,2011-06-24 06:11:24,80,0,0.0,2011-06-24 05:45:40
Case34,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 07:13:39,81,0,0.0,2011-06-24 07:07:04
Case45,Create Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 1,2011-06-24 07:13:48,81,0,0.0,2011-06-24 07:05:32
Case35,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 07:38:56,80,0,0.0,2011-06-24 07:32:17
Case35,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 08:19:34,80,0,0.0,2011-06-24 07:53:46
Case3,Send Request for Quotation to Supplier,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 4,2011-06-24 08:22:16,80,0,0.0,2011-06-24 05:54:31
Case4,Send Request for Quotation to Supplier,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 4,2011-06-24 09:16:37,80,1,0.3333333333333333,2011-06-24 06:33:28
Case46,Create Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 1,2011-06-24 10:45:40,81,0,0.0,2011-06-24 10:37:27
Case37,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 10:49:02,81,0,0.0,2011-06-24 10:42:23
Case18,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 10:52:52,81,1,0.3333333333333333,2011-06-24 10:43:26
Case47,Create Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 1,2011-06-24 11:30:39,80,0,0.0,2011-06-24 11:22:26
Case38,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 11:34:33,80,0,0.0,2011-06-24 11:27:51
Case39,Analyze Purchase Requisition,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 3,2011-06-24 12:59:03,79,0,0.0,2011-06-24 12:52:17
Case48,Create Purchase Requisition,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 1,2011-06-24 13:02:32,80,0,0.0,2011-06-24 12:54:20
Case49,Create Purchase Requisition,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 1,2011-06-24 13:54:23,81,0,0.0,2011-06-24 13:46:12
Case48,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 15:26:20,81,0,0.0,2011-06-24 15:08:52
Case8,Send Request for Quotation to Supplier,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 4,2011-06-24 16:16:36,81,0,0.0,2011-06-24 13:51:13
Case49,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 16:19:03,81,0,0.0,2011-06-24 16:01:31
Case14,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 16:42:51,81,0,0.0,2011-06-24 16:34:25
Case14,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 17:19:19,81,0,0.0,2011-06-24 16:55:56
Case41,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 17:50:17,81,0,0.0,2011-06-24 17:43:29
Case41,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-24 18:32:30,81,0,0.0,2011-06-24 18:06:22
Case50,Create Purchase Requisition,res_c32acb25-393c-4ce6-b0d1-77c4973890b9,Role 1,2011-06-24 19:41:02,82,0,0.0,2011-06-24 19:32:52
Case42,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-24 20:04:49,82,0,0.0,2011-06-24 20:01:44
Case51,Create Purchase Requisition,res_32247bbc-e130-4987-b7d3-106e006be1bc,Role 1,2011-06-24 20:41:07,82,0,0.0,2011-06-24 20:32:57
Case39,Amend Purchase Requisition,res_9d210b30-dc5c-4fd2-9877-a00e484627f1,Role 1,2011-06-24 21:25:56,82,0,0.0,2011-06-24 21:05:27
Case52,Create Purchase Requisition,res_bd7e6347-035b-4a54-8cdf-14c93663a3da,Role 1,2011-06-24 22:32:04,83,0,0.0,2011-06-24 22:23:53
Case53,Create Purchase Requisition,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 1,2011-06-24 23:51:54,84,0,0.0,2011-06-24 23:43:43
Case9,Send Request for Quotation to Supplier,res_18457a52-a81f-4d37-b749-6415d938bf24,Role 4,2011-06-24 23:55:17,82,0,0.0,2011-06-24 21:32:23
Case54,Create Purchase Requisition,res_b509ef2d-63a3-446c-bd3b-fb82550016d0,Role 1,2011-06-25 00:35:22,85,0,0.0,2011-06-25 00:26:52
Case52,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 01:00:03,85,0,0.0,2011-06-25 00:40:50
Case11,Analyze Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 4,2011-06-25 01:48:09,85,0,0.0,2011-06-25 01:34:03
Case54,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 02:22:19,85,0,0.0,2011-06-25 02:04:41
Case45,Analyze Purchase Requisition,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 02:32:41,85,0,0.0,2011-06-25 02:27:30
Case46,Analyze Purchase Requisition,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-25 06:04:55,84,0,0.0,2011-06-25 05:59:41
Case47,Analyze Purchase Requisition,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-25 06:49:34,84,0,0.0,2011-06-25 06:44:21
Case55,Create Purchase Requisition,res_70201a2b-7e95-4254-aa09-f86dbe7449d8,Role 1,2011-06-25 07:19:48,85,0,0.0,2011-06-25 07:11:19
Case2,Create Quotation comparison Map,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-25 08:12:18,85,0,0.0,2011-06-25 07:57:33
Case13,Analyze Request for Quotation,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-25 09:15:49,85,0,0.0,2011-06-25 09:02:57
Case46,Amend Purchase Requisition,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 1,2011-06-25 09:22:56,85,0,0.0,2011-06-25 09:02:22
Case47,Amend Purchase Requisition,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 1,2011-06-25 10:03:20,84,0,0.0,2011-06-25 09:42:49
Case3,Create Quotation comparison Map,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-25 10:04:45,84,0,0.0,2011-06-25 09:49:52
Case56,Create Purchase Requisition,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 1,2011-06-25 10:37:33,85,0,0.0,2011-06-25 10:29:04
Case1,Analyze Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 4,2011-06-25 10:40:45,85,0,0.0,2011-06-25 10:29:25
Case5,Analyze Request for Quotation,res_5c0ceffb-837f-4be8-8cfa-50bd1f71c6dc,Role 4,2011-06-25 10:52:33,85,1,0.3333333333333333,2011-06-25 10:40:24
Case57,Create Purchase Requisition,res_b509ef2d-63a3-446c-bd3b-fb82550016d0,Role 1,2011-06-25 11:02:10,85,0,0.0,2011-06-25 10:53:41
Case4,Create Quotation comparison Map,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-25 11:37:41,85,0,0.0,2011-06-25 11:22:13
Case56,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 12:25:11,85,0,0.0,2011-06-25 12:06:52
Case15,Analyze Request for Quotation,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 4,2011-06-25 12:39:20,85,0,0.0,2011-06-25 12:26:35
Case57,Create Request for Quotation,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 3,2011-06-25 12:49:49,85,0,0.0,2011-06-25 12:31:29
Case16,Analyze Request for Quotation,res_14d163b0-1468-4004-ad8f-256dc3b97e67,Role 4,2011-06-25 12:58:30,84,0,0.0,2011-06-25 12:45:45
Case58,Create Purchase Requisition,res_834e69d0-0dc4-42a1-a1c4-6e698f30aba2,Role 1,2011-06-25 13:36:38,85,0,0.07142857142857142,2011-06-25 13:28:11
Case16,Amend Request for Quotation,res_706cd5ea-1f2f-4a29-97db-f6d8a7b4b67a,Role 1,2011-06-25 13:46:45,84,0,0.0,2011-06-25 13:27:17
Case59,Create Purchase Requisition,res_706cd5ea-1f2f-4a29-97db-f6d8a7b4b67a,Role 1,2011-06-25 13:54:01,86,0,0.07142857142857142,2011-06-25 13:45:34
Case17,Analyze Request for Quotation,res_706cd5ea-1f2f-4a29-97db-f6d8a7b4b67a,Role 4,2011-06-25 13:57:18,85,0,0.0,2011-06-25 13:44:35
Case50,Analyze Purchase Requisition,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-25 15:00:39,86,0,0.0,2011-06-25 14:55:22
Case2,Analyze Quotation Comparison Map,res_c32acb25-393c-4ce6-b0d1-77c4973890b9,Role 1,2011-06-25 15:03:12,86,0,0.0,2011-06-25 15:03:12
Case58,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 15:27:19,86,1,0.3333333333333333,2011-06-25 15:13:00
Case50,Create Request for Quotation,res_c62962e6-1f96-46c0-8349-46777ec085a6,Role 3,2011-06-25 15:36:38,86,0,0.0,2011-06-25 15:11:08
Case51,Analyze Purchase Requisition,res_34f6c41a-7bc5-43ff-88ed-4f092243e785,Role 3,2011-06-25 16:00:44,86,0,0.0,2011-06-25 15:55:27
Case51,Create Request for Quotation,res_3449e2da-e183-4fe2-ad98-1acfb0530c45,Role 3,2011-06-25 16:36:47,86,0,0.0,2011-06-25 16:11:13
Case3,Analyze Quotation Comparison Map,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-25 16:54:13,86,0,0.07142857142857142,2011-06-25 16:54:13
Case60,Create Purchase Requisition,res_e4359deb-e374-4b92-bc24-3c491481b992,Role 1,2011-06-25 17:39:10,87,0,0.14285714285714285,2011-06-25 17:30:45
Case61,Create Purchase Requisition,res_f6c390fb-aa64-4137-8d34-73d5add978ba,Role 1,2011-06-25 18:03:05,88,0,0.14285714285714285,2011-06-25 17:54:40
Case19,Analyze Request for Quotation,res_8d82c5dd-ec91-4f49-b1ca-8772f037ceed,Role 4,2011-06-25 18:19:42,88,0,0.0,2011-06-25 18:07:09
Case4,Analyze Quotation Comparison Map,res_964342b8-54fb-48bf-b691-c4634ec456b0,Role 1,2011-06-25 18:28:37,88,0,0.14285714285714285,2011-06-25 18:28:37
