caseid,task,start_timestamp,end_timestamp
Case0004,W_Nabellen offertes,2021-02-13 10:57:06.776199,2021-02-13 11:38:50.834715
Case0004,W_Nabellen offertes,2021-02-13 11:08:07.977591,2021-02-13 14:24:17.311621
Case0004,W_Beoordelen fraude,2021-02-13 23:14:36.355860,2021-02-13 23:14:36.355860
Case0004,W_Nabellen incomplete dossiers,2021-02-13 17:40:41.631297,2021-02-13 17:40:41.631297
Case0004,W_Beoordelen fraude,2021-02-13 12:49:14.655699,2021-02-13 12:49:14.655699
Case0006,W_Completeren aanvraag,2021-02-14 00:20:47.971393,2021-02-14 00:20:47.971393
Case0006,W_Beoordelen fraude,2021-02-13 16:36:50.842159,2021-02-13 18:17:56.457217
Case0006,W_Nabellen offertes,2021-02-13 12:42:46.489523,2021-02-13 14:03:35.180021
Case0006,W_Completeren aanvraag,2021-02-13 14:50:04.062345,2021-02-13 16:36:50.842159
Case0006,W_Nabellen offertes,2021-02-13 12:42:46.489523,2021-02-13 12:42:46.489523
Case0006,W_Nabellen incomplete dossiers,2021-02-13 23:03:27.208313,2021-02-13 23:14:27.404611
Case0006,W_Afhandelen leads,2021-02-13 10:56:57.824950,2021-02-13 10:56:57.824950
Case0006,W_Nabellen offertes,2021-02-13 12:42:46.489523,2021-02-13 12:42:46.489523
Case0007,W_Beoordelen fraude,2021-02-13 11:34:11.934739,2021-02-13 15:29:50.463563
Case0007,W_Beoordelen fraude,2021-02-13 17:40:32.680048,2021-02-13 18:36:39.105562
Case0007,W_Valideren aanvraag,2021-02-13 11:40:41.029551,2021-02-13 12:48:51.153252
Case0007,W_Beoordelen fraude,2021-02-13 10:56:57.825025,2021-02-13 10:56:57.825025
Case0008,W_Completeren aanvraag,2021-02-13 13:58:35.567651,2021-02-13 14:13:01.887152
Case0008,W_Afhandelen leads,2021-02-13 13:01:16.041501,2021-02-13 13:01:16.041501
Case0008,W_Valideren aanvraag,2021-02-13 13:35:38.515534,2021-02-13 13:35:38.515534
Case0008,W_Valideren aanvraag,2021-02-13 17:40:32.680048,2021-02-13 18:02:26.159305
Case0008,W_Beoordelen fraude,2021-02-13 12:59:48.174834,2021-02-13 12:59:48.174834
Case0009,W_Afhandelen leads,2021-02-13 14:35:06.701210,2021-02-13 14:35:06.701210
Case0009,W_Completeren aanvraag,2021-02-14 00:22:14.486233,2021-02-14 00:22:14.486233
Case0009,W_Beoordelen fraude,2021-02-13 17:33:51.284359,2021-02-13 17:33:51.284359
Case0009,W_Nabellen offertes,2021-02-13 23:44:05.142062,2021-02-14 01:29:40.201967
Case0009,W_Afhandelen leads,2021-02-13 13:13:40.167177,2021-02-13 13:13:40.167177
Case0009,W_Nabellen offertes,2021-02-13 10:56:57.824950,2021-02-13 11:38:41.883466
Case0009,W_Beoordelen fraude,2021-02-13 12:49:05.704450,2021-02-13 12:49:05.704450
Case0009,W_Beoordelen fraude,2021-02-13 23:14:27.404611,2021-02-13 23:14:27.404611
Case0009,W_Nabellen offertes,2021-02-13 11:07:59.026347,2021-02-13 14:24:08.360377
Case0009,W_Nabellen incomplete dossiers,2021-02-13 17:40:32.680048,2021-02-13 17:40:32.680048
Case0011,W_Nabellen offertes,2021-02-13 12:42:46.990556,2021-02-13 12:42:46.990556
Case0011,W_Completeren aanvraag,2021-02-14 00:20:48.472417,2021-02-14 00:20:48.472417
Case0011,W_Beoordelen fraude,2021-02-13 16:36:51.343183,2021-02-13 18:17:56.958241
Case0011,W_Nabellen offertes,2021-02-13 12:42:46.990556,2021-02-13 14:03:35.681054
Case0011,W_Completeren aanvraag,2021-02-13 14:50:04.563369,2021-02-13 16:36:51.343183
Case0011,W_Nabellen offertes,2021-02-13 12:42:46.990556,2021-02-13 12:42:46.990556
Case0011,W_Nabellen incomplete dossiers,2021-02-13 23:03:27.709337,2021-02-13 23:14:27.905635
Case0011,W_Afhandelen leads,2021-02-13 10:56:58.325974,2021-02-13 10:56:58.325974
Case0012,W_Beoordelen fraude,2021-02-13 17:40:33.181072,2021-02-13 18:36:39.606586
Case0012,W_Beoordelen fraude,2021-02-13 11:34:12.435763,2021-02-13 15:29:50.964587
Case0012,W_Valideren aanvraag,2021-02-13 11:40:41.530575,2021-02-13 12:48:51.654276
Case0012,W_Beoordelen fraude,2021-02-13 10:56:58.326058,2021-02-13 10:56:58.326058
Case0013,W_Completeren aanvraag,2021-02-13 13:58:36.068675,2021-02-13 14:13:02.388176
Case0013,W_Valideren aanvraag,2021-02-13 13:35:39.016558,2021-02-13 13:35:39.016558
Case0013,W_Afhandelen leads,2021-02-13 13:01:16.542534,2021-02-13 13:01:16.542534
Case0013,W_Valideren aanvraag,2021-02-13 17:40:33.181072,2021-02-13 18:02:26.660329
Case0013,W_Beoordelen fraude,2021-02-13 12:59:48.675858,2021-02-13 12:59:48.675858
Case0014,W_Afhandelen leads,2021-02-13 14:35:07.202234,2021-02-13 14:35:07.202234
Case0014,W_Completeren aanvraag,2021-02-14 00:22:14.987257,2021-02-14 00:22:14.987257
Case0014,W_Beoordelen fraude,2021-02-13 17:33:51.785383,2021-02-13 17:33:51.785383
Case0014,W_Nabellen offertes,2021-02-13 23:44:05.643086,2021-02-14 01:29:40.702991
Case0014,W_Afhandelen leads,2021-02-13 13:13:40.668210,2021-02-13 13:13:40.668210
Case0014,W_Nabellen offertes,2021-02-13 10:56:58.325974,2021-02-13 11:38:42.384490
Case0014,W_Nabellen offertes,2021-02-13 11:07:59.527380,2021-02-13 14:24:08.861410
Case0014,W_Nabellen incomplete dossiers,2021-02-13 17:40:33.181072,2021-02-13 17:40:33.181072
Case0014,W_Beoordelen fraude,2021-02-13 12:49:06.205474,2021-02-13 12:49:06.205474
Case0014,W_Beoordelen fraude,2021-02-13 23:14:27.905635,2021-02-13 23:14:27.905635
Case0016,W_Completeren aanvraag,2021-02-14 00:20:48.292831,2021-02-14 00:20:48.292831
Case0016,W_Beoordelen fraude,2021-02-13 16:36:51.163597,2021-02-13 18:17:56.778655
Case0016,W_Nabellen offertes,2021-02-13 12:42:46.810969,2021-02-13 14:03:35.501467
Case0016,W_Completeren aanvraag,2021-02-13 14:50:04.383783,2021-02-13 16:36:51.163597
Case0016,W_Nabellen offertes,2021-02-13 12:42:46.810969,2021-02-13 12:42:46.810969
Case0016,W_Nabellen incomplete dossiers,2021-02-13 23:03:27.529751,2021-02-13 23:14:27.726049
Case0016,W_Afhandelen leads,2021-02-13 10:56:58.146388,2021-02-13 10:56:58.146388
Case0016,W_Nabellen offertes,2021-02-13 12:42:46.810969,2021-02-13 12:42:46.810969
Case0017,W_Beoordelen fraude,2021-02-13 11:34:12.256177,2021-02-13 15:29:50.785001
Case0017,W_Beoordelen fraude,2021-02-13 17:40:33.001486,2021-02-13 18:36:39.427000
Case0017,W_Valideren aanvraag,2021-02-13 11:40:41.350989,2021-02-13 12:48:51.474690
Case0017,W_Beoordelen fraude,2021-02-13 10:56:58.146471,2021-02-13 10:56:58.146471
Case0018,W_Completeren aanvraag,2021-02-13 13:58:35.889089,2021-02-13 14:13:02.208590
Case0018,W_Afhandelen leads,2021-02-13 13:01:16.362947,2021-02-13 13:01:16.362947
Case0018,W_Valideren aanvraag,2021-02-13 13:35:38.836972,2021-02-13 13:35:38.836972
Case0018,W_Valideren aanvraag,2021-02-13 17:40:33.001486,2021-02-13 18:02:26.480743
Case0018,W_Beoordelen fraude,2021-02-13 12:59:48.496272,2021-02-13 12:59:48.496272
Case0019,W_Nabellen offertes,2021-02-13 23:44:05.463500,2021-02-14 01:29:40.523405
Case0019,W_Completeren aanvraag,2021-02-14 00:22:14.807671,2021-02-14 00:22:14.807671
Case0019,W_Beoordelen fraude,2021-02-13 17:33:51.605797,2021-02-13 17:33:51.605797
Case0019,W_Afhandelen leads,2021-02-13 14:35:07.022648,2021-02-13 14:35:07.022648
Case0019,W_Nabellen offertes,2021-02-13 11:07:59.347793,2021-02-13 14:24:08.681823
Case0019,W_Beoordelen fraude,2021-02-13 23:14:27.726049,2021-02-13 23:14:27.726049
Case0019,W_Nabellen offertes,2021-02-13 10:56:58.146388,2021-02-13 11:38:42.204904
Case0019,W_Afhandelen leads,2021-02-13 13:13:40.488623,2021-02-13 13:13:40.488623
Case0019,W_Nabellen incomplete dossiers,2021-02-13 17:40:33.001486,2021-02-13 17:40:33.001486
Case0019,W_Beoordelen fraude,2021-02-13 12:49:06.025888,2021-02-13 12:49:06.025888
Case0021,W_Completeren aanvraag,2021-02-14 00:20:50.564931,2021-02-14 00:20:50.564931
Case0021,W_Beoordelen fraude,2021-02-13 16:36:53.435697,2021-02-13 18:17:59.050755
Case0021,W_Nabellen offertes,2021-02-13 12:42:49.083061,2021-02-13 14:03:37.773559
Case0021,W_Completeren aanvraag,2021-02-13 14:50:06.655883,2021-02-13 16:36:53.435697
Case0021,W_Nabellen offertes,2021-02-13 12:42:49.083061,2021-02-13 12:42:49.083061
Case0021,W_Nabellen incomplete dossiers,2021-02-13 23:03:29.801851,2021-02-13 23:14:29.998149
Case0021,W_Afhandelen leads,2021-02-13 10:57:00.418488,2021-02-13 10:57:00.418488
Case0021,W_Nabellen offertes,2021-02-13 12:42:49.083061,2021-02-13 12:42:49.083061
Case0022,W_Beoordelen fraude,2021-02-13 11:34:14.528277,2021-02-13 15:29:53.057101
Case0022,W_Beoordelen fraude,2021-02-13 17:40:35.273586,2021-02-13 18:36:41.699100
Case0022,W_Valideren aanvraag,2021-02-13 11:40:43.623089,2021-02-13 12:48:53.746790
Case0022,W_Beoordelen fraude,2021-02-13 10:57:00.418563,2021-02-13 10:57:00.418563
Case0023,W_Completeren aanvraag,2021-02-13 13:58:38.161189,2021-02-13 14:13:04.480690
Case0023,W_Afhandelen leads,2021-02-13 13:01:18.635039,2021-02-13 13:01:18.635039
Case0023,W_Valideren aanvraag,2021-02-13 13:35:41.109072,2021-02-13 13:35:41.109072
Case0023,W_Valideren aanvraag,2021-02-13 17:40:35.273586,2021-02-13 18:02:28.752843
Case0023,W_Beoordelen fraude,2021-02-13 12:59:50.768372,2021-02-13 12:59:50.768372
Case0024,W_Nabellen offertes,2021-02-13 23:44:07.735600,2021-02-14 01:29:42.795505
Case0024,W_Completeren aanvraag,2021-02-14 00:22:17.079771,2021-02-14 00:22:17.079771
Case0024,W_Beoordelen fraude,2021-02-13 17:33:53.877897,2021-02-13 17:33:53.877897
Case0024,W_Afhandelen leads,2021-02-13 14:35:09.294748,2021-02-13 14:35:09.294748
Case0024,W_Afhandelen leads,2021-02-13 13:13:42.760715,2021-02-13 13:13:42.760715
Case0024,W_Beoordelen fraude,2021-02-13 23:14:29.998149,2021-02-13 23:14:29.998149
Case0024,W_Nabellen offertes,2021-02-13 10:57:00.418488,2021-02-13 11:38:44.477004
Case0024,W_Nabellen offertes,2021-02-13 11:08:01.619885,2021-02-13 14:24:10.953915
Case0024,W_Nabellen incomplete dossiers,2021-02-13 17:40:35.273586,2021-02-13 17:40:35.273586
Case0024,W_Beoordelen fraude,2021-02-13 12:49:08.297988,2021-02-13 12:49:08.297988
Case0026,W_Completeren aanvraag,2021-02-14 00:20:50.418448,2021-02-14 00:20:50.418448
Case0026,W_Beoordelen fraude,2021-02-13 16:36:53.289214,2021-02-13 18:17:58.904272
Case0026,W_Nabellen offertes,2021-02-13 12:42:48.936577,2021-02-13 14:03:37.627075
Case0026,W_Completeren aanvraag,2021-02-13 14:50:06.509400,2021-02-13 16:36:53.289214
Case0026,W_Nabellen offertes,2021-02-13 12:42:48.936577,2021-02-13 12:42:48.936577
Case0026,W_Nabellen incomplete dossiers,2021-02-13 23:03:29.655368,2021-02-13 23:14:29.851666
Case0026,W_Afhandelen leads,2021-02-13 10:57:00.272005,2021-02-13 10:57:00.272005
Case0026,W_Nabellen offertes,2021-02-13 12:42:48.936577,2021-02-13 12:42:48.936577
Case0027,W_Beoordelen fraude,2021-02-13 11:34:14.381794,2021-02-13 15:29:52.910618
Case0027,W_Beoordelen fraude,2021-02-13 17:40:35.127103,2021-02-13 18:36:41.552617
Case0027,W_Valideren aanvraag,2021-02-13 11:40:43.476606,2021-02-13 12:48:53.600307
Case0027,W_Beoordelen fraude,2021-02-13 10:57:00.272079,2021-02-13 10:57:00.272079
Case0028,W_Completeren aanvraag,2021-02-13 13:58:38.014706,2021-02-13 14:13:04.334207
Case0028,W_Afhandelen leads,2021-02-13 13:01:18.488555,2021-02-13 13:01:18.488555
Case0028,W_Valideren aanvraag,2021-02-13 13:35:40.962589,2021-02-13 13:35:40.962589
Case0028,W_Valideren aanvraag,2021-02-13 17:40:35.127103,2021-02-13 18:02:28.606360
Case0028,W_Beoordelen fraude,2021-02-13 12:59:50.621889,2021-02-13 12:59:50.621889
Case0029,W_Nabellen offertes,2021-02-13 23:44:07.589117,2021-02-14 01:29:42.649022
Case0029,W_Completeren aanvraag,2021-02-14 00:22:16.933288,2021-02-14 00:22:16.933288
Case0029,W_Beoordelen fraude,2021-02-13 17:33:53.731414,2021-02-13 17:33:53.731414
Case0029,W_Afhandelen leads,2021-02-13 14:35:09.148265,2021-02-13 14:35:09.148265
Case0029,W_Beoordelen fraude,2021-02-13 23:14:29.851666,2021-02-13 23:14:29.851666
Case0029,W_Nabellen offertes,2021-02-13 10:57:00.272005,2021-02-13 11:38:44.330521
Case0029,W_Nabellen offertes,2021-02-13 11:08:01.473401,2021-02-13 14:24:10.807431
Case0029,W_Nabellen incomplete dossiers,2021-02-13 17:40:35.127103,2021-02-13 17:40:35.127103
Case0029,W_Beoordelen fraude,2021-02-13 12:49:08.151505,2021-02-13 12:49:08.151505
Case0029,W_Afhandelen leads,2021-02-13 13:13:42.614231,2021-02-13 13:13:42.614231
Case0031,W_Completeren aanvraag,2021-02-14 00:20:49.185667,2021-02-14 00:20:49.185667
Case0031,W_Beoordelen fraude,2021-02-13 16:36:52.056433,2021-02-13 18:17:57.671491
Case0031,W_Nabellen offertes,2021-02-13 12:42:47.703809,2021-02-13 14:03:36.394307
Case0031,W_Completeren aanvraag,2021-02-13 14:50:05.276619,2021-02-13 16:36:52.056433
Case0031,W_Nabellen offertes,2021-02-13 12:42:47.703809,2021-02-13 12:42:47.703809
Case0031,W_Nabellen incomplete dossiers,2021-02-13 23:03:28.422587,2021-02-13 23:14:28.618885
Case0031,W_Afhandelen leads,2021-02-13 10:56:59.039224,2021-02-13 10:56:59.039224
Case0031,W_Nabellen offertes,2021-02-13 12:42:47.703809,2021-02-13 12:42:47.703809
Case0032,W_Beoordelen fraude,2021-02-13 11:34:13.149013,2021-02-13 15:29:51.677837
Case0032,W_Beoordelen fraude,2021-02-13 17:40:33.894322,2021-02-13 18:36:40.319836
Case0032,W_Valideren aanvraag,2021-02-13 11:40:42.243825,2021-02-13 12:48:52.367526
Case0032,W_Beoordelen fraude,2021-02-13 10:56:59.039311,2021-02-13 10:56:59.039311
Case0033,W_Completeren aanvraag,2021-02-13 13:58:36.781925,2021-02-13 14:13:03.101426
Case0033,W_Afhandelen leads,2021-02-13 13:01:17.255787,2021-02-13 13:01:17.255787
Case0033,W_Valideren aanvraag,2021-02-13 13:35:39.729808,2021-02-13 13:35:39.729808
Case0033,W_Valideren aanvraag,2021-02-13 17:40:33.894322,2021-02-13 18:02:27.373579
Case0033,W_Beoordelen fraude,2021-02-13 12:59:49.389108,2021-02-13 12:59:49.389108
Case0034,W_Nabellen offertes,2021-02-13 23:44:06.356336,2021-02-14 01:29:41.416241
Case0034,W_Completeren aanvraag,2021-02-14 00:22:15.700507,2021-02-14 00:22:15.700507
Case0034,W_Beoordelen fraude,2021-02-13 17:33:52.498633,2021-02-13 17:33:52.498633
Case0034,W_Afhandelen leads,2021-02-13 14:35:07.915484,2021-02-13 14:35:07.915484
Case0034,W_Beoordelen fraude,2021-02-13 23:14:28.618885,2021-02-13 23:14:28.618885
Case0034,W_Nabellen offertes,2021-02-13 10:56:59.039224,2021-02-13 11:38:43.097740
Case0034,W_Nabellen offertes,2021-02-13 11:08:00.240633,2021-02-13 14:24:09.574663
Case0034,W_Nabellen incomplete dossiers,2021-02-13 17:40:33.894322,2021-02-13 17:40:33.894322
Case0034,W_Beoordelen fraude,2021-02-13 12:49:06.918724,2021-02-13 12:49:06.918724
Case0034,W_Afhandelen leads,2021-02-13 13:13:41.381463,2021-02-13 13:13:41.381463
Case0036,W_Completeren aanvraag,2021-02-14 00:20:48.413194,2021-02-14 00:20:48.413194
Case0036,W_Beoordelen fraude,2021-02-13 16:36:51.283960,2021-02-13 18:17:56.899018
Case0036,W_Nabellen offertes,2021-02-13 12:42:46.931325,2021-02-13 14:03:35.621823
Case0036,W_Nabellen offertes,2021-02-13 12:42:46.931325,2021-02-13 12:42:46.931325
Case0036,W_Completeren aanvraag,2021-02-13 14:50:04.504146,2021-02-13 16:36:51.283960
Case0036,W_Nabellen offertes,2021-02-13 12:42:46.931325,2021-02-13 12:42:46.931325
Case0036,W_Nabellen incomplete dossiers,2021-02-13 23:03:27.650114,2021-02-13 23:14:27.846412
Case0036,W_Afhandelen leads,2021-02-13 10:56:58.266751,2021-02-13 10:56:58.266751
Case0037,W_Beoordelen fraude,2021-02-13 11:34:12.376540,2021-02-13 15:29:50.905364
Case0037,W_Beoordelen fraude,2021-02-13 17:40:33.121849,2021-02-13 18:36:39.547363
Case0037,W_Valideren aanvraag,2021-02-13 11:40:41.471352,2021-02-13 12:48:51.595053
Case0037,W_Beoordelen fraude,2021-02-13 10:56:58.266827,2021-02-13 10:56:58.266827
Case0038,W_Afhandelen leads,2021-02-13 13:01:16.483303,2021-02-13 13:01:16.483303
Case0038,W_Completeren aanvraag,2021-02-13 13:58:36.009452,2021-02-13 14:13:02.328953
Case0038,W_Valideren aanvraag,2021-02-13 13:35:38.957335,2021-02-13 13:35:38.957335
Case0038,W_Valideren aanvraag,2021-02-13 17:40:33.121849,2021-02-13 18:02:26.601106
Case0038,W_Beoordelen fraude,2021-02-13 12:59:48.616635,2021-02-13 12:59:48.616635
Case0039,W_Completeren aanvraag,2021-02-14 00:22:14.928034,2021-02-14 00:22:14.928034
Case0039,W_Beoordelen fraude,2021-02-13 17:33:51.726160,2021-02-13 17:33:51.726160
Case0039,W_Afhandelen leads,2021-02-13 14:35:07.143011,2021-02-13 14:35:07.143011
Case0039,W_Afhandelen leads,2021-02-13 13:13:40.608979,2021-02-13 13:13:40.608979
Case0039,W_Nabellen offertes,2021-02-13 23:44:05.583863,2021-02-14 01:29:40.643768
Case0039,W_Nabellen offertes,2021-02-13 10:56:58.266751,2021-02-13 11:38:42.325267
Case0039,W_Nabellen offertes,2021-02-13 11:07:59.468149,2021-02-13 14:24:08.802179
Case0039,W_Nabellen incomplete dossiers,2021-02-13 17:40:33.121849,2021-02-13 17:40:33.121849
Case0039,W_Beoordelen fraude,2021-02-13 12:49:06.146251,2021-02-13 12:49:06.146251
Case0039,W_Beoordelen fraude,2021-02-13 23:14:27.846412,2021-02-13 23:14:27.846412
Case0041,W_Completeren aanvraag,2021-02-14 00:20:48.259185,2021-02-14 00:20:48.259185
Case0041,W_Beoordelen fraude,2021-02-13 16:36:51.129951,2021-02-13 18:17:56.745009
Case0041,W_Nabellen offertes,2021-02-13 12:42:46.777353,2021-02-13 14:03:35.467851
Case0041,W_Completeren aanvraag,2021-02-13 14:50:04.350137,2021-02-13 16:36:51.129951
Case0041,W_Nabellen incomplete dossiers,2021-02-13 23:03:27.496105,2021-02-13 23:14:27.692403
Case0041,W_Nabellen offertes,2021-02-13 12:42:46.777353,2021-02-13 12:42:46.777353
Case0041,W_Afhandelen leads,2021-02-13 10:56:58.112742,2021-02-13 10:56:58.112742
Case0041,W_Nabellen offertes,2021-02-13 12:42:46.777353,2021-02-13 12:42:46.777353
Case0042,W_Beoordelen fraude,2021-02-13 11:34:12.222531,2021-02-13 15:29:50.751355
Case0042,W_Beoordelen fraude,2021-02-13 17:40:32.967840,2021-02-13 18:36:39.393354
Case0042,W_Valideren aanvraag,2021-02-13 11:40:41.317343,2021-02-13 12:48:51.441044
Case0042,W_Beoordelen fraude,2021-02-13 10:56:58.112855,2021-02-13 10:56:58.112855
Case0043,W_Completeren aanvraag,2021-02-13 13:58:35.855443,2021-02-13 14:13:02.174944
Case0043,W_Afhandelen leads,2021-02-13 13:01:16.329331,2021-02-13 13:01:16.329331
Case0043,W_Valideren aanvraag,2021-02-13 13:35:38.803326,2021-02-13 13:35:38.803326
Case0043,W_Valideren aanvraag,2021-02-13 17:40:32.967840,2021-02-13 18:02:26.447097
Case0043,W_Beoordelen fraude,2021-02-13 12:59:48.462626,2021-02-13 12:59:48.462626
Case0044,W_Beoordelen fraude,2021-02-13 12:49:05.992242,2021-02-13 12:49:05.992242
Case0044,W_Nabellen incomplete dossiers,2021-02-13 17:40:32.967840,2021-02-13 17:40:32.967840
Case0044,W_Nabellen offertes,2021-02-13 11:07:59.314177,2021-02-13 14:24:08.648207
Case0044,W_Nabellen offertes,2021-02-13 10:56:58.112742,2021-02-13 11:38:42.171258
Case0044,W_Afhandelen leads,2021-02-13 13:13:40.455007,2021-02-13 13:13:40.455007
Case0044,W_Afhandelen leads,2021-02-13 14:35:06.989002,2021-02-13 14:35:06.989002
Case0044,W_Nabellen offertes,2021-02-13 23:44:05.429854,2021-02-14 01:29:40.489759
Case0044,W_Beoordelen fraude,2021-02-13 17:33:51.572151,2021-02-13 17:33:51.572151
Case0044,W_Completeren aanvraag,2021-02-14 00:22:14.774025,2021-02-14 00:22:14.774025
Case0044,W_Beoordelen fraude,2021-02-13 23:14:27.692403,2021-02-13 23:14:27.692403
Case0046,W_Afhandelen leads,2021-02-13 10:56:59.133272,2021-02-13 10:56:59.133272
Case0046,W_Nabellen incomplete dossiers,2021-02-13 23:03:28.516635,2021-02-13 23:14:28.712933
Case0046,W_Nabellen offertes,2021-02-13 12:42:47.797842,2021-02-13 12:42:47.797842
Case0046,W_Nabellen offertes,2021-02-13 12:42:47.797842,2021-02-13 12:42:47.797842
Case0046,W_Completeren aanvraag,2021-02-13 14:50:05.370667,2021-02-13 16:36:52.150481
Case0046,W_Nabellen offertes,2021-02-13 12:42:47.797842,2021-02-13 14:03:36.488340
Case0046,W_Beoordelen fraude,2021-02-13 16:36:52.150481,2021-02-13 18:17:57.765539
Case0046,W_Completeren aanvraag,2021-02-14 00:20:49.279715,2021-02-14 00:20:49.279715
Case0047,W_Beoordelen fraude,2021-02-13 11:34:13.243061,2021-02-13 15:29:51.771885
Case0047,W_Beoordelen fraude,2021-02-13 10:56:59.133344,2021-02-13 10:56:59.133344
Case0047,W_Valideren aanvraag,2021-02-13 11:40:42.337873,2021-02-13 12:48:52.461574
Case0047,W_Beoordelen fraude,2021-02-13 17:40:33.988370,2021-02-13 18:36:40.413884
Case0048,W_Afhandelen leads,2021-02-13 13:01:17.349820,2021-02-13 13:01:17.349820
Case0048,W_Completeren aanvraag,2021-02-13 13:58:36.875973,2021-02-13 14:13:03.195474
Case0048,W_Valideren aanvraag,2021-02-13 17:40:33.988370,2021-02-13 18:02:27.467627
Case0048,W_Beoordelen fraude,2021-02-13 12:59:49.483156,2021-02-13 12:59:49.483156
Case0048,W_Valideren aanvraag,2021-02-13 13:35:39.823856,2021-02-13 13:35:39.823856
Case0049,W_Completeren aanvraag,2021-02-14 00:22:15.794555,2021-02-14 00:22:15.794555
Case0049,W_Beoordelen fraude,2021-02-13 17:33:52.592681,2021-02-13 17:33:52.592681
Case0049,W_Nabellen offertes,2021-02-13 23:44:06.450384,2021-02-14 01:29:41.510289
Case0049,W_Afhandelen leads,2021-02-13 14:35:08.009532,2021-02-13 14:35:08.009532
Case0049,W_Afhandelen leads,2021-02-13 13:13:41.475496,2021-02-13 13:13:41.475496
Case0049,W_Nabellen offertes,2021-02-13 10:56:59.133272,2021-02-13 11:38:43.191788
Case0049,W_Nabellen offertes,2021-02-13 11:08:00.334666,2021-02-13 14:24:09.668696
Case0049,W_Nabellen incomplete dossiers,2021-02-13 17:40:33.988370,2021-02-13 17:40:33.988370
Case0049,W_Beoordelen fraude,2021-02-13 12:49:07.012772,2021-02-13 12:49:07.012772
Case0049,W_Beoordelen fraude,2021-02-13 23:14:28.712933,2021-02-13 23:14:28.712933
Case0051,W_Afhandelen leads,2021-02-13 10:57:13.921294,2021-02-13 10:57:13.921294
Case0051,W_Nabellen incomplete dossiers,2021-02-13 23:03:43.304657,2021-02-13 23:14:43.500955
Case0051,W_Nabellen offertes,2021-02-13 12:43:02.585859,2021-02-13 12:43:02.585859
Case0051,W_Nabellen offertes,2021-02-13 12:43:02.585859,2021-02-13 12:43:02.585859
Case0051,W_Completeren aanvraag,2021-02-13 14:50:20.158689,2021-02-13 16:37:06.938503
Case0051,W_Nabellen offertes,2021-02-13 12:43:02.585859,2021-02-13 14:03:51.276357
Case0051,W_Beoordelen fraude,2021-02-13 16:37:06.938503,2021-02-13 18:18:12.553561
Case0051,W_Completeren aanvraag,2021-02-14 00:21:04.067737,2021-02-14 00:21:04.067737
Case0052,W_Beoordelen fraude,2021-02-13 11:34:28.031083,2021-02-13 15:30:06.559907
Case0052,W_Beoordelen fraude,2021-02-13 10:57:13.921361,2021-02-13 10:57:13.921361
Case0052,W_Valideren aanvraag,2021-02-13 11:40:57.125895,2021-02-13 12:49:07.249596
Case0052,W_Beoordelen fraude,2021-02-13 17:40:48.776392,2021-02-13 18:36:55.201906
Case0053,W_Completeren aanvraag,2021-02-13 13:58:51.663995,2021-02-13 14:13:17.983496
Case0053,W_Afhandelen leads,2021-02-13 13:01:32.137837,2021-02-13 13:01:32.137837
Case0053,W_Valideren aanvraag,2021-02-13 13:35:54.611878,2021-02-13 13:35:54.611878
