caseid,task,start_timestamp,end_timestamp,resource
2,Send Request for Quotation to Supplier,2011-06-27 10:19:06.287,2011-06-27 10:37:58.2,Role 3
0,Settle Conditions With Supplier,2011-06-22 14:04:57.178,2011-06-27 11:54:14.507,Role 3
0,Create Purchase Order,2011-06-27 11:54:14.507,2011-06-27 11:57:29.089,Role 3
0,Confirm Purchase Order,2011-06-27 11:57:29.089,2011-06-27 12:12:24.847,Role 2
2,Create Quotation comparison Map,2011-06-27 10:37:58.2,2011-06-27 15:02:02.297,Role 3
2,Analyze Quotation Comparison Map,2011-06-27 15:02:02.297,2011-06-27 15:47:47.489,Role 1
2,Choose best option,2011-06-27 15:47:47.489,2011-06-27 15:47:47.489,Role 1
3,Create Purchase Requisition,2011-06-28 23:03:54.851,2011-06-29 09:40:03.611,Role 1
3,Start,2011-06-29 09:40:03.611,2011-06-29 09:40:03.611,SYSTEM
3,Create Purchase Requisition,2011-06-29 09:40:03.611,2011-06-29 10:00:47.525,Role 1
3,Start,2011-06-29 10:00:47.525,2011-06-29 10:00:47.525,SYSTEM
3,Create Purchase Requisition,2011-06-29 10:00:47.525,2011-06-29 10:17:09.479,Role 1
3,Start,2011-06-29 10:17:09.479,2011-06-29 10:17:09.479,SYSTEM
3,Analyze Purchase Requisition,2011-06-29 10:17:09.479,2011-06-29 10:17:13.772,Role 4
3,Amend Purchase Requisition,2011-06-29 10:17:13.772,2011-06-29 10:46:13.772,Role 1
3,Analyze Purchase Requisition,2011-06-29 10:46:13.772,2011-06-29 10:46:36.324,Role 4
3,Amend Purchase Requisition,2011-06-29 10:46:36.324,2011-06-29 11:15:36.324,Role 1
3,Analyze Purchase Requisition,2011-06-29 11:15:36.324,2011-06-29 11:22:03.943,Role 4
3,Amend Purchase Requisition,2011-06-29 11:22:03.943,2011-06-29 11:51:03.943,Role 1
3,Analyze Purchase Requisition,2011-06-29 11:51:03.943,2011-06-29 12:09:05.787,Role 4
3,Amend Purchase Requisition,2011-06-29 12:09:05.787,2011-06-29 12:38:05.787,Role 1
3,Analyze Purchase Requisition,2011-06-29 12:38:05.787,2011-06-29 12:49:59.074,Role 4
3,Amend Purchase Requisition,2011-06-29 12:49:59.074,2011-06-29 13:18:59.074,Role 1
3,Analyze Purchase Requisition,2011-06-29 13:18:59.074,2011-06-29 13:19:59.803,Role 4
3,Create Request for Quotation,2011-06-29 13:19:59.803,2011-06-29 13:23:01.288,Role 4
3,Analyze Request for Quotation,2011-06-29 13:23:01.288,2011-06-29 13:32:41.138,Role 3
3,Send Request for Quotation to Supplier,2011-06-29 13:32:41.138,2011-06-29 13:44:52.143,Role 3
3,Create Quotation comparison Map,2011-06-29 13:44:52.143,2011-06-29 13:56:57.94,Role 3
3,Analyze Quotation Comparison Map,2011-06-29 13:56:57.94,2011-06-29 14:35:50.101,Role 1
3,Choose best option,2011-06-29 14:35:50.101,2011-06-29 14:35:50.101,Role 1
4,Start,2011-06-30 03:50:52.694,2011-06-30 03:50:52.694,SYSTEM
4,Create Purchase Requisition,2011-06-30 03:50:52.694,2011-06-30 09:25:07.7,Role 1
4,Start,2011-06-30 09:25:07.7,2011-06-30 09:25:07.7,SYSTEM
4,Create Purchase Requisition,2011-06-30 09:25:07.7,2011-06-30 09:35:22.929,Role 1
4,Start,2011-06-30 09:35:22.929,2011-06-30 09:35:22.929,SYSTEM
4,Create Purchase Requisition,2011-06-30 09:35:22.929,2011-06-30 09:37:07.366,Role 1
4,Start,2011-06-30 09:37:07.366,2011-06-30 09:37:07.366,SYSTEM
4,Create Purchase Requisition,2011-06-30 09:37:07.366,2011-06-30 09:50:19.706,Role 1
2,Settle Conditions With Supplier,2011-06-27 15:47:47.489,2011-06-30 10:38:07.684,Role 3
2,Create Purchase Order,2011-06-30 10:38:07.684,2011-06-30 10:38:43.726,Role 3
2,Confirm Purchase Order,2011-06-30 10:38:43.726,2011-06-30 10:48:50.901,Role 2
3,Settle Conditions With Supplier,2011-06-29 14:35:50.101,2011-06-30 11:40:39.495,Role 3
3,Create Purchase Order,2011-06-30 11:40:39.495,2011-06-30 11:43:19.544,Role 3
3,Confirm Purchase Order,2011-06-30 11:43:19.544,2011-06-30 11:44:39.771,Role 2
4,Start,2011-06-30 09:50:19.706,2011-06-30 12:00:00.0,SYSTEM
4,Analyze Purchase Requisition,2011-06-30 12:00:00.0,2011-06-30 12:10:42.363,Role 4
4,Amend Purchase Requisition,2011-06-30 12:10:42.363,2011-06-30 12:39:42.363,Role 1
4,Analyze Purchase Requisition,2011-06-30 12:39:42.363,2011-06-30 12:44:36.278,Role 4
4,Create Request for Quotation,2011-06-30 12:44:36.278,2011-06-30 12:46:47.773,Role 4
3,Deliver Goods Services,2011-06-30 11:44:39.771,2011-06-30 13:24:29.093,Role 2
3,Release Purchase Order,2011-06-30 13:24:29.093,2011-06-30 13:25:29.093,Role 1
3,Approve Purchase Order for payment,2011-06-30 13:25:29.093,2011-06-30 13:26:29.093,Role 3
3,Send Invoice,2011-06-30 13:26:29.093,2011-06-30 13:26:29.093,Role 2
4,Analyze Request for Quotation,2011-06-30 12:46:47.773,2011-06-30 13:27:03.51,Role 3
3,Release Supplier's Invoice,2011-06-30 13:26:29.093,2011-06-30 13:30:06.317,Role 5
3,Authorize Supplier's Invoice payment,2011-06-30 13:30:06.317,2011-06-30 13:30:06.317,Role 5
4,Amend Request for Quotation,2011-06-30 13:27:03.51,2011-06-30 13:37:34.838,Role 1
3,Pay Invoice,2011-06-30 13:30:06.317,2011-06-30 13:44:05.071,Role 5
3,End,2011-06-30 13:44:05.071,2011-06-30 14:00:00.0,SYSTEM
4,Analyze Request for Quotation,2011-06-30 13:37:34.838,2011-06-30 14:14:17.887,Role 3
4,Send Request for Quotation to Supplier,2011-06-30 14:14:17.887,2011-06-30 15:12:37.47,Role 3
4,Create Quotation comparison Map,2011-06-30 15:12:37.47,2011-07-01 14:59:51.822,Role 3
4,Analyze Quotation Comparison Map,2011-07-01 14:59:51.822,2011-07-01 15:01:33.664,Role 1
4,Choose best option,2011-07-01 15:01:33.664,2011-07-01 15:01:33.664,Role 1
2,Deliver Goods Services,2011-06-30 10:48:50.901,2011-07-01 15:19:58.292,Role 2
2,Release Purchase Order,2011-07-01 15:19:58.292,2011-07-01 15:20:58.292,Role 1
2,Approve Purchase Order for payment,2011-07-01 15:20:58.292,2011-07-01 15:21:58.292,Role 3
2,Send Invoice,2011-07-01 15:21:58.292,2011-07-01 15:21:58.292,Role 2
2,Release Supplier's Invoice,2011-07-01 15:21:58.292,2011-07-01 15:24:39.085,Role 5
2,Authorize Supplier's Invoice payment,2011-07-01 15:24:39.085,2011-07-01 15:24:39.085,Role 5
2,Pay Invoice,2011-07-01 15:24:39.085,2011-07-01 15:30:41.911,Role 5
2,End,2011-07-01 15:30:41.911,2011-07-01 15:30:41.911,SYSTEM
5,Start,2011-07-01 17:54:34.623,2011-07-01 17:54:34.623,SYSTEM
5,Create Purchase Requisition,2011-07-01 17:54:34.623,2011-07-04 09:32:51.325,Role 1
5,Start,2011-07-04 09:32:51.325,2011-07-04 09:32:51.325,SYSTEM
5,Create Purchase Requisition,2011-07-04 09:32:51.325,2011-07-04 10:16:45.945,Role 1
5,Start,2011-07-04 10:16:45.945,2011-07-04 10:16:45.945,SYSTEM
5,Analyze Purchase Requisition,2011-07-04 10:16:45.945,2011-07-04 10:17:17.984,Role 4
5,Amend Purchase Requisition,2011-07-04 10:17:17.984,2011-07-04 10:46:17.984,Role 1
5,Analyze Purchase Requisition,2011-07-04 10:46:17.984,2011-07-04 11:03:41.461,Role 4
5,Create Request for Quotation,2011-07-04 11:03:41.461,2011-07-04 11:03:41.651,Role 4
5,Analyze Request for Quotation,2011-07-04 11:03:41.651,2011-07-04 11:06:21.349,Role 3
5,Amend Request for Quotation,2011-07-04 11:06:21.349,2011-07-04 11:16:10.239,Role 1
5,Analyze Request for Quotation,2011-07-04 11:16:10.239,2011-07-04 11:33:37.663,Role 3
5,Send Request for Quotation to Supplier,2011-07-04 11:33:37.663,2011-07-04 11:38:02.589,Role 3
5,Create Quotation comparison Map,2011-07-04 11:38:02.589,2011-07-05 09:36:02.148,Role 3
5,Analyze Quotation Comparison Map,2011-07-05 09:36:02.148,2011-07-05 09:48:28.721,Role 1
5,Choose best option,2011-07-05 09:48:28.721,2011-07-05 09:48:28.721,Role 1
4,Settle Conditions With Supplier,2011-07-01 15:01:33.664,2011-07-05 11:51:31.294,Role 3
4,Create Purchase Order,2011-07-05 11:51:31.294,2011-07-05 11:51:51.125,Role 3
4,Confirm Purchase Order,2011-07-05 11:51:51.125,2011-07-05 12:02:33.022,Role 2
6,Create Purchase Requisition,2011-07-05 12:08:30.426,2011-07-05 12:41:15.498,Role 1
6,Start,2011-07-05 12:41:15.498,2011-07-05 12:41:15.498,SYSTEM
6,Analyze Purchase Requisition,2011-07-05 12:41:15.498,2011-07-05 12:51:46.579,Role 4
6,Create Request for Quotation,2011-07-05 12:51:46.579,2011-07-05 12:52:03.367,Role 4
6,Analyze Request for Quotation,2011-07-05 12:52:03.367,2011-07-05 12:52:11.26,Role 3
6,Amend Request for Quotation,2011-07-05 12:52:11.26,2011-07-05 12:52:14.733,Role 1
6,Analyze Request for Quotation,2011-07-05 12:52:14.733,2011-07-05 13:03:23.513,Role 3
6,Amend Request for Quotation,2011-07-05 13:03:23.513,2011-07-05 13:44:30.768,Role 1
6,Analyze Request for Quotation,2011-07-05 13:44:30.768,2011-07-05 14:03:21.328,Role 3
6,Amend Request for Quotation,2011-07-05 14:03:21.328,2011-07-05 14:27:33.449,Role 1
6,Analyze Request for Quotation,2011-07-05 14:27:33.449,2011-07-05 14:33:55.971,Role 3
6,Send Request for Quotation to Supplier,2011-07-05 14:33:55.971,2011-07-05 14:50:39.736,Role 3
1,Deliver Goods Services,2011-06-24 10:41:43.119,2011-07-05 16:35:44.653,Role 2
1,Release Purchase Order,2011-07-05 16:35:44.653,2011-07-05 16:36:44.653,Role 1
1,Approve Purchase Order for payment,2011-07-05 16:36:44.653,2011-07-05 16:37:44.653,Role 3
1,Send Invoice,2011-07-05 16:37:44.653,2011-07-05 16:37:44.653,Role 2
1,Release Supplier's Invoice,2011-07-05 16:37:44.653,2011-07-05 16:38:46.796,Role 5
1,Authorize Supplier's Invoice payment,2011-07-05 16:38:46.796,2011-07-05 16:38:46.796,Role 5
1,Pay Invoice,2011-07-05 16:38:46.796,2011-07-05 16:41:48.363,Role 5
1,End,2011-07-05 16:41:48.363,2011-07-05 16:41:48.363,SYSTEM
5,Settle Conditions With Supplier,2011-07-05 09:48:28.721,2011-07-05 16:58:13.311,Role 3
5,Create Purchase Order,2011-07-05 16:58:13.311,2011-07-06 09:10:52.457,Role 3
5,Confirm Purchase Order,2011-07-06 09:10:52.457,2011-07-06 09:22:32.644,Role 2
6,Create Quotation comparison Map,2011-07-05 14:50:39.736,2011-07-06 15:31:02.826,Role 3
6,Analyze Quotation Comparison Map,2011-07-06 15:31:02.826,2011-07-06 15:44:10.577,Role 1
6,Choose best option,2011-07-06 15:44:10.577,2011-07-06 15:44:10.577,Role 1
7,Start,2011-07-07 02:25:49.356,2011-07-07 02:25:49.356,SYSTEM
7,Analyze Purchase Requisition,2011-07-07 02:25:49.356,2011-07-07 09:36:39.778,Role 4
7,Amend Purchase Requisition,2011-07-07 09:36:39.778,2011-07-07 10:05:39.778,Role 1
7,Analyze Purchase Requisition,2011-07-07 10:05:39.778,2011-07-07 10:06:49.466,Role 4
7,Amend Purchase Requisition,2011-07-07 10:06:49.466,2011-07-07 10:35:49.466,Role 1
7,Analyze Purchase Requisition,2011-07-07 10:35:49.466,2011-07-07 10:35:53.11,Role 4
7,Amend Purchase Requisition,2011-07-07 10:35:53.11,2011-07-07 11:04:53.11,Role 1
7,Analyze Purchase Requisition,2011-07-07 11:04:53.11,2011-07-07 11:10:32.931,Role 4
7,Create Request for Quotation,2011-07-07 11:10:32.931,2011-07-07 11:12:49.899,Role 4
7,Analyze Request for Quotation,2011-07-07 11:12:49.899,2011-07-07 11:45:55.252,Role 3
7,Amend Request for Quotation,2011-07-07 11:45:55.252,2011-07-07 12:04:37.561,Role 1
7,Analyze Request for Quotation,2011-07-07 12:04:37.561,2011-07-07 12:39:19.271,Role 3
7,Amend Request for Quotation,2011-07-07 12:39:19.271,2011-07-07 13:32:00.781,Role 1
7,Analyze Request for Quotation,2011-07-07 13:32:00.781,2011-07-07 13:32:29.618,Role 3
5,Deliver Goods Services,2011-07-06 09:22:32.644,2011-07-07 13:34:51.891,Role 2
5,Release Purchase Order,2011-07-07 13:34:51.891,2011-07-07 13:35:51.891,Role 1
5,Approve Purchase Order for payment,2011-07-07 13:35:51.891,2011-07-07 13:36:51.891,Role 3
5,Send Invoice,2011-07-07 13:36:51.891,2011-07-07 13:36:51.891,Role 2
5,Release Supplier's Invoice,2011-07-07 13:36:51.891,2011-07-07 13:41:23.881,Role 5
5,Authorize Supplier's Invoice payment,2011-07-07 13:41:23.881,2011-07-07 13:41:23.881,Role 5
7,Send Request for Quotation to Supplier,2011-07-07 13:32:29.618,2011-07-07 13:42:06.002,Role 3
5,Pay Invoice,2011-07-07 13:41:23.881,2011-07-07 13:46:37.904,Role 5
5,End,2011-07-07 13:46:37.904,2011-07-07 13:46:37.904,SYSTEM
7,Create Quotation comparison Map,2011-07-07 13:42:06.002,2011-07-08 12:33:36.747,Role 3
7,Analyze Quotation Comparison Map,2011-07-08 12:33:36.747,2011-07-08 12:47:34.223,Role 1
7,Choose best option,2011-07-08 12:47:34.223,2011-07-08 12:47:34.223,Role 1
6,Settle Conditions With Supplier,2011-07-06 15:44:10.577,2011-07-11 09:28:38.432,Role 3
6,Create Purchase Order,2011-07-11 09:28:38.432,2011-07-11 09:53:22.783,Role 3
6,Confirm Purchase Order,2011-07-11 09:53:22.783,2011-07-11 10:09:05.625,Role 2
4,Deliver Goods Services,2011-07-05 12:02:33.022,2011-07-11 12:51:17.53,Role 2
4,Release Purchase Order,2011-07-11 12:51:17.53,2011-07-11 12:52:17.53,Role 1
4,Approve Purchase Order for payment,2011-07-11 12:52:17.53,2011-07-11 12:53:17.53,Role 3
4,Send Invoice,2011-07-11 12:53:17.53,2011-07-11 12:53:17.53,Role 2
4,Release Supplier's Invoice,2011-07-11 12:53:17.53,2011-07-11 12:58:49.545,Role 5
4,Authorize Supplier's Invoice payment,2011-07-11 12:58:49.545,2011-07-11 12:58:49.545,Role 5
4,Pay Invoice,2011-07-11 12:58:49.545,2011-07-11 13:01:34.683,Role 5
4,End,2011-07-11 13:01:34.683,2011-07-11 13:01:34.683,SYSTEM
8,Start,2011-07-11 16:46:41.762,2011-07-11 16:46:41.762,SYSTEM
9,Start,2011-07-12 02:12:44.214,2011-07-12 02:12:44.214,SYSTEM
10,Start,2011-07-12 04:51:33.156,2011-07-12 04:51:33.156,SYSTEM
9,Analyze Purchase Requisition,2011-07-12 02:12:44.214,2011-07-12 09:00:45.061,Role 4
9,Create Request for Quotation,2011-07-12 09:00:45.061,2011-07-12 09:03:47.808,Role 4
10,Analyze Purchase Requisition,2011-07-12 04:51:33.156,2011-07-12 09:09:33.935,Role 4
10,Create Request for Quotation,2011-07-12 09:09:33.935,2011-07-12 09:11:45.398,Role 4
8,Create Purchase Requisition,2011-07-11 16:46:41.762,2011-07-12 09:12:11.508,Role 1
8,Start,2011-07-12 09:12:11.508,2011-07-12 09:12:11.508,SYSTEM
8,Analyze Purchase Requisition,2011-07-12 09:12:11.508,2011-07-12 09:13:01.621,Role 4
10,Analyze Request for Quotation,2011-07-12 09:11:45.398,2011-07-12 09:22:56.954,Role 3
9,Analyze Request for Quotation,2011-07-12 09:03:47.808,2011-07-12 09:25:46.944,Role 3
10,Send Request for Quotation to Supplier,2011-07-12 09:22:56.954,2011-07-12 09:29:38.512,Role 3
8,Amend Purchase Requisition,2011-07-12 09:13:01.621,2011-07-12 09:42:01.621,Role 1
9,Amend Request for Quotation,2011-07-12 09:25:46.944,2011-07-12 09:46:36.394,Role 1
8,Analyze Purchase Requisition,2011-07-12 09:42:01.621,2011-07-12 09:50:07.615,Role 4
8,Create Request for Quotation,2011-07-12 09:50:07.615,2011-07-12 09:50:18.056,Role 4
9,Analyze Request for Quotation,2011-07-12 09:46:36.394,2011-07-12 10:18:19.894,Role 3
8,Analyze Request for Quotation,2011-07-12 10:18:19.894,2011-07-12 10:45:15.554,Role 3
9,Send Request for Quotation to Supplier,2011-07-12 10:45:15.554,2011-07-12 10:45:19.508,Role 3
8,Amend Request for Quotation,2011-07-12 10:45:15.554,2011-07-12 10:47:36.75,Role 1
10,Create Quotation comparison Map,2011-07-12 09:29:38.512,2011-07-12 12:15:01.242,Role 3
10,Analyze Quotation Comparison Map,2011-07-12 12:15:01.242,2011-07-12 12:18:00.614,Role 1
10,Choose best option,2011-07-12 12:18:00.614,2011-07-12 12:18:00.614,Role 1
8,Analyze Request for Quotation,2011-07-12 12:15:01.242,2011-07-12 13:04:04.377,Role 3
0,Deliver Goods Services,2011-06-27 12:12:24.847,2011-07-12 13:35:42.966,Role 2
0,Release Purchase Order,2011-07-12 13:35:42.966,2011-07-12 13:36:42.966,Role 1
10,Settle Conditions With Supplier,2011-07-12 13:04:04.377,2011-07-12 15:54:19.439,Role 3
8,Send Request for Quotation to Supplier,2011-07-12 15:54:19.439,2011-07-12 16:05:31.144,Role 3
0,Approve Purchase Order for payment,2011-07-12 16:05:31.144,2011-07-12 16:06:31.144,Role 3
0,Send Invoice,2011-07-12 16:06:31.144,2011-07-12 16:06:31.144,Role 2
0,Release Supplier's Invoice,2011-07-12 16:06:31.144,2011-07-12 16:08:39.996,Role 5
0,Authorize Supplier's Invoice payment,2011-07-12 16:08:39.996,2011-07-12 16:08:39.996,Role 5
10,Create Purchase Order,2011-07-12 16:06:31.144,2011-07-12 16:12:17.08,Role 3
9,Create Quotation comparison Map,2011-07-12 10:45:19.508,2011-07-12 16:13:53.585,Role 3
10,Confirm Purchase Order,2011-07-12 16:12:17.08,2011-07-12 16:15:24.726,Role 2
0,Pay Invoice,2011-07-12 16:08:39.996,2011-07-12 16:25:40.401,Role 5
8,Create Quotation comparison Map,2011-07-12 16:12:17.08,2011-07-12 16:59:06.878,Role 3
0,End,2011-07-12 16:25:40.401,2011-07-12 20:00:00.0,SYSTEM
8,Analyze Quotation Comparison Map,2011-07-12 16:59:06.878,2011-07-13 09:05:30.36,Role 1
8,Choose best option,2011-07-13 09:05:30.36,2011-07-13 09:05:30.36,Role 1
9,Analyze Quotation Comparison Map,2011-07-12 16:13:53.585,2011-07-13 09:23:15.365,Role 1
9,Choose best option,2011-07-13 09:23:15.365,2011-07-13 09:23:15.365,Role 1
8,Settle Conditions With Supplier,2011-07-13 09:05:30.36,2011-07-13 09:41:27.052,Role 3
8,Create Purchase Order,2011-07-13 09:41:27.052,2011-07-13 09:42:32.712,Role 3
6,Deliver Goods Services,2011-07-11 10:09:05.625,2011-07-13 09:56:47.953,Role 2
6,Release Purchase Order,2011-07-13 09:56:47.953,2011-07-13 09:57:47.953,Role 1
6,Approve Purchase Order for payment,2011-07-13 09:57:47.953,2011-07-13 09:58:47.953,Role 3
6,Send Invoice,2011-07-13 09:58:47.953,2011-07-13 09:58:47.953,Role 2
6,Release Supplier's Invoice,2011-07-13 09:58:47.953,2011-07-13 10:01:26.481,Role 5
6,Settle Dispute With Supplier,2011-07-13 10:01:26.481,2011-07-13 10:04:29.196,Role 5
6,Authorize Supplier's Invoice payment,2011-07-13 10:04:29.196,2011-07-13 10:04:29.196,Role 5
8,Confirm Purchase Order,2011-07-13 09:42:32.712,2011-07-13 10:05:22.38,Role 2
6,Pay Invoice,2011-07-13 10:04:29.196,2011-07-13 10:15:33.208,Role 5
6,End,2011-07-13 10:15:33.208,2011-07-13 10:15:33.208,SYSTEM
11,Create Purchase Requisition,2011-07-12 23:24:08.628,2011-07-13 10:31:39.794,Role 1
9,Settle Conditions With Supplier,2011-07-13 09:23:15.365,2011-07-13 13:23:46.169,Role 3
9,Create Purchase Order,2011-07-13 13:23:46.169,2011-07-13 13:26:47.16,Role 3
9,Confirm Purchase Order,2011-07-13 13:26:47.16,2011-07-13 13:46:16.328,Role 2
11,Start,2011-07-13 10:31:39.794,2011-07-13 14:00:00.0,SYSTEM
11,Create Purchase Requisition,2011-07-13 14:00:00.0,2011-07-13 14:10:59.573,Role 1
11,Start,2011-07-13 14:10:59.573,2011-07-13 14:10:59.573,SYSTEM
11,Create Purchase Requisition,2011-07-13 14:10:59.573,2011-07-13 14:32:13.119,Role 1
11,Start,2011-07-13 14:32:13.119,2011-07-13 14:32:13.119,SYSTEM
11,Analyze Purchase Requisition,2011-07-13 14:32:13.119,2011-07-13 14:52:18.423,Role 4
11,Amend Purchase Requisition,2011-07-13 14:52:18.423,2011-07-13 15:21:18.423,Role 1
11,Analyze Purchase Requisition,2011-07-13 15:21:18.423,2011-07-13 15:36:33.354,Role 4
11,Amend Purchase Requisition,2011-07-13 15:36:33.354,2011-07-13 16:05:33.354,Role 1
11,Analyze Purchase Requisition,2011-07-13 16:05:33.354,2011-07-13 16:06:14.637,Role 4
11,Create Request for Quotation,2011-07-13 16:06:14.637,2011-07-13 16:06:20.128,Role 4
11,Analyze Request for Quotation,2011-07-13 16:06:20.128,2011-07-13 16:15:24.466,Role 3
11,Send Request for Quotation to Supplier,2011-07-13 16:15:24.466,2011-07-14 09:16:50.798,Role 3
12,Create Purchase Requisition,2011-07-13 21:07:35.548,2011-07-14 10:44:56.804,Role 1
12,Start,2011-07-14 10:44:56.804,2011-07-14 10:44:56.804,SYSTEM
12,Create Purchase Requisition,2011-07-14 10:44:56.804,2011-07-14 10:47:03.896,Role 1
7,Settle Conditions With Supplier,2011-07-08 12:47:34.223,2011-07-14 11:24:09.786,Role 3
7,Create Purchase Order,2011-07-14 11:24:09.786,2011-07-14 11:27:22.272,Role 3
7,Confirm Purchase Order,2011-07-14 11:27:22.272,2011-07-14 11:43:49.913,Role 2
12,Start,2011-07-14 10:47:03.896,2011-07-14 12:00:00.0,SYSTEM
12,Analyze Purchase Requisition,2011-07-14 12:00:00.0,2011-07-14 12:06:46.982,Role 4
12,Amend Purchase Requisition,2011-07-14 12:06:46.982,2011-07-14 12:35:46.982,Role 1
12,Analyze Purchase Requisition,2011-07-14 12:35:46.982,2011-07-14 12:39:38.627,Role 4
12,Amend Purchase Requisition,2011-07-14 12:39:38.627,2011-07-14 13:08:38.627,Role 1
12,Analyze Purchase Requisition,2011-07-14 13:08:38.627,2011-07-14 13:11:35.304,Role 4
12,Amend Purchase Requisition,2011-07-14 13:11:35.304,2011-07-14 13:40:35.304,Role 1
12,Analyze Purchase Requisition,2011-07-14 13:40:35.304,2011-07-14 13:41:41.596,Role 4
12,Create Request for Quotation,2011-07-14 13:41:41.596,2011-07-14 13:42:57.251,Role 4
12,Analyze Request for Quotation,2011-07-14 13:42:57.251,2011-07-14 14:18:59.091,Role 3
12,Amend Request for Quotation,2011-07-14 14:18:59.091,2011-07-14 14:40:41.48,Role 1
11,Create Quotation comparison Map,2011-07-14 09:16:50.798,2011-07-14 15:26:52.644,Role 3
12,Analyze Request for Quotation,2011-07-14 14:40:41.48,2011-07-14 15:54:18.798,Role 3
11,Analyze Quotation Comparison Map,2011-07-14 15:26:52.644,2011-07-14 16:07:37.56,Role 1
11,Choose best option,2011-07-14 16:07:37.56,2011-07-14 16:07:37.56,Role 1
12,Amend Request for Quotation,2011-07-14 15:54:18.798,2011-07-14 16:23:33.076,Role 1
12,Analyze Request for Quotation,2011-07-14 16:23:33.076,2011-07-14 16:29:03.276,Role 3
12,Amend Request for Quotation,2011-07-14 16:29:03.276,2011-07-14 16:41:04.734,Role 1
12,Analyze Request for Quotation,2011-07-14 16:41:04.734,2011-07-14 16:41:15.732,Role 3
12,Send Request for Quotation to Supplier,2011-07-14 16:41:15.732,2011-07-14 16:56:27.656,Role 3
12,Create Quotation comparison Map,2011-07-14 16:56:27.656,2011-07-15 10:28:10.203,Role 3
12,Analyze Quotation Comparison Map,2011-07-15 10:28:10.203,2011-07-15 10:32:55.42,Role 1
12,Choose best option,2011-07-15 10:32:55.42,2011-07-15 10:32:55.42,Role 1
