caseid,task,start_timestamp,end_timestamp,resource
1,Create Quotation comparison Map,2011-06-22 10:38:35.084,2011-06-22 13:06:12.825,Role 3
1,Analyze Quotation Comparison Map,2011-06-22 13:06:12.825,2011-06-22 13:30:04.707,Role 1
1,Choose best option,2011-06-22 13:30:04.707,2011-06-22 13:30:04.707,Role 1
2,Start,2011-06-22 09:06:46.269,2011-06-22 14:00:00.0,SYSTEM
2,Analyze Purchase Requisition,2011-06-22 14:00:00.0,2011-06-22 14:02:03.286,Role 4
0,Create Quotation comparison Map,2011-06-21 09:50:03.976,2011-06-22 14:04:32.11,Role 3
0,Analyze Quotation Comparison Map,2011-06-22 14:04:32.11,2011-06-22 14:07:31.5,Role 1
0,Choose best option,2011-06-22 14:07:31.5,2011-06-22 14:07:31.5,Role 1
2,Create Request for Quotation,2011-06-22 14:02:03.286,2011-06-22 14:10:29.135,Role 4
2,Analyze Request for Quotation,2011-06-22 14:10:29.135,2011-06-22 14:22:35.696,Role 3
2,Send Request for Quotation to Supplier,2011-06-22 14:22:35.696,2011-06-22 14:39:57.242,Role 3
2,Create Quotation comparison Map,2011-06-22 14:39:57.242,2011-06-22 14:49:26.473,Role 3
2,Analyze Quotation Comparison Map,2011-06-22 14:49:26.473,2011-06-22 14:57:44.91,Role 1
2,Choose best option,2011-06-22 14:57:44.91,2011-06-22 14:57:44.91,Role 1
0,Settle Conditions With Supplier,2011-06-22 14:07:31.5,2011-06-22 16:51:54.355,Role 3
0,Create Purchase Order,2011-06-22 16:51:54.355,2011-06-23 09:05:03.515,Role 3
0,Confirm Purchase Order,2011-06-23 09:05:03.515,2011-06-23 09:05:12.128,Role 2
1,Settle Conditions With Supplier,2011-06-22 13:30:04.707,2011-06-23 09:30:22.535,Role 3
1,Create Purchase Order,2011-06-23 09:30:22.535,2011-06-23 09:46:25.045,Role 3
1,Confirm Purchase Order,2011-06-23 09:46:25.045,2011-06-23 09:56:37.003,Role 2
2,Settle Conditions With Supplier,2011-06-22 14:57:44.91,2011-06-23 13:00:14.984,Role 3
2,Create Purchase Order,2011-06-23 13:00:14.984,2011-06-23 13:09:10.023,Role 3
2,Confirm Purchase Order,2011-06-23 13:09:10.023,2011-06-23 13:36:37.484,Role 2
2,Deliver Goods Services,2011-06-23 13:36:37.484,2011-06-27 11:03:01.608,Role 2
2,Release Purchase Order,2011-06-27 11:03:01.608,2011-06-27 11:04:01.608,Role 1
2,Approve Purchase Order for payment,2011-06-27 11:04:01.608,2011-06-27 11:05:01.608,Role 3
2,Send Invoice,2011-06-27 11:05:01.608,2011-06-27 11:05:01.608,Role 2
2,Release Supplier's Invoice,2011-06-27 11:05:01.608,2011-06-27 11:07:05.115,Role 5
2,Settle Dispute With Supplier,2011-06-27 11:07:05.115,2011-06-27 11:31:23.396,Role 5
2,Authorize Supplier's Invoice payment,2011-06-27 11:31:23.396,2011-06-27 11:31:23.396,Role 5
2,Pay Invoice,2011-06-27 11:31:23.396,2011-06-27 11:44:07.27,Role 5
2,End,2011-06-27 11:44:07.27,2011-06-27 11:44:07.27,SYSTEM
4,Create Purchase Requisition,2011-06-28 13:01:08.578,2011-06-28 13:45:31.373,Role 1
4,Start,2011-06-28 13:45:31.373,2011-06-28 13:45:31.373,SYSTEM
4,Create Purchase Requisition,2011-06-28 13:45:31.373,2011-06-28 14:01:36.525,Role 1
4,Start,2011-06-28 14:01:36.525,2011-06-28 14:01:36.525,SYSTEM
4,Analyze Purchase Requisition,2011-06-28 14:01:36.525,2011-06-28 14:02:17.838,Role 4
4,Create Request for Quotation,2011-06-28 14:02:17.838,2011-06-28 14:02:29.794,Role 4
3,Create Purchase Requisition,2011-06-28 12:59:46.089,2011-06-28 14:12:09.982,Role 1
3,Start,2011-06-28 14:12:09.982,2011-06-28 14:12:09.982,SYSTEM
4,Analyze Request for Quotation,2011-06-28 14:02:29.794,2011-06-28 14:38:48.319,Role 3
4,Amend Request for Quotation,2011-06-28 14:38:48.319,2011-06-28 14:53:06.027,Role 1
4,Analyze Request for Quotation,2011-06-28 14:53:06.027,2011-06-28 15:10:25.364,Role 3
3,Create Purchase Requisition,2011-06-28 14:12:09.982,2011-06-28 15:10:51.896,Role 1
3,Start,2011-06-28 15:10:51.896,2011-06-28 15:10:51.896,SYSTEM
3,Analyze Purchase Requisition,2011-06-28 15:10:51.896,2011-06-28 15:14:50.266,Role 4
3,Create Request for Quotation,2011-06-28 15:14:50.266,2011-06-28 15:17:53.451,Role 4
4,Amend Request for Quotation,2011-06-28 15:10:25.364,2011-06-28 15:18:13.547,Role 1
3,Analyze Request for Quotation,2011-06-28 15:17:53.451,2011-06-28 15:36:47.776,Role 3
3,Send Request for Quotation to Supplier,2011-06-28 15:36:47.776,2011-06-28 15:41:06.804,Role 3
4,Analyze Request for Quotation,2011-06-28 15:18:13.547,2011-06-28 15:41:58.568,Role 3
4,Send Request for Quotation to Supplier,2011-06-28 15:41:58.568,2011-06-28 15:43:02.245,Role 3
3,Create Quotation comparison Map,2011-06-28 15:41:06.804,2011-06-29 11:01:43.042,Role 3
3,Analyze Quotation Comparison Map,2011-06-29 11:01:43.042,2011-06-29 11:39:26.439,Role 1
3,Choose best option,2011-06-29 11:39:26.439,2011-06-29 11:39:26.439,Role 1
4,Create Quotation comparison Map,2011-06-28 15:43:02.245,2011-06-29 13:14:19.696,Role 3
4,Analyze Quotation Comparison Map,2011-06-29 13:14:19.696,2011-06-29 14:03:16.349,Role 1
4,Choose best option,2011-06-29 14:03:16.349,2011-06-29 14:03:16.349,Role 1
3,Settle Conditions With Supplier,2011-06-29 11:39:26.439,2011-06-30 12:09:39.53,Role 3
3,Create Purchase Order,2011-06-30 12:09:39.53,2011-06-30 12:18:29.309,Role 3
3,Confirm Purchase Order,2011-06-30 12:18:29.309,2011-06-30 12:31:44.643,Role 2
0,Deliver Goods Services,2011-06-23 09:05:12.128,2011-07-01 13:25:19.01,Role 2
0,Release Purchase Order,2011-07-01 13:25:19.01,2011-07-01 13:26:19.01,Role 1
0,Approve Purchase Order for payment,2011-07-01 13:26:19.01,2011-07-01 13:27:19.01,Role 3
0,Send Invoice,2011-07-01 13:27:19.01,2011-07-01 13:27:19.01,Role 2
0,Release Supplier's Invoice,2011-07-01 13:27:19.01,2011-07-01 13:28:13.571,Role 5
0,Settle Dispute With Supplier,2011-07-01 13:28:13.571,2011-07-01 13:37:24.774,Role 5
0,Authorize Supplier's Invoice payment,2011-07-01 13:37:24.774,2011-07-01 13:37:24.774,Role 5
0,Pay Invoice,2011-07-01 13:37:24.774,2011-07-01 13:41:07.804,Role 5
0,End,2011-07-01 13:41:07.804,2011-07-01 13:41:07.804,SYSTEM
5,Start,2011-07-02 16:25:05.821,2011-07-02 16:25:05.821,SYSTEM
5,Analyze Purchase Requisition,2011-07-02 16:25:05.821,2011-07-04 09:06:46.927,Role 4
5,Amend Purchase Requisition,2011-07-04 09:06:46.927,2011-07-04 09:35:46.927,Role 1
5,Analyze Purchase Requisition,2011-07-04 09:35:46.927,2011-07-04 09:38:32.982,Role 4
6,Create Purchase Requisition,2011-07-03 04:47:29.365,2011-07-04 10:03:09.968,Role 1
6,Start,2011-07-04 10:03:09.968,2011-07-04 10:03:09.968,SYSTEM
5,Amend Purchase Requisition,2011-07-04 09:38:32.982,2011-07-04 10:07:32.982,Role 1
5,Analyze Purchase Requisition,2011-07-04 10:07:32.982,2011-07-04 10:10:10.174,Role 4
6,Analyze Purchase Requisition,2011-07-04 10:03:09.968,2011-07-04 10:10:46.007,Role 4
3,Deliver Goods Services,2011-06-30 12:31:44.643,2011-07-04 10:13:13.849,Role 2
3,Release Purchase Order,2011-07-04 10:13:13.849,2011-07-04 10:14:13.849,Role 1
3,Approve Purchase Order for payment,2011-07-04 10:14:13.849,2011-07-04 10:15:13.849,Role 3
3,Send Invoice,2011-07-04 10:15:13.849,2011-07-04 10:15:13.849,Role 2
5,Create Request for Quotation,2011-07-04 10:10:10.174,2011-07-04 10:16:15.071,Role 4
1,Deliver Goods Services,2011-06-23 09:56:37.003,2011-07-04 10:18:08.858,Role 2
1,Release Purchase Order,2011-07-04 10:18:08.858,2011-07-04 10:19:08.858,Role 1
1,Approve Purchase Order for payment,2011-07-04 10:19:08.858,2011-07-04 10:20:08.858,Role 3
1,Send Invoice,2011-07-04 10:20:08.858,2011-07-04 10:20:08.858,Role 2
3,Release Supplier's Invoice,2011-07-04 10:15:13.849,2011-07-04 10:21:52.573,Role 5
3,Authorize Supplier's Invoice payment,2011-07-04 10:21:52.573,2011-07-04 10:21:52.573,Role 5
3,Pay Invoice,2011-07-04 10:21:52.573,2011-07-04 10:22:58.806,Role 5
3,End,2011-07-04 10:22:58.806,2011-07-04 10:22:58.806,SYSTEM
1,Release Supplier's Invoice,2011-07-04 10:20:08.858,2011-07-04 10:25:03.118,Role 5
1,Settle Dispute With Supplier,2011-07-04 10:25:03.118,2011-07-04 10:30:32.513,Role 5
1,Authorize Supplier's Invoice payment,2011-07-04 10:30:32.513,2011-07-04 10:30:32.513,Role 5
1,Pay Invoice,2011-07-04 10:30:32.513,2011-07-04 10:31:36.444,Role 5
1,End,2011-07-04 10:31:36.444,2011-07-04 10:31:36.444,SYSTEM
6,Amend Purchase Requisition,2011-07-04 10:10:46.007,2011-07-04 10:39:46.007,Role 1
6,Analyze Purchase Requisition,2011-07-04 10:39:46.007,2011-07-04 10:41:47.553,Role 4
5,Analyze Request for Quotation,2011-07-04 10:16:15.071,2011-07-04 10:54:49.845,Role 3
5,Send Request for Quotation to Supplier,2011-07-04 10:54:49.845,2011-07-04 11:10:33.709,Role 3
6,Amend Purchase Requisition,2011-07-04 10:41:47.553,2011-07-04 11:10:47.553,Role 1
4,Settle Conditions With Supplier,2011-06-29 14:03:16.349,2011-07-04 11:17:05.832,Role 3
4,Create Purchase Order,2011-07-04 11:17:05.832,2011-07-04 11:19:39.227,Role 3
6,Analyze Purchase Requisition,2011-07-04 11:10:47.553,2011-07-04 11:20:00.385,Role 4
4,Confirm Purchase Order,2011-07-04 11:19:39.227,2011-07-04 11:41:41.209,Role 2
6,Amend Purchase Requisition,2011-07-04 11:20:00.385,2011-07-04 11:49:00.385,Role 1
6,Analyze Purchase Requisition,2011-07-04 11:49:00.385,2011-07-04 12:01:04.949,Role 4
6,Create Request for Quotation,2011-07-04 12:01:04.949,2011-07-04 12:01:27.855,Role 4
6,Analyze Request for Quotation,2011-07-04 12:01:27.855,2011-07-04 12:05:27.287,Role 3
6,Send Request for Quotation to Supplier,2011-07-04 12:05:27.287,2011-07-04 12:12:42.491,Role 3
7,Start,2011-07-04 12:20:21.696,2011-07-04 12:20:21.696,SYSTEM
7,Create Purchase Requisition,2011-07-04 12:20:21.696,2011-07-04 12:25:21.145,Role 1
7,Start,2011-07-04 12:25:21.145,2011-07-04 12:25:21.145,SYSTEM
6,Create Quotation comparison Map,2011-07-04 12:12:42.491,2011-07-04 12:27:18.389,Role 3
7,Analyze Purchase Requisition,2011-07-04 12:25:21.145,2011-07-04 12:33:02.532,Role 4
6,Analyze Quotation Comparison Map,2011-07-04 12:27:18.389,2011-07-04 12:34:39.921,Role 1
6,Choose best option,2011-07-04 12:34:39.921,2011-07-04 12:34:39.921,Role 1
7,Amend Purchase Requisition,2011-07-04 12:33:02.532,2011-07-04 13:02:02.532,Role 1
7,Analyze Purchase Requisition,2011-07-04 13:02:02.532,2011-07-04 13:02:30.848,Role 4
7,Amend Purchase Requisition,2011-07-04 13:02:30.848,2011-07-04 13:31:30.848,Role 1
7,Analyze Purchase Requisition,2011-07-04 13:31:30.848,2011-07-04 13:35:09.228,Role 4
7,Create Request for Quotation,2011-07-04 13:35:09.228,2011-07-04 13:36:47.331,Role 4
7,Analyze Request for Quotation,2011-07-04 13:36:47.331,2011-07-04 14:52:26.648,Role 3
7,Amend Request for Quotation,2011-07-04 14:52:26.648,2011-07-04 15:38:25.901,Role 1
7,Analyze Request for Quotation,2011-07-04 15:38:25.901,2011-07-04 15:42:35.274,Role 3
7,Amend Request for Quotation,2011-07-04 15:42:35.274,2011-07-04 15:52:18.608,Role 1
5,Create Quotation comparison Map,2011-07-04 11:10:33.709,2011-07-04 15:58:25.182,Role 3
7,Analyze Request for Quotation,2011-07-04 15:52:18.608,2011-07-04 15:58:48.22,Role 3
5,Analyze Quotation Comparison Map,2011-07-04 15:58:25.182,2011-07-04 15:59:17.036,Role 1
5,Choose best option,2011-07-04 15:59:17.036,2011-07-04 15:59:17.036,Role 1
7,Send Request for Quotation to Supplier,2011-07-04 15:58:48.22,2011-07-04 16:05:43.22,Role 3
8,Start,2011-07-05 05:02:57.685,2011-07-05 05:02:57.685,SYSTEM
8,Create Purchase Requisition,2011-07-05 05:02:57.685,2011-07-05 09:12:11.901,Role 1
7,Create Quotation comparison Map,2011-07-04 16:05:43.22,2011-07-05 09:19:09.601,Role 3
7,Analyze Quotation Comparison Map,2011-07-05 09:19:09.601,2011-07-05 09:19:52.77,Role 1
7,Choose best option,2011-07-05 09:19:52.77,2011-07-05 09:19:52.77,Role 1
8,Start,2011-07-05 09:12:11.901,2011-07-05 10:00:00.0,SYSTEM
6,Settle Conditions With Supplier,2011-07-04 12:34:39.921,2011-07-05 10:58:11.868,Role 3
6,Create Purchase Order,2011-07-05 10:58:11.868,2011-07-05 11:04:13.308,Role 3
6,Confirm Purchase Order,2011-07-05 11:04:13.308,2011-07-05 11:18:10.284,Role 2
8,Create Purchase Requisition,2011-07-05 10:00:00.0,2011-07-05 11:42:47.293,Role 1
8,Start,2011-07-05 11:42:47.293,2011-07-05 12:00:00.0,SYSTEM
8,Analyze Purchase Requisition,2011-07-05 12:00:00.0,2011-07-05 12:14:41.593,Role 4
8,Create Request for Quotation,2011-07-05 12:14:41.593,2011-07-05 12:15:00.115,Role 4
8,Analyze Request for Quotation,2011-07-05 12:15:00.115,2011-07-05 12:15:34.294,Role 3
8,Amend Request for Quotation,2011-07-05 12:15:34.294,2011-07-05 12:17:40.983,Role 1
8,Analyze Request for Quotation,2011-07-05 12:17:40.983,2011-07-05 12:27:33.931,Role 3
8,Amend Request for Quotation,2011-07-05 12:27:33.931,2011-07-05 12:35:06.791,Role 1
8,Analyze Request for Quotation,2011-07-05 12:35:06.791,2011-07-05 12:47:04.379,Role 3
7,Settle Conditions With Supplier,2011-07-05 09:19:52.77,2011-07-05 13:07:09.893,Role 3
8,Amend Request for Quotation,2011-07-05 12:47:04.379,2011-07-05 13:10:16.336,Role 1
7,Create Purchase Order,2011-07-05 13:07:09.893,2011-07-05 13:14:39.643,Role 3
8,Analyze Request for Quotation,2011-07-05 13:10:16.336,2011-07-05 13:17:46.107,Role 3
8,Amend Request for Quotation,2011-07-05 13:17:46.107,2011-07-05 13:27:46.515,Role 1
8,Analyze Request for Quotation,2011-07-05 13:27:46.515,2011-07-05 13:59:20.861,Role 3
7,Confirm Purchase Order,2011-07-05 13:14:39.643,2011-07-05 14:10:39.281,Role 2
8,Amend Request for Quotation,2011-07-05 13:59:20.861,2011-07-05 14:12:20.361,Role 1
8,Analyze Request for Quotation,2011-07-05 14:12:20.361,2011-07-05 14:49:18.509,Role 3
8,Amend Request for Quotation,2011-07-05 14:49:18.509,2011-07-05 14:57:00.397,Role 1
8,Analyze Request for Quotation,2011-07-05 14:57:00.397,2011-07-05 14:58:37.8,Role 3
8,Send Request for Quotation to Supplier,2011-07-05 14:58:37.8,2011-07-05 16:04:37.903,Role 3
8,Create Quotation comparison Map,2011-07-05 16:04:37.903,2011-07-06 09:24:01.94,Role 3
8,Analyze Quotation Comparison Map,2011-07-06 09:24:01.94,2011-07-06 09:24:56.111,Role 1
8,Choose best option,2011-07-06 09:24:56.111,2011-07-06 09:24:56.111,Role 1
8,Settle Conditions With Supplier,2011-07-06 09:24:56.111,2011-07-06 11:55:59.797,Role 3
8,Create Purchase Order,2011-07-06 11:55:59.797,2011-07-06 11:57:34.077,Role 3
8,Confirm Purchase Order,2011-07-06 11:57:34.077,2011-07-06 12:29:04.738,Role 2
6,Deliver Goods Services,2011-07-05 11:18:10.284,2011-07-07 09:16:46.621,Role 2
6,Release Purchase Order,2011-07-07 09:16:46.621,2011-07-07 09:17:46.621,Role 1
6,Approve Purchase Order for payment,2011-07-07 09:17:46.621,2011-07-07 09:18:46.621,Role 3
6,Send Invoice,2011-07-07 09:18:46.621,2011-07-07 09:18:46.621,Role 2
6,Release Supplier's Invoice,2011-07-07 09:18:46.621,2011-07-07 09:31:52.674,Role 5
6,Settle Dispute With Supplier,2011-07-07 09:31:52.674,2011-07-07 10:03:35.804,Role 5
6,Authorize Supplier's Invoice payment,2011-07-07 10:03:35.804,2011-07-07 10:03:35.804,Role 5
6,Pay Invoice,2011-07-07 10:03:35.804,2011-07-07 10:07:56.422,Role 5
6,End,2011-07-07 10:07:56.422,2011-07-07 10:07:56.422,SYSTEM
5,Settle Conditions With Supplier,2011-07-04 15:59:17.036,2011-07-07 16:02:06.281,Role 3
5,Create Purchase Order,2011-07-07 16:02:06.281,2011-07-07 16:06:54.405,Role 3
5,Confirm Purchase Order,2011-07-07 16:06:54.405,2011-07-07 16:21:02.94,Role 2
5,Deliver Goods Services,2011-07-07 16:21:02.94,2011-07-08 09:35:10.511,Role 2
5,Release Purchase Order,2011-07-08 09:35:10.511,2011-07-08 09:36:10.511,Role 1
5,Approve Purchase Order for payment,2011-07-08 09:36:10.511,2011-07-08 09:37:10.511,Role 3
5,Send Invoice,2011-07-08 09:37:10.511,2011-07-08 09:37:10.511,Role 2
5,Release Supplier's Invoice,2011-07-08 09:37:10.511,2011-07-08 09:37:34.098,Role 5
5,Settle Dispute With Supplier,2011-07-08 09:37:34.098,2011-07-08 09:54:31.928,Role 5
5,Authorize Supplier's Invoice payment,2011-07-08 09:54:31.928,2011-07-08 09:54:31.928,Role 5
5,Pay Invoice,2011-07-08 09:54:31.928,2011-07-08 09:59:07.562,Role 5
5,End,2011-07-08 09:59:07.562,2011-07-08 09:59:07.562,SYSTEM
8,Deliver Goods Services,2011-07-06 12:29:04.738,2011-07-08 16:14:00.058,Role 2
8,Release Purchase Order,2011-07-08 16:14:00.058,2011-07-08 16:15:00.058,Role 1
8,Approve Purchase Order for payment,2011-07-08 16:15:00.058,2011-07-08 16:16:00.058,Role 3
8,Send Invoice,2011-07-08 16:16:00.058,2011-07-08 16:16:00.058,Role 2
8,Release Supplier's Invoice,2011-07-08 16:16:00.058,2011-07-08 16:19:22.445,Role 5
8,Authorize Supplier's Invoice payment,2011-07-08 16:19:22.445,2011-07-08 16:19:22.445,Role 5
8,Pay Invoice,2011-07-08 16:19:22.445,2011-07-08 16:21:33.752,Role 5
8,End,2011-07-08 16:21:33.752,2011-07-08 16:21:33.752,SYSTEM
10,Start,2011-07-10 02:40:33.543,2011-07-10 02:40:33.543,SYSTEM
10,Analyze Purchase Requisition,2011-07-10 02:40:33.543,2011-07-11 09:01:16.529,Role 4
10,Create Request for Quotation,2011-07-11 09:01:16.529,2011-07-11 09:01:39.235,Role 4
9,Create Purchase Requisition,2011-07-10 02:24:12.543,2011-07-11 09:29:01.69,Role 1
9,Start,2011-07-11 09:29:01.69,2011-07-11 09:29:01.69,SYSTEM
9,Analyze Purchase Requisition,2011-07-11 09:29:01.69,2011-07-11 09:30:55.781,Role 4
9,Create Request for Quotation,2011-07-11 09:30:55.781,2011-07-11 09:42:39.612,Role 4
10,Analyze Request for Quotation,2011-07-11 09:01:39.235,2011-07-11 09:48:26.953,Role 3
4,Deliver Goods Services,2011-07-04 11:41:41.209,2011-07-11 09:48:27.467,Role 2
4,Release Purchase Order,2011-07-11 09:48:27.467,2011-07-11 09:49:27.467,Role 1
4,Approve Purchase Order for payment,2011-07-11 09:49:27.467,2011-07-11 09:50:27.467,Role 3
4,Send Invoice,2011-07-11 09:50:27.467,2011-07-11 09:50:27.467,Role 2
4,Release Supplier's Invoice,2011-07-11 09:50:27.467,2011-07-11 10:01:50.657,Role 5
4,Authorize Supplier's Invoice payment,2011-07-11 10:01:50.657,2011-07-11 10:01:50.657,Role 5
9,Analyze Request for Quotation,2011-07-11 09:42:39.612,2011-07-11 10:16:35.407,Role 3
4,Pay Invoice,2011-07-11 10:01:50.657,2011-07-11 10:22:47.14,Role 5
10,Amend Request for Quotation,2011-07-11 09:48:26.953,2011-07-11 10:23:02.3,Role 1
9,Amend Request for Quotation,2011-07-11 10:16:35.407,2011-07-11 10:23:47.438,Role 1
10,Analyze Request for Quotation,2011-07-11 10:23:02.3,2011-07-11 10:50:30.139,Role 3
10,Amend Request for Quotation,2011-07-11 10:50:30.139,2011-07-11 11:09:36.463,Role 1
9,Analyze Request for Quotation,2011-07-11 10:23:47.438,2011-07-11 11:18:59.897,Role 3
9,Send Request for Quotation to Supplier,2011-07-11 11:18:59.897,2011-07-11 11:19:11.525,Role 3
10,Analyze Request for Quotation,2011-07-11 11:09:36.463,2011-07-11 11:37:23.328,Role 3
10,Amend Request for Quotation,2011-07-11 11:37:23.328,2011-07-11 11:59:57.398,Role 1
4,End,2011-07-11 10:22:47.14,2011-07-11 12:00:00.0,SYSTEM
10,Analyze Request for Quotation,2011-07-11 11:59:57.398,2011-07-11 12:00:41.092,Role 3
10,Send Request for Quotation to Supplier,2011-07-11 12:00:41.092,2011-07-11 12:01:34.028,Role 3
10,Create Quotation comparison Map,2011-07-11 12:01:34.028,2011-07-11 15:21:33.713,Role 3
10,Analyze Quotation Comparison Map,2011-07-11 15:21:33.713,2011-07-11 16:41:28.249,Role 1
10,Choose best option,2011-07-11 16:41:28.249,2011-07-11 16:41:28.249,Role 1
11,Start,2011-07-12 04:43:00.145,2011-07-12 04:43:00.145,SYSTEM
12,Start,2011-07-12 07:28:17.324,2011-07-12 07:28:17.324,SYSTEM
12,Create Purchase Requisition,2011-07-12 07:28:17.324,2011-07-12 09:29:10.613,Role 1
12,Start,2011-07-12 09:29:10.613,2011-07-12 10:00:00.0,SYSTEM
7,Deliver Goods Services,2011-07-05 14:10:39.281,2011-07-12 10:01:45.329,Role 2
7,Release Purchase Order,2011-07-12 10:01:45.329,2011-07-12 10:02:45.329,Role 1
7,Approve Purchase Order for payment,2011-07-12 10:02:45.329,2011-07-12 10:03:45.329,Role 3
7,Send Invoice,2011-07-12 10:03:45.329,2011-07-12 10:03:45.329,Role 2
7,Release Supplier's Invoice,2011-07-12 10:03:45.329,2011-07-12 10:05:09.847,Role 5
7,Authorize Supplier's Invoice payment,2011-07-12 10:05:09.847,2011-07-12 10:05:09.847,Role 5
12,Analyze Purchase Requisition,2011-07-12 10:00:00.0,2011-07-12 10:07:13.594,Role 4
12,Create Request for Quotation,2011-07-12 10:07:13.594,2011-07-12 10:08:01.617,Role 4
7,Pay Invoice,2011-07-12 10:05:09.847,2011-07-12 10:20:16.37,Role 5
7,End,2011-07-12 10:20:16.37,2011-07-12 10:20:16.37,SYSTEM
9,Create Quotation comparison Map,2011-07-11 11:19:11.525,2011-07-12 10:25:50.265,Role 3
11,Create Purchase Requisition,2011-07-12 04:43:00.145,2011-07-12 10:37:51.934,Role 1
11,Start,2011-07-12 10:37:51.934,2011-07-12 10:37:51.934,SYSTEM
9,Analyze Quotation Comparison Map,2011-07-12 10:25:50.265,2011-07-12 10:50:26.432,Role 1
9,Choose best option,2011-07-12 10:50:26.432,2011-07-12 10:50:26.432,Role 1
12,Analyze Request for Quotation,2011-07-12 10:08:01.617,2011-07-12 10:54:12.806,Role 3
11,Create Purchase Requisition,2011-07-12 10:37:51.934,2011-07-12 10:59:43.935,Role 1
12,Send Request for Quotation to Supplier,2011-07-12 10:54:12.806,2011-07-12 11:21:35.143,Role 3
11,Start,2011-07-12 10:59:43.935,2011-07-12 12:00:00.0,SYSTEM
11,Analyze Purchase Requisition,2011-07-12 12:00:00.0,2011-07-12 12:12:08.669,Role 4
11,Create Request for Quotation,2011-07-12 12:12:08.669,2011-07-12 12:12:40.318,Role 4
13,Start,2011-07-12 12:21:18.974,2011-07-12 12:21:18.974,SYSTEM
10,Settle Conditions With Supplier,2011-07-11 16:41:28.249,2011-07-12 12:46:42.124,Role 3
13,Create Purchase Requisition,2011-07-12 12:21:18.974,2011-07-12 12:57:28.686,Role 1
13,Start,2011-07-12 12:57:28.686,2011-07-12 12:57:28.686,SYSTEM
13,Create Purchase Requisition,2011-07-12 12:57:28.686,2011-07-12 13:30:03.97,Role 1
13,Start,2011-07-12 13:30:03.97,2011-07-12 13:30:03.97,SYSTEM
13,Create Purchase Requisition,2011-07-12 13:30:03.97,2011-07-12 13:33:00.997,Role 1
13,Start,2011-07-12 13:33:00.997,2011-07-12 13:33:00.997,SYSTEM
11,Analyze Request for Quotation,2011-07-12 12:46:42.124,2011-07-12 13:41:23.667,Role 3
10,Create Purchase Order,2011-07-12 13:41:23.667,2011-07-12 13:46:11.704,Role 3
11,Send Request for Quotation to Supplier,2011-07-12 13:46:11.704,2011-07-12 13:53:27.69,Role 3
9,Settle Conditions With Supplier,2011-07-12 10:50:26.432,2011-07-12 13:53:32.917,Role 3
