caseid,task,start_timestamp,end_timestamp,resource
5,Choose best option,2011-07-04 16:37:37.41,2011-07-04 16:37:37.41,Role 1
4,Settle Conditions With Supplier,2011-07-04 13:12:36.093,2011-07-05 10:41:39.621,Role 3
6,Start,2011-07-05 10:49:52.798,2011-07-05 10:49:52.798,SYSTEM
4,Create Purchase Order,2011-07-05 10:41:39.621,2011-07-05 10:59:03.279,Role 3
5,Settle Conditions With Supplier,2011-07-04 16:37:37.41,2011-07-05 11:25:14.721,Role 3
5,Create Purchase Order,2011-07-05 11:25:14.721,2011-07-05 11:25:59.73,Role 3
4,Confirm Purchase Order,2011-07-05 10:59:03.279,2011-07-05 11:33:25.761,Role 2
5,Confirm Purchase Order,2011-07-05 11:25:59.73,2011-07-05 11:33:51.881,Role 2
6,Create Purchase Requisition,2011-07-05 10:49:52.798,2011-07-05 13:34:01.229,Role 1
6,Start,2011-07-05 13:34:01.229,2011-07-05 13:34:01.229,SYSTEM
6,Analyze Purchase Requisition,2011-07-05 13:34:01.229,2011-07-05 13:44:58.044,Role 4
6,Create Request for Quotation,2011-07-05 13:44:58.044,2011-07-05 13:45:56.664,Role 4
6,Analyze Request for Quotation,2011-07-05 13:45:56.664,2011-07-05 14:08:50.555,Role 3
6,Amend Request for Quotation,2011-07-05 14:08:50.555,2011-07-05 14:29:03.043,Role 1
6,Analyze Request for Quotation,2011-07-05 14:29:03.043,2011-07-05 15:26:02.114,Role 3
6,Send Request for Quotation to Supplier,2011-07-05 15:26:02.114,2011-07-05 15:38:36.991,Role 3
3,Settle Conditions With Supplier,2011-06-30 16:51:27.375,2011-07-06 11:54:29.2,Role 3
3,Create Purchase Order,2011-07-06 11:54:29.2,2011-07-06 12:14:29.214,Role 3
3,Confirm Purchase Order,2011-07-06 12:14:29.214,2011-07-06 12:26:36.827,Role 2
6,Create Quotation comparison Map,2011-07-05 15:38:36.991,2011-07-06 13:04:52.909,Role 3
6,Analyze Quotation Comparison Map,2011-07-06 13:04:52.909,2011-07-06 13:44:52.241,Role 1
6,Choose best option,2011-07-06 13:44:52.241,2011-07-06 13:44:52.241,Role 1
5,Deliver Goods Services,2011-07-05 11:33:51.881,2011-07-06 15:29:56.074,Role 2
5,Release Purchase Order,2011-07-06 15:29:56.074,2011-07-06 15:30:56.074,Role 1
5,Approve Purchase Order for payment,2011-07-06 15:30:56.074,2011-07-06 15:31:56.074,Role 3
5,Send Invoice,2011-07-06 15:31:56.074,2011-07-06 15:31:56.074,Role 2
5,Release Supplier's Invoice,2011-07-06 15:31:56.074,2011-07-06 15:36:37.47,Role 5
5,Authorize Supplier's Invoice payment,2011-07-06 15:36:37.47,2011-07-06 15:36:37.47,Role 5
5,Pay Invoice,2011-07-06 15:36:37.47,2011-07-06 15:36:47.136,Role 5
5,End,2011-07-06 15:36:47.136,2011-07-06 15:36:47.136,SYSTEM
6,Settle Conditions With Supplier,2011-07-06 13:44:52.241,2011-07-07 11:17:52.543,Role 3
6,Create Purchase Order,2011-07-07 11:17:52.543,2011-07-07 11:22:53.498,Role 3
6,Confirm Purchase Order,2011-07-07 11:22:53.498,2011-07-07 11:30:59.752,Role 2
7,Create Purchase Requisition,2011-07-08 17:35:33.162,2011-07-11 09:43:57.624,Role 1
7,Start,2011-07-11 09:43:57.624,2011-07-11 09:43:57.624,SYSTEM
7,Create Purchase Requisition,2011-07-11 09:43:57.624,2011-07-11 09:52:40.781,Role 1
7,Start,2011-07-11 09:52:40.781,2011-07-11 09:52:40.781,SYSTEM
1,Deliver Goods Services,2011-06-27 16:52:45.358,2011-07-11 10:26:25.791,Role 2
1,Release Purchase Order,2011-07-11 10:26:25.791,2011-07-11 10:27:25.791,Role 1
1,Approve Purchase Order for payment,2011-07-11 10:27:25.791,2011-07-11 10:28:25.791,Role 3
1,Send Invoice,2011-07-11 10:28:25.791,2011-07-11 10:28:25.791,Role 2
1,Release Supplier's Invoice,2011-07-11 10:28:25.791,2011-07-11 10:35:16.708,Role 5
1,Authorize Supplier's Invoice payment,2011-07-11 10:35:16.708,2011-07-11 10:35:16.708,Role 5
1,Pay Invoice,2011-07-11 10:35:16.708,2011-07-11 10:37:56.101,Role 5
1,End,2011-07-11 10:37:56.101,2011-07-11 10:37:56.101,SYSTEM
7,Create Purchase Requisition,2011-07-11 09:52:40.781,2011-07-11 10:57:41.985,Role 1
7,Start,2011-07-11 10:57:41.985,2011-07-11 10:57:41.985,SYSTEM
7,Analyze Purchase Requisition,2011-07-11 10:57:41.985,2011-07-11 10:59:55.808,Role 4
7,Create Request for Quotation,2011-07-11 10:59:55.808,2011-07-11 11:02:00.112,Role 4
7,Analyze Request for Quotation,2011-07-11 11:02:00.112,2011-07-11 11:03:20.333,Role 3
7,Amend Request for Quotation,2011-07-11 11:03:20.333,2011-07-11 11:15:39.28,Role 1
7,Analyze Request for Quotation,2011-07-11 11:15:39.28,2011-07-11 11:22:19.208,Role 3
7,Send Request for Quotation to Supplier,2011-07-11 11:22:19.208,2011-07-11 12:31:34.098,Role 3
7,Create Quotation comparison Map,2011-07-11 12:31:34.098,2011-07-11 15:03:04.611,Role 3
7,Analyze Quotation Comparison Map,2011-07-11 15:03:04.611,2011-07-11 15:25:33.759,Role 1
7,Choose best option,2011-07-11 15:25:33.759,2011-07-11 15:25:33.759,Role 1
7,Settle Conditions With Supplier,2011-07-11 15:25:33.759,2011-07-11 16:17:16.058,Role 3
7,Create Purchase Order,2011-07-11 16:17:16.058,2011-07-11 16:18:47.569,Role 3
7,Confirm Purchase Order,2011-07-11 16:18:47.569,2011-07-11 16:21:36.533,Role 2
8,Create Purchase Requisition,2011-07-12 05:53:00.207,2011-07-12 09:45:01.719,Role 1
8,Start,2011-07-12 09:45:01.719,2011-07-12 09:45:01.719,SYSTEM
8,Analyze Purchase Requisition,2011-07-12 09:45:01.719,2011-07-12 09:46:35.169,Role 4
8,Amend Purchase Requisition,2011-07-12 09:46:35.169,2011-07-12 10:15:35.169,Role 1
8,Analyze Purchase Requisition,2011-07-12 10:15:35.169,2011-07-12 10:17:31.94,Role 4
8,Create Request for Quotation,2011-07-12 10:17:31.94,2011-07-12 10:18:14.033,Role 4
8,Analyze Request for Quotation,2011-07-12 10:18:14.033,2011-07-12 10:39:18.686,Role 3
8,Send Request for Quotation to Supplier,2011-07-12 10:39:18.686,2011-07-12 11:02:34.294,Role 3
8,Create Quotation comparison Map,2011-07-12 11:02:34.294,2011-07-12 13:00:07.919,Role 3
8,Analyze Quotation Comparison Map,2011-07-12 13:00:07.919,2011-07-12 13:05:31.33,Role 1
8,Choose best option,2011-07-12 13:05:31.33,2011-07-12 13:05:31.33,Role 1
6,Deliver Goods Services,2011-07-07 11:30:59.752,2011-07-12 15:17:14.391,Role 2
6,Release Purchase Order,2011-07-12 15:17:14.391,2011-07-12 15:18:14.391,Role 1
6,Approve Purchase Order for payment,2011-07-12 15:18:14.391,2011-07-12 15:19:14.391,Role 3
6,Send Invoice,2011-07-12 15:19:14.391,2011-07-12 15:19:14.391,Role 2
6,Release Supplier's Invoice,2011-07-12 15:19:14.391,2011-07-12 15:29:54.12,Role 5
8,Settle Conditions With Supplier,2011-07-12 13:05:31.33,2011-07-12 15:37:57.23,Role 3
8,Create Purchase Order,2011-07-12 15:37:57.23,2011-07-12 15:45:32.208,Role 3
8,Confirm Purchase Order,2011-07-12 15:45:32.208,2011-07-12 15:55:18.289,Role 2
6,Settle Dispute With Supplier,2011-07-12 15:29:54.12,2011-07-12 16:06:34.334,Role 5
6,Authorize Supplier's Invoice payment,2011-07-12 16:06:34.334,2011-07-12 16:06:34.334,Role 5
6,Pay Invoice,2011-07-12 16:06:34.334,2011-07-12 16:07:26.143,Role 5
6,End,2011-07-12 16:07:26.143,2011-07-12 16:07:26.143,SYSTEM
9,Start,2011-07-13 03:00:11.284,2011-07-13 03:00:11.284,SYSTEM
10,Start,2011-07-13 04:02:32.006,2011-07-13 04:02:32.006,SYSTEM
9,Analyze Purchase Requisition,2011-07-13 03:00:11.284,2011-07-13 09:02:55.309,Role 4
10,Analyze Purchase Requisition,2011-07-13 04:02:32.006,2011-07-13 09:03:07.404,Role 4
9,Create Request for Quotation,2011-07-13 09:02:55.309,2011-07-13 09:03:10.109,Role 4
10,Amend Purchase Requisition,2011-07-13 09:03:07.404,2011-07-13 09:32:07.404,Role 1
10,Analyze Purchase Requisition,2011-07-13 09:32:07.404,2011-07-13 09:38:36.385,Role 4
8,Deliver Goods Services,2011-07-12 15:55:18.289,2011-07-13 09:41:44.187,Role 2
8,Release Purchase Order,2011-07-13 09:41:44.187,2011-07-13 09:42:44.187,Role 1
8,Approve Purchase Order for payment,2011-07-13 09:42:44.187,2011-07-13 09:43:44.187,Role 3
8,Send Invoice,2011-07-13 09:43:44.187,2011-07-13 09:43:44.187,Role 2
8,Release Supplier's Invoice,2011-07-13 09:43:44.187,2011-07-13 09:44:10.622,Role 5
3,Deliver Goods Services,2011-07-06 12:26:36.827,2011-07-13 09:48:55.448,Role 2
3,Release Purchase Order,2011-07-13 09:48:55.448,2011-07-13 09:49:55.448,Role 1
3,Approve Purchase Order for payment,2011-07-13 09:49:55.448,2011-07-13 09:50:55.448,Role 3
3,Send Invoice,2011-07-13 09:50:55.448,2011-07-13 09:50:55.448,Role 2
3,Release Supplier's Invoice,2011-07-13 09:50:55.448,2011-07-13 10:02:06.393,Role 5
3,Authorize Supplier's Invoice payment,2011-07-13 10:02:06.393,2011-07-13 10:02:06.393,Role 5
3,Pay Invoice,2011-07-13 10:02:06.393,2011-07-13 10:03:20.179,Role 5
8,Settle Dispute With Supplier,2011-07-13 09:44:10.622,2011-07-13 10:07:17.951,Role 5
8,Authorize Supplier's Invoice payment,2011-07-13 10:07:17.951,2011-07-13 10:07:17.951,Role 5
10,Amend Purchase Requisition,2011-07-13 09:38:36.385,2011-07-13 10:07:36.385,Role 1
9,Analyze Request for Quotation,2011-07-13 09:03:10.109,2011-07-13 10:08:09.094,Role 3
9,Amend Request for Quotation,2011-07-13 10:08:09.094,2011-07-13 10:12:20.74,Role 1
8,Pay Invoice,2011-07-13 10:07:17.951,2011-07-13 10:16:43.947,Role 5
10,Analyze Purchase Requisition,2011-07-13 10:07:36.385,2011-07-13 10:26:17.986,Role 4
9,Analyze Request for Quotation,2011-07-13 10:12:20.74,2011-07-13 10:48:25.194,Role 3
10,Amend Purchase Requisition,2011-07-13 10:26:17.986,2011-07-13 10:55:17.986,Role 1
10,Analyze Purchase Requisition,2011-07-13 10:55:17.986,2011-07-13 10:55:48.578,Role 4
10,Create Request for Quotation,2011-07-13 10:55:48.578,2011-07-13 11:02:46.64,Role 4
9,Amend Request for Quotation,2011-07-13 10:48:25.194,2011-07-13 11:10:57.449,Role 1
10,Analyze Request for Quotation,2011-07-13 11:02:46.64,2011-07-13 11:22:49.443,Role 3
9,Analyze Request for Quotation,2011-07-13 11:10:57.449,2011-07-13 11:22:54.632,Role 3
10,Amend Request for Quotation,2011-07-13 11:22:49.443,2011-07-13 11:25:06.682,Role 1
9,Send Request for Quotation to Supplier,2011-07-13 11:22:54.632,2011-07-13 11:55:31.604,Role 3
10,Analyze Request for Quotation,2011-07-13 11:25:06.682,2011-07-13 12:27:46.277,Role 3
10,Send Request for Quotation to Supplier,2011-07-13 12:27:46.277,2011-07-13 12:49:46.722,Role 3
3,End,2011-07-13 10:03:20.179,2011-07-13 14:00:00.0,SYSTEM
8,End,2011-07-13 10:16:43.947,2011-07-13 14:00:00.0,SYSTEM
10,Create Quotation comparison Map,2011-07-13 12:49:46.722,2011-07-13 15:39:02.883,Role 3
10,Analyze Quotation Comparison Map,2011-07-13 15:39:02.883,2011-07-13 16:03:29.74,Role 1
10,Choose best option,2011-07-13 16:03:29.74,2011-07-13 16:03:29.74,Role 1
10,Settle Conditions With Supplier,2011-07-13 16:03:29.74,2011-07-13 16:24:17.079,Role 3
10,Create Purchase Order,2011-07-13 16:24:17.079,2011-07-13 16:30:29.323,Role 3
11,Start,2011-07-14 08:30:18.339,2011-07-14 08:30:18.339,SYSTEM
10,Confirm Purchase Order,2011-07-13 16:30:29.323,2011-07-14 09:03:24.224,Role 2
11,Analyze Purchase Requisition,2011-07-14 08:30:18.339,2011-07-14 09:08:24.27,Role 4
11,Amend Purchase Requisition,2011-07-14 09:08:24.27,2011-07-14 09:37:24.27,Role 1
11,Analyze Purchase Requisition,2011-07-14 09:37:24.27,2011-07-14 09:38:22.914,Role 4
11,Amend Purchase Requisition,2011-07-14 09:38:22.914,2011-07-14 10:07:22.914,Role 1
11,Analyze Purchase Requisition,2011-07-14 10:07:22.914,2011-07-14 10:08:55.808,Role 4
11,Create Request for Quotation,2011-07-14 10:08:55.808,2011-07-14 10:10:40.755,Role 4
11,Analyze Request for Quotation,2011-07-14 10:10:40.755,2011-07-14 10:35:00.569,Role 3
9,Create Quotation comparison Map,2011-07-13 11:55:31.604,2011-07-14 11:01:38.397,Role 3
9,Analyze Quotation Comparison Map,2011-07-14 11:01:38.397,2011-07-14 11:16:25.061,Role 1
9,Choose best option,2011-07-14 11:16:25.061,2011-07-14 11:16:25.061,Role 1
11,Send Request for Quotation to Supplier,2011-07-14 10:35:00.569,2011-07-14 11:19:37.36,Role 3
11,Create Quotation comparison Map,2011-07-14 11:19:37.36,2011-07-14 12:22:18.82,Role 3
11,Analyze Quotation Comparison Map,2011-07-14 12:22:18.82,2011-07-14 13:04:12.428,Role 1
11,Choose best option,2011-07-14 13:04:12.428,2011-07-14 13:04:12.428,Role 1
11,Settle Conditions With Supplier,2011-07-14 13:04:12.428,2011-07-14 15:50:46.068,Role 3
11,Create Purchase Order,2011-07-14 15:50:46.068,2011-07-14 15:58:40.187,Role 3
11,Confirm Purchase Order,2011-07-14 15:58:40.187,2011-07-14 15:59:44.844,Role 2
4,Deliver Goods Services,2011-07-05 11:33:25.761,2011-07-15 14:27:36.098,Role 2
4,Release Purchase Order,2011-07-15 14:27:36.098,2011-07-15 14:28:36.098,Role 1
4,Approve Purchase Order for payment,2011-07-15 14:28:36.098,2011-07-15 14:29:36.098,Role 3
4,Send Invoice,2011-07-15 14:29:36.098,2011-07-15 14:29:36.098,Role 2
4,Release Supplier's Invoice,2011-07-15 14:29:36.098,2011-07-15 14:36:45.758,Role 5
4,Settle Dispute With Supplier,2011-07-15 14:36:45.758,2011-07-15 14:37:37.416,Role 5
4,Authorize Supplier's Invoice payment,2011-07-15 14:37:37.416,2011-07-15 14:37:37.416,Role 5
4,Pay Invoice,2011-07-15 14:37:37.416,2011-07-15 14:51:02.863,Role 5
4,End,2011-07-15 14:51:02.863,2011-07-15 14:51:02.863,SYSTEM
13,Start,2011-07-16 16:43:05.543,2011-07-16 16:43:05.543,SYSTEM
14,Start,2011-07-17 06:09:51.559,2011-07-17 06:09:51.559,SYSTEM
15,Create Purchase Requisition,2011-07-17 20:32:08.06,2011-07-18 09:14:50.891,Role 1
12,Create Purchase Requisition,2011-07-15 17:34:10.024,2011-07-18 09:17:52.627,Role 1
13,Analyze Purchase Requisition,2011-07-16 16:43:05.543,2011-07-18 09:20:14.882,Role 4
13,Amend Purchase Requisition,2011-07-18 09:20:14.882,2011-07-18 09:49:14.882,Role 1
13,Analyze Purchase Requisition,2011-07-18 09:49:14.882,2011-07-18 09:51:38.521,Role 4
13,Create Request for Quotation,2011-07-18 09:51:38.521,2011-07-18 09:51:40.388,Role 4
13,Analyze Request for Quotation,2011-07-18 09:51:40.388,2011-07-18 09:52:23.603,Role 3
13,Amend Request for Quotation,2011-07-18 09:52:23.603,2011-07-18 09:56:11.002,Role 1
14,Create Purchase Requisition,2011-07-17 06:09:51.559,2011-07-18 10:53:39.724,Role 1
13,Analyze Request for Quotation,2011-07-18 09:56:11.002,2011-07-18 11:08:00.318,Role 3
13,Send Request for Quotation to Supplier,2011-07-18 11:08:00.318,2011-07-18 11:20:37.062,Role 3
12,Start,2011-07-18 09:17:52.627,2011-07-18 12:00:00.0,SYSTEM
14,Start,2011-07-18 10:53:39.724,2011-07-18 12:00:00.0,SYSTEM
15,Start,2011-07-18 09:14:50.891,2011-07-18 12:00:00.0,SYSTEM
14,Analyze Purchase Requisition,2011-07-18 12:00:00.0,2011-07-18 12:10:16.625,Role 4
13,Create Quotation comparison Map,2011-07-18 11:20:37.062,2011-07-18 12:30:38.394,Role 3
13,Analyze Quotation Comparison Map,2011-07-18 12:30:38.394,2011-07-18 12:33:14.569,Role 1
13,Choose best option,2011-07-18 12:33:14.569,2011-07-18 12:33:14.569,Role 1
14,Amend Purchase Requisition,2011-07-18 12:10:16.625,2011-07-18 12:39:16.625,Role 1
14,Analyze Purchase Requisition,2011-07-18 12:39:16.625,2011-07-18 12:44:47.801,Role 4
15,Analyze Purchase Requisition,2011-07-18 12:00:00.0,2011-07-18 12:46:29.106,Role 4
11,Deliver Goods Services,2011-07-14 15:59:44.844,2011-07-18 12:48:26.349,Role 2
11,Release Purchase Order,2011-07-18 12:48:26.349,2011-07-18 12:49:26.349,Role 1
11,Approve Purchase Order for payment,2011-07-18 12:49:26.349,2011-07-18 12:50:26.349,Role 3
11,Send Invoice,2011-07-18 12:50:26.349,2011-07-18 12:50:26.349,Role 2
12,Create Purchase Requisition,2011-07-18 12:00:00.0,2011-07-18 12:54:40.384,Role 1
12,Start,2011-07-18 12:54:40.384,2011-07-18 12:54:40.384,SYSTEM
11,Release Supplier's Invoice,2011-07-18 12:50:26.349,2011-07-18 12:54:44.387,Role 5
12,Analyze Purchase Requisition,2011-07-18 12:54:40.384,2011-07-18 12:55:49.445,Role 4
11,Settle Dispute With Supplier,2011-07-18 12:54:44.387,2011-07-18 12:55:52.136,Role 5
