caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case36,W_Completeren aanvraag,res_3e247b6f-6f43-4e3d-a286-f9e99629b990,Role 1,2012-02-14 10:41:30,302,1,0.0,2012-02-14 10:38:42
Case39,W_Completeren aanvraag,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 10:51:54,302,1,0.0,2012-02-14 10:49:06
Case37,W_Completeren aanvraag,res_44585496-3a23-4e85-a82f-e3e56f5e94e7,Role 1,2012-02-14 10:56:18,302,1,0.0,2012-02-14 10:53:30
Case35,W_Afhandelen leads,res_44585496-3a23-4e85-a82f-e3e56f5e94e7,Role 1,2012-02-14 10:56:41,302,1,0.030303030303030304,2012-02-14 10:54:08
Case38,W_Beoordelen fraude,res_647a6392-6121-46f8-a6db-d2440ea6b1f6,Role 6,2012-02-14 11:02:54,302,0,0.0,2012-02-14 11:00:03
Case31,W_Afhandelen leads,res_647a6392-6121-46f8-a6db-d2440ea6b1f6,Role 1,2012-02-14 11:03:44,303,1,0.030303030303030304,2012-02-14 11:01:21
Case42,W_Completeren aanvraag,res_647a6392-6121-46f8-a6db-d2440ea6b1f6,Role 1,2012-02-14 11:03:52,303,1,0.0,2012-02-14 11:01:04
Case43,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 11:08:55,303,0,0.0,2012-02-14 11:06:04
Case30,W_Completeren aanvraag,res_3e267bd0-7e34-4b05-bef1-ccadea31f78f,Role 1,2012-02-14 11:13:09,303,1,0.0,2012-02-14 11:10:45
Case41,W_Afhandelen leads,res_a09db3f3-6e82-4994-ba4c-6bd3c6c34599,Role 1,2012-02-14 11:17:33,303,1,0.0,2012-02-14 11:14:43
Case40,W_Afhandelen leads,res_3e247b6f-6f43-4e3d-a286-f9e99629b990,Role 1,2012-02-14 11:24:59,303,1,0.0,2012-02-14 11:22:10
Case45,W_Afhandelen leads,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 1,2012-02-14 11:38:23,303,1,0.0,2012-02-14 11:35:34
Case46,W_Afhandelen leads,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 1,2012-02-14 11:39:04,304,2,0.030303030303030304,2012-02-14 11:36:16
Case38,W_Afhandelen leads,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 1,2012-02-14 11:40:08,304,3,0.06060606060606061,2012-02-14 11:37:36
Case43,W_Afhandelen leads,res_bf54e3a7-fa77-4d42-82e3-e596487052c3,Role 1,2012-02-14 11:46:08,301,1,0.0,2012-02-14 11:43:37
Case44,W_Completeren aanvraag,res_3c83ae8a-a1cf-43e0-b41a-39d76785f5f0,Role 1,2012-02-14 12:13:05,301,1,0.0,2012-02-14 12:10:18
Case47,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 12:22:46,302,0,0.0,2012-02-14 12:19:55
Case48,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 12:45:04,303,0,0.0,2012-02-14 12:42:13
Case50,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 12:46:04,304,1,1.0,2012-02-14 12:43:18
Case47,W_Afhandelen leads,res_bf54e3a7-fa77-4d42-82e3-e596487052c3,Role 1,2012-02-14 12:59:58,304,1,0.0,2012-02-14 12:57:28
Case51,W_Completeren aanvraag,res_f4c5ebdd-5e24-46ab-91f9-2a975720167b,Role 1,2012-02-14 13:12:07,305,1,0.0,2012-02-14 13:09:20
Case48,W_Afhandelen leads,res_d7766462-9334-46d2-94f6-679808b29035,Role 1,2012-02-14 13:16:41,304,1,0.0,2012-02-14 13:14:11
Case50,W_Afhandelen leads,res_647a6392-6121-46f8-a6db-d2440ea6b1f6,Role 1,2012-02-14 13:23:07,303,1,0.0,2012-02-14 13:20:47
Case52,W_Afhandelen leads,res_5c3d84fb-3d53-4926-b207-40830c0f7bae,Role 1,2012-02-14 13:31:55,304,1,0.0,2012-02-14 13:29:06
Case49,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 13:36:52,305,0,0.0,2012-02-14 13:34:01
Case56,W_Completeren aanvraag,res_c01c2f02-8792-4aa7-a7f8-8d5b3bdcba6d,Role 1,2012-02-14 14:02:44,306,1,0.0,2012-02-14 13:59:57
Case49,W_Afhandelen leads,res_3e267bd0-7e34-4b05-bef1-ccadea31f78f,Role 1,2012-02-14 14:14:05,306,1,0.0,2012-02-14 14:11:36
Case47,W_Completeren aanvraag,res_9ceb60b1-4824-4fbc-84ba-2973d0d4532c,Role 1,2012-02-14 14:23:47,305,1,0.0,2012-02-14 14:21:27
Case55,W_Completeren aanvraag,res_9ceb60b1-4824-4fbc-84ba-2973d0d4532c,Role 1,2012-02-14 14:24:21,306,2,0.030303030303030304,2012-02-14 14:21:36
Case53,W_Afhandelen leads,res_9ceb60b1-4824-4fbc-84ba-2973d0d4532c,Role 1,2012-02-14 14:25:22,307,1,0.06060606060606061,2012-02-14 14:22:33
Case52,W_Completeren aanvraag,res_8f130341-08f4-4e3e-b21d-1e7c9c917c56,Role 1,2012-02-14 14:30:25,306,1,0.0,2012-02-14 14:27:54
Case54,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 14:37:11,306,0,0.0,2012-02-14 14:34:20
Case50,W_Completeren aanvraag,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 14:46:53,306,1,0.0,2012-02-14 14:44:35
Case59,W_Beoordelen fraude,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 6,2012-02-14 14:47:42,307,0,0.0,2012-02-14 14:44:51
Case61,W_Afhandelen leads,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 1,2012-02-14 14:50:02,307,1,0.0,2012-02-14 14:47:13
Case54,W_Afhandelen leads,res_b334c124-9e4d-4045-9978-82142a550730,Role 1,2012-02-14 15:14:23,306,1,0.0,2012-02-14 15:11:55
Case60,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 15:17:39,306,0,0.0,2012-02-14 15:14:48
Case53,W_Completeren aanvraag,res_31ebc44e-63c1-4b61-9dad-9f4d16c508f9,Role 1,2012-02-14 15:23:55,307,1,0.030303030303030304,2012-02-14 15:21:26
Case57,W_Afhandelen leads,res_31ebc44e-63c1-4b61-9dad-9f4d16c508f9,Role 1,2012-02-14 15:24:09,307,1,0.0,2012-02-14 15:21:21
Case59,W_Afhandelen leads,res_31ebc44e-63c1-4b61-9dad-9f4d16c508f9,Role 1,2012-02-14 15:24:56,307,2,0.06060606060606061,2012-02-14 15:22:27
Case58,W_Completeren aanvraag,res_5c3d84fb-3d53-4926-b207-40830c0f7bae,Role 1,2012-02-14 15:35:57,306,1,0.0,2012-02-14 15:33:11
Case64,W_Afhandelen leads,res_5c3d84fb-3d53-4926-b207-40830c0f7bae,Role 1,2012-02-14 15:38:35,307,1,0.030303030303030304,2012-02-14 15:35:46
Case60,W_Afhandelen leads,res_0e59942d-ed64-4ac9-9853-8507ddb7d6b4,Role 1,2012-02-14 15:54:50,307,1,0.0,2012-02-14 15:52:23
Case66,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 16:10:30,308,0,0.0,2012-02-14 16:07:39
Case65,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 16:10:56,309,1,1.0,2012-02-14 16:08:10
Case63,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 16:21:27,310,0,0.0,2012-02-14 16:18:36
Case62,W_Beoordelen fraude,res_3c83ae8a-a1cf-43e0-b41a-39d76785f5f0,Role 6,2012-02-14 16:24:04,311,1,1.0,2012-02-14 16:21:18
Case67,W_Completeren aanvraag,res_3c83ae8a-a1cf-43e0-b41a-39d76785f5f0,Role 1,2012-02-14 16:24:23,312,1,0.0,2012-02-14 16:21:37
Case64,W_Completeren aanvraag,res_bf54e3a7-fa77-4d42-82e3-e596487052c3,Role 1,2012-02-14 16:37:11,311,1,0.0,2012-02-14 16:34:42
Case66,W_Afhandelen leads,res_31ebc44e-63c1-4b61-9dad-9f4d16c508f9,Role 1,2012-02-14 16:41:50,310,1,0.0,2012-02-14 16:39:24
Case68,W_Afhandelen leads,res_ca7ad222-4b48-4e10-9fba-8f7c48aa6331,Role 1,2012-02-14 16:45:08,310,1,0.0,2012-02-14 16:42:20
Case65,W_Afhandelen leads,res_812a23eb-60bd-4a55-8bef-430d365d9f28,Role 1,2012-02-14 16:48:00,310,1,0.0,2012-02-14 16:45:43
Case59,W_Completeren aanvraag,res_812a23eb-60bd-4a55-8bef-430d365d9f28,Role 1,2012-02-14 16:48:53,310,1,0.030303030303030304,2012-02-14 16:46:36
Case63,W_Afhandelen leads,res_beb0884e-e002-4c6c-8a31-b61f758fe4a0,Role 1,2012-02-14 16:52:42,309,1,0.0,2012-02-14 16:50:16
Case62,W_Afhandelen leads,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 17:01:09,308,1,0.0,2012-02-14 16:58:53
Case33,W_Nabellen offertes,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 17:02:52,308,0,0.030303030303030304,2012-02-14 17:00:31
Case71,W_Afhandelen leads,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 17:11:37,309,1,0.0,2012-02-14 17:08:49
Case72,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 17:15:55,309,0,0.0,2012-02-14 17:13:04
Case60,W_Completeren aanvraag,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 17:18:54,309,1,0.0,2012-02-14 17:16:37
Case70,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 17:20:17,310,0,0.0,2012-02-14 17:17:26
Case69,W_Afhandelen leads,res_f4c5ebdd-5e24-46ab-91f9-2a975720167b,Role 1,2012-02-14 17:25:33,311,1,0.0,2012-02-14 17:22:45
Case75,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 17:39:47,311,0,0.0,2012-02-14 17:36:56
Case68,W_Completeren aanvraag,res_3c83ae8a-a1cf-43e0-b41a-39d76785f5f0,Role 1,2012-02-14 17:43:52,311,1,0.0,2012-02-14 17:41:23
Case72,W_Afhandelen leads,res_d7766462-9334-46d2-94f6-679808b29035,Role 1,2012-02-14 17:53:07,311,1,0.0,2012-02-14 17:50:42
Case70,W_Afhandelen leads,res_61d236bd-b60f-4156-b418-5347f6875013,Role 1,2012-02-14 17:57:29,311,1,0.0,2012-02-14 17:55:04
Case74,W_Completeren aanvraag,res_a09db3f3-6e82-4994-ba4c-6bd3c6c34599,Role 1,2012-02-14 18:01:09,311,1,0.0,2012-02-14 17:58:24
Case37,W_Nabellen offertes,res_0e59942d-ed64-4ac9-9853-8507ddb7d6b4,Role 1,2012-02-14 18:06:17,311,0,0.0,2012-02-14 18:03:56
Case65,W_Completeren aanvraag,res_19627645-cf3b-419d-be04-57d926859c56,Role 1,2012-02-14 18:10:27,311,1,0.0,2012-02-14 18:08:13
Case75,W_Afhandelen leads,res_ba26d57b-b0a1-4c76-8a8d-f21fac5e85a9,Role 1,2012-02-14 18:17:00,310,1,0.0,2012-02-14 18:14:35
Case62,W_Completeren aanvraag,res_8f130341-08f4-4e3e-b21d-1e7c9c917c56,Role 1,2012-02-14 18:23:32,309,1,0.0,2012-02-14 18:21:19
Case73,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 18:29:16,309,0,0.0,2012-02-14 18:26:25
Case77,W_Completeren aanvraag,res_c361fe5f-8e54-4174-8f36-bf52c1459438,Role 1,2012-02-14 18:43:40,310,1,0.0,2012-02-14 18:40:55
Case76,W_Afhandelen leads,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 18:47:24,311,1,0.0,2012-02-14 18:44:37
Case73,W_Afhandelen leads,res_f4c5ebdd-5e24-46ab-91f9-2a975720167b,Role 1,2012-02-14 19:06:27,311,1,0.0,2012-02-14 19:04:03
Case72,W_Completeren aanvraag,res_ca7ad222-4b48-4e10-9fba-8f7c48aa6331,Role 1,2012-02-14 19:17:30,310,1,0.0,2012-02-14 19:15:15
Case78,W_Completeren aanvraag,res_fd35c3dd-788d-441a-9f88-c537a664dd99,Role 1,2012-02-14 19:20:40,311,1,0.0,2012-02-14 19:17:55
Case79,W_Completeren aanvraag,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 19:36:14,312,1,0.0,2012-02-14 19:33:29
Case76,W_Completeren aanvraag,res_61d236bd-b60f-4156-b418-5347f6875013,Role 1,2012-02-14 19:46:09,312,1,0.0,2012-02-14 19:43:42
Case84,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 19:50:38,313,0,0.0,2012-02-14 19:47:46
Case81,W_Afhandelen leads,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 20:02:51,314,1,0.0,2012-02-14 20:00:04
Case85,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 20:05:08,315,0,0.0,2012-02-14 20:02:16
Case82,W_Afhandelen leads,res_61d236bd-b60f-4156-b418-5347f6875013,Role 1,2012-02-14 20:20:33,315,1,0.0,2012-02-14 20:17:46
Case83,W_Completeren aanvraag,res_3c83ae8a-a1cf-43e0-b41a-39d76785f5f0,Role 1,2012-02-14 20:23:43,316,1,0.0,2012-02-14 20:20:59
Case84,W_Afhandelen leads,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 20:27:49,316,1,0.0,2012-02-14 20:25:27
Case80,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 20:29:05,317,0,0.0,2012-02-14 20:26:13
Case85,W_Afhandelen leads,res_c01c2f02-8792-4aa7-a7f8-8d5b3bdcba6d,Role 1,2012-02-14 20:42:20,316,1,0.0,2012-02-14 20:39:58
Case87,W_Completeren aanvraag,res_bf54e3a7-fa77-4d42-82e3-e596487052c3,Role 1,2012-02-14 20:45:42,317,1,0.0,2012-02-14 20:42:58
Case80,W_Afhandelen leads,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 21:06:18,316,1,0.0,2012-02-14 21:03:56
Case86,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 21:08:47,317,0,0.0,2012-02-14 21:05:55
Case82,W_Completeren aanvraag,res_b334c124-9e4d-4045-9978-82142a550730,Role 1,2012-02-14 21:19:27,317,1,0.0,2012-02-14 21:17:01
Case88,W_Completeren aanvraag,res_bf54e3a7-fa77-4d42-82e3-e596487052c3,Role 1,2012-02-14 21:42:45,317,1,0.0,2012-02-14 21:40:01
Case92,W_Completeren aanvraag,res_beb0884e-e002-4c6c-8a31-b61f758fe4a0,Role 1,2012-02-14 21:44:21,318,2,0.030303030303030304,2012-02-14 21:41:39
Case86,W_Afhandelen leads,res_beb0884e-e002-4c6c-8a31-b61f758fe4a0,Role 1,2012-02-14 21:46:00,318,1,0.030303030303030304,2012-02-14 21:43:39
Case89,W_Completeren aanvraag,res_beb0884e-e002-4c6c-8a31-b61f758fe4a0,Role 1,2012-02-14 21:47:02,319,2,0.06060606060606061,2012-02-14 21:44:19
Case85,W_Completeren aanvraag,res_77a7f675-23ee-4ace-87bb-5110d3c2954a,Role 1,2012-02-14 22:07:06,318,1,0.0,2012-02-14 22:04:55
Case91,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 22:14:35,318,0,0.0,2012-02-14 22:11:43
Case90,W_Completeren aanvraag,res_647a6392-6121-46f8-a6db-d2440ea6b1f6,Role 1,2012-02-14 22:23:08,319,1,0.0,2012-02-14 22:20:25
Case80,W_Completeren aanvraag,res_a8e90ba0-5a5f-40f7-bb03-78d6fe457251,Role 1,2012-02-14 22:31:11,318,1,0.0,2012-02-14 22:29:00
Case58,W_Nabellen offertes,res_c361fe5f-8e54-4174-8f36-bf52c1459438,Role 1,2012-02-14 22:49:49,318,0,0.0,2012-02-14 22:47:33
Case91,W_Afhandelen leads,res_c361fe5f-8e54-4174-8f36-bf52c1459438,Role 1,2012-02-14 22:51:48,318,1,0.030303030303030304,2012-02-14 22:49:28
Case95,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 23:05:52,319,0,0.0,2012-02-14 23:03:00
Case86,W_Completeren aanvraag,res_61d236bd-b60f-4156-b418-5347f6875013,Role 1,2012-02-14 23:09:10,319,1,0.0,2012-02-14 23:07:00
Case94,W_Completeren aanvraag,res_ba26d57b-b0a1-4c76-8a8d-f21fac5e85a9,Role 1,2012-02-14 23:22:22,319,1,0.0,2012-02-14 23:19:39
Case92,W_Nabellen offertes,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 1,2012-02-14 23:23:50,319,0,0.030303030303030304,2012-02-14 23:21:41
Case93,W_Beoordelen fraude,res_3e16e00b-a78d-47f4-8c1e-de0a6041c2a5,Role 6,2012-02-14 23:25:37,319,0,0.0,2012-02-14 23:22:45
Case47,W_Nabellen offertes,res_9ceb60b1-4824-4fbc-84ba-2973d0d4532c,Role 1,2012-02-14 23:31:45,319,0,0.0,2012-02-14 23:29:51
Case95,W_Afhandelen leads,res_7ed3eda9-995c-46d5-be9c-bb5885c2e04a,Role 1,2012-02-14 23:43:04,319,1,0.0,2012-02-14 23:40:45
Case96,W_Afhandelen leads,res_b1c6a8b6-3d4a-481f-a28f-dd3deb5c6c7a,Role 1,2012-02-14 23:52:12,319,1,0.0,2012-02-14 23:49:27
Case93,W_Afhandelen leads,res_19627645-cf3b-419d-be04-57d926859c56,Role 1,2012-02-15 00:03:28,318,1,0.0,2012-02-15 00:00:30
