caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case10,W_Nabellen offertes,res_4ee6ae7e-63c4-48c2-951c-faf370cca553,Role 1,2012-02-14 02:05:04,293,0,0.0,2012-02-14 02:02:34
Case16,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 02:21:02,294,0,0.0,2012-02-14 02:18:12
Case16,W_Afhandelen leads,res_9c55fede-52ba-451d-a01e-937aca8dc88c,Role 1,2012-02-14 02:58:17,294,1,0.0,2012-02-14 02:55:39
Case17,W_Afhandelen leads,res_9c55fede-52ba-451d-a01e-937aca8dc88c,Role 1,2012-02-14 03:43:35,294,1,0.0,2012-02-14 03:40:44
Case18,W_Completeren aanvraag,res_e129950f-5659-4e18-8092-a74656276163,Role 1,2012-02-14 04:12:37,294,1,0.0,2012-02-14 04:09:47
Case19,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 04:32:40,295,0,0.0,2012-02-14 04:29:50
Case22,W_Afhandelen leads,res_0b143d46-2976-433d-8816-152fea85f361,Role 1,2012-02-14 04:39:07,296,1,0.0,2012-02-14 04:36:16
Case20,W_Beoordelen fraude,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 6,2012-02-14 05:09:12,296,0,0.0,2012-02-14 05:06:22
Case19,W_Afhandelen leads,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 05:09:54,296,1,0.0,2012-02-14 05:07:17
Case21,W_Afhandelen leads,res_e0d6c031-e960-483b-987b-313baf58bc5e,Role 1,2012-02-14 05:33:21,296,1,0.0,2012-02-14 05:30:30
Case20,W_Afhandelen leads,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 05:46:26,295,1,0.0,2012-02-14 05:43:50
Case24,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 05:51:15,296,0,0.0,2012-02-14 05:48:25
Case25,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 06:03:37,297,0,0.0,2012-02-14 06:00:47
Case23,W_Completeren aanvraag,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 06:20:18,298,1,0.0,2012-02-14 06:17:29
Case24,W_Afhandelen leads,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 06:28:29,298,1,0.0,2012-02-14 06:25:53
Case25,W_Afhandelen leads,res_eccdf28b-70b9-4658-8db3-e11b96585c44,Role 1,2012-02-14 06:40:52,298,1,0.0,2012-02-14 06:38:16
Case26,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 06:51:59,299,0,0.0,2012-02-14 06:49:09
Case20,W_Completeren aanvraag,res_22926f38-ce60-40af-9c1a-13ea2e18832c,Role 1,2012-02-14 07:09:39,299,1,0.0,2012-02-14 07:07:11
Case26,W_Afhandelen leads,res_387eb907-7a2e-40d9-ae1f-d974693c4e8f,Role 1,2012-02-14 07:29:14,298,1,0.0,2012-02-14 07:26:39
Case24,W_Completeren aanvraag,res_4ee6ae7e-63c4-48c2-951c-faf370cca553,Role 1,2012-02-14 07:51:53,297,1,0.0,2012-02-14 07:49:26
Case25,W_Completeren aanvraag,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 08:04:17,297,1,0.0,2012-02-14 08:01:50
Case27,W_Beoordelen fraude,res_c542e7bb-2964-4222-a461-83fb1c8ca007,Role 6,2012-02-14 08:54:24,298,0,0.0,2012-02-14 08:51:33
Case28,W_Completeren aanvraag,res_c542e7bb-2964-4222-a461-83fb1c8ca007,Role 1,2012-02-14 08:54:35,299,1,0.0,2012-02-14 08:51:47
Case27,W_Afhandelen leads,res_56823b28-6671-490f-9229-d5cf83bdf18d,Role 1,2012-02-14 09:31:37,299,1,0.0,2012-02-14 09:29:04
Case33,W_Afhandelen leads,res_8d132805-4759-485f-ad6a-df1b36455fd0,Role 1,2012-02-14 09:41:10,299,1,0.0,2012-02-14 09:38:20
Case29,W_Afhandelen leads,res_8d132805-4759-485f-ad6a-df1b36455fd0,Role 1,2012-02-14 09:48:13,300,1,0.0,2012-02-14 09:45:23
Case31,W_Afhandelen leads,res_4ee6ae7e-63c4-48c2-951c-faf370cca553,Role 1,2012-02-14 09:53:32,301,1,0.0,2012-02-14 09:50:42
Case34,W_Afhandelen leads,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 09:54:09,302,2,0.030303030303030304,2012-02-14 09:51:21
Case37,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 09:54:20,303,1,0.06060606060606061,2012-02-14 09:51:31
Case36,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 09:56:51,304,0,0.0,2012-02-14 09:54:00
Case35,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 10:07:50,304,0,0.0,2012-02-14 10:04:59
Case30,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 10:16:32,305,0,0.0,2012-02-14 10:13:41
Case32,W_Afhandelen leads,res_2fba02f0-c495-43fb-901a-bb0bc91660cd,Role 1,2012-02-14 10:32:00,306,1,0.0,2012-02-14 10:29:10
Case36,W_Afhandelen leads,res_2fba02f0-c495-43fb-901a-bb0bc91660cd,Role 1,2012-02-14 10:34:06,306,2,0.030303030303030304,2012-02-14 10:31:33
Case33,W_Completeren aanvraag,res_0d99e784-bc91-4eb4-81c6-43688d97fe03,Role 1,2012-02-14 10:39:30,304,1,0.0,2012-02-14 10:36:56
Case40,W_Completeren aanvraag,res_88c99d45-5410-4879-84fc-0474061581c3,Role 1,2012-02-14 10:42:36,305,1,0.0,2012-02-14 10:39:48
Case35,W_Afhandelen leads,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 10:45:06,305,1,0.030303030303030304,2012-02-14 10:42:33
Case29,W_Completeren aanvraag,res_7d9ad8c6-e6d4-496a-b7fb-f44eb95831c0,Role 1,2012-02-14 10:46:35,305,1,0.030303030303030304,2012-02-14 10:44:02
Case31,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 10:48:54,305,2,0.030303030303030304,2012-02-14 10:46:22
Case41,W_Afhandelen leads,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 10:49:30,306,1,0.030303030303030304,2012-02-14 10:46:40
Case38,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 10:50:14,307,0,0.0,2012-02-14 10:47:23
Case30,W_Afhandelen leads,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 10:53:48,305,1,0.0,2012-02-14 10:51:16
Case39,W_Afhandelen leads,res_5b9a0e15-3f79-42c3-be26-9ba8cc5b977b,Role 1,2012-02-14 11:06:12,306,1,0.0,2012-02-14 11:03:22
Case38,W_Afhandelen leads,res_387eb907-7a2e-40d9-ae1f-d974693c4e8f,Role 1,2012-02-14 11:27:29,305,1,0.0,2012-02-14 11:24:58
Case43,W_Beoordelen fraude,res_1727e357-f65e-4a6a-924a-1e61c6d08688,Role 6,2012-02-14 11:44:06,306,0,0.0,2012-02-14 11:41:15
Case42,W_Afhandelen leads,res_387eb907-7a2e-40d9-ae1f-d974693c4e8f,Role 1,2012-02-14 11:45:04,307,1,0.0,2012-02-14 11:42:15
Case48,W_Afhandelen leads,res_387eb907-7a2e-40d9-ae1f-d974693c4e8f,Role 1,2012-02-14 11:47:50,308,2,0.030303030303030304,2012-02-14 11:45:02
Case35,W_Completeren aanvraag,res_2fba02f0-c495-43fb-901a-bb0bc91660cd,Role 1,2012-02-14 12:07:15,308,1,0.0,2012-02-14 12:04:52
Case30,W_Completeren aanvraag,res_e79d9dfc-f0f5-4259-9f4a-cb7a1db0c46c,Role 1,2012-02-14 12:17:48,307,1,0.0,2012-02-14 12:15:25
Case43,W_Afhandelen leads,res_ed7f9864-b44e-4f27-b727-c97bfde1a613,Role 1,2012-02-14 12:21:22,307,1,0.0,2012-02-14 12:18:51
Case44,W_Beoordelen fraude,res_ed7f9864-b44e-4f27-b727-c97bfde1a613,Role 6,2012-02-14 12:21:40,307,0,0.0,2012-02-14 12:18:49
Case46,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 12:30:03,308,1,0.0,2012-02-14 12:27:16
Case47,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 12:31:23,309,0,0.0,2012-02-14 12:28:32
Case45,W_Afhandelen leads,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 12:34:35,310,1,0.0,2012-02-14 12:31:46
Case42,W_Completeren aanvraag,res_c542e7bb-2964-4222-a461-83fb1c8ca007,Role 1,2012-02-14 12:41:21,309,1,0.0,2012-02-14 12:38:49
Case48,W_Completeren aanvraag,res_f7f51cd5-78dd-4a56-9f3c-a8d22d0601f9,Role 1,2012-02-14 12:46:31,308,1,0.0,2012-02-14 12:44:00
Case38,W_Completeren aanvraag,res_3546d04f-3072-4187-8a5f-f546798680ad,Role 1,2012-02-14 12:51:28,308,1,0.0,2012-02-14 12:49:06
Case44,W_Afhandelen leads,res_c20dc123-abdb-47bd-8e5a-ea2751e2207a,Role 1,2012-02-14 12:58:55,308,1,0.0,2012-02-14 12:56:25
Case51,W_Beoordelen fraude,res_c20dc123-abdb-47bd-8e5a-ea2751e2207a,Role 6,2012-02-14 12:58:56,308,0,0.0,2012-02-14 12:56:05
Case47,W_Afhandelen leads,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 13:08:40,308,1,0.0,2012-02-14 13:06:10
Case54,W_Completeren aanvraag,res_f7f51cd5-78dd-4a56-9f3c-a8d22d0601f9,Role 1,2012-02-14 13:17:29,309,1,0.0,2012-02-14 13:14:42
Case49,W_Completeren aanvraag,res_f7f51cd5-78dd-4a56-9f3c-a8d22d0601f9,Role 1,2012-02-14 13:18:10,310,2,0.030303030303030304,2012-02-14 13:15:24
Case53,W_Afhandelen leads,res_e129950f-5659-4e18-8092-a74656276163,Role 1,2012-02-14 13:24:42,310,1,0.0,2012-02-14 13:21:53
Case52,W_Completeren aanvraag,res_e129950f-5659-4e18-8092-a74656276163,Role 1,2012-02-14 13:25:36,311,1,0.030303030303030304,2012-02-14 13:22:49
Case50,W_Completeren aanvraag,res_0b143d46-2976-433d-8816-152fea85f361,Role 1,2012-02-14 13:32:08,310,1,0.0,2012-02-14 13:29:21
Case51,W_Afhandelen leads,res_45048e07-5bb4-4915-932e-98e959dbe880,Role 1,2012-02-14 13:36:12,309,1,0.0,2012-02-14 13:33:42
Case43,W_Completeren aanvraag,res_ed7f9864-b44e-4f27-b727-c97bfde1a613,Role 1,2012-02-14 13:45:31,309,1,0.0,2012-02-14 13:43:10
Case56,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 14:00:52,309,0,0.0,2012-02-14 13:58:01
Case55,W_Beoordelen fraude,res_4a4fb84e-021f-47ad-8b3b-7ffd11faed4f,Role 6,2012-02-14 14:11:20,310,0,0.0,2012-02-14 14:08:29
Case58,W_Completeren aanvraag,res_4a4fb84e-021f-47ad-8b3b-7ffd11faed4f,Role 1,2012-02-14 14:12:13,311,1,0.0,2012-02-14 14:09:26
Case57,W_Completeren aanvraag,res_c542e7bb-2964-4222-a461-83fb1c8ca007,Role 1,2012-02-14 14:16:49,311,1,0.0,2012-02-14 14:14:02
Case44,W_Completeren aanvraag,res_e129950f-5659-4e18-8092-a74656276163,Role 1,2012-02-14 14:23:07,311,1,0.0,2012-02-14 14:20:47
Case47,W_Completeren aanvraag,res_20530464-e13c-4c9a-935e-8e7da406a382,Role 1,2012-02-14 14:32:56,311,1,0.0,2012-02-14 14:30:36
Case56,W_Afhandelen leads,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 14:38:08,310,1,0.0,2012-02-14 14:35:39
Case60,W_Completeren aanvraag,res_56823b28-6671-490f-9229-d5cf83bdf18d,Role 1,2012-02-14 14:46:33,310,1,0.0,2012-02-14 14:43:47
Case55,W_Afhandelen leads,res_56823b28-6671-490f-9229-d5cf83bdf18d,Role 1,2012-02-14 14:48:37,310,1,0.030303030303030304,2012-02-14 14:46:08
Case51,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 15:00:30,309,1,0.0,2012-02-14 14:58:10
Case61,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 15:02:06,310,0,0.0,2012-02-14 14:59:15
Case59,W_Afhandelen leads,res_0d99e784-bc91-4eb4-81c6-43688d97fe03,Role 1,2012-02-14 15:16:15,310,1,0.0,2012-02-14 15:13:27
Case62,W_Afhandelen leads,res_b7a6bf3a-2380-43a1-8c49-bd0e559576dc,Role 1,2012-02-14 15:21:05,310,1,0.0,2012-02-14 15:18:17
Case63,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 15:26:45,311,0,0.0,2012-02-14 15:23:54
Case61,W_Afhandelen leads,res_2fba02f0-c495-43fb-901a-bb0bc91660cd,Role 1,2012-02-14 15:39:20,311,1,0.0,2012-02-14 15:36:53
Case64,W_Afhandelen leads,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-14 15:55:11,311,1,0.0,2012-02-14 15:52:23
Case63,W_Afhandelen leads,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 16:04:00,310,1,0.0,2012-02-14 16:01:33
Case65,W_Completeren aanvraag,res_7d9ad8c6-e6d4-496a-b7fb-f44eb95831c0,Role 1,2012-02-14 16:14:16,310,1,0.0,2012-02-14 16:11:30
Case62,W_Completeren aanvraag,res_e0d6c031-e960-483b-987b-313baf58bc5e,Role 1,2012-02-14 16:19:50,310,1,0.0,2012-02-14 16:17:20
Case67,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 16:39:57,311,0,0.0,2012-02-14 16:37:06
Case68,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 17:03:27,312,0,0.0,2012-02-14 17:00:36
Case66,W_Completeren aanvraag,res_eccdf28b-70b9-4658-8db3-e11b96585c44,Role 1,2012-02-14 17:16:23,313,1,0.0,2012-02-14 17:13:38
Case67,W_Afhandelen leads,res_eccdf28b-70b9-4658-8db3-e11b96585c44,Role 1,2012-02-14 17:17:11,313,1,0.030303030303030304,2012-02-14 17:14:45
Case72,W_Beoordelen fraude,res_0b143d46-2976-433d-8816-152fea85f361,Role 6,2012-02-14 17:38:53,313,0,0.0,2012-02-14 17:36:02
Case68,W_Afhandelen leads,res_0b143d46-2976-433d-8816-152fea85f361,Role 1,2012-02-14 17:40:41,313,1,0.0,2012-02-14 17:38:16
Case40,W_Nabellen offertes,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 17:54:58,312,0,0.0,2012-02-14 17:52:36
Case70,W_Afhandelen leads,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 17:55:31,313,1,0.030303030303030304,2012-02-14 17:52:43
Case69,W_Afhandelen leads,res_387eb907-7a2e-40d9-ae1f-d974693c4e8f,Role 1,2012-02-14 18:01:09,313,1,0.0,2012-02-14 17:58:22
Case72,W_Afhandelen leads,res_9ce8c509-8ded-4f24-922a-595835fefac2,Role 1,2012-02-14 18:16:07,313,1,0.0,2012-02-14 18:13:42
Case71,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-14 18:37:33,314,1,0.0,2012-02-14 18:34:48
Case73,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 18:39:16,315,0,0.0,2012-02-14 18:36:25
Case67,W_Completeren aanvraag,res_22926f38-ce60-40af-9c1a-13ea2e18832c,Role 1,2012-02-14 18:41:42,314,1,0.0,2012-02-14 18:39:26
Case69,W_Completeren aanvraag,res_1727e357-f65e-4a6a-924a-1e61c6d08688,Role 1,2012-02-14 19:00:00,314,1,0.0,2012-02-14 18:57:32
Case75,W_Afhandelen leads,res_56823b28-6671-490f-9229-d5cf83bdf18d,Role 1,2012-02-14 19:11:29,314,1,0.0,2012-02-14 19:08:42
Case73,W_Afhandelen leads,res_9cebbeec-5dc3-4282-8827-58e9302514bd,Role 1,2012-02-14 19:16:30,313,1,0.0,2012-02-14 19:14:06
Case76,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 19:25:06,314,0,0.0,2012-02-14 19:22:14
Case74,W_Completeren aanvraag,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 19:30:33,315,1,0.0,2012-02-14 19:27:48
Case72,W_Completeren aanvraag,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 19:40:43,314,1,0.0,2012-02-14 19:38:29
Case76,W_Afhandelen leads,res_20530464-e13c-4c9a-935e-8e7da406a382,Role 1,2012-02-14 20:02:19,313,1,0.0,2012-02-14 19:59:56
Case54,W_Nabellen offertes,res_21e20533-d013-4976-935d-28aa45284de3,Role 1,2012-02-14 20:33:47,313,0,0.0,2012-02-14 20:31:29
Case77,W_Afhandelen leads,res_eccdf28b-70b9-4658-8db3-e11b96585c44,Role 1,2012-02-14 20:36:58,314,1,0.0,2012-02-14 20:34:11
Case73,W_Completeren aanvraag,res_f7f51cd5-78dd-4a56-9f3c-a8d22d0601f9,Role 1,2012-02-14 20:41:06,314,1,0.0,2012-02-14 20:38:53
Case78,W_Completeren aanvraag,res_0b143d46-2976-433d-8816-152fea85f361,Role 1,2012-02-14 21:08:50,315,1,0.0,2012-02-14 21:06:06
Case79,W_Completeren aanvraag,res_0d99e784-bc91-4eb4-81c6-43688d97fe03,Role 1,2012-02-14 21:16:57,316,1,0.0,2012-02-14 21:14:13
Case76,W_Completeren aanvraag,res_0d99e784-bc91-4eb4-81c6-43688d97fe03,Role 1,2012-02-14 21:26:54,315,1,0.0,2012-02-14 21:24:42
Case77,W_Completeren aanvraag,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-14 21:35:49,314,1,0.0,2012-02-14 21:33:23
Case81,W_Afhandelen leads,res_9c55fede-52ba-451d-a01e-937aca8dc88c,Role 1,2012-02-14 21:58:32,315,1,0.0,2012-02-14 21:55:46
Case60,W_Nabellen offertes,res_e129950f-5659-4e18-8092-a74656276163,Role 1,2012-02-14 22:02:50,314,0,0.0,2012-02-14 22:00:33
Case80,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-14 22:19:11,315,0,0.0,2012-02-14 22:16:19
Case80,W_Afhandelen leads,res_20530464-e13c-4c9a-935e-8e7da406a382,Role 1,2012-02-14 22:56:21,315,1,0.0,2012-02-14 22:54:02
Case84,W_Completeren aanvraag,res_9c55fede-52ba-451d-a01e-937aca8dc88c,Role 1,2012-02-15 04:41:57,315,1,0.0,2012-02-15 04:38:51
Case82,W_Completeren aanvraag,res_5b9a0e15-3f79-42c3-be26-9ba8cc5b977b,Role 1,2012-02-15 04:57:01,315,1,0.0,2012-02-15 04:53:55
Case83,W_Afhandelen leads,res_9c55fede-52ba-451d-a01e-937aca8dc88c,Role 1,2012-02-15 05:01:35,315,1,0.0,2012-02-15 04:58:27
Case85,W_Afhandelen leads,res_4ee6ae7e-63c4-48c2-951c-faf370cca553,Role 1,2012-02-15 06:44:23,315,1,0.0,2012-02-15 06:41:15
Case86,W_Completeren aanvraag,res_4b1ec33e-6d70-4db9-a82e-2171a997c48e,Role 1,2012-02-15 07:25:00,316,1,0.0,2012-02-15 07:21:55
Case89,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-15 07:40:44,316,0,0.0,2012-02-15 07:37:53
Case85,W_Completeren aanvraag,res_1727e357-f65e-4a6a-924a-1e61c6d08688,Role 1,2012-02-15 07:56:09,316,1,0.0,2012-02-15 07:53:19
Case88,W_Afhandelen leads,res_3546d04f-3072-4187-8a5f-f546798680ad,Role 1,2012-02-15 08:08:46,317,1,0.0,2012-02-15 08:05:38
Case89,W_Afhandelen leads,res_cbb1e410-bded-40d1-aedb-763e1a140e8d,Role 1,2012-02-15 08:31:27,316,1,0.0,2012-02-15 08:28:38
Case87,W_Completeren aanvraag,res_cbb1e410-bded-40d1-aedb-763e1a140e8d,Role 1,2012-02-15 08:32:35,317,1,0.030303030303030304,2012-02-15 08:29:30
Case93,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-15 09:46:28,316,0,0.0,2012-02-15 09:43:36
Case94,W_Beoordelen fraude,res_8d132805-4759-485f-ad6a-df1b36455fd0,Role 6,2012-02-15 09:57:37,317,0,0.0,2012-02-15 09:54:45
Case92,W_Completeren aanvraag,res_8d132805-4759-485f-ad6a-df1b36455fd0,Role 1,2012-02-15 10:00:24,318,1,0.0,2012-02-15 09:57:19
Case91,W_Completeren aanvraag,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 1,2012-02-15 10:16:04,318,1,0.0,2012-02-15 10:12:59
Case90,W_Beoordelen fraude,res_37f77339-7542-4b5b-9f1d-39e82eaa04b6,Role 6,2012-02-15 10:17:17,319,0,0.0,2012-02-15 10:14:25
Case95,W_Afhandelen leads,res_2fba02f0-c495-43fb-901a-bb0bc91660cd,Role 1,2012-02-15 10:34:16,320,1,0.0,2012-02-15 10:31:09
Case93,W_Afhandelen leads,res_51b21cca-d413-4409-8f81-e027b73fe62f,Role 1,2012-02-15 10:37:10,319,1,0.0,2012-02-15 10:34:22
Case94,W_Afhandelen leads,res_8d132805-4759-485f-ad6a-df1b36455fd0,Role 1,2012-02-15 10:48:22,318,1,0.0,2012-02-15 10:45:34
Case90,W_Afhandelen leads,res_7d9ad8c6-e6d4-496a-b7fb-f44eb95831c0,Role 1,2012-02-15 11:08:04,317,1,0.0,2012-02-15 11:05:16
Case96,W_Completeren aanvraag,res_7d9ad8c6-e6d4-496a-b7fb-f44eb95831c0,Role 1,2012-02-15 11:11:00,318,1,0.030303030303030304,2012-02-15 11:07:55
Case97,W_Beoordelen fraude,res_21e20533-d013-4976-935d-28aa45284de3,Role 6,2012-02-15 11:19:11,319,0,0.0,2012-02-15 11:16:19
Case98,W_Afhandelen leads,res_21e20533-d013-4976-935d-28aa45284de3,Role 1,2012-02-15 11:20:20,320,1,0.0,2012-02-15 11:17:13
Case99,W_Completeren aanvraag,res_4a4fb84e-021f-47ad-8b3b-7ffd11faed4f,Role 1,2012-02-15 12:00:28,320,1,0.0,2012-02-15 11:57:24
Case103,W_Afhandelen leads,res_4a4fb84e-021f-47ad-8b3b-7ffd11faed4f,Role 1,2012-02-15 12:02:48,321,1,0.030303030303030304,2012-02-15 11:59:41
