caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case12,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 01:28:27,295,0,0.0,2012-02-14 01:25:37
Case7,W_Completeren aanvraag,res_b449a648-c75c-4672-b029-1a4d0145638a,Role 1,2012-02-14 01:32:56,295,1,0.0,2012-02-14 01:30:17
Case13,W_Afhandelen leads,res_0c1c4de0-c08a-41a4-92f0-f2a6efea1f43,Role 1,2012-02-14 01:44:05,294,1,0.0,2012-02-14 01:41:26
Case12,W_Afhandelen leads,res_d45db257-a923-400d-92c5-56e4b9183238,Role 1,2012-02-14 02:05:43,294,1,0.0,2012-02-14 02:03:04
Case14,W_Completeren aanvraag,res_b1579e64-9e47-458f-a5b5-e7d3d450b817,Role 1,2012-02-14 02:21:52,295,1,0.0,2012-02-14 02:19:02
Case15,W_Completeren aanvraag,res_ab4fbe60-0e05-4e18-983d-c63a6eec3a81,Role 1,2012-02-14 02:28:11,295,1,0.0,2012-02-14 02:25:21
Case16,W_Afhandelen leads,res_ff62df39-2bc4-477e-abdb-be9d18a4ebe0,Role 1,2012-02-14 02:33:42,295,1,0.0,2012-02-14 02:30:51
Case11,W_Completeren aanvraag,res_eeafa3b2-650d-451b-9e0f-bed0dcafbf91,Role 1,2012-02-14 02:39:42,294,1,0.0,2012-02-14 02:37:10
Case17,W_Afhandelen leads,res_539523ed-007b-4706-86e7-c95faa6f228d,Role 1,2012-02-14 02:58:41,294,1,0.0,2012-02-14 02:55:50
Case13,W_Completeren aanvraag,res_2d040af2-f0df-4695-80af-80dda4c015bb,Role 1,2012-02-14 03:07:14,294,1,0.0,2012-02-14 03:04:43
Case12,W_Completeren aanvraag,res_e054dcd6-ce99-472c-beac-f94fd17740d8,Role 1,2012-02-14 03:28:53,294,1,0.0,2012-02-14 03:26:22
Case19,W_Completeren aanvraag,res_27eb2a70-8507-4de7-b8f8-43d59ebee77f,Role 1,2012-02-14 03:39:40,294,1,0.0,2012-02-14 03:36:50
Case17,W_Completeren aanvraag,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 1,2012-02-14 03:56:51,293,1,0.0,2012-02-14 03:54:14
Case20,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 03:57:53,294,0,0.0,2012-02-14 03:55:03
Case18,W_Completeren aanvraag,res_c2b7c5d6-dde3-456d-85b7-baa8adb1dab0,Role 1,2012-02-14 04:21:30,294,1,0.0,2012-02-14 04:18:40
Case20,W_Afhandelen leads,res_a60db499-2a2d-4e9d-92dc-52ff93fa460c,Role 1,2012-02-14 04:35:06,294,1,0.0,2012-02-14 04:32:29
Case22,W_Afhandelen leads,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 04:55:47,294,1,0.0,2012-02-14 04:52:56
Case21,W_Completeren aanvraag,res_2d040af2-f0df-4695-80af-80dda4c015bb,Role 1,2012-02-14 05:26:36,295,1,0.0,2012-02-14 05:23:47
Case22,W_Completeren aanvraag,res_2a949d76-0811-4e41-a870-b183828f0a12,Role 1,2012-02-14 05:53:56,294,1,0.0,2012-02-14 05:51:20
Case23,W_Afhandelen leads,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 1,2012-02-14 07:47:54,295,1,0.0,2012-02-14 07:45:04
Case23,W_Completeren aanvraag,res_0c1c4de0-c08a-41a4-92f0-f2a6efea1f43,Role 1,2012-02-14 08:46:04,295,1,0.0,2012-02-14 08:43:29
Case24,W_Afhandelen leads,res_5188645c-c002-4ab6-a775-4c057fee619a,Role 1,2012-02-14 09:20:10,295,1,0.0,2012-02-14 09:17:20
Case26,W_Afhandelen leads,res_eeafa3b2-650d-451b-9e0f-bed0dcafbf91,Role 1,2012-02-14 09:50:16,295,1,0.0,2012-02-14 09:47:26
Case30,W_Afhandelen leads,res_def9d472-49eb-458d-a97a-d7ba365dc870,Role 1,2012-02-14 09:57:49,295,1,0.0,2012-02-14 09:54:59
Case27,W_Afhandelen leads,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 1,2012-02-14 10:07:19,295,1,0.0,2012-02-14 10:04:29
Case29,W_Completeren aanvraag,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 1,2012-02-14 10:09:57,296,1,0.030303030303030304,2012-02-14 10:07:09
Case31,W_Completeren aanvraag,res_0afe7fee-a472-441b-bec8-8ba1f66f6b08,Role 1,2012-02-14 10:20:09,296,1,0.0,2012-02-14 10:17:21
Case28,W_Completeren aanvraag,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-14 10:25:49,297,1,0.0,2012-02-14 10:23:01
Case25,W_Afhandelen leads,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-14 10:28:23,298,1,0.030303030303030304,2012-02-14 10:25:33
Case36,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 10:37:43,297,0,0.0,2012-02-14 10:34:52
Case34,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 10:51:35,298,0,0.0,2012-02-14 10:48:44
Case27,W_Completeren aanvraag,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 1,2012-02-14 11:03:11,298,1,0.0,2012-02-14 11:00:37
Case32,W_Afhandelen leads,res_2d040af2-f0df-4695-80af-80dda4c015bb,Role 1,2012-02-14 11:06:21,298,1,0.0,2012-02-14 11:03:31
Case35,W_Afhandelen leads,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 1,2012-02-14 11:10:52,298,1,0.0,2012-02-14 11:08:02
Case36,W_Afhandelen leads,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 11:14:54,297,1,0.0,2012-02-14 11:12:22
Case33,W_Afhandelen leads,res_519a32b4-b18e-4c96-8ba3-b90848cc3b27,Role 1,2012-02-14 11:20:45,297,1,0.0,2012-02-14 11:17:55
Case34,W_Afhandelen leads,res_0c1c4de0-c08a-41a4-92f0-f2a6efea1f43,Role 1,2012-02-14 11:28:46,297,1,0.0,2012-02-14 11:26:14
Case37,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 11:47:16,297,0,0.0,2012-02-14 11:44:25
Case44,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 11:48:50,298,1,1.0,2012-02-14 11:46:04
Case45,W_Beoordelen fraude,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 6,2012-02-14 11:55:34,299,0,0.0,2012-02-14 11:52:43
Case43,W_Afhandelen leads,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-14 11:58:18,300,1,0.0,2012-02-14 11:55:29
Case41,W_Afhandelen leads,res_2a949d76-0811-4e41-a870-b183828f0a12,Role 1,2012-02-14 12:03:18,301,1,0.0,2012-02-14 12:00:29
Case46,W_Afhandelen leads,res_2a949d76-0811-4e41-a870-b183828f0a12,Role 1,2012-02-14 12:03:30,302,2,0.030303030303030304,2012-02-14 12:00:42
Case39,W_Beoordelen fraude,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 6,2012-02-14 12:07:40,301,0,0.0,2012-02-14 12:04:49
Case42,W_Completeren aanvraag,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 12:09:04,302,1,0.0,2012-02-14 12:06:17
Case40,W_Completeren aanvraag,res_519a32b4-b18e-4c96-8ba3-b90848cc3b27,Role 1,2012-02-14 12:11:26,303,2,0.030303030303030304,2012-02-14 12:08:40
Case38,W_Completeren aanvraag,res_519a32b4-b18e-4c96-8ba3-b90848cc3b27,Role 1,2012-02-14 12:13:06,303,2,0.030303030303030304,2012-02-14 12:10:20
Case33,W_Completeren aanvraag,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-14 12:18:59,302,1,0.0,2012-02-14 12:16:26
Case37,W_Afhandelen leads,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-14 12:19:08,302,1,0.030303030303030304,2012-02-14 12:16:37
Case44,W_Afhandelen leads,res_ff62df39-2bc4-477e-abdb-be9d18a4ebe0,Role 1,2012-02-14 12:25:50,302,1,0.0,2012-02-14 12:23:29
Case45,W_Afhandelen leads,res_ab4fbe60-0e05-4e18-983d-c63a6eec3a81,Role 1,2012-02-14 12:32:45,301,1,0.0,2012-02-14 12:30:14
Case39,W_Afhandelen leads,res_eeafa3b2-650d-451b-9e0f-bed0dcafbf91,Role 1,2012-02-14 12:44:52,301,1,0.0,2012-02-14 12:42:22
Case43,W_Completeren aanvraag,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 12:56:39,301,1,0.0,2012-02-14 12:54:07
Case51,W_Afhandelen leads,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 12:57:05,302,1,0.030303030303030304,2012-02-14 12:54:16
Case47,W_Afhandelen leads,res_e054dcd6-ce99-472c-beac-f94fd17740d8,Role 1,2012-02-14 13:00:31,302,1,0.0,2012-02-14 12:57:42
Case48,W_Completeren aanvraag,res_e054dcd6-ce99-472c-beac-f94fd17740d8,Role 1,2012-02-14 13:01:36,303,1,0.030303030303030304,2012-02-14 12:58:49
Case50,W_Afhandelen leads,res_77ed4099-c8de-4d3b-8fc1-6874b4a894b1,Role 1,2012-02-14 13:12:45,303,1,0.0,2012-02-14 13:09:56
Case49,W_Afhandelen leads,res_5188645c-c002-4ab6-a775-4c057fee619a,Role 1,2012-02-14 13:23:23,303,1,0.0,2012-02-14 13:20:34
Case56,W_Afhandelen leads,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 1,2012-02-14 13:41:58,303,1,0.0,2012-02-14 13:39:09
Case52,W_Beoordelen fraude,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 6,2012-02-14 13:44:06,304,0,0.0,2012-02-14 13:41:15
Case55,W_Afhandelen leads,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 1,2012-02-14 13:45:10,305,1,0.0,2012-02-14 13:42:21
Case45,W_Completeren aanvraag,res_2a949d76-0811-4e41-a870-b183828f0a12,Role 1,2012-02-14 13:56:20,305,1,0.0,2012-02-14 13:53:59
Case39,W_Completeren aanvraag,res_0db90651-c988-4bb4-82cf-e1ac340b978b,Role 1,2012-02-14 14:08:30,305,1,0.0,2012-02-14 14:06:09
Case53,W_Completeren aanvraag,res_0db90651-c988-4bb4-82cf-e1ac340b978b,Role 1,2012-02-14 14:09:19,306,2,0.030303030303030304,2012-02-14 14:06:34
Case57,W_Afhandelen leads,res_def9d472-49eb-458d-a97a-d7ba365dc870,Role 1,2012-02-14 14:17:41,306,1,0.0,2012-02-14 14:14:52
Case52,W_Afhandelen leads,res_0db90651-c988-4bb4-82cf-e1ac340b978b,Role 1,2012-02-14 14:21:19,306,1,0.0,2012-02-14 14:18:50
Case54,W_Afhandelen leads,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-14 14:33:08,307,1,0.0,2012-02-14 14:30:19
Case56,W_Completeren aanvraag,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 14:40:28,307,1,0.0,2012-02-14 14:37:57
Case55,W_Completeren aanvraag,res_ff62df39-2bc4-477e-abdb-be9d18a4ebe0,Role 1,2012-02-14 14:43:43,307,1,0.0,2012-02-14 14:41:12
Case59,W_Afhandelen leads,res_b449a648-c75c-4672-b029-1a4d0145638a,Role 1,2012-02-14 14:56:49,308,1,0.0,2012-02-14 14:54:01
Case58,W_Afhandelen leads,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 15:04:25,309,1,0.0,2012-02-14 15:01:37
Case60,W_Completeren aanvraag,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 15:05:14,310,1,0.030303030303030304,2012-02-14 15:02:27
Case61,W_Completeren aanvraag,res_96d26e53-1c68-42dd-b92a-2495e4732549,Role 1,2012-02-14 15:10:32,310,1,0.0,2012-02-14 15:07:46
Case57,W_Completeren aanvraag,res_27eb2a70-8507-4de7-b8f8-43d59ebee77f,Role 1,2012-02-14 15:16:16,309,1,0.0,2012-02-14 15:13:45
Case62,W_Beoordelen fraude,res_98608664-6735-46c3-897a-7a35fdc86da0,Role 6,2012-02-14 15:29:36,310,0,0.0,2012-02-14 15:26:45
Case54,W_Completeren aanvraag,res_98608664-6735-46c3-897a-7a35fdc86da0,Role 1,2012-02-14 15:31:45,310,1,0.0,2012-02-14 15:29:15
Case52,W_Completeren aanvraag,res_0afe7fee-a472-441b-bec8-8ba1f66f6b08,Role 1,2012-02-14 15:45:19,310,1,0.0,2012-02-14 15:43:00
Case59,W_Completeren aanvraag,res_ff62df39-2bc4-477e-abdb-be9d18a4ebe0,Role 1,2012-02-14 15:55:29,310,1,0.0,2012-02-14 15:52:59
Case66,W_Completeren aanvraag,res_b1579e64-9e47-458f-a5b5-e7d3d450b817,Role 1,2012-02-14 16:00:58,310,1,0.0,2012-02-14 15:58:12
Case62,W_Afhandelen leads,res_77ed4099-c8de-4d3b-8fc1-6874b4a894b1,Role 1,2012-02-14 16:06:50,310,1,0.0,2012-02-14 16:04:23
Case65,W_Afhandelen leads,res_77ed4099-c8de-4d3b-8fc1-6874b4a894b1,Role 1,2012-02-14 16:09:29,311,2,0.030303030303030304,2012-02-14 16:06:43
Case63,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 16:15:57,311,0,0.0,2012-02-14 16:13:06
Case64,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 16:21:09,312,0,0.0,2012-02-14 16:18:18
Case67,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 16:44:28,313,0,0.0,2012-02-14 16:41:37
Case63,W_Afhandelen leads,res_d45db257-a923-400d-92c5-56e4b9183238,Role 1,2012-02-14 16:53:11,313,1,0.0,2012-02-14 16:50:45
Case64,W_Afhandelen leads,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 1,2012-02-14 16:58:24,312,1,0.0,2012-02-14 16:55:58
Case65,W_Completeren aanvraag,res_2d040af2-f0df-4695-80af-80dda4c015bb,Role 1,2012-02-14 17:08:12,312,1,0.0,2012-02-14 17:05:44
Case67,W_Afhandelen leads,res_539523ed-007b-4706-86e7-c95faa6f228d,Role 1,2012-02-14 17:21:43,311,1,0.0,2012-02-14 17:19:17
Case71,W_Afhandelen leads,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-14 18:02:21,311,1,0.0,2012-02-14 17:59:34
Case72,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 18:06:43,312,0,0.0,2012-02-14 18:03:52
Case69,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 18:11:26,313,0,0.0,2012-02-14 18:08:35
Case70,W_Afhandelen leads,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 18:19:19,314,1,0.0,2012-02-14 18:16:32
Case64,W_Completeren aanvraag,res_c2b7c5d6-dde3-456d-85b7-baa8adb1dab0,Role 1,2012-02-14 18:22:56,314,1,0.0,2012-02-14 18:20:40
Case68,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 18:30:53,314,0,0.0,2012-02-14 18:28:02
Case75,W_Completeren aanvraag,res_519a32b4-b18e-4c96-8ba3-b90848cc3b27,Role 1,2012-02-14 18:40:12,315,1,0.0,2012-02-14 18:37:27
Case72,W_Afhandelen leads,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 18:43:56,314,1,0.0,2012-02-14 18:41:32
Case69,W_Afhandelen leads,res_77ed4099-c8de-4d3b-8fc1-6874b4a894b1,Role 1,2012-02-14 18:48:39,314,1,0.0,2012-02-14 18:46:15
Case71,W_Completeren aanvraag,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 19:01:07,314,1,0.0,2012-02-14 18:58:39
Case68,W_Afhandelen leads,res_eeafa3b2-650d-451b-9e0f-bed0dcafbf91,Role 1,2012-02-14 19:08:07,313,1,0.0,2012-02-14 19:05:43
Case70,W_Completeren aanvraag,res_e054dcd6-ce99-472c-beac-f94fd17740d8,Role 1,2012-02-14 19:18:11,313,1,0.0,2012-02-14 19:15:44
Case74,W_Afhandelen leads,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 19:20:59,314,1,0.0,2012-02-14 19:18:12
Case73,W_Afhandelen leads,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-14 19:24:03,314,1,0.0,2012-02-14 19:21:16
Case72,W_Completeren aanvraag,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-14 20:08:34,313,1,0.0,2012-02-14 20:06:20
Case69,W_Completeren aanvraag,res_2d040af2-f0df-4695-80af-80dda4c015bb,Role 1,2012-02-14 20:13:19,313,1,0.0,2012-02-14 20:11:05
Case78,W_Completeren aanvraag,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 1,2012-02-14 20:17:05,313,1,0.0,2012-02-14 20:14:21
Case77,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-14 20:20:44,313,0,0.0,2012-02-14 20:17:52
Case79,W_Afhandelen leads,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-14 20:25:43,314,1,0.0,2012-02-14 20:22:56
Case68,W_Completeren aanvraag,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 1,2012-02-14 20:32:43,314,1,0.0,2012-02-14 20:30:30
Case76,W_Beoordelen fraude,res_7657e9e6-e5c5-48b3-b645-b28ba9bcac09,Role 6,2012-02-14 20:33:09,314,0,0.0,2012-02-14 20:30:17
Case82,W_Afhandelen leads,res_b1579e64-9e47-458f-a5b5-e7d3d450b817,Role 1,2012-02-14 20:45:03,314,1,0.0,2012-02-14 20:42:16
Case77,W_Afhandelen leads,res_98608664-6735-46c3-897a-7a35fdc86da0,Role 1,2012-02-14 20:57:55,314,1,0.0,2012-02-14 20:55:33
Case81,W_Afhandelen leads,res_0c1c4de0-c08a-41a4-92f0-f2a6efea1f43,Role 1,2012-02-14 21:07:56,315,1,0.0,2012-02-14 21:05:10
Case76,W_Afhandelen leads,res_d45db257-a923-400d-92c5-56e4b9183238,Role 1,2012-02-14 21:10:20,314,1,0.0,2012-02-14 21:07:58
Case80,W_Afhandelen leads,res_d45db257-a923-400d-92c5-56e4b9183238,Role 1,2012-02-14 21:11:47,315,2,0.030303030303030304,2012-02-14 21:09:02
Case82,W_Completeren aanvraag,res_96d26e53-1c68-42dd-b92a-2495e4732549,Role 1,2012-02-14 21:43:54,313,1,0.0,2012-02-14 21:41:28
Case77,W_Completeren aanvraag,res_310dbb07-239e-4138-b5d9-1715fefcd1cc,Role 1,2012-02-14 22:22:32,312,1,0.0,2012-02-14 22:20:21
Case83,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 01:44:20,312,0,0.0,2012-02-15 01:41:29
Case84,W_Completeren aanvraag,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-15 02:23:50,313,1,0.0,2012-02-15 02:20:44
Case83,W_Afhandelen leads,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 1,2012-02-15 02:34:58,312,1,0.0,2012-02-15 02:32:07
Case85,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 02:37:03,313,0,0.0,2012-02-15 02:34:12
Case86,W_Afhandelen leads,res_86a55afe-0aa5-4cac-8c9e-19d4ff8aed0d,Role 1,2012-02-15 03:21:50,313,1,0.0,2012-02-15 03:18:42
Case85,W_Afhandelen leads,res_c2b7c5d6-dde3-456d-85b7-baa8adb1dab0,Role 1,2012-02-15 03:27:41,312,1,0.0,2012-02-15 03:24:50
Case88,W_Completeren aanvraag,res_2a949d76-0811-4e41-a870-b183828f0a12,Role 1,2012-02-15 03:54:18,313,1,0.0,2012-02-15 03:51:12
Case87,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 04:07:01,313,0,0.0,2012-02-15 04:04:10
Case87,W_Afhandelen leads,res_96d26e53-1c68-42dd-b92a-2495e4732549,Role 1,2012-02-15 04:57:41,313,1,0.0,2012-02-15 04:54:50
Case85,W_Completeren aanvraag,res_c2b7c5d6-dde3-456d-85b7-baa8adb1dab0,Role 1,2012-02-15 05:06:04,312,1,0.0,2012-02-15 05:03:23
Case89,W_Afhandelen leads,res_98608664-6735-46c3-897a-7a35fdc86da0,Role 1,2012-02-15 05:20:17,312,1,0.0,2012-02-15 05:17:09
Case90,W_Afhandelen leads,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-15 05:56:48,313,1,0.0,2012-02-15 05:53:40
Case89,W_Completeren aanvraag,res_607c0b41-49d8-4c8e-ade3-83342fa44d2f,Role 1,2012-02-15 06:31:55,313,1,0.0,2012-02-15 06:29:04
Case90,W_Completeren aanvraag,res_96d26e53-1c68-42dd-b92a-2495e4732549,Role 1,2012-02-15 07:08:28,312,1,0.0,2012-02-15 07:05:38
Case93,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 08:50:25,313,0,0.0,2012-02-15 08:47:34
Case91,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 09:13:21,314,0,0.0,2012-02-15 09:10:29
Case92,W_Afhandelen leads,res_96d26e53-1c68-42dd-b92a-2495e4732549,Role 1,2012-02-15 09:31:06,315,1,0.0,2012-02-15 09:27:59
Case93,W_Afhandelen leads,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-15 09:41:03,315,1,0.0,2012-02-15 09:38:14
Case96,W_Afhandelen leads,res_a60db499-2a2d-4e9d-92dc-52ff93fa460c,Role 1,2012-02-15 09:45:13,315,1,0.0,2012-02-15 09:42:06
Case91,W_Afhandelen leads,res_ea268c16-e0ba-4246-99dc-6e8b1e2cbddb,Role 1,2012-02-15 10:03:59,314,1,0.0,2012-02-15 10:01:11
Case95,W_Completeren aanvraag,res_b449a648-c75c-4672-b029-1a4d0145638a,Role 1,2012-02-15 10:11:37,315,1,0.0,2012-02-15 10:08:32
Case97,W_Completeren aanvraag,res_8d742d74-240e-424a-b11e-72c6e332844e,Role 1,2012-02-15 10:24:33,316,1,0.0,2012-02-15 10:21:28
Case94,W_Completeren aanvraag,res_0afe7fee-a472-441b-bec8-8ba1f66f6b08,Role 1,2012-02-15 10:28:03,316,1,0.0,2012-02-15 10:24:58
Case98,W_Completeren aanvraag,res_0afe7fee-a472-441b-bec8-8ba1f66f6b08,Role 1,2012-02-15 10:30:22,317,2,0.030303030303030304,2012-02-15 10:27:21
Case92,W_Completeren aanvraag,res_0afe7fee-a472-441b-bec8-8ba1f66f6b08,Role 1,2012-02-15 10:42:50,315,1,0.0,2012-02-15 10:40:02
Case104,W_Afhandelen leads,res_3e4f3b6d-2f3c-489c-8386-83f04486be51,Role 1,2012-02-15 10:57:06,315,1,0.0,2012-02-15 10:53:59
Case100,W_Afhandelen leads,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 1,2012-02-15 11:10:26,316,1,0.0,2012-02-15 11:07:19
Case101,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 11:12:56,317,0,0.0,2012-02-15 11:10:04
Case102,W_Beoordelen fraude,res_a6050972-d300-4afc-9140-b2c206463dbe,Role 6,2012-02-15 11:24:14,317,0,0.0,2012-02-15 11:21:22
Case103,W_Completeren aanvraag,res_b9d20f6c-ee2b-494e-950e-2e2fefa119cd,Role 1,2012-02-15 11:29:59,318,1,0.0,2012-02-15 11:26:55
Case99,W_Completeren aanvraag,res_b9d20f6c-ee2b-494e-950e-2e2fefa119cd,Role 1,2012-02-15 11:30:29,319,2,0.030303030303030304,2012-02-15 11:27:28
Case5,W_Valideren aanvraag,res_b9d20f6c-ee2b-494e-950e-2e2fefa119cd,Role 2,2012-02-15 11:32:06,319,1,0.0,2012-02-15 11:28:05
Case108,W_Completeren aanvraag,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-15 11:41:57,318,1,0.0,2012-02-15 11:38:53
Case91,W_Completeren aanvraag,res_9837a264-674c-4281-8166-8c340562ec4a,Role 1,2012-02-15 11:42:24,318,2,0.030303030303030304,2012-02-15 11:39:49
