caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case17,Traer informacion estudiante - banner,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 1,2016-05-20 02:06:04,57,0,2016-05-20 02:05:05
Case4,Cancelar Solicitud,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 2,2016-05-20 02:08:23,57,0,2016-05-20 02:05:37
Case7,Validar solicitud,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 2,2016-05-20 03:09:16,57,0,2016-05-20 02:43:29
Case16,Radicar Solicitud Homologacion,res_8e6d0306-a959-4d6d-895e-8feb30b04d84,Role 1,2016-05-20 04:26:01,57,0,2016-05-20 04:15:04
Case6,Cancelar Solicitud,res_d7dc008a-3fd4-4b66-b055-ba4117145245,Role 2,2016-05-20 04:39:26,57,0,2016-05-20 04:37:23
Case17,Radicar Solicitud Homologacion,res_d7dc008a-3fd4-4b66-b055-ba4117145245,Role 1,2016-05-20 04:47:50,57,0,2016-05-20 04:36:55
Case13,Validar solicitud,res_dd503cbd-e475-47a5-a73a-73601cefe0fd,Role 2,2016-05-20 05:39:22,57,0,2016-05-20 05:17:43
Case18,Traer informacion estudiante - banner,res_4478b394-a7b6-47ef-a197-e12d7aca4858,Role 1,2016-05-20 06:31:19,58,0,2016-05-20 06:30:26
Case14,Validar solicitud,res_c4ee473c-b911-42f3-8045-88672dccd79b,Role 2,2016-05-20 06:58:57,58,0,2016-05-20 06:38:46
Case16,Validar solicitud,res_c4ee473c-b911-42f3-8045-88672dccd79b,Role 2,2016-05-20 07:02:06,58,2,2016-05-20 06:44:47
Case8,Validar solicitud,res_c4ee473c-b911-42f3-8045-88672dccd79b,Role 2,2016-05-20 07:04:45,58,1,2016-05-20 06:42:32
Case17,Validar solicitud,res_c4ee473c-b911-42f3-8045-88672dccd79b,Role 2,2016-05-20 07:13:06,58,3,2016-05-20 06:56:52
Case15,Cancelar Solicitud,res_2b4c53a9-9e1a-47f3-a08a-a9f23d56dcc4,Role 2,2016-05-20 07:33:16,58,0,2016-05-20 07:31:07
Case9,Cancelar Solicitud,res_cf84e099-a751-4b74-92af-a6d008315eca,Role 2,2016-05-20 08:47:55,58,0,2016-05-20 08:46:38
Case13,Recepcion de documentos,res_b8383093-a7cf-4148-b99b-7b3a9f9d8c53,Role 2,2016-05-20 08:56:00,58,0,2016-05-20 08:54:22
Case16,Homologacion por grupo de cursos,res_6641abf3-7c01-4ed3-9d2e-27942e0a2dcb,Role 3,2016-05-20 09:11:25,58,1,2016-05-20 09:11:12
Case18,Radicar Solicitud Homologacion,res_6641abf3-7c01-4ed3-9d2e-27942e0a2dcb,Role 1,2016-05-20 09:14:39,58,0,2016-05-20 09:04:55
Case17,Recepcion de documentos,res_2784f574-d587-40aa-b5a9-678f11f29a93,Role 2,2016-05-20 09:34:43,57,0,2016-05-20 09:34:05
Case11,Cancelar Solicitud,res_0401d0b5-b196-419b-b78e-4de8a553e57c,Role 2,2016-05-20 09:45:00,57,0,2016-05-20 09:43:55
Case10,Cancelar Solicitud,res_d7dc008a-3fd4-4b66-b055-ba4117145245,Role 2,2016-05-20 09:46:52,57,0,2016-05-20 09:45:45
Case14,Recepcion de documentos,res_40b750a5-9af4-4bac-8390-67ab72f3c3e4,Role 2,2016-05-20 09:54:34,57,0,2016-05-20 09:52:23
Case19,Traer informacion estudiante - banner,res_257a3a42-1263-47aa-99f6-ed8845a1992e,Role 1,2016-05-20 10:11:05,58,0,2016-05-20 10:10:16
Case3,Homologacion por grupo de cursos,res_779e17ea-1207-42c0-8e2a-0c47db5307f2,Role 3,2016-05-20 10:21:43,58,1,2016-05-20 10:21:32
Case5,Homologacion por grupo de cursos,res_5fe261ee-3860-41cc-a5ca-167775e0e3ee,Role 3,2016-05-20 10:47:55,57,1,2016-05-20 10:46:50
Case13,Homologacion por grupo de cursos,res_237baac7-142f-4f4f-9311-a72acea939f2,Role 3,2016-05-20 10:50:59,56,1,2016-05-20 10:50:20
Case17,Homologacion por grupo de cursos,res_72fb45d0-405a-4c90-8e5b-3d305a8f5823,Role 3,2016-05-20 11:23:48,56,1,2016-05-20 11:22:44
Case7,Recepcion de documentos,res_72fb45d0-405a-4c90-8e5b-3d305a8f5823,Role 2,2016-05-20 11:25:00,56,0,2016-05-20 11:22:14
Case14,Homologacion por grupo de cursos,res_779e17ea-1207-42c0-8e2a-0c47db5307f2,Role 3,2016-05-20 11:33:21,56,1,2016-05-20 11:32:23
Case13,Revisar curso,res_72c3cf23-43d2-4a51-903d-ffaf4063b8d6,Role 2,2016-05-20 11:42:25,56,0,2016-05-20 11:41:59
Case17,Revisar curso,res_c4ee473c-b911-42f3-8045-88672dccd79b,Role 2,2016-05-20 11:53:29,56,0,2016-05-20 11:52:48
Case17,Cancelar curso,res_add1caeb-c797-4e12-9395-0e0508680e4b,Role 1,2016-05-20 11:54:09,56,0,2016-05-20 11:53:33
Case13,Cancelar curso,res_54f21318-0519-476c-b484-2d3335bc0d0f,Role 1,2016-05-20 12:06:16,55,0,2016-05-20 12:05:57
Case14,Revisar curso,res_140d169e-f40e-418a-860a-54f851a1c4dd,Role 2,2016-05-20 12:14:23,54,0,2016-05-20 12:13:46
Case14,Homologacion por grupo de cursos,res_8b033743-2b4a-493f-9d73-01dd86c56f75,Role 3,2016-05-20 12:14:47,54,1,2016-05-20 12:14:27
Case18,Cancelar Solicitud,res_dd503cbd-e475-47a5-a73a-73601cefe0fd,Role 2,2016-05-20 12:28:18,53,0,2016-05-20 12:26:36
Case12,Cancelar Solicitud,res_4fac2f21-ae6c-46ab-b6c6-1e8f762d5d77,Role 2,2016-05-20 12:38:04,53,0,2016-05-20 12:37:21
Case19,Radicar Solicitud Homologacion,res_fa28868a-97f7-467b-ac76-78733f0a5d57,Role 1,2016-05-20 12:53:16,53,0,2016-05-20 12:44:41
Case8,Homologacion por grupo de cursos,res_9745b476-b2e8-48f4-a7ef-255b005a62d6,Role 3,2016-05-20 15:25:05,53,1,2016-05-20 15:25:05
Case19,Validar solicitud,res_9745b476-b2e8-48f4-a7ef-255b005a62d6,Role 2,2016-05-20 15:27:23,53,0,2016-05-20 15:14:33
Case20,Traer informacion estudiante - banner,res_1ad85136-71ca-48ed-9fd5-8b0c20075e59,Role 1,2016-05-20 15:34:47,54,0,2016-05-20 15:34:04
Case7,Homologacion por grupo de cursos,res_3b757803-8c10-42e3-ac0c-28a7249c9137,Role 3,2016-05-20 15:40:58,54,1,2016-05-20 15:39:59
Case7,Revisar curso,res_f25e9319-718f-4d43-b969-dd0886ad5883,Role 2,2016-05-20 17:41:47,54,0,2016-05-20 17:41:17
Case19,Recepcion de documentos,res_d7dc008a-3fd4-4b66-b055-ba4117145245,Role 2,2016-05-20 18:10:47,54,0,2016-05-20 18:10:04
Case20,Radicar Solicitud Homologacion,res_0317d3af-95d2-4f28-b977-0acd05ad08eb,Role 1,2016-05-20 18:24:38,54,0,2016-05-20 18:17:28
Case21,Traer informacion estudiante - banner,res_707eed3d-8b4a-49a0-9445-fec264e5e98c,Role 1,2016-05-20 18:28:39,55,0,2016-05-20 18:27:57
Case7,Cancelar curso,res_92e34a5d-54e9-4ece-b27c-43c87361d212,Role 1,2016-05-20 18:57:00,55,0,2016-05-20 18:56:39
Case22,Traer informacion estudiante - banner,res_f4896099-67ba-434a-a811-9299a2758186,Role 1,2016-05-20 18:59:41,55,0,2016-05-20 18:58:59
Case8,Revisar curso,res_2b4c53a9-9e1a-47f3-a08a-a9f23d56dcc4,Role 2,2016-05-20 19:35:34,55,0,2016-05-20 19:34:56
Case23,Traer informacion estudiante - banner,res_f4896099-67ba-434a-a811-9299a2758186,Role 1,2016-05-20 20:05:10,56,0,2016-05-20 20:04:29
Case19,Homologacion por grupo de cursos,res_5eb917bc-6046-4a67-a589-e8162e4200d6,Role 3,2016-05-20 20:23:41,56,1,2016-05-20 20:23:31
Case20,Validar solicitud,res_a8093be6-7ffc-49d8-92e8-981e4ed80d9a,Role 2,2016-05-20 21:03:19,55,0,2016-05-20 20:53:01
Case8,Evaluacion curso,res_41d549ad-671b-420f-b0fd-710f310ea44b,Role 4,2016-05-20 21:15:37,55,0,2016-05-20 21:15:30
Case21,Radicar Solicitud Homologacion,res_41d549ad-671b-420f-b0fd-710f310ea44b,Role 1,2016-05-20 21:15:42,55,0,2016-05-20 21:09:01
Case22,Radicar Solicitud Homologacion,res_cc899266-de0f-4a52-b73a-b3fccf0b410c,Role 1,2016-05-20 21:46:39,55,0,2016-05-20 21:40:03
Case8,Validacion final,res_f25e9319-718f-4d43-b969-dd0886ad5883,Role 2,2016-05-20 22:27:59,55,0,2016-05-20 22:27:51
Case8,Visto Bueno Cierre Proceso,res_64f4ea81-111b-496e-bb7a-77c311fc260f,Role 3,2016-05-20 22:42:53,55,0,2016-05-20 22:42:44
Case8,Transferir Creditos,res_7ccb83c9-8157-4085-a708-3a4fc66ab4d7,Role 3,2016-05-20 22:48:21,55,0,2016-05-20 22:48:05
Case23,Radicar Solicitud Homologacion,res_7ccb83c9-8157-4085-a708-3a4fc66ab4d7,Role 1,2016-05-20 22:49:42,55,0,2016-05-20 22:43:15
Case8,Transferir creditos homologables,res_5fe261ee-3860-41cc-a5ca-167775e0e3ee,Role 3,2016-05-20 22:55:25,55,0,2016-05-20 22:55:12
Case20,Homologacion por grupo de cursos,res_9745b476-b2e8-48f4-a7ef-255b005a62d6,Role 3,2016-05-20 23:42:03,54,1,2016-05-20 23:42:03
Case24,Traer informacion estudiante - banner,res_fe9a195b-a436-485d-af74-679aa8d2857b,Role 1,2016-05-20 23:51:02,55,0,2016-05-20 23:50:22
Case25,Traer informacion estudiante - banner,res_ba5bd86c-401c-4e40-bc9d-901e606aa2eb,Role 1,2016-05-21 00:35:07,56,0,2016-05-21 00:34:45
Case21,Cancelar Solicitud,res_2c4a3b79-7153-48dd-ad3f-67bc68a35e1f,Role 2,2016-05-21 00:40:50,56,0,2016-05-21 00:40:22
Case26,Traer informacion estudiante - banner,res_dd845fc0-e900-4b4a-8c72-c37082d61a4e,Role 1,2016-05-21 01:09:13,57,0,2016-05-21 01:08:51
Case22,Cancelar Solicitud,res_a8093be6-7ffc-49d8-92e8-981e4ed80d9a,Role 2,2016-05-21 01:11:45,57,0,2016-05-21 01:11:19
Case20,Revisar curso,res_f17278cb-bb5c-4fa0-b404-29c0deecaa13,Role 2,2016-05-21 01:42:14,57,0,2016-05-21 01:42:10
Case23,Cancelar Solicitud,res_140d169e-f40e-418a-860a-54f851a1c4dd,Role 2,2016-05-21 02:12:14,57,0,2016-05-21 02:11:53
Case24,Radicar Solicitud Homologacion,res_91368875-9763-454e-83a6-9240da1ff420,Role 1,2016-05-21 02:37:58,57,0,2016-05-21 02:31:24
Case27,Traer informacion estudiante - banner,res_9819dafd-12d3-4013-970e-d58c056e7d64,Role 1,2016-05-21 02:53:56,58,0,2016-05-21 02:53:34
Case4,Notificacion estudiante cancelacion soli,res_b8383093-a7cf-4148-b99b-7b3a9f9d8c53,Role 2,2016-05-21 05:06:53,58,0,2016-05-21 05:06:53
Case6,Notificacion estudiante cancelacion soli,res_441bdef6-5b44-4a47-bf3d-7599003068d6,Role 2,2016-05-21 05:57:18,57,0,2016-05-21 05:57:18
Case25,Radicar Solicitud Homologacion,res_f4896099-67ba-434a-a811-9299a2758186,Role 1,2016-05-21 06:15:18,56,0,2016-05-21 06:10:36
Case26,Radicar Solicitud Homologacion,res_347a30fb-ae67-4110-93e2-ccf14b3d168b,Role 1,2016-05-21 06:44:57,56,0,2016-05-21 06:40:18
Case24,Validar solicitud,res_bda68afe-56a3-4405-b5f3-f9cee822cc93,Role 2,2016-05-21 07:19:58,56,0,2016-05-21 07:10:26
Case28,Traer informacion estudiante - banner,res_1449413d-ef92-40eb-b9d0-eff2392c65c1,Role 1,2016-05-21 08:21:05,57,0,2016-05-21 08:20:44
Case27,Radicar Solicitud Homologacion,res_1449413d-ef92-40eb-b9d0-eff2392c65c1,Role 1,2016-05-21 08:25:05,56,0,2016-05-21 08:20:39
Case15,Notificacion estudiante cancelacion soli,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 2,2016-05-21 09:37:09,57,0,2016-05-21 09:37:09
Case11,Notificacion estudiante cancelacion soli,res_140d169e-f40e-418a-860a-54f851a1c4dd,Role 2,2016-05-21 09:42:16,56,0,2016-05-21 09:42:16
Case9,Notificacion estudiante cancelacion soli,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 2,2016-05-21 09:45:32,55,0,2016-05-21 09:45:32
Case10,Notificacion estudiante cancelacion soli,res_b8383093-a7cf-4148-b99b-7b3a9f9d8c53,Role 2,2016-05-21 10:26:05,54,0,2016-05-21 10:26:05
Case28,Radicar Solicitud Homologacion,res_fa465fa0-7d3b-4ad7-8e5e-d0b7eab42f11,Role 1,2016-05-21 13:56:13,53,0,2016-05-21 13:52:37
Case12,Notificacion estudiante cancelacion soli,res_aa9ebb81-95a3-4b09-a118-0f51ebfab02d,Role 2,2016-05-21 14:02:07,53,0,2016-05-21 14:02:07
Case29,Traer informacion estudiante - banner,res_89f766c0-7036-4ee2-8cf1-2c7ecd723f4c,Role 1,2016-05-21 15:27:29,53,0,2016-05-21 15:27:09
Case26,Validar solicitud,res_8813b11d-2cbc-4fc6-9f50-4cd43b511028,Role 2,2016-05-21 16:01:48,53,0,2016-05-21 15:45:10
Case25,Cancelar Solicitud,res_72c3cf23-43d2-4a51-903d-ffaf4063b8d6,Role 2,2016-05-21 16:17:35,53,0,2016-05-21 16:17:13
Case30,Traer informacion estudiante - banner,res_6b4e8cf8-6e99-4a34-9831-55b94d16832d,Role 1,2016-05-21 16:43:23,54,0,2016-05-21 16:43:02
Case20,Cancelar curso,res_0ff8ac9e-918a-4a55-b2f5-009172c3006c,Role 1,2016-05-21 17:03:18,54,0,2016-05-21 17:03:17
Case31,Traer informacion estudiante - banner,res_1c5a5b88-ac07-48c3-b774-9a3a916efca7,Role 1,2016-05-21 17:03:46,54,0,2016-05-21 17:03:25
Case27,Cancelar Solicitud,res_e9e430ff-0e37-42ba-b018-15047bbc2c1a,Role 2,2016-05-21 18:07:14,54,0,2016-05-21 18:07:01
Case32,Traer informacion estudiante - banner,res_bca6be05-9a9c-4aa5-9b1c-82fed122350c,Role 1,2016-05-21 21:03:42,55,0,2016-05-21 21:03:20
Case29,Radicar Solicitud Homologacion,res_19817fb5-d19e-4f1d-84c3-5db75d2e46ae,Role 1,2016-05-21 21:19:16,55,0,2016-05-21 21:16:24
Case30,Radicar Solicitud Homologacion,res_3bdd07dd-94b3-4a72-8ea3-a67d62cda940,Role 1,2016-05-21 22:30:36,55,0,2016-05-21 22:27:47
Case31,Radicar Solicitud Homologacion,res_b79c9970-3af6-4872-a95f-900238cf64df,Role 1,2016-05-21 22:50:57,55,0,2016-05-21 22:48:10
Case33,Traer informacion estudiante - banner,res_03f09dde-b2f8-40fd-8749-1d6d5f69955d,Role 1,2016-05-21 23:13:08,56,0,2016-05-21 23:12:46
Case28,Validar solicitud,res_bda68afe-56a3-4405-b5f3-f9cee822cc93,Role 2,2016-05-21 23:33:45,56,0,2016-05-21 23:19:54
Case24,Homologacion por grupo de cursos,res_b38dfe20-4dac-49c9-96d2-e422fc9ce3ed,Role 3,2016-05-22 01:35:31,56,1,2016-05-22 01:35:31
Case34,Traer informacion estudiante - banner,res_fa465fa0-7d3b-4ad7-8e5e-d0b7eab42f11,Role 1,2016-05-22 02:19:33,56,0,2016-05-22 02:19:13
Case32,Radicar Solicitud Homologacion,res_f523ab40-0688-470c-9543-93df35be282c,Role 1,2016-05-22 02:49:03,56,0,2016-05-22 02:43:37
Case34,Radicar Solicitud Homologacion,res_1e983969-2801-417c-92f6-aabef88bd778,Role 1,2016-05-22 04:10:38,56,0,2016-05-22 03:57:43
Case33,Radicar Solicitud Homologacion,res_381a08e6-5dca-4de8-8d1c-14992e84733c,Role 1,2016-05-22 04:53:47,56,0,2016-05-22 04:48:37
Case32,Cancelar Solicitud,res_2c4a3b79-7153-48dd-ad3f-67bc68a35e1f,Role 2,2016-05-22 06:50:53,56,0,2016-05-22 06:49:27
Case35,Traer informacion estudiante - banner,res_8877c495-9e3e-4efb-97ea-11991b3c6af5,Role 1,2016-05-22 06:51:30,57,0,2016-05-22 06:51:11
Case34,Cancelar Solicitud,res_2784f574-d587-40aa-b5a9-678f11f29a93,Role 2,2016-05-22 07:01:54,57,0,2016-05-22 06:57:22
Case29,Cancelar Solicitud,res_a8093be6-7ffc-49d8-92e8-981e4ed80d9a,Role 2,2016-05-22 07:48:16,57,0,2016-05-22 07:48:06
Case30,Validar solicitud,res_2784f574-d587-40aa-b5a9-678f11f29a93,Role 2,2016-05-22 08:19:49,57,0,2016-05-22 07:58:15
Case31,Validar solicitud,res_9f42edef-a515-41af-ac71-2b78d5c7f411,Role 2,2016-05-22 08:39:05,57,1,2016-05-22 08:18:36
Case35,Radicar Solicitud Homologacion,res_9f42edef-a515-41af-ac71-2b78d5c7f411,Role 1,2016-05-22 08:40:48,57,0,2016-05-22 08:28:40
Case33,Cancelar Solicitud,res_f25e9319-718f-4d43-b969-dd0886ad5883,Role 2,2016-05-22 08:52:33,57,0,2016-05-22 08:51:26
Case35,Validar solicitud,res_6015c3e2-8ca8-4e97-83b3-21610793ce3a,Role 2,2016-05-22 12:00:49,57,0,2016-05-22 11:08:21
Case18,Notificacion estudiante cancelacion soli,res_f25e9319-718f-4d43-b969-dd0886ad5883,Role 2,2016-05-22 12:25:36,57,0,2016-05-22 12:25:36
Case36,Traer informacion estudiante - banner,res_21b85135-60a8-45e7-bf84-facf9ee443a5,Role 1,2016-05-22 15:39:37,57,0,2016-05-22 15:39:19
Case30,Homologacion por grupo de cursos,res_779e17ea-1207-42c0-8e2a-0c47db5307f2,Role 3,2016-05-22 15:47:31,57,1,2016-05-22 15:47:06
Case31,Recepcion de documentos,res_9e954a43-9371-4d19-a63c-4ab05feaa0fd,Role 2,2016-05-22 16:00:19,57,0,2016-05-22 15:59:15
Case37,Traer informacion estudiante - banner,res_9787bc33-0fdb-490d-8d80-4878cf798d7e,Role 1,2016-05-22 17:00:35,58,0,2016-05-22 17:00:17
Case36,Radicar Solicitud Homologacion,res_908cc92a-27d2-4204-b7cf-e80f3d480b9e,Role 1,2016-05-22 17:26:15,58,0,2016-05-22 17:16:47
Case37,Radicar Solicitud Homologacion,res_e47cf36e-04c7-4157-af17-177f8318972c,Role 1,2016-05-22 18:46:01,58,0,2016-05-22 18:36:44
Case38,Traer informacion estudiante - banner,res_b4ddb3c8-aec7-4a59-9ef4-b0bdd9e175b8,Role 1,2016-05-22 19:49:55,59,0,2016-05-22 19:49:37
Case36,Validar solicitud,res_2784f574-d587-40aa-b5a9-678f11f29a93,Role 2,2016-05-22 20:42:16,59,0,2016-05-22 19:55:25
Case30,Revisar curso,res_b0a68302-daab-45cb-a7a0-e5ab59f15643,Role 2,2016-05-22 21:17:08,59,0,2016-05-22 21:11:17
Case38,Radicar Solicitud Homologacion,res_54f21318-0519-476c-b484-2d3335bc0d0f,Role 1,2016-05-22 21:34:24,59,0,2016-05-22 21:25:05
Case26,Homologacion por grupo de cursos,res_7bb90aed-e218-4a86-9f4d-6e24c8156f4a,Role 3,2016-05-22 21:42:26,59,1,2016-05-22 21:42:26
Case31,Homologacion por grupo de cursos,res_ca5d3d22-812d-4a93-b10b-0c1c6133eb12,Role 3,2016-05-22 22:01:06,59,1,2016-05-22 21:58:14
Case37,Validar solicitud,res_ca5d3d22-812d-4a93-b10b-0c1c6133eb12,Role 2,2016-05-22 22:03:47,59,0,2016-05-22 21:16:54
Case39,Traer informacion estudiante - banner,res_b89b0ae0-f581-469e-ba8b-44298d0d5c87,Role 1,2016-05-22 22:49:10,60,0,2016-05-22 22:48:51
Case40,Traer informacion estudiante - banner,res_9a53a510-c390-4985-823a-12fd396e2008,Role 1,2016-05-22 23:23:12,61,0,2016-05-22 23:22:53
Case41,Traer informacion estudiante - banner,res_e828157b-5b62-4acd-b20a-9756dae7efd7,Role 1,2016-05-23 00:06:00,62,0,2016-05-23 00:06:00
Case39,Radicar Solicitud Homologacion,res_cbc4412a-62ac-4145-8ba5-7d73f5cb403c,Role 1,2016-05-23 00:38:36,62,0,2016-05-23 00:23:22
Case38,Cancelar Solicitud,res_5488b238-f15d-4f3f-94e6-784773018516,Role 2,2016-05-23 00:44:59,62,0,2016-05-23 00:40:21
Case40,Radicar Solicitud Homologacion,res_f8142345-c076-4fc9-bcf2-ef8467ae9e4c,Role 1,2016-05-23 01:11:38,62,0,2016-05-23 00:56:26
Case41,Radicar Solicitud Homologacion,res_f8142345-c076-4fc9-bcf2-ef8467ae9e4c,Role 1,2016-05-23 01:45:17,62,0,2016-05-23 01:39:11
Case41,Cancelar Solicitud,res_72c3cf23-43d2-4a51-903d-ffaf4063b8d6,Role 2,2016-05-23 03:05:50,62,0,2016-05-23 03:02:48
Case40,Validar solicitud,res_8813b11d-2cbc-4fc6-9f50-4cd43b511028,Role 2,2016-05-23 04:01:07,62,0,2016-05-23 03:37:17
Case39,Cancelar Solicitud,res_b8383093-a7cf-4148-b99b-7b3a9f9d8c53,Role 2,2016-05-23 04:17:47,62,0,2016-05-23 04:16:57
Case42,Traer informacion estudiante - banner,res_ac3cdc56-c484-4706-8fc6-9d3bf56fe16a,Role 1,2016-05-23 04:48:06,63,0,2016-05-23 04:48:04
