caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case10,Radicar Solicitud Homologacion,res_b58f64f2-bbee-4527-ab03-1a1ceb2fa532,Role 1,2016-05-19 21:00:47,55,0,2016-05-19 20:53:43
Case16,Traer informacion estudiante - banner,res_2761a5d5-b9e3-4288-83ed-1799bdee71f1,Role 1,2016-05-19 23:01:23,57,0,2016-05-19 23:00:59
Case11,Radicar Solicitud Homologacion,res_2761a5d5-b9e3-4288-83ed-1799bdee71f1,Role 1,2016-05-19 23:03:39,56,0,2016-05-19 22:56:47
Case4,Validar solicitud,res_75dbf2d3-293f-4243-9064-6a49a74d8a67,Role 2,2016-05-20 00:03:29,57,0,2016-05-19 23:12:21
Case17,Traer informacion estudiante - banner,res_a2ae70ef-232a-419c-b5b0-80855ee9ba0b,Role 1,2016-05-20 00:46:42,58,0,2016-05-20 00:45:41
Case12,Radicar Solicitud Homologacion,res_a3ca6b55-d519-40d7-a7db-73999c9169b5,Role 1,2016-05-20 01:27:31,58,0,2016-05-20 01:19:05
Case18,Traer informacion estudiante - banner,res_9fd1880f-f651-4c7e-90a6-c3f8735a7321,Role 1,2016-05-20 01:51:02,59,0,2016-05-20 01:50:02
Case13,Radicar Solicitud Homologacion,res_d9c942c8-7640-4f62-bb68-138246963a0b,Role 1,2016-05-20 02:31:08,59,0,2016-05-20 02:22:52
Case19,Traer informacion estudiante - banner,res_4f62e27e-7da5-4444-b755-a3d2cd11389a,Role 1,2016-05-20 03:04:29,60,0,2016-05-20 03:03:30
Case14,Radicar Solicitud Homologacion,res_43630cb6-8d17-49e0-a7b5-c77303c35c0d,Role 1,2016-05-20 03:14:03,60,0,2016-05-20 03:05:52
Case17,Radicar Solicitud Homologacion,res_657c9d68-5d36-44b9-98ce-30ef31240ad5,Role 1,2016-05-20 03:31:50,60,0,2016-05-20 03:20:18
Case15,Radicar Solicitud Homologacion,res_4aa5eadb-3b05-4346-b6f0-71ebcf335e79,Role 1,2016-05-20 03:42:57,60,0,2016-05-20 03:34:50
Case1,Notificacion estudiante cancelacion soli,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 2,2016-05-20 03:54:01,60,0,2016-05-20 03:54:01
Case20,Traer informacion estudiante - banner,res_693f3b38-4fd4-4c06-81f0-2cb82a464931,Role 1,2016-05-20 04:27:28,60,0,2016-05-20 04:26:31
Case18,Radicar Solicitud Homologacion,res_693f3b38-4fd4-4c06-81f0-2cb82a464931,Role 1,2016-05-20 04:33:40,59,0,2016-05-20 04:22:26
Case3,Notificacion estudiante cancelacion soli,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 2,2016-05-20 04:45:23,60,0,2016-05-20 04:45:23
Case5,Cancelar Solicitud,res_7d538674-8547-4803-829c-16f1644df91e,Role 2,2016-05-20 05:00:37,59,0,2016-05-20 04:58:29
Case7,Validar solicitud,res_7d538674-8547-4803-829c-16f1644df91e,Role 2,2016-05-20 05:05:39,60,0,2016-05-20 04:41:10
Case21,Traer informacion estudiante - banner,res_4a3f9b1f-b660-4fbc-abe3-c9e43ca3d417,Role 1,2016-05-20 05:33:46,60,0,2016-05-20 05:32:50
Case16,Radicar Solicitud Homologacion,res_4a3f9b1f-b660-4fbc-abe3-c9e43ca3d417,Role 1,2016-05-20 05:41:04,60,0,2016-05-20 05:33:20
Case19,Radicar Solicitud Homologacion,res_4a3f9b1f-b660-4fbc-abe3-c9e43ca3d417,Role 1,2016-05-20 05:43:38,60,1,2016-05-20 05:33:42
Case22,Traer informacion estudiante - banner,res_50e2f7e3-a4e8-4293-bd17-e7afee2072b4,Role 1,2016-05-20 06:29:19,61,0,2016-05-20 06:28:24
Case17,Cancelar Solicitud,res_82588a3a-94da-4e82-b585-52ff96fb85b1,Role 2,2016-05-20 06:38:53,61,0,2016-05-20 06:35:54
Case6,Cancelar Solicitud,res_34beae9e-7afb-4306-92e0-d7d18f605587,Role 2,2016-05-20 06:44:37,61,0,2016-05-20 06:42:44
Case18,Validar solicitud,res_40055939-3d08-40ba-afb1-66f92ed37e6b,Role 2,2016-05-20 06:58:35,61,0,2016-05-20 06:39:16
Case20,Radicar Solicitud Homologacion,res_40055939-3d08-40ba-afb1-66f92ed37e6b,Role 1,2016-05-20 07:08:03,61,0,2016-05-20 06:57:07
Case12,Cancelar Solicitud,res_94ec01d1-0204-4e4f-b80f-8c51a489e92f,Role 2,2016-05-20 07:25:39,61,0,2016-05-20 07:23:20
Case13,Validar solicitud,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 2,2016-05-20 07:55:08,61,0,2016-05-20 07:35:09
Case21,Radicar Solicitud Homologacion,res_9ef172cc-62da-48d3-a804-518494dbfba1,Role 1,2016-05-20 08:14:09,61,0,2016-05-20 08:03:52
Case8,Cancelar Solicitud,res_7485cc3f-9a31-4f27-a526-2b772cc40061,Role 2,2016-05-20 08:30:30,61,0,2016-05-20 08:29:08
Case19,Cancelar Solicitud,res_dd7520f7-c322-45d8-8c05-11ec77245205,Role 2,2016-05-20 08:45:06,61,0,2016-05-20 08:43:17
Case14,Cancelar Solicitud,res_2f85a257-fae2-4241-8cf0-ba50da34cce1,Role 2,2016-05-20 08:49:21,61,0,2016-05-20 08:47:12
Case15,Validar solicitud,res_2f85a257-fae2-4241-8cf0-ba50da34cce1,Role 2,2016-05-20 08:54:18,61,0,2016-05-20 08:35:06
Case22,Radicar Solicitud Homologacion,res_b65b654f-f2a5-4497-baea-8ef9aa215908,Role 1,2016-05-20 09:06:29,61,0,2016-05-20 08:56:23
Case18,Homologacion por grupo de cursos,res_86107a1b-b363-4149-bd0c-eaad1413d912,Role 3,2016-05-20 09:09:38,61,1,2016-05-20 09:08:38
Case4,Recepcion de documentos,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 09:20:59,61,0,2016-05-20 09:18:22
Case10,Validar solicitud,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 09:21:24,61,0,2016-05-20 08:59:52
Case20,Validar solicitud,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 09:27:15,61,1,2016-05-20 09:10:42
Case23,Traer informacion estudiante - banner,res_289d8a5f-160e-49a3-a7e0-4c3127f7072e,Role 1,2016-05-20 09:50:12,62,0,2016-05-20 09:49:20
Case18,Revisar curso,res_75dbf2d3-293f-4243-9064-6a49a74d8a67,Role 2,2016-05-20 10:22:29,62,0,2016-05-20 10:20:53
Case18,Homologacion por grupo de cursos,res_91f81bbb-3c40-460e-bab0-3dd166321cc4,Role 3,2016-05-20 10:23:07,62,1,2016-05-20 10:22:33
Case21,Validar solicitud,res_91f81bbb-3c40-460e-bab0-3dd166321cc4,Role 2,2016-05-20 10:34:40,62,0,2016-05-20 10:17:44
Case24,Traer informacion estudiante - banner,res_4e0ba444-5fbf-494d-b99e-228d171a4746,Role 1,2016-05-20 10:50:08,62,0,2016-05-20 10:49:17
Case9,Cancelar Solicitud,res_ea4e93c1-c17a-493d-b73e-8a13ef24e57e,Role 2,2016-05-20 11:01:19,62,0,2016-05-20 11:00:19
Case13,Homologacion por grupo de cursos,res_08aa054a-cbd2-402e-afa5-4dfa980f0b44,Role 3,2016-05-20 11:05:08,62,1,2016-05-20 11:04:33
Case16,Cancelar Solicitud,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 11:06:56,62,0,2016-05-20 11:05:14
Case22,Validar solicitud,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 11:18:08,62,0,2016-05-20 11:01:14
Case20,Homologacion por grupo de cursos,res_1879540e-071a-450c-ad31-ba02d4a176ab,Role 3,2016-05-20 11:35:35,62,1,2016-05-20 11:35:16
Case15,Recepcion de documentos,res_8fc6921f-2759-422e-a2a6-35c99d3af586,Role 2,2016-05-20 11:48:30,62,0,2016-05-20 11:46:40
Case23,Radicar Solicitud Homologacion,res_bd234f1e-85ec-409d-86b0-14a520dbed1b,Role 1,2016-05-20 12:24:27,62,0,2016-05-20 12:15:08
Case13,Revisar curso,res_10b27fee-cb43-4301-bacb-48f251068bc8,Role 2,2016-05-20 12:26:54,62,0,2016-05-20 12:25:45
Case13,Evaluacion curso,res_d0220672-33a1-43a7-ab0f-746090eec29d,Role 4,2016-05-20 12:27:26,62,0,2016-05-20 12:26:58
Case13,Validacion final,res_dd7520f7-c322-45d8-8c05-11ec77245205,Role 2,2016-05-20 12:27:55,62,0,2016-05-20 12:27:30
Case13,Visto Bueno Cierre Proceso,res_bb5b12f0-15a2-49ab-a286-4953136e5025,Role 3,2016-05-20 12:28:19,62,0,2016-05-20 12:27:59
Case13,Transferir Creditos,res_2b1b4d79-d118-42a9-9762-189834e3ebc9,Role 3,2016-05-20 12:28:55,62,0,2016-05-20 12:28:23
Case13,Transferir creditos homologables,res_7c5313cb-0779-44a1-8f8c-5131bccf5080,Role 3,2016-05-20 12:29:26,62,0,2016-05-20 12:28:59
Case11,Cancelar Solicitud,res_b65b654f-f2a5-4497-baea-8ef9aa215908,Role 2,2016-05-20 12:45:34,61,0,2016-05-20 12:44:48
Case21,Recepcion de documentos,res_abf694f9-5294-4c33-98d4-d8741f670019,Role 2,2016-05-20 12:52:09,61,0,2016-05-20 12:50:21
Case20,Revisar curso,res_254458d6-aa94-4fcc-acae-3febb1b3c099,Role 2,2016-05-20 12:53:59,61,0,2016-05-20 12:52:50
Case20,Evaluacion curso,res_d0220672-33a1-43a7-ab0f-746090eec29d,Role 4,2016-05-20 12:54:36,61,0,2016-05-20 12:54:03
Case20,Validacion final,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 12:55:10,61,0,2016-05-20 12:54:40
Case20,Visto Bueno Cierre Proceso,res_da604210-f321-428e-a46e-642ab3db95f8,Role 3,2016-05-20 12:55:38,61,0,2016-05-20 12:55:14
Case15,Homologacion por grupo de cursos,res_94ec01d1-0204-4e4f-b80f-8c51a489e92f,Role 3,2016-05-20 13:20:23,60,1,2016-05-20 13:19:33
Case22,Recepcion de documentos,res_94ec01d1-0204-4e4f-b80f-8c51a489e92f,Role 2,2016-05-20 13:22:16,60,0,2016-05-20 13:20:19
Case24,Radicar Solicitud Homologacion,res_94ec01d1-0204-4e4f-b80f-8c51a489e92f,Role 1,2016-05-20 13:24:02,60,0,2016-05-20 13:15:04
Case4,Homologacion por grupo de cursos,res_c454acdd-da67-44b0-a971-95b44727f946,Role 3,2016-05-20 13:30:17,59,1,2016-05-20 13:28:57
Case7,Recepcion de documentos,res_782437ea-25ff-4565-9991-aabd16a5acc4,Role 2,2016-05-20 13:35:10,58,0,2016-05-20 13:32:46
Case25,Traer informacion estudiante - banner,res_bbf95492-3819-431d-bd7f-844cfa1f033d,Role 1,2016-05-20 14:10:22,59,0,2016-05-20 14:09:36
Case21,Homologacion por grupo de cursos,res_9aedbcf5-b39a-4fa8-9a98-2ae5afbc0dbc,Role 3,2016-05-20 14:28:25,59,1,2016-05-20 14:27:33
Case23,Validar solicitud,res_9aedbcf5-b39a-4fa8-9a98-2ae5afbc0dbc,Role 2,2016-05-20 14:34:35,59,0,2016-05-20 14:20:22
Case21,Revisar curso,res_26f13925-847b-4763-84fb-650a71cd1ca5,Role 2,2016-05-20 14:35:44,59,0,2016-05-20 14:35:08
Case21,Evaluacion curso,res_affa6a3d-0721-4231-85b2-cf933dffd925,Role 4,2016-05-20 14:36:19,59,0,2016-05-20 14:35:48
Case21,Validar solicitud / pre-homologacion,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 14:36:54,59,0,2016-05-20 14:36:23
Case22,Homologacion por grupo de cursos,res_da604210-f321-428e-a46e-642ab3db95f8,Role 3,2016-05-20 14:50:33,58,1,2016-05-20 14:49:45
Case24,Validar solicitud,res_aa52c16d-f606-41c2-a759-a52dab0ad470,Role 2,2016-05-20 15:38:40,57,0,2016-05-20 15:25:19
Case26,Traer informacion estudiante - banner,res_dfd4cd0d-583e-4150-aabb-1eaa2bc07b33,Role 1,2016-05-20 16:28:54,58,0,2016-05-20 16:28:10
Case23,Recepcion de documentos,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 2,2016-05-20 16:47:30,58,0,2016-05-20 16:46:29
Case25,Radicar Solicitud Homologacion,res_7c602641-2b27-4e97-8a9e-6e905d5e4857,Role 1,2016-05-20 16:49:40,58,0,2016-05-20 16:41:46
Case10,Homologacion por grupo de cursos,res_da604210-f321-428e-a46e-642ab3db95f8,Role 3,2016-05-20 16:57:56,58,1,2016-05-20 16:57:54
Case27,Traer informacion estudiante - banner,res_e1cb8711-677e-49e3-937f-45eb856f6c7c,Role 1,2016-05-20 17:29:17,58,0,2016-05-20 17:28:33
Case7,Homologacion por grupo de cursos,res_cf866870-78e9-4f27-9651-252601070b5f,Role 3,2016-05-20 17:49:25,58,1,2016-05-20 17:48:39
Case24,Homologacion por grupo de cursos,res_08aa054a-cbd2-402e-afa5-4dfa980f0b44,Role 3,2016-05-20 17:53:09,57,1,2016-05-20 17:53:08
Case23,Homologacion por grupo de cursos,res_275c302a-c768-4efd-84b6-f6abeeebf107,Role 3,2016-05-20 18:25:52,56,1,2016-05-20 18:25:30
Case28,Traer informacion estudiante - banner,res_9c25890b-aef6-42bd-9f07-a2f4883c909d,Role 1,2016-05-20 18:51:14,56,0,2016-05-20 18:50:32
Case26,Radicar Solicitud Homologacion,res_bfe89f0b-39ac-49e4-b007-596d555de0be,Role 1,2016-05-20 19:09:47,56,0,2016-05-20 19:02:30
Case29,Traer informacion estudiante - banner,res_1100f905-f0dc-4e32-ae79-fc5753d58e38,Role 1,2016-05-20 19:38:51,57,0,2016-05-20 19:38:09
Case30,Traer informacion estudiante - banner,res_5a762bce-8e62-48d9-8fa8-a2964a84482c,Role 1,2016-05-20 19:48:44,58,0,2016-05-20 19:48:02
Case25,Cancelar Solicitud,res_6a4664f3-b835-44de-8d84-9cd0504538c0,Role 2,2016-05-20 19:57:27,58,0,2016-05-20 19:56:41
Case27,Radicar Solicitud Homologacion,res_7b54b835-95c9-4b26-9108-0f2b8cb061f2,Role 1,2016-05-20 20:10:02,58,0,2016-05-20 20:02:53
Case31,Traer informacion estudiante - banner,res_a55d314d-4aa4-4755-aadc-63942009b885,Role 1,2016-05-20 20:15:27,59,0,2016-05-20 20:14:45
Case32,Traer informacion estudiante - banner,res_d4617495-2295-48d2-913b-bbcee02d8c69,Role 1,2016-05-20 21:26:51,60,0,2016-05-20 21:26:07
Case26,Validar solicitud,res_c64687e2-feef-4be9-9ca9-dae207cb7cbf,Role 2,2016-05-20 21:35:22,59,0,2016-05-20 21:25:08
Case28,Radicar Solicitud Homologacion,res_c64687e2-feef-4be9-9ca9-dae207cb7cbf,Role 1,2016-05-20 21:36:23,60,0,2016-05-20 21:29:19
Case29,Radicar Solicitud Homologacion,res_f8af623c-7c53-4b9a-a1b7-73edf21caade,Role 1,2016-05-20 22:21:25,60,0,2016-05-20 22:14:41
Case30,Radicar Solicitud Homologacion,res_66bb4222-8f0a-4189-9ac4-833e1065cdc2,Role 1,2016-05-20 22:29:06,60,0,2016-05-20 22:22:20
Case33,Traer informacion estudiante - banner,res_b309c6bb-a392-4c04-807b-732ba6c657dd,Role 1,2016-05-20 22:49:02,61,0,2016-05-20 22:48:20
Case31,Radicar Solicitud Homologacion,res_b309c6bb-a392-4c04-807b-732ba6c657dd,Role 1,2016-05-20 22:53:35,60,0,2016-05-20 22:46:51
Case27,Cancelar Solicitud,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 2,2016-05-20 23:19:48,61,0,2016-05-20 23:19:20
Case26,Homologacion por grupo de cursos,res_179bca89-ead6-4420-acce-9e87c462b18f,Role 3,2016-05-20 23:55:37,61,1,2016-05-20 23:55:37
Case28,Validar solicitud,res_179bca89-ead6-4420-acce-9e87c462b18f,Role 2,2016-05-20 23:57:40,61,0,2016-05-20 23:48:20
Case32,Radicar Solicitud Homologacion,res_179bca89-ead6-4420-acce-9e87c462b18f,Role 1,2016-05-20 23:57:59,61,0,2016-05-20 23:51:16
Case29,Validar solicitud,res_254458d6-aa94-4fcc-acae-3febb1b3c099,Role 2,2016-05-21 00:44:39,60,0,2016-05-21 00:31:14
Case30,Validar solicitud,res_254458d6-aa94-4fcc-acae-3febb1b3c099,Role 2,2016-05-21 00:49:23,60,1,2016-05-21 00:36:48
Case31,Validar solicitud,res_34beae9e-7afb-4306-92e0-d7d18f605587,Role 2,2016-05-21 01:10:29,60,0,2016-05-21 00:57:21
Case33,Radicar Solicitud Homologacion,res_8f5ba0c5-46d0-484b-9ae3-7d05ae64dbcc,Role 1,2016-05-21 01:23:49,60,0,2016-05-21 01:16:32
Case32,Validar solicitud,res_aa52c16d-f606-41c2-a759-a52dab0ad470,Role 2,2016-05-21 02:07:39,60,0,2016-05-21 01:55:20
Case28,Recepcion de documentos,res_ea4e93c1-c17a-493d-b73e-8a13ef24e57e,Role 2,2016-05-21 02:19:10,60,0,2016-05-21 02:18:53
Case34,Traer informacion estudiante - banner,res_9c25890b-aef6-42bd-9f07-a2f4883c909d,Role 1,2016-05-21 04:36:04,61,0,2016-05-21 04:35:42
Case33,Validar solicitud,res_ea4e93c1-c17a-493d-b73e-8a13ef24e57e,Role 2,2016-05-21 05:33:52,61,0,2016-05-21 05:23:41
Case5,Notificacion estudiante cancelacion soli,res_6a4664f3-b835-44de-8d84-9cd0504538c0,Role 2,2016-05-21 05:58:42,61,0,2016-05-21 05:58:42
Case35,Traer informacion estudiante - banner,res_583e49ad-5e56-44c2-8e21-969d159e34cb,Role 1,2016-05-21 07:58:50,61,0,2016-05-21 07:58:29
Case29,Recepcion de documentos,res_254458d6-aa94-4fcc-acae-3febb1b3c099,Role 2,2016-05-21 08:40:19,61,0,2016-05-21 08:40:19
Case12,Notificacion estudiante cancelacion soli,res_7d538674-8547-4803-829c-16f1644df91e,Role 2,2016-05-21 08:54:35,61,0,2016-05-21 08:54:35
Case30,Recepcion de documentos,res_c836d1bf-a13a-4926-8970-974c268a1ab6,Role 2,2016-05-21 09:02:42,60,0,2016-05-21 09:02:42
Case8,Notificacion estudiante cancelacion soli,res_c836d1bf-a13a-4926-8970-974c268a1ab6,Role 2,2016-05-21 09:20:17,60,0,2016-05-21 09:20:17
Case14,Notificacion estudiante cancelacion soli,res_26f13925-847b-4763-84fb-650a71cd1ca5,Role 2,2016-05-21 09:21:22,59,0,2016-05-21 09:21:22
Case31,Recepcion de documentos,res_94ec01d1-0204-4e4f-b80f-8c51a489e92f,Role 2,2016-05-21 09:21:27,58,0,2016-05-21 09:21:27
Case34,Radicar Solicitud Homologacion,res_1e2a056c-f10b-4e20-adeb-76413d8667e8,Role 1,2016-05-21 09:54:18,58,0,2016-05-21 09:49:55
Case32,Homologacion por grupo de cursos,res_f74df44d-f30d-4533-a05f-40f0885b9d52,Role 3,2016-05-21 10:13:12,58,1,2016-05-21 10:13:12
Case6,Notificacion estudiante cancelacion soli,res_f08abb2d-c03e-4586-b3ab-3bdb35efa95e,Role 2,2016-05-21 10:13:34,58,0,2016-05-21 10:13:34
Case9,Notificacion estudiante cancelacion soli,res_3a95e55e-1e85-4709-a3fc-d425ea432975,Role 2,2016-05-21 10:20:35,57,0,2016-05-21 10:20:35
Case36,Traer informacion estudiante - banner,res_204673db-b9a4-4329-98bb-4c77332e6a16,Role 1,2016-05-21 11:53:48,57,0,2016-05-21 11:53:28
Case16,Notificacion estudiante cancelacion soli,res_6a4664f3-b835-44de-8d84-9cd0504538c0,Role 2,2016-05-21 11:53:56,57,0,2016-05-21 11:53:56
Case11,Notificacion estudiante cancelacion soli,res_733a89b6-50fb-47ee-bcd7-3d08ee3c40e7,Role 2,2016-05-21 12:21:45,56,0,2016-05-21 12:21:45
Case28,Homologacion por grupo de cursos,res_9c5d9e01-01fa-4e0a-8ced-11fc267db236,Role 3,2016-05-21 12:51:00,55,1,2016-05-21 12:51:00
Case35,Radicar Solicitud Homologacion,res_d565d5d2-69b0-4a65-a789-76638a458853,Role 1,2016-05-21 13:16:33,55,0,2016-05-21 13:12:41
Case37,Traer informacion estudiante - banner,res_559636aa-3cba-4215-a01a-9f85e2eac9c4,Role 1,2016-05-21 14:21:57,56,0,2016-05-21 14:21:36
Case38,Traer informacion estudiante - banner,res_2b79299b-11f4-4d84-a3b7-a3320de7ac30,Role 1,2016-05-21 15:03:12,57,0,2016-05-21 15:02:51
Case39,Traer informacion estudiante - banner,res_3d3e7485-0bf7-42aa-90f5-31040f0fed9b,Role 1,2016-05-21 16:15:37,58,0,2016-05-21 16:15:16
Case36,Radicar Solicitud Homologacion,res_9fd1880f-f651-4c7e-90a6-c3f8735a7321,Role 1,2016-05-21 17:28:13,58,0,2016-05-21 17:24:53
Case34,Validar solicitud,res_7485cc3f-9a31-4f27-a526-2b772cc40061,Role 2,2016-05-21 18:29:59,58,0,2016-05-21 18:14:47
Case37,Radicar Solicitud Homologacion,res_063ad4b8-0d7a-4747-b1e8-4ce9cdf1e7bc,Role 1,2016-05-21 20:00:31,58,0,2016-05-21 19:57:26
Case38,Radicar Solicitud Homologacion,res_df58e71e-9b27-4979-bd12-30f7c5f7d53b,Role 1,2016-05-21 20:37:21,58,0,2016-05-21 20:34:17
Case40,Traer informacion estudiante - banner,res_0537348d-92cc-4d4b-b17f-0027fa6a5ef9,Role 1,2016-05-21 20:47:05,59,0,2016-05-21 20:46:43
Case41,Traer informacion estudiante - banner,res_3d61cc8e-7fa3-4ca2-afde-ac682c4b9318,Role 1,2016-05-21 21:21:33,60,0,2016-05-21 21:21:11
Case39,Radicar Solicitud Homologacion,res_05d69889-ec5f-464c-ae3e-14e6d4154f2d,Role 1,2016-05-21 21:45:22,60,0,2016-05-21 21:42:20
Case33,Recepcion de documentos,res_3a95e55e-1e85-4709-a3fc-d425ea432975,Role 2,2016-05-21 22:36:05,60,0,2016-05-21 22:35:54
Case35,Cancelar Solicitud,res_6a4664f3-b835-44de-8d84-9cd0504538c0,Role 2,2016-05-21 22:55:51,60,0,2016-05-21 22:55:51
Case42,Traer informacion estudiante - banner,res_5a425724-1a9e-45f0-ad5e-94dd756f29db,Role 1,2016-05-21 23:26:37,61,0,2016-05-21 23:26:15
Case43,Traer informacion estudiante - banner,res_bfe89f0b-39ac-49e4-b007-596d555de0be,Role 1,2016-05-22 00:08:27,62,0,2016-05-22 00:08:03
Case43,Radicar Solicitud Homologacion,res_ab8b9782-a812-42f3-b754-65cfca9a4ea9,Role 1,2016-05-22 01:55:41,62,0,2016-05-22 01:40:45
Case40,Radicar Solicitud Homologacion,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 1,2016-05-22 02:15:23,62,0,2016-05-22 02:09:28
Case36,Validar solicitud,res_c1a6521b-f071-4b90-a538-2d789de9c7b8,Role 2,2016-05-22 02:37:58,62,0,2016-05-22 02:14:37
Case41,Radicar Solicitud Homologacion,res_73fa59b0-2edb-478d-aec0-bb9dfd093633,Role 1,2016-05-22 02:45:32,62,0,2016-05-22 02:39:39
