caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case19,Rework Milling,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 00:09:07,29,0,0.2727272727272727,2012-03-13 21:08:54
Case1,Round Grinding,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 2,2012-03-14 00:29:35,28,0,0.0,2012-03-13 22:42:38
Case11,Milling,res_dfd47c8f-b4f5-4374-ae50-287834461dd5,Role 1,2012-03-14 01:13:20,27,0,0.18181818181818182,2012-03-13 23:52:42
Case15,Turning & Milling Q.C.,res_dfd47c8f-b4f5-4374-ae50-287834461dd5,Role 3,2012-03-14 01:13:53,28,0,0.3333333333333333,2012-03-13 23:36:55
Case16,Milling Q.C.,res_dfd47c8f-b4f5-4374-ae50-287834461dd5,Role 1,2012-03-14 01:24:00,28,0,0.18181818181818182,2012-03-13 23:35:41
Case8,Round  Q.C.,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 02:39:23,28,0,0.2727272727272727,2012-03-14 00:57:40
Case18,Milling,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 1,2012-03-14 04:50:37,28,0,0.2727272727272727,2012-03-14 02:12:56
Case13,Turning & Milling,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 1,2012-03-14 04:59:16,28,1,0.2727272727272727,2012-03-14 02:44:41
Case17,Turning Q.C.,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 1,2012-03-14 05:07:40,28,0,0.18181818181818182,2012-03-14 02:00:15
Case20,Rework Milling,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 1,2012-03-14 05:11:24,28,0,0.18181818181818182,2012-03-14 00:35:10
Case6,Round Grinding,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 2,2012-03-14 05:15:16,28,0,0.0,2012-03-14 02:50:27
Case14,Round Grinding,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 2,2012-03-14 05:24:11,28,1,0.14285714285714285,2012-03-14 03:30:44
Case3,Flat Grinding,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 4,2012-03-14 05:26:40,29,0,0.5,2012-03-14 04:10:29
Case2,Turning Rework,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 1,2012-03-14 05:32:16,28,0,0.45454545454545453,2012-03-14 03:53:18
Case10,Lapping,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 4,2012-03-14 05:35:50,29,0,0.0,2012-03-14 04:04:51
Case4,Milling,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 05:47:03,29,1,0.5454545454545454,2012-03-14 04:28:33
Case19,Milling Q.C.,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 1,2012-03-14 05:53:30,28,0,0.36363636363636365,2012-03-14 03:05:18
Case5,Final Inspection Q.C.,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 3,2012-03-14 06:04:15,29,0,0.3333333333333333,2012-03-14 04:39:20
Case15,Laser Marking,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 4,2012-03-14 06:34:47,29,0,1.0,2012-03-14 05:05:08
Case16,Packing,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 5,2012-03-14 06:45:05,29,0,0.0,2012-03-14 04:43:57
Case1,Lapping,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 4,2012-03-14 07:06:01,29,1,1.0,2012-03-14 05:24:23
Case11,Final Inspection Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-14 07:09:59,30,1,0.6666666666666666,2012-03-14 05:49:28
Case21,Turning & Milling Q.C.,res_d31564a5-f94c-475a-9875-2e6cec003214,Role 3,2012-03-14 08:31:00,29,0,0.0,2012-03-14 03:54:18
Case8,Packing,res_4324bc0a-54c4-4781-85fc-831fc2a31280,Role 5,2012-03-14 08:41:02,30,0,0.0,2012-03-14 06:54:04
Case22,Rework Milling,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 1,2012-03-14 09:53:29,30,0,0.18181818181818182,2012-03-14 05:33:08
Case18,Final Inspection Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-14 11:01:22,32,0,0.0,2012-03-14 08:34:17
Case23,Rework Milling,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 1,2012-03-14 11:04:22,31,1,0.09090909090909091,2012-03-14 06:44:02
Case13,Turning & Milling Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-14 11:21:57,32,0,0.3333333333333333,2012-03-14 09:22:40
Case17,Turning & Milling,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 1,2012-03-14 11:22:34,32,1,0.45454545454545453,2012-03-14 08:51:53
Case24,Rework Milling,res_8fc867ca-00ba-4427-8bd6-2ebdf322bde1,Role 1,2012-03-14 11:54:22,31,2,0.18181818181818182,2012-03-14 07:51:48
Case25,Rework Milling,res_8fc867ca-00ba-4427-8bd6-2ebdf322bde1,Role 1,2012-03-14 11:54:32,32,3,0.2727272727272727,2012-03-14 08:06:54
Case20,Turning,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 1,2012-03-14 12:02:35,32,0,0.36363636363636365,2012-03-14 08:26:09
Case10,Final Inspection Q.C.,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 3,2012-03-14 12:02:36,32,1,0.6666666666666666,2012-03-14 10:32:32
Case2,Lapping,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 4,2012-03-14 12:07:41,32,1,0.5,2012-03-14 10:11:21
Case3,Lapping,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 4,2012-03-14 12:09:25,32,3,1.0,2012-03-14 10:41:05
Case14,Lapping,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 4,2012-03-14 12:16:19,32,0,0.0,2012-03-14 10:10:25
Case4,Final Inspection Q.C.,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 3,2012-03-14 12:20:43,32,2,1.0,2012-03-14 10:58:14
Case19,Packing,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 5,2012-03-14 12:25:40,32,0,0.0,2012-03-14 09:43:31
Case6,Lapping,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 4,2012-03-14 12:25:45,32,2,1.0,2012-03-14 10:31:46
Case5,Packing,res_d0195148-14c6-42c2-b08b-961511d79361,Role 5,2012-03-14 12:41:40,32,1,0.5,2012-03-14 11:00:02
Case15,Lapping,res_da946c5d-b29a-4aeb-8b6d-8ce460198025,Role 4,2012-03-14 13:23:44,31,4,1.0,2012-03-14 11:55:31
Case11,Round Grinding,res_2c090792-b51a-402f-819f-1ae0c5547dc1,Role 2,2012-03-14 14:34:10,29,0,0.0,2012-03-14 13:10:18
Case1,Final Inspection Q.C.,res_8fc867ca-00ba-4427-8bd6-2ebdf322bde1,Role 3,2012-03-14 14:53:24,29,0,0.0,2012-03-14 12:55:58
Case21,Turning & Milling,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 15:12:39,31,1,0.2727272727272727,2012-03-14 11:42:40
Case8,Round  Q.C.,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 15:36:55,29,0,0.18181818181818182,2012-03-14 13:49:57
Case22,Milling Q.C.,res_d31564a5-f94c-475a-9875-2e6cec003214,Role 1,2012-03-14 16:05:15,30,0,0.09090909090909091,2012-03-14 12:32:16
Case23,Turning & Milling Q.C.,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 3,2012-03-14 17:05:47,29,0,0.3333333333333333,2012-03-14 14:01:30
Case24,Milling Q.C.,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 17:30:05,30,1,0.36363636363636365,2012-03-14 14:41:08
Case25,Turning & Milling,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 1,2012-03-14 17:34:18,30,2,0.45454545454545453,2012-03-14 15:01:06
Case26,Rework Milling,res_99cab816-6d0a-498b-8b49-fcb93a9ba156,Role 1,2012-03-14 17:51:20,30,0,0.2727272727272727,2012-03-14 14:04:45
Case17,Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 18:34:47,31,0,0.45454545454545453,2012-03-14 16:42:06
Case13,Turn & Mill. & Screw Assem,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 18:43:50,31,0,0.5454545454545454,2012-03-14 17:04:27
Case20,Turning Q.C.,res_c768202e-0857-4005-ab21-5cb7f5d1cf00,Role 1,2012-03-14 18:59:16,31,0,0.36363636363636365,2012-03-14 16:33:45
Case3,Round Grinding,res_c768202e-0857-4005-ab21-5cb7f5d1cf00,Role 2,2012-03-14 19:12:24,31,0,0.0,2012-03-14 17:35:11
Case27,Change Version,res_c768202e-0857-4005-ab21-5cb7f5d1cf00,Role 1,2012-03-14 19:16:21,31,0,0.36363636363636365,2012-03-14 15:43:26
Case10,Round Grinding,res_4324bc0a-54c4-4781-85fc-831fc2a31280,Role 2,2012-03-14 19:23:17,31,1,0.14285714285714285,2012-03-14 17:45:20
Case2,Laser Marking,res_4324bc0a-54c4-4781-85fc-831fc2a31280,Role 4,2012-03-14 19:32:15,31,0,0.0,2012-03-14 17:30:47
Case19,Final Inspection Q.C.,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 3,2012-03-14 20:01:23,31,0,0.0,2012-03-14 17:53:29
Case6,Final Inspection Q.C.,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 3,2012-03-14 20:12:26,31,1,0.3333333333333333,2012-03-14 18:28:24
Case14,Laser Marking,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 4,2012-03-14 20:12:31,31,1,0.5,2012-03-14 18:20:19
Case21,Turning & Milling Q.C.,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 3,2012-03-14 21:17:27,33,0,0.6666666666666666,2012-03-14 19:22:38
Case15,Turning Rework,res_84ff6ab1-1e50-4c24-ade5-fc3aa786c153,Role 1,2012-03-14 21:44:35,33,0,0.18181818181818182,2012-03-14 20:19:38
Case22,Packing,res_6546910c-caa2-499a-999b-648f1c68ff07,Role 5,2012-03-14 22:14:26,33,0,0.0,2012-03-14 19:40:13
Case28,Rework Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 22:29:25,32,0,0.18181818181818182,2012-03-14 18:46:48
Case24,Packing,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 5,2012-03-14 22:49:37,33,1,0.5,2012-03-14 21:02:38
Case29,Turning & Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 22:54:12,33,1,0.18181818181818182,2012-03-14 19:15:10
Case23,Stress Relief,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 23:12:07,33,0,0.2727272727272727,2012-03-14 21:09:14
Case26,Turning & Milling Q.C.,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 3,2012-03-14 23:18:59,33,1,0.3333333333333333,2012-03-14 20:48:28
Case8,Packing,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 5,2012-03-14 23:28:17,33,2,1.0,2012-03-14 22:03:55
Case25,Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-14 23:36:21,33,0,0.2727272727272727,2012-03-14 21:49:24
Case11,Lapping,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 4,2012-03-14 23:39:00,33,0,0.0,2012-03-14 22:01:26
Case1,Round Grinding,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 2,2012-03-15 00:09:57,33,0,0.0,2012-03-14 22:13:16
Case27,Final Inspection Q.C.,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 3,2012-03-15 00:43:28,33,0,0.3333333333333333,2012-03-14 22:19:31
Case3,Final Inspection Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-15 03:07:51,33,0,0.0,2012-03-15 01:04:05
Case13,Turning & Milling Q.C.,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 3,2012-03-15 03:15:23,33,0,0.6666666666666666,2012-03-15 01:36:17
Case17,Final Inspection Q.C.,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 3,2012-03-15 03:22:23,33,1,0.3333333333333333,2012-03-15 01:31:40
Case20,Turning & Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-15 03:39:30,33,1,0.0,2012-03-15 01:16:01
Case10,Turning & Milling Q.C.,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 3,2012-03-15 03:40:35,34,1,1.0,2012-03-15 01:58:05
Case2,Round Grinding,res_d0195148-14c6-42c2-b08b-961511d79361,Role 2,2012-03-15 04:09:33,34,0,0.0,2012-03-15 01:46:11
Case19,Packing,res_d0195148-14c6-42c2-b08b-961511d79361,Role 5,2012-03-15 04:50:58,35,1,0.5,2012-03-15 02:57:02
Case6,Packing,res_d0195148-14c6-42c2-b08b-961511d79361,Role 5,2012-03-15 04:52:00,35,0,0.0,2012-03-15 02:50:27
Case27,Packing,res_d0195148-14c6-42c2-b08b-961511d79361,Role 5,2012-03-15 04:54:53,35,2,1.0,2012-03-15 03:07:22
Case14,Final Inspection Q.C.,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 3,2012-03-15 05:05:47,35,1,1.0,2012-03-15 03:15:21
Case21,Nitration Q.C.,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 3,2012-03-15 05:08:38,35,0,0.6666666666666666,2012-03-15 03:26:38
Case28,Change Version,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 1,2012-03-15 05:10:16,33,0,0.09090909090909091,2012-03-15 01:36:55
Case22,Fix,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 1,2012-03-15 05:10:50,35,0,0.36363636363636365,2012-03-15 03:01:52
Case26,Stress Relief,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 1,2012-03-15 05:17:44,35,0,0.45454545454545453,2012-03-15 03:05:59
Case24,Round  Q.C.,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 1,2012-03-15 05:32:37,35,0,0.45454545454545453,2012-03-15 03:49:25
Case29,Laser Marking,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 4,2012-03-15 05:36:41,34,0,0.0,2012-03-15 01:54:41
Case30,Rework Milling,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 1,2012-03-15 05:51:55,34,0,0.18181818181818182,2012-03-15 01:41:56
Case31,Turning & Milling,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 1,2012-03-15 06:00:05,35,2,0.2727272727272727,2012-03-15 02:11:07
Case23,Turning & Milling,res_d0195148-14c6-42c2-b08b-961511d79361,Role 1,2012-03-15 06:49:56,35,2,0.5454545454545454,2012-03-15 05:05:25
Case25,Final Inspection Q.C.,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 3,2012-03-15 07:40:21,36,0,0.0,2012-03-15 05:47:51
Case15,Lapping,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 4,2012-03-15 07:42:32,36,0,0.0,2012-03-15 05:51:19
Case8,Fix,res_99cab816-6d0a-498b-8b49-fcb93a9ba156,Role 1,2012-03-15 08:26:55,37,0,0.2727272727272727,2012-03-15 07:02:49
Case27,Final Inspection Q.C.,res_99cab816-6d0a-498b-8b49-fcb93a9ba156,Role 3,2012-03-15 08:53:41,37,1,0.3333333333333333,2012-03-15 07:11:12
Case1,Lapping,res_99cab816-6d0a-498b-8b49-fcb93a9ba156,Role 4,2012-03-15 09:09:43,37,1,0.5,2012-03-15 07:08:17
Case32,Turning & Milling,res_949c8fea-234c-4d21-b0a8-a3bd7a78b744,Role 1,2012-03-15 09:19:56,36,3,0.2727272727272727,2012-03-15 05:43:00
Case11,Turning Rework,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 1,2012-03-15 09:49:36,38,0,0.5454545454545454,2012-03-15 07:59:18
Case28,Final Inspection Q.C.,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 3,2012-03-15 09:52:21,37,2,0.6666666666666666,2012-03-15 07:30:28
Case30,Turning & Milling,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-15 10:01:31,37,3,0.2727272727272727,2012-03-15 06:49:19
Case3,Packing,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 5,2012-03-15 10:15:49,38,0,0.0,2012-03-15 08:00:46
Case31,Milling,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 1,2012-03-15 10:18:06,37,0,0.36363636363636365,2012-03-15 07:07:22
Case33,Rework Milling,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 1,2012-03-15 10:21:05,37,0,0.18181818181818182,2012-03-15 06:21:44
Case26,Turning & Milling,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 1,2012-03-15 10:57:55,38,3,0.5454545454545454,2012-03-15 09:11:51
Case13,Laser Marking,res_6743a289-ae23-4fdb-ae32-4e20a8d734cb,Role 4,2012-03-15 11:18:31,38,0,0.0,2012-03-15 09:22:54
Case34,Turning,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 1,2012-03-15 11:19:34,38,0,0.45454545454545453,2012-03-15 07:51:17
Case29,Round Grinding,res_a924c122-3b74-426c-8024-64850d18dfb6,Role 2,2012-03-15 11:19:57,38,0,0.0,2012-03-15 08:02:06
Case10,Flat Grinding,res_2f279fe4-3704-4a77-ad51-8c93e1fdf5a3,Role 4,2012-03-15 11:27:45,38,0,1.0,2012-03-15 09:50:42
Case22,Packing,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 5,2012-03-15 11:38:58,38,1,0.5,2012-03-15 09:57:10
Case17,Grinding Rework,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 2,2012-03-15 11:48:39,38,0,0.14285714285714285,2012-03-15 09:56:05
Case20,Turning & Milling Q.C.,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 3,2012-03-15 11:55:10,38,0,0.0,2012-03-15 09:56:35
Case2,Laser Marking,res_8bbf98d9-1bab-4d2e-8f3d-cb026c2e82c9,Role 4,2012-03-15 11:57:29,38,1,0.5,2012-03-15 09:42:24
Case24,Packing,res_2e6ed759-4893-4710-a876-0f49b074c1a5,Role 5,2012-03-15 12:19:20,39,1,0.5,2012-03-15 10:42:08
Case30,Turning & Milling Q.C.,res_597bffb2-447c-488c-8bfa-d3b88c5b087b,Role 3,2012-03-15 12:20:38,39,2,0.6666666666666666,2012-03-15 10:01:33
Case6,Round  Q.C.,res_597bffb2-447c-488c-8bfa-d3b88c5b087b,Role 1,2012-03-15 12:28:48,39,0,0.2727272727272727,2012-03-15 10:31:57
Case32,Milling Q.C.,res_597bffb2-447c-488c-8bfa-d3b88c5b087b,Role 1,2012-03-15 12:44:42,38,0,0.45454545454545453,2012-03-15 09:53:26
Case31,Final Inspection Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-15 12:45:40,39,0,1.0,2012-03-15 10:30:23
Case19,Final Inspection Q.C.,res_e709e958-d9a1-4e69-b41f-75531e08d323,Role 3,2012-03-15 12:46:06,39,1,1.0,2012-03-15 11:19:18
Case14,Packing,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 5,2012-03-15 12:54:01,39,2,1.0,2012-03-15 11:20:33
Case27,Packing,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 5,2012-03-15 13:06:24,39,3,1.0,2012-03-15 11:34:50
Case35,Turning & Milling Q.C.,res_d6139ae1-969b-47e9-a06e-528d4bb1afc2,Role 3,2012-03-15 13:21:43,39,1,0.3333333333333333,2012-03-15 09:58:28
Case21,Laser Marking,res_708824a7-94dd-44d9-8aa4-44562d501ec6,Role 4,2012-03-15 13:31:52,39,1,0.5,2012-03-15 11:49:51
