caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case3,Lapping,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 4,2012-03-13 18:41:07,23,1,1.0,2012-03-13 17:24:16
Case1,Flat Grinding,res_be8b1186-8ebe-4e91-9383-535d6771fb75,Role 4,2012-03-13 18:58:17,23,0,0.0,2012-03-13 16:18:17
Case12,Turning & Milling,res_be8b1186-8ebe-4e91-9383-535d6771fb75,Role 1,2012-03-13 19:04:24,23,3,0.45454545454545453,2012-03-13 16:17:35
Case2,Turning Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-13 19:31:49,23,0,0.18181818181818182,2012-03-13 17:36:37
Case7,Packing,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 5,2012-03-13 19:47:08,23,0,0.0,2012-03-13 17:03:13
Case13,Rework Milling,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 1,2012-03-13 20:57:03,24,0,0.2727272727272727,2012-03-13 17:50:02
Case8,Final Inspection Q.C.,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 3,2012-03-13 21:36:11,25,0,0.0,2012-03-13 19:07:54
Case5,Turning Q.C.,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-13 21:39:17,26,0,0.2727272727272727,2012-03-13 20:03:50
Case14,Rework Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-13 21:48:25,25,1,0.2727272727272727,2012-03-13 18:47:17
Case6,Turning Q.C.,res_09963530-f2b8-4c25-b29d-e8594942cece,Role 1,2012-03-13 21:51:10,26,1,0.36363636363636365,2012-03-13 20:25:20
Case9,Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-13 22:34:32,26,0,0.45454545454545453,2012-03-13 20:36:53
Case10,Packing,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 5,2012-03-13 22:52:58,26,0,0.0,2012-03-13 20:28:21
Case15,Rework Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-13 23:00:51,26,2,0.18181818181818182,2012-03-13 19:56:04
Case16,Rework Milling,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 1,2012-03-13 23:41:12,27,2,0.45454545454545453,2012-03-13 21:05:06
Case3,Turning Rework,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 1,2012-03-13 23:51:17,27,0,0.2727272727272727,2012-03-13 22:37:01
Case11,Laser Marking,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 4,2012-03-14 00:02:24,27,0,0.0,2012-03-13 21:49:41
Case12,Milling,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-14 00:12:19,27,1,0.2727272727272727,2012-03-13 22:25:05
Case4,Round Grinding,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 2,2012-03-14 00:12:55,27,0,0.0,2012-03-13 22:51:38
Case1,Lapping,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 4,2012-03-14 00:45:22,27,0,0.5,2012-03-13 23:15:03
Case2,Turning & Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-14 00:51:13,27,2,0.36363636363636365,2012-03-13 23:41:03
Case7,Final Inspection Q.C.,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 3,2012-03-14 00:54:24,27,0,0.0,2012-03-13 23:10:48
Case17,Turning & Milling,res_fbe55f18-7044-4ad4-bfa7-aebdba4a2791,Role 1,2012-03-14 01:45:42,27,1,0.36363636363636365,2012-03-13 23:00:42
Case13,Turning & Milling Q.C.,res_f4be3e96-c8ce-46ff-89a3-6045e5d414f2,Role 3,2012-03-14 02:59:39,27,0,0.3333333333333333,2012-03-14 00:02:09
Case14,Milling Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 03:38:12,28,0,0.2727272727272727,2012-03-14 00:39:58
Case6,Turning & Milling,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 03:39:50,28,3,0.2727272727272727,2012-03-14 02:03:45
Case5,Turning & Milling,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 03:39:55,28,2,0.18181818181818182,2012-03-14 01:52:17
Case8,Grinding Rework,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 2,2012-03-14 04:08:06,28,0,0.0,2012-03-14 01:22:56
Case9,Final Inspection Q.C.,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 3,2012-03-14 04:18:16,28,0,0.3333333333333333,2012-03-14 02:16:40
Case18,Turning & Milling,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 1,2012-03-14 04:36:28,28,3,0.18181818181818182,2012-03-14 00:15:12
Case15,Change Version,res_be8b1186-8ebe-4e91-9383-535d6771fb75,Role 1,2012-03-14 05:03:35,28,0,0.36363636363636365,2012-03-14 02:13:35
Case16,Turning,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 1,2012-03-14 05:15:30,29,0,0.5454545454545454,2012-03-14 02:54:53
Case11,Final Inspection Q.C.,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 3,2012-03-14 05:33:26,30,1,0.6666666666666666,2012-03-14 03:37:00
Case12,Final Inspection Q.C.,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 3,2012-03-14 05:36:09,30,2,1.0,2012-03-14 04:07:31
Case3,Lapping,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 4,2012-03-14 05:46:39,30,0,0.0,2012-03-14 04:12:44
Case4,Packing,res_be8b1186-8ebe-4e91-9383-535d6771fb75,Role 5,2012-03-14 06:21:48,30,0,0.0,2012-03-14 04:44:39
Case19,Rework Milling,res_03e01a74-bb39-43c3-a0ec-eaceb8b492dc,Role 1,2012-03-14 06:42:48,29,0,0.45454545454545453,2012-03-14 02:43:50
Case2,Turning & Milling,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-14 06:49:11,31,3,0.36363636363636365,2012-03-14 05:27:07
Case1,Turning Rework,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-14 07:01:00,31,0,0.36363636363636365,2012-03-14 05:13:53
Case7,Grinding Rework,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 2,2012-03-14 07:17:00,31,0,0.0,2012-03-14 05:15:59
Case20,Turning & Milling Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 3,2012-03-14 07:24:34,30,0,0.3333333333333333,2012-03-14 03:23:52
Case17,Turning & Milling,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 07:35:28,30,1,0.2727272727272727,2012-03-14 04:57:11
Case21,Turning & Milling,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 1,2012-03-14 08:50:41,31,2,0.36363636363636365,2012-03-14 04:57:21
Case13,Turning & Milling,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 1,2012-03-14 08:51:47,32,4,0.5454545454545454,2012-03-14 06:35:26
Case14,Packing,res_731c3513-ccdf-4b61-81c0-80cd146261ed,Role 5,2012-03-14 09:36:15,32,0,0.0,2012-03-14 06:42:56
Case22,Rework Milling,res_731c3513-ccdf-4b61-81c0-80cd146261ed,Role 1,2012-03-14 09:38:09,32,1,0.45454545454545453,2012-03-14 05:53:55
Case5,Turning & Milling Q.C.,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 3,2012-03-14 09:58:11,34,2,0.6666666666666666,2012-03-14 08:20:34
Case6,Laser Marking,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 4,2012-03-14 10:15:09,35,0,0.0,2012-03-14 08:31:07
Case24,Turning & Milling Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 3,2012-03-14 10:24:40,34,2,0.6666666666666666,2012-03-14 07:18:53
Case23,Turning & Milling Q.C.,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 3,2012-03-14 10:33:12,33,1,0.3333333333333333,2012-03-14 06:48:00
Case15,Final Inspection Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 3,2012-03-14 10:41:08,35,0,1.0,2012-03-14 08:43:40
Case9,Round Grinding,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 2,2012-03-14 10:53:03,35,0,0.0,2012-03-14 08:41:05
Case8,Packing,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 5,2012-03-14 11:01:45,35,1,0.5,2012-03-14 08:44:02
Case18,Milling,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 1,2012-03-14 11:19:07,34,0,0.2727272727272727,2012-03-14 07:52:29
Case16,Turning Q.C.,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 1,2012-03-14 11:19:35,35,0,0.2727272727272727,2012-03-14 09:03:49
Case3,Final Inspection Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 3,2012-03-14 12:06:33,36,1,1.0,2012-03-14 10:20:48
Case25,Milling Q.C.,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 1,2012-03-14 12:18:08,35,0,0.36363636363636365,2012-03-14 08:30:00
Case11,Grinding Rework,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 2,2012-03-14 12:26:35,36,0,0.14285714285714285,2012-03-14 10:24:59
Case12,Round Grinding,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 2,2012-03-14 12:27:10,36,1,0.2857142857142857,2012-03-14 10:50:42
Case20,Nitration Q.C.,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 3,2012-03-14 12:52:19,36,0,1.0,2012-03-14 10:26:28
Case19,Change Version,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 1,2012-03-14 12:59:42,35,0,0.2727272727272727,2012-03-14 09:41:51
Case4,Final Inspection Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 3,2012-03-14 13:21:37,36,1,0.6666666666666666,2012-03-14 11:27:12
Case2,Turning & Milling Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 3,2012-03-14 13:22:34,36,0,1.0,2012-03-14 12:00:18
Case26,Change Version,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 1,2012-03-14 13:34:55,36,1,0.36363636363636365,2012-03-14 09:52:24
Case1,Lapping,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 4,2012-03-14 14:01:57,36,0,1.0,2012-03-14 12:10:47
Case27,Turning,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 1,2012-03-14 14:11:11,37,0,0.45454545454545453,2012-03-14 10:34:47
Case17,Laser Marking,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 4,2012-03-14 14:13:47,36,0,0.0,2012-03-14 11:37:50
Case21,Laser Marking,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 4,2012-03-14 14:34:25,36,1,0.5,2012-03-14 11:41:49
Case24,Laser Marking,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 4,2012-03-14 14:51:06,36,2,1.0,2012-03-14 12:54:03
Case7,Packing,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 5,2012-03-14 14:51:42,36,0,0.0,2012-03-14 12:54:47
Case22,Turning,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 1,2012-03-14 15:39:04,36,1,0.2727272727272727,2012-03-14 12:43:24
Case13,Milling,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 1,2012-03-14 15:41:50,37,0,0.36363636363636365,2012-03-14 13:53:04
Case23,Turning & Milling,res_fbe55f18-7044-4ad4-bfa7-aebdba4a2791,Role 1,2012-03-14 15:58:37,36,1,0.2727272727272727,2012-03-14 13:03:36
Case14,Final Inspection Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 3,2012-03-14 16:18:11,37,0,0.0,2012-03-14 13:56:30
Case28,Turning & Milling,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-14 16:45:23,37,2,0.36363636363636365,2012-03-14 13:14:00
Case5,Round Grinding,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 2,2012-03-14 16:57:16,38,0,0.0,2012-03-14 15:11:56
Case29,Turning & Milling,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 1,2012-03-14 17:21:05,38,3,0.45454545454545453,2012-03-14 14:04:01
Case18,Final Inspection Q.C.,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 3,2012-03-14 17:42:20,39,1,0.3333333333333333,2012-03-14 15:23:24
Case6,Round Grinding,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 2,2012-03-14 17:45:42,39,1,0.14285714285714285,2012-03-14 15:51:12
Case9,Final Inspection Q.C.,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 3,2012-03-14 18:00:22,40,2,0.6666666666666666,2012-03-14 16:13:25
Case16,Turning & Milling,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 1,2012-03-14 18:18:14,40,3,0.36363636363636365,2012-03-14 16:23:46
Case25,Packing,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 5,2012-03-14 18:18:35,38,0,0.0,2012-03-14 15:03:07
Case8,Final Inspection Q.C.,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 3,2012-03-14 18:31:06,40,3,1.0,2012-03-14 16:53:22
Case26,Final Inspection Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 3,2012-03-14 18:42:54,40,2,0.6666666666666666,2012-03-14 16:25:14
Case19,Final Inspection Q.C.,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 3,2012-03-14 18:43:14,40,4,1.0,2012-03-14 17:00:01
Case30,Change Version,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 18:45:44,39,0,0.45454545454545453,2012-03-14 15:20:38
Case20,Laser Marking,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 4,2012-03-14 19:07:48,40,0,0.0,2012-03-14 16:49:20
Case3,Packing,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 5,2012-03-14 19:13:28,41,1,0.5,2012-03-14 17:28:34
Case31,Rework Milling,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 1,2012-03-14 19:44:02,40,0,0.2727272727272727,2012-03-14 16:03:59
Case27,Turning Q.C.,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 1,2012-03-14 19:47:09,40,0,0.36363636363636365,2012-03-14 17:04:06
Case24,Final Inspection Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 3,2012-03-14 20:06:18,40,2,0.6666666666666666,2012-03-14 18:36:07
Case11,Final Inspection Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 3,2012-03-14 20:19:00,40,3,1.0,2012-03-14 18:41:10
Case32,Rework Milling,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-14 20:24:01,41,1,0.45454545454545453,2012-03-14 17:07:18
Case21,Lapping,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 4,2012-03-14 20:34:04,41,0,0.5,2012-03-14 18:24:15
Case12,Turning & Milling Q.C.,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 3,2012-03-14 20:37:04,41,0,0.6666666666666666,2012-03-14 19:07:41
Case17,Final Inspection Q.C.,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 3,2012-03-14 21:06:40,41,2,1.0,2012-03-14 19:23:43
Case2,Round Grinding,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 2,2012-03-14 21:19:36,42,0,0.0,2012-03-14 19:46:01
Case4,Packing,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 5,2012-03-14 21:21:21,41,0,0.0,2012-03-14 19:24:06
Case23,Turning & Milling,res_731c3513-ccdf-4b61-81c0-80cd146261ed,Role 1,2012-03-14 21:31:29,41,2,0.36363636363636365,2012-03-14 19:32:02
Case1,Final Inspection Q.C.,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 3,2012-03-14 21:37:14,42,3,1.0,2012-03-14 20:00:00
Case22,Turning Q.C.,res_03e01a74-bb39-43c3-a0ec-eaceb8b492dc,Role 1,2012-03-14 21:45:36,42,1,0.5454545454545454,2012-03-14 19:47:01
Case29,Turning & Milling Q.C.,res_03e01a74-bb39-43c3-a0ec-eaceb8b492dc,Role 3,2012-03-14 21:46:19,42,1,1.0,2012-03-14 19:59:56
Case28,Milling,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 22:08:30,41,0,0.45454545454545453,2012-03-14 19:42:23
Case33,Turning & Milling,res_d8279e83-f30a-46c3-a1cc-dbe53988910f,Role 1,2012-03-14 22:18:50,41,1,0.2727272727272727,2012-03-14 18:48:19
Case34,Turning,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 1,2012-03-14 22:50:28,42,0,0.5454545454545454,2012-03-14 19:43:15
Case7,Fix,res_bdd8ace8-a701-4263-ab96-12145ecd8d5c,Role 1,2012-03-14 23:15:28,40,0,0.5454545454545454,2012-03-14 21:29:21
Case13,Final Inspection Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 3,2012-03-14 23:36:45,40,1,0.3333333333333333,2012-03-14 22:05:19
Case30,Final Inspection Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 3,2012-03-14 23:40:54,40,1,0.6666666666666666,2012-03-14 21:34:30
Case25,Round  Q.C.,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 1,2012-03-14 23:43:56,40,0,0.5454545454545454,2012-03-14 21:41:36
Case35,Rework Milling,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 1,2012-03-14 23:44:14,41,0,0.45454545454545453,2012-03-14 20:30:55
Case14,Round Grinding,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 2,2012-03-14 23:56:34,40,0,0.0,2012-03-14 22:00:27
Case26,Round Grinding,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 2,2012-03-15 00:10:11,40,1,0.14285714285714285,2012-03-14 22:15:23
Case5,Turning & Milling Q.C.,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 3,2012-03-15 00:24:36,40,0,0.6666666666666666,2012-03-14 22:54:02
Case18,Round Grinding,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 2,2012-03-15 00:40:35,40,2,0.2857142857142857,2012-03-14 22:59:28
Case32,Turning & Milling Q.C.,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 3,2012-03-15 00:50:44,41,1,1.0,2012-03-14 23:04:21
Case31,Turning & Milling,res_de56c939-1f6a-46a5-b9db-5de33a28c3ec,Role 1,2012-03-15 00:51:47,40,1,0.36363636363636365,2012-03-14 22:20:50
Case27,Turning & Milling,res_882de341-bc26-4bdc-9d42-185976aee5e7,Role 1,2012-03-15 01:28:57,41,3,0.36363636363636365,2012-03-14 23:34:06
Case9,Grinding Rework,res_1984ab00-792c-4022-bef6-2ced7d7145fa,Role 2,2012-03-15 02:09:19,41,0,0.2857142857142857,2012-03-15 00:06:31
Case36,Turning & Milling,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 1,2012-03-15 02:11:44,41,2,0.36363636363636365,2012-03-14 23:02:08
Case19,Grinding Rework,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 2,2012-03-15 02:18:26,41,1,0.2857142857142857,2012-03-15 00:20:49
Case16,Turning & Milling Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 3,2012-03-15 02:29:28,41,1,0.3333333333333333,2012-03-15 00:36:04
Case6,Lapping,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 4,2012-03-15 02:56:32,41,0,0.0,2012-03-15 00:29:53
Case20,Lapping,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 4,2012-03-15 03:01:20,41,1,0.5,2012-03-15 00:37:23
Case3,Fix,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 1,2012-03-15 03:10:08,41,0,0.18181818181818182,2012-03-15 01:15:14
Case29,Stress Relief,res_1ade1410-6bfc-4020-84d7-863b8b624338,Role 1,2012-03-15 03:30:04,41,0,0.2727272727272727,2012-03-15 01:27:33
Case33,Laser Marking,res_fbfacad7-7beb-4322-908b-0da53fa8a475,Role 4,2012-03-15 03:38:48,41,0,1.0,2012-03-15 01:02:12
Case21,Final Inspection Q.C.,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 3,2012-03-15 04:21:23,42,1,0.6666666666666666,2012-03-15 02:17:18
Case28,Final Inspection Q.C.,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 3,2012-03-15 04:32:54,42,0,0.3333333333333333,2012-03-15 02:11:37
Case34,Turning Q.C.,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 1,2012-03-15 04:44:48,41,0,0.2727272727272727,2012-03-15 01:43:26
Case23,Turning,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 1,2012-03-15 04:47:33,42,1,0.45454545454545453,2012-03-15 02:53:16
Case32,Stress Relief,res_976c89b2-da43-49a7-9e1b-f8be567b87e1,Role 1,2012-03-15 04:49:13,42,1,0.5454545454545454,2012-03-15 02:55:52
Case31,Milling Q.C.,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 1,2012-03-15 05:12:32,42,0,0.6363636363636364,2012-03-15 03:01:13
Case17,Packing,res_cba7c31e-855b-4d39-a360-1d033191e82c,Role 5,2012-03-15 05:17:01,42,1,0.5,2012-03-15 03:32:02
Case36,Turning & Milling Q.C.,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 3,2012-03-15 05:31:25,42,0,0.6666666666666666,2012-03-15 03:04:21
Case22,Turning & Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-15 05:31:34,42,1,0.5454545454545454,2012-03-15 03:34:09
Case35,Turning,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-15 05:37:08,42,0,0.36363636363636365,2012-03-15 02:40:01
Case37,Rework Milling,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 1,2012-03-15 05:41:55,42,0,0.36363636363636365,2012-03-15 01:50:04
Case30,Packing,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 5,2012-03-15 05:42:17,42,0,0.0,2012-03-15 03:19:48
Case12,Turn & Mill. & Screw Assem,res_629adab0-80ce-4a93-a65b-d9a1bb6c1d82,Role 1,2012-03-15 05:57:01,42,0,0.6363636363636364,2012-03-15 04:13:33
Case26,Laser Marking,res_4d6443af-d872-44dd-9a2c-d42694f0e90b,Role 4,2012-03-15 06:24:12,42,0,0.0,2012-03-15 04:11:13
Case1,Round Grinding,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 2,2012-03-15 06:29:35,42,0,0.0,2012-03-15 04:36:54
Case25,Packing,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 5,2012-03-15 06:34:58,42,2,1.0,2012-03-15 04:51:58
Case2,Packing,res_c151b9db-1bd1-4514-89fe-562553dcd611,Role 5,2012-03-15 06:35:14,42,3,1.0,2012-03-15 04:56:27
Case27,Milling,res_1ade1410-6bfc-4020-84d7-863b8b624338,Role 1,2012-03-15 07:52:17,43,0,0.18181818181818182,2012-03-15 05:55:22
Case18,Turning & Milling Q.C.,res_1ade1410-6bfc-4020-84d7-863b8b624338,Role 3,2012-03-15 07:58:13,43,0,0.3333333333333333,2012-03-15 06:15:52
Case5,Turn & Mill. & Screw Assem,res_03e01a74-bb39-43c3-a0ec-eaceb8b492dc,Role 1,2012-03-15 07:58:34,43,0,0.18181818181818182,2012-03-15 06:15:26
Case36,Flat Grinding,res_be8b1186-8ebe-4e91-9383-535d6771fb75,Role 4,2012-03-15 08:18:14,43,0,0.5,2012-03-15 05:53:16
Case14,Final Inspection Q.C.,res_66f3aee2-3f49-462c-9170-863ae5cd942d,Role 3,2012-03-15 08:34:04,44,1,0.6666666666666666,2012-03-15 06:51:18
Case32,Turning & Milling,res_defa49b3-cb9c-4ee8-a271-447dc7ee84d1,Role 1,2012-03-15 08:38:22,44,3,0.45454545454545453,2012-03-15 06:46:58
Case13,Grinding Rework,res_1ade1410-6bfc-4020-84d7-863b8b624338,Role 2,2012-03-15 08:48:02,44,0,0.0,2012-03-15 07:03:23
