caseid,task,start_timestamp,end_timestamp,resource
19,Cancelar Solicitud,2016-05-27 16:01:34.084,2016-05-27 16:01:34.084,SYSTEM
19,End,2016-05-27 16:01:34.084,2016-05-27 16:01:34.084,SYSTEM
21,Start,2016-05-27 20:41:17.701,2016-05-27 20:41:17.701,SYSTEM
21,Traer informacion estudiante - banner,2016-05-27 20:41:17.701,2016-05-27 21:00:00.0,Role 1
21,Radicar Solicitud Homologacion,2016-05-27 21:00:00.0,2016-05-27 21:01:26.918,Role 1
21,Cancelar Solicitud,2016-05-27 21:01:26.918,2016-05-27 21:01:26.918,SYSTEM
21,End,2016-05-27 21:01:26.918,2016-05-27 21:01:26.918,SYSTEM
22,Start,2016-05-27 21:41:35.707,2016-05-27 21:41:35.707,SYSTEM
22,Traer informacion estudiante - banner,2016-05-27 21:41:35.707,2016-05-27 21:41:35.707,Role 1
22,Radicar Solicitud Homologacion,2016-05-27 21:41:35.707,2016-05-27 21:43:59.945,Role 1
22,Cancelar Solicitud,2016-05-27 21:43:59.945,2016-05-27 21:43:59.945,SYSTEM
22,End,2016-05-27 21:43:59.945,2016-05-27 21:43:59.945,SYSTEM
23,Start,2016-05-28 17:15:22.911,2016-05-28 17:15:22.911,SYSTEM
23,Traer informacion estudiante - banner,2016-05-28 17:15:22.911,2016-05-28 17:15:22.911,Role 1
24,Start,2016-05-28 19:24:35.166,2016-05-28 19:24:35.166,SYSTEM
25,Start,2016-05-29 16:22:15.266,2016-05-29 16:22:15.266,SYSTEM
26,Start,2016-05-30 20:51:10.949,2016-05-30 20:51:10.949,SYSTEM
27,Start,2016-05-31 14:03:50.262,2016-05-31 14:03:50.262,SYSTEM
24,Traer informacion estudiante - banner,2016-05-28 19:24:35.166,2016-05-31 18:00:00.0,Role 1
25,Traer informacion estudiante - banner,2016-05-29 16:22:15.266,2016-05-31 18:00:00.0,Role 1
26,Traer informacion estudiante - banner,2016-05-30 20:51:10.949,2016-05-31 18:00:00.0,Role 1
27,Traer informacion estudiante - banner,2016-05-31 14:03:50.262,2016-05-31 18:00:00.0,Role 1
25,Radicar Solicitud Homologacion,2016-05-31 18:00:00.0,2016-05-31 18:00:53.557,Role 1
25,Cancelar Solicitud,2016-05-31 18:00:53.557,2016-05-31 18:00:53.557,SYSTEM
25,End,2016-05-31 18:00:53.557,2016-05-31 18:00:53.557,SYSTEM
24,Radicar Solicitud Homologacion,2016-05-31 18:00:00.0,2016-05-31 18:01:17.029,Role 1
24,Cancelar Solicitud,2016-05-31 18:01:17.029,2016-05-31 18:01:17.029,SYSTEM
24,End,2016-05-31 18:01:17.029,2016-05-31 18:01:17.029,SYSTEM
23,Radicar Solicitud Homologacion,2016-05-28 17:15:22.911,2016-05-31 18:02:29.75,Role 1
23,Cancelar Solicitud,2016-05-31 18:02:29.75,2016-05-31 18:02:29.75,SYSTEM
23,End,2016-05-31 18:02:29.75,2016-05-31 18:02:29.75,SYSTEM
26,Radicar Solicitud Homologacion,2016-05-31 18:00:00.0,2016-05-31 18:03:58.842,Role 1
26,Cancelar Solicitud,2016-05-31 18:03:58.842,2016-05-31 18:03:58.842,SYSTEM
26,End,2016-05-31 18:03:58.842,2016-05-31 18:03:58.842,SYSTEM
27,Radicar Solicitud Homologacion,2016-05-31 18:00:00.0,2016-05-31 18:04:20.571,Role 1
27,Cancelar Solicitud,2016-05-31 18:04:20.571,2016-05-31 18:04:20.571,SYSTEM
27,End,2016-05-31 18:04:20.571,2016-05-31 18:04:20.571,SYSTEM
28,Start,2016-06-01 12:44:58.982,2016-06-01 12:44:58.982,SYSTEM
29,Start,2016-06-01 19:01:47.938,2016-06-01 19:01:47.938,SYSTEM
28,Traer informacion estudiante - banner,2016-06-01 12:44:58.982,2016-06-01 20:00:00.0,Role 1
29,Traer informacion estudiante - banner,2016-06-01 19:01:47.938,2016-06-01 20:00:00.0,Role 1
28,Radicar Solicitud Homologacion,2016-06-01 20:00:00.0,2016-06-01 20:01:26.484,Role 1
28,Cancelar Solicitud,2016-06-01 20:01:26.484,2016-06-01 20:01:26.484,SYSTEM
28,End,2016-06-01 20:01:26.484,2016-06-01 20:01:26.484,SYSTEM
29,Radicar Solicitud Homologacion,2016-06-01 20:00:00.0,2016-06-01 20:02:05.529,Role 1
29,Cancelar Solicitud,2016-06-01 20:02:05.529,2016-06-01 20:02:05.529,SYSTEM
29,End,2016-06-01 20:02:05.529,2016-06-01 20:02:05.529,SYSTEM
30,Start,2016-06-01 20:02:59.026,2016-06-01 20:02:59.026,SYSTEM
30,Traer informacion estudiante - banner,2016-06-01 20:02:59.026,2016-06-01 20:02:59.026,Role 1
30,Radicar Solicitud Homologacion,2016-06-01 20:02:59.026,2016-06-01 20:03:42.188,Role 1
30,Cancelar Solicitud,2016-06-01 20:03:42.188,2016-06-01 20:03:42.188,SYSTEM
30,End,2016-06-01 20:03:42.188,2016-06-01 20:03:42.188,SYSTEM
31,Start,2016-06-01 23:12:36.006,2016-06-01 23:12:36.006,SYSTEM
31,Traer informacion estudiante - banner,2016-06-01 23:12:36.006,2016-06-01 23:12:36.006,Role 1
31,Radicar Solicitud Homologacion,2016-06-01 23:12:36.006,2016-06-01 23:12:46.451,Role 1
31,Cancelar Solicitud,2016-06-01 23:12:46.451,2016-06-01 23:12:46.451,SYSTEM
31,End,2016-06-01 23:12:46.451,2016-06-01 23:12:46.451,SYSTEM
32,Start,2016-06-02 14:39:31.647,2016-06-02 14:39:31.647,SYSTEM
32,Traer informacion estudiante - banner,2016-06-02 14:39:31.647,2016-06-02 14:39:31.647,Role 1
32,Radicar Solicitud Homologacion,2016-06-02 14:39:31.647,2016-06-02 16:00:18.958,Role 1
32,Cancelar Solicitud,2016-06-02 16:00:18.958,2016-06-02 16:00:18.958,SYSTEM
32,End,2016-06-02 16:00:18.958,2016-06-02 16:00:18.958,SYSTEM
33,Start,2016-06-02 23:15:43.286,2016-06-02 23:15:43.286,SYSTEM
33,Traer informacion estudiante - banner,2016-06-02 23:15:43.286,2016-06-03 00:00:00.0,Role 1
33,Radicar Solicitud Homologacion,2016-06-03 00:00:00.0,2016-06-03 00:04:38.65,Role 1
33,Cancelar Solicitud,2016-06-03 00:04:38.65,2016-06-03 00:04:38.65,SYSTEM
33,End,2016-06-03 00:04:38.65,2016-06-03 00:04:38.65,SYSTEM
34,Start,2016-06-03 02:18:51.583,2016-06-03 02:18:51.583,SYSTEM
35,Start,2016-06-03 03:50:55.094,2016-06-03 03:50:55.094,SYSTEM
35,Traer informacion estudiante - banner,2016-06-03 03:50:55.094,2016-06-03 16:00:00.0,Role 1
34,Radicar Solicitud Homologacion,2016-06-03 02:18:51.583,2016-06-03 16:03:33.449,Role 1
34,Cancelar Solicitud,2016-06-03 16:03:33.449,2016-06-03 16:03:33.449,SYSTEM
34,End,2016-06-03 16:03:33.449,2016-06-03 16:03:33.449,SYSTEM
35,Radicar Solicitud Homologacion,2016-06-03 16:00:00.0,2016-06-03 16:04:16.333,Role 1
35,Cancelar Solicitud,2016-06-03 16:04:16.333,2016-06-03 16:04:16.333,SYSTEM
35,End,2016-06-03 16:04:16.333,2016-06-03 16:04:16.333,SYSTEM
36,Start,2016-06-03 16:47:17.416,2016-06-03 16:47:17.416,SYSTEM
36,Traer informacion estudiante - banner,2016-06-03 16:47:17.416,2016-06-03 16:47:17.416,Role 1
36,Radicar Solicitud Homologacion,2016-06-03 16:47:17.416,2016-06-03 16:48:35.403,Role 1
36,Cancelar Solicitud,2016-06-03 16:48:35.403,2016-06-03 16:48:35.403,SYSTEM
36,End,2016-06-03 16:48:35.403,2016-06-03 16:48:35.403,SYSTEM
37,Start,2016-06-03 19:42:26.798,2016-06-03 19:42:26.798,SYSTEM
37,Traer informacion estudiante - banner,2016-06-03 19:42:26.798,2016-06-03 21:00:00.0,Role 1
37,Radicar Solicitud Homologacion,2016-06-03 21:00:00.0,2016-06-03 21:03:55.209,Role 1
37,Cancelar Solicitud,2016-06-03 21:03:55.209,2016-06-03 21:03:55.209,SYSTEM
37,End,2016-06-03 21:03:55.209,2016-06-03 21:03:55.209,SYSTEM
38,Start,2016-06-04 21:14:05.046,2016-06-04 21:14:05.046,SYSTEM
38,Traer informacion estudiante - banner,2016-06-04 21:14:05.046,2016-06-04 21:14:05.046,Role 1
39,Start,2016-06-04 22:06:40.392,2016-06-04 22:06:40.392,SYSTEM
40,Start,2016-06-05 23:36:09.847,2016-06-05 23:36:09.847,SYSTEM
41,Start,2016-06-06 17:53:33.283,2016-06-06 17:53:33.283,SYSTEM
42,Start,2016-06-07 04:30:45.489,2016-06-07 04:30:45.489,SYSTEM
43,Start,2016-06-07 04:44:18.548,2016-06-07 04:44:18.548,SYSTEM
39,Traer informacion estudiante - banner,2016-06-04 22:06:40.392,2016-06-07 18:00:00.0,Role 1
40,Traer informacion estudiante - banner,2016-06-05 23:36:09.847,2016-06-07 18:00:00.0,Role 1
41,Traer informacion estudiante - banner,2016-06-06 17:53:33.283,2016-06-07 18:00:00.0,Role 1
42,Traer informacion estudiante - banner,2016-06-07 04:30:45.489,2016-06-07 18:00:00.0,Role 1
43,Traer informacion estudiante - banner,2016-06-07 04:44:18.548,2016-06-07 18:00:00.0,Role 1
38,Radicar Solicitud Homologacion,2016-06-04 21:14:05.046,2016-06-07 18:00:17.208,Role 1
38,Cancelar Solicitud,2016-06-07 18:00:17.208,2016-06-07 18:00:17.208,SYSTEM
38,End,2016-06-07 18:00:17.208,2016-06-07 18:00:17.208,SYSTEM
40,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:00:26.201,Role 1
40,Cancelar Solicitud,2016-06-07 18:00:26.201,2016-06-07 18:00:26.201,SYSTEM
40,End,2016-06-07 18:00:26.201,2016-06-07 18:00:26.201,SYSTEM
41,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:00:42.246,Role 1
41,Cancelar Solicitud,2016-06-07 18:00:42.246,2016-06-07 18:00:42.246,SYSTEM
41,End,2016-06-07 18:00:42.246,2016-06-07 18:00:42.246,SYSTEM
43,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:03:34.247,Role 1
43,Cancelar Solicitud,2016-06-07 18:03:34.247,2016-06-07 18:03:34.247,SYSTEM
43,End,2016-06-07 18:03:34.247,2016-06-07 18:03:34.247,SYSTEM
39,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:05:36.356,Role 1
39,Cancelar Solicitud,2016-06-07 18:05:36.356,2016-06-07 18:05:36.356,SYSTEM
39,End,2016-06-07 18:05:36.356,2016-06-07 18:05:36.356,SYSTEM
42,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:10:49.899,Role 1
42,Cancelar Solicitud,2016-06-07 18:10:49.899,2016-06-07 18:10:49.899,SYSTEM
42,End,2016-06-07 18:10:49.899,2016-06-07 18:10:49.899,SYSTEM
44,Start,2016-06-08 20:25:34.566,2016-06-08 20:25:34.566,SYSTEM
44,Traer informacion estudiante - banner,2016-06-08 20:25:34.566,2016-06-08 20:25:34.566,Role 1
44,Radicar Solicitud Homologacion,2016-06-08 20:25:34.566,2016-06-08 20:26:15.534,Role 1
44,Cancelar Solicitud,2016-06-08 20:26:15.534,2016-06-08 20:26:15.534,SYSTEM
44,End,2016-06-08 20:26:15.534,2016-06-08 20:26:15.534,SYSTEM
45,Start,2016-06-09 13:50:57.94,2016-06-09 13:50:57.94,SYSTEM
45,Traer informacion estudiante - banner,2016-06-09 13:50:57.94,2016-06-09 13:50:57.94,Role 1
46,Start,2016-06-09 14:43:48.401,2016-06-09 14:43:48.401,SYSTEM
46,Traer informacion estudiante - banner,2016-06-09 14:43:48.401,2016-06-09 16:00:00.0,Role 1
45,Radicar Solicitud Homologacion,2016-06-09 13:50:57.94,2016-06-09 16:03:58.315,Role 1
46,Radicar Solicitud Homologacion,2016-06-09 16:00:00.0,2016-06-09 16:06:44.356,Role 1
46,Cancelar Solicitud,2016-06-09 16:06:44.356,2016-06-09 16:06:44.356,SYSTEM
46,End,2016-06-09 16:06:44.356,2016-06-09 16:06:44.356,SYSTEM
45,Validar solicitud,2016-06-09 16:03:58.315,2016-06-09 16:24:24.66,Role 3
45,Recepcion de documentos,2016-06-09 16:24:24.66,2016-06-09 19:43:32.66,Role 3
45,Homologacion por grupo de cursos,2016-06-09 19:43:32.66,2016-06-09 19:45:13.754,Role 2
45,Cancelar curso,2016-06-09 19:45:13.754,2016-06-09 19:45:15.248,Role 3
45,End,2016-06-09 19:45:15.248,2016-06-09 19:45:15.248,SYSTEM
47,Start,2016-06-10 15:25:58.325,2016-06-10 15:25:58.325,SYSTEM
47,Traer informacion estudiante - banner,2016-06-10 15:25:58.325,2016-06-10 15:25:58.325,Role 1
47,Radicar Solicitud Homologacion,2016-06-10 15:25:58.325,2016-06-10 16:01:20.559,Role 1
47,Cancelar Solicitud,2016-06-10 16:01:20.559,2016-06-10 16:01:20.559,SYSTEM
47,End,2016-06-10 16:01:20.559,2016-06-10 16:01:20.559,SYSTEM
48,Start,2016-06-10 19:26:11.105,2016-06-10 19:26:11.105,SYSTEM
48,Traer informacion estudiante - banner,2016-06-10 19:26:11.105,2016-06-10 21:00:00.0,Role 1
48,Radicar Solicitud Homologacion,2016-06-10 21:00:00.0,2016-06-10 21:00:51.406,Role 1
48,Cancelar Solicitud,2016-06-10 21:00:51.406,2016-06-10 21:00:51.406,SYSTEM
48,End,2016-06-10 21:00:51.406,2016-06-10 21:00:51.406,SYSTEM
49,Start,2016-06-10 22:12:57.358,2016-06-10 22:12:57.358,SYSTEM
50,Start,2016-06-10 22:32:29.18,2016-06-10 22:32:29.18,SYSTEM
49,Traer informacion estudiante - banner,2016-06-10 22:12:57.358,2016-06-11 00:00:00.0,Role 1
50,Traer informacion estudiante - banner,2016-06-10 22:32:29.18,2016-06-11 00:00:00.0,Role 1
50,Radicar Solicitud Homologacion,2016-06-11 00:00:00.0,2016-06-11 00:01:04.607,Role 1
50,Cancelar Solicitud,2016-06-11 00:01:04.607,2016-06-11 00:01:04.607,SYSTEM
50,End,2016-06-11 00:01:04.607,2016-06-11 00:01:04.607,SYSTEM
49,Radicar Solicitud Homologacion,2016-06-11 00:00:00.0,2016-06-11 00:06:33.503,Role 1
49,Cancelar Solicitud,2016-06-11 00:06:33.503,2016-06-11 00:06:33.503,SYSTEM
49,End,2016-06-11 00:06:33.503,2016-06-11 00:06:33.503,SYSTEM
51,Start,2016-06-11 14:05:00.259,2016-06-11 14:05:00.259,SYSTEM
52,Start,2016-06-13 15:12:16.215,2016-06-13 15:12:16.215,SYSTEM
53,Start,2016-06-13 22:05:27.91,2016-06-13 22:05:27.91,SYSTEM
54,Start,2016-06-14 04:09:08.743,2016-06-14 04:09:08.743,SYSTEM
55,Start,2016-06-14 13:28:41.844,2016-06-14 13:28:41.844,SYSTEM
51,Traer informacion estudiante - banner,2016-06-11 14:05:00.259,2016-06-14 18:00:00.0,Role 1
52,Traer informacion estudiante - banner,2016-06-13 15:12:16.215,2016-06-14 18:00:00.0,Role 1
53,Traer informacion estudiante - banner,2016-06-13 22:05:27.91,2016-06-14 18:00:00.0,Role 1
54,Traer informacion estudiante - banner,2016-06-14 04:09:08.743,2016-06-14 18:00:00.0,Role 1
55,Traer informacion estudiante - banner,2016-06-14 13:28:41.844,2016-06-14 18:00:00.0,Role 1
54,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:00:03.216,Role 1
54,Cancelar Solicitud,2016-06-14 18:00:03.216,2016-06-14 18:00:03.216,SYSTEM
54,End,2016-06-14 18:00:03.216,2016-06-14 18:00:03.216,SYSTEM
51,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:00:26.163,Role 1
51,Cancelar Solicitud,2016-06-14 18:00:26.163,2016-06-14 18:00:26.163,SYSTEM
51,End,2016-06-14 18:00:26.163,2016-06-14 18:00:26.163,SYSTEM
52,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:03:29.248,Role 1
52,Cancelar Solicitud,2016-06-14 18:03:29.248,2016-06-14 18:03:29.248,SYSTEM
52,End,2016-06-14 18:03:29.248,2016-06-14 18:03:29.248,SYSTEM
55,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:04:54.288,Role 1
55,Cancelar Solicitud,2016-06-14 18:04:54.288,2016-06-14 18:04:54.288,SYSTEM
55,End,2016-06-14 18:04:54.288,2016-06-14 18:04:54.288,SYSTEM
53,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:06:26.039,Role 1
53,Cancelar Solicitud,2016-06-14 18:06:26.039,2016-06-14 18:06:26.039,SYSTEM
53,End,2016-06-14 18:06:26.039,2016-06-14 18:06:26.039,SYSTEM
56,Start,2016-06-14 19:49:52.632,2016-06-14 19:49:52.632,SYSTEM
56,Traer informacion estudiante - banner,2016-06-14 19:49:52.632,2016-06-14 19:49:52.632,Role 1
56,Radicar Solicitud Homologacion,2016-06-14 19:49:52.632,2016-06-14 19:50:57.919,Role 1
56,Cancelar Solicitud,2016-06-14 19:50:57.919,2016-06-14 19:50:57.919,SYSTEM
56,End,2016-06-14 19:50:57.919,2016-06-14 19:50:57.919,SYSTEM
57,Start,2016-06-14 21:57:13.005,2016-06-14 21:57:13.005,SYSTEM
58,Start,2016-06-14 22:00:15.632,2016-06-14 22:00:15.632,SYSTEM
59,Start,2016-06-15 14:02:35.199,2016-06-15 14:02:35.199,SYSTEM
58,Traer informacion estudiante - banner,2016-06-14 22:00:15.632,2016-06-15 20:00:00.0,Role 1
59,Traer informacion estudiante - banner,2016-06-15 14:02:35.199,2016-06-15 20:00:00.0,Role 1
58,Radicar Solicitud Homologacion,2016-06-15 20:00:00.0,2016-06-15 20:01:05.997,Role 1
58,Cancelar Solicitud,2016-06-15 20:01:05.997,2016-06-15 20:01:05.997,SYSTEM
58,End,2016-06-15 20:01:05.997,2016-06-15 20:01:05.997,SYSTEM
