caseid,task,start_timestamp,end_timestamp,resource
18,Cancelar Solicitud,2016-05-31 18:09:31.237,2016-05-31 18:09:31.237,SYSTEM
18,End,2016-05-31 18:09:31.237,2016-05-31 18:09:31.237,SYSTEM
21,Start,2016-06-01 15:52:41.872,2016-06-01 15:52:41.872,SYSTEM
22,Start,2016-06-01 17:03:51.772,2016-06-01 17:03:51.772,SYSTEM
23,Start,2016-06-01 18:06:40.321,2016-06-01 18:06:40.321,SYSTEM
21,Traer informacion estudiante - banner,2016-06-01 15:52:41.872,2016-06-01 20:00:00.0,Role 1
22,Traer informacion estudiante - banner,2016-06-01 17:03:51.772,2016-06-01 20:00:00.0,Role 1
23,Traer informacion estudiante - banner,2016-06-01 18:06:40.321,2016-06-01 20:00:00.0,Role 1
23,Radicar Solicitud Homologacion,2016-06-01 20:00:00.0,2016-06-01 20:00:05.351,Role 1
23,Cancelar Solicitud,2016-06-01 20:00:05.351,2016-06-01 20:00:05.351,SYSTEM
23,End,2016-06-01 20:00:05.351,2016-06-01 20:00:05.351,SYSTEM
22,Radicar Solicitud Homologacion,2016-06-01 20:00:00.0,2016-06-01 20:00:27.134,Role 1
22,Cancelar Solicitud,2016-06-01 20:00:27.134,2016-06-01 20:00:27.134,SYSTEM
22,End,2016-06-01 20:00:27.134,2016-06-01 20:00:27.134,SYSTEM
21,Radicar Solicitud Homologacion,2016-06-01 20:00:00.0,2016-06-01 20:06:58.766,Role 1
21,Cancelar Solicitud,2016-06-01 20:06:58.766,2016-06-01 20:06:58.766,SYSTEM
21,End,2016-06-01 20:06:58.766,2016-06-01 20:06:58.766,SYSTEM
24,Start,2016-06-02 13:16:09.823,2016-06-02 13:16:09.823,SYSTEM
24,Traer informacion estudiante - banner,2016-06-02 13:16:09.823,2016-06-02 13:16:09.823,Role 1
25,Start,2016-06-02 15:34:32.656,2016-06-02 15:34:32.656,SYSTEM
25,Traer informacion estudiante - banner,2016-06-02 15:34:32.656,2016-06-02 16:00:00.0,Role 1
25,Radicar Solicitud Homologacion,2016-06-02 16:00:00.0,2016-06-02 16:00:54.093,Role 1
25,Cancelar Solicitud,2016-06-02 16:00:54.093,2016-06-02 16:00:54.093,SYSTEM
25,End,2016-06-02 16:00:54.093,2016-06-02 16:00:54.093,SYSTEM
24,Radicar Solicitud Homologacion,2016-06-02 13:16:09.823,2016-06-02 16:06:45.164,Role 1
24,Cancelar Solicitud,2016-06-02 16:06:45.164,2016-06-02 16:06:45.164,SYSTEM
24,End,2016-06-02 16:06:45.164,2016-06-02 16:06:45.164,SYSTEM
26,Start,2016-06-02 21:19:48.518,2016-06-02 21:19:48.518,SYSTEM
26,Traer informacion estudiante - banner,2016-06-02 21:19:48.518,2016-06-02 21:19:48.518,Role 1
26,Radicar Solicitud Homologacion,2016-06-02 21:19:48.518,2016-06-02 21:20:08.007,Role 1
26,Cancelar Solicitud,2016-06-02 21:20:08.007,2016-06-02 21:20:08.007,SYSTEM
26,End,2016-06-02 21:20:08.007,2016-06-02 21:20:08.007,SYSTEM
27,Start,2016-06-03 03:38:50.147,2016-06-03 03:38:50.147,SYSTEM
27,Traer informacion estudiante - banner,2016-06-03 03:38:50.147,2016-06-03 03:38:50.147,Role 1
27,Radicar Solicitud Homologacion,2016-06-03 03:38:50.147,2016-06-03 16:06:50.518,Role 1
27,Cancelar Solicitud,2016-06-03 16:06:50.518,2016-06-03 16:06:50.518,SYSTEM
27,End,2016-06-03 16:06:50.518,2016-06-03 16:06:50.518,SYSTEM
28,Start,2016-06-04 15:10:38.656,2016-06-04 15:10:38.656,SYSTEM
28,Traer informacion estudiante - banner,2016-06-04 15:10:38.656,2016-06-04 15:10:38.656,Role 1
29,Start,2016-06-04 16:56:54.36,2016-06-04 16:56:54.36,SYSTEM
30,Start,2016-06-04 18:46:25.703,2016-06-04 18:46:25.703,SYSTEM
31,Start,2016-06-05 03:28:57.104,2016-06-05 03:28:57.104,SYSTEM
32,Start,2016-06-05 20:58:15.77,2016-06-05 20:58:15.77,SYSTEM
33,Start,2016-06-05 23:20:32.24,2016-06-05 23:20:32.24,SYSTEM
34,Start,2016-06-06 18:29:27.745,2016-06-06 18:29:27.745,SYSTEM
35,Start,2016-06-07 17:24:25.41,2016-06-07 17:24:25.41,SYSTEM
29,Traer informacion estudiante - banner,2016-06-04 16:56:54.36,2016-06-07 18:00:00.0,Role 1
30,Traer informacion estudiante - banner,2016-06-04 18:46:25.703,2016-06-07 18:00:00.0,Role 1
31,Traer informacion estudiante - banner,2016-06-05 03:28:57.104,2016-06-07 18:00:00.0,Role 1
32,Traer informacion estudiante - banner,2016-06-05 20:58:15.77,2016-06-07 18:00:00.0,Role 1
33,Traer informacion estudiante - banner,2016-06-05 23:20:32.24,2016-06-07 18:00:00.0,Role 1
34,Traer informacion estudiante - banner,2016-06-06 18:29:27.745,2016-06-07 18:00:00.0,Role 1
35,Traer informacion estudiante - banner,2016-06-07 17:24:25.41,2016-06-07 18:00:00.0,Role 1
32,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:00:29.923,Role 1
32,Cancelar Solicitud,2016-06-07 18:00:29.923,2016-06-07 18:00:29.923,SYSTEM
32,End,2016-06-07 18:00:29.923,2016-06-07 18:00:29.923,SYSTEM
28,Radicar Solicitud Homologacion,2016-06-04 15:10:38.656,2016-06-07 18:00:58.437,Role 1
28,Cancelar Solicitud,2016-06-07 18:00:58.437,2016-06-07 18:00:58.437,SYSTEM
28,End,2016-06-07 18:00:58.437,2016-06-07 18:00:58.437,SYSTEM
30,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:01:10.197,Role 1
30,Cancelar Solicitud,2016-06-07 18:01:10.197,2016-06-07 18:01:10.197,SYSTEM
30,End,2016-06-07 18:01:10.197,2016-06-07 18:01:10.197,SYSTEM
31,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:01:22.025,Role 1
31,Cancelar Solicitud,2016-06-07 18:01:22.025,2016-06-07 18:01:22.025,SYSTEM
31,End,2016-06-07 18:01:22.025,2016-06-07 18:01:22.025,SYSTEM
34,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:01:35.52,Role 1
34,Cancelar Solicitud,2016-06-07 18:01:35.52,2016-06-07 18:01:35.52,SYSTEM
34,End,2016-06-07 18:01:35.52,2016-06-07 18:01:35.52,SYSTEM
35,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:03:15.424,Role 1
35,Cancelar Solicitud,2016-06-07 18:03:15.424,2016-06-07 18:03:15.424,SYSTEM
35,End,2016-06-07 18:03:15.424,2016-06-07 18:03:15.424,SYSTEM
29,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:03:35.508,Role 1
29,Cancelar Solicitud,2016-06-07 18:03:35.508,2016-06-07 18:03:35.508,SYSTEM
29,End,2016-06-07 18:03:35.508,2016-06-07 18:03:35.508,SYSTEM
33,Radicar Solicitud Homologacion,2016-06-07 18:00:00.0,2016-06-07 18:05:38.772,Role 1
33,Cancelar Solicitud,2016-06-07 18:05:38.772,2016-06-07 18:05:38.772,SYSTEM
33,End,2016-06-07 18:05:38.772,2016-06-07 18:05:38.772,SYSTEM
36,Start,2016-06-07 18:37:17.42,2016-06-07 18:37:17.42,SYSTEM
36,Traer informacion estudiante - banner,2016-06-07 18:37:17.42,2016-06-07 18:37:17.42,Role 1
36,Radicar Solicitud Homologacion,2016-06-07 18:37:17.42,2016-06-07 18:40:49.962,Role 1
36,Cancelar Solicitud,2016-06-07 18:40:49.962,2016-06-07 18:40:49.962,SYSTEM
36,End,2016-06-07 18:40:49.962,2016-06-07 18:40:49.962,SYSTEM
37,Start,2016-06-08 02:58:33.163,2016-06-08 02:58:33.163,SYSTEM
37,Traer informacion estudiante - banner,2016-06-08 02:58:33.163,2016-06-08 20:00:00.0,Role 1
37,Radicar Solicitud Homologacion,2016-06-08 20:00:00.0,2016-06-08 20:02:12.388,Role 1
37,Cancelar Solicitud,2016-06-08 20:02:12.388,2016-06-08 20:02:12.388,SYSTEM
37,End,2016-06-08 20:02:12.388,2016-06-08 20:02:12.388,SYSTEM
38,Start,2016-06-08 23:07:59.392,2016-06-08 23:07:59.392,SYSTEM
38,Traer informacion estudiante - banner,2016-06-08 23:07:59.392,2016-06-08 23:07:59.392,Role 1
38,Radicar Solicitud Homologacion,2016-06-08 23:07:59.392,2016-06-08 23:08:47.614,Role 1
38,Cancelar Solicitud,2016-06-08 23:08:47.614,2016-06-08 23:08:47.614,SYSTEM
38,End,2016-06-08 23:08:47.614,2016-06-08 23:08:47.614,SYSTEM
39,Start,2016-06-09 00:02:41.203,2016-06-09 00:02:41.203,SYSTEM
39,Traer informacion estudiante - banner,2016-06-09 00:02:41.203,2016-06-09 00:02:41.203,Role 1
39,Radicar Solicitud Homologacion,2016-06-09 00:02:41.203,2016-06-09 00:08:03.657,Role 1
39,Cancelar Solicitud,2016-06-09 00:08:03.657,2016-06-09 00:08:03.657,SYSTEM
39,End,2016-06-09 00:08:03.657,2016-06-09 00:08:03.657,SYSTEM
40,Start,2016-06-09 01:04:58.059,2016-06-09 01:04:58.059,SYSTEM
41,Start,2016-06-09 14:38:12.672,2016-06-09 14:38:12.672,SYSTEM
42,Start,2016-06-09 15:14:38.318,2016-06-09 15:14:38.318,SYSTEM
43,Start,2016-06-09 15:22:08.134,2016-06-09 15:22:08.134,SYSTEM
40,Traer informacion estudiante - banner,2016-06-09 01:04:58.059,2016-06-09 16:00:00.0,Role 1
41,Traer informacion estudiante - banner,2016-06-09 14:38:12.672,2016-06-09 16:00:00.0,Role 1
42,Traer informacion estudiante - banner,2016-06-09 15:14:38.318,2016-06-09 16:00:00.0,Role 1
43,Traer informacion estudiante - banner,2016-06-09 15:22:08.134,2016-06-09 16:00:00.0,Role 1
41,Radicar Solicitud Homologacion,2016-06-09 16:00:00.0,2016-06-09 16:00:05.925,Role 1
41,Cancelar Solicitud,2016-06-09 16:00:05.925,2016-06-09 16:00:05.925,SYSTEM
41,End,2016-06-09 16:00:05.925,2016-06-09 16:00:05.925,SYSTEM
40,Radicar Solicitud Homologacion,2016-06-09 16:00:00.0,2016-06-09 16:00:30.743,Role 1
40,Cancelar Solicitud,2016-06-09 16:00:30.743,2016-06-09 16:00:30.743,SYSTEM
40,End,2016-06-09 16:00:30.743,2016-06-09 16:00:30.743,SYSTEM
42,Radicar Solicitud Homologacion,2016-06-09 16:00:00.0,2016-06-09 16:01:23.524,Role 1
42,Cancelar Solicitud,2016-06-09 16:01:23.524,2016-06-09 16:01:23.524,SYSTEM
42,End,2016-06-09 16:01:23.524,2016-06-09 16:01:23.524,SYSTEM
43,Radicar Solicitud Homologacion,2016-06-09 16:00:00.0,2016-06-09 16:13:08.256,Role 1
43,Cancelar Solicitud,2016-06-09 16:13:08.256,2016-06-09 16:13:08.256,SYSTEM
43,End,2016-06-09 16:13:08.256,2016-06-09 16:13:08.256,SYSTEM
44,Start,2016-06-09 23:51:30.928,2016-06-09 23:51:30.928,SYSTEM
44,Traer informacion estudiante - banner,2016-06-09 23:51:30.928,2016-06-10 00:00:00.0,Role 1
44,Radicar Solicitud Homologacion,2016-06-10 00:00:00.0,2016-06-10 00:00:20.876,Role 1
44,Cancelar Solicitud,2016-06-10 00:00:20.876,2016-06-10 00:00:20.876,SYSTEM
44,End,2016-06-10 00:00:20.876,2016-06-10 00:00:20.876,SYSTEM
45,Start,2016-06-10 03:34:51.489,2016-06-10 03:34:51.489,SYSTEM
45,Traer informacion estudiante - banner,2016-06-10 03:34:51.489,2016-06-10 16:00:00.0,Role 1
45,Radicar Solicitud Homologacion,2016-06-10 16:00:00.0,2016-06-10 16:00:58.903,Role 1
45,Cancelar Solicitud,2016-06-10 16:00:58.903,2016-06-10 16:00:58.903,SYSTEM
45,End,2016-06-10 16:00:58.903,2016-06-10 16:00:58.903,SYSTEM
46,Start,2016-06-10 18:41:21.083,2016-06-10 18:41:21.083,SYSTEM
46,Traer informacion estudiante - banner,2016-06-10 18:41:21.083,2016-06-10 21:00:00.0,Role 1
46,Radicar Solicitud Homologacion,2016-06-10 21:00:00.0,2016-06-10 21:01:24.583,Role 1
46,Cancelar Solicitud,2016-06-10 21:01:24.583,2016-06-10 21:01:24.583,SYSTEM
46,End,2016-06-10 21:01:24.583,2016-06-10 21:01:24.583,SYSTEM
47,Start,2016-06-11 14:05:11.832,2016-06-11 14:05:11.832,SYSTEM
47,Traer informacion estudiante - banner,2016-06-11 14:05:11.832,2016-06-11 14:05:11.832,Role 1
48,Start,2016-06-11 18:47:39.323,2016-06-11 18:47:39.323,SYSTEM
49,Start,2016-06-11 21:35:49.273,2016-06-11 21:35:49.273,SYSTEM
50,Start,2016-06-12 16:39:27.505,2016-06-12 16:39:27.505,SYSTEM
51,Start,2016-06-12 17:36:13.98,2016-06-12 17:36:13.98,SYSTEM
52,Start,2016-06-12 17:46:10.325,2016-06-12 17:46:10.325,SYSTEM
53,Start,2016-06-13 15:09:35.719,2016-06-13 15:09:35.719,SYSTEM
54,Start,2016-06-14 15:40:58.287,2016-06-14 15:40:58.287,SYSTEM
48,Traer informacion estudiante - banner,2016-06-11 18:47:39.323,2016-06-14 18:00:00.0,Role 1
49,Traer informacion estudiante - banner,2016-06-11 21:35:49.273,2016-06-14 18:00:00.0,Role 1
50,Traer informacion estudiante - banner,2016-06-12 16:39:27.505,2016-06-14 18:00:00.0,Role 1
51,Traer informacion estudiante - banner,2016-06-12 17:36:13.98,2016-06-14 18:00:00.0,Role 1
52,Traer informacion estudiante - banner,2016-06-12 17:46:10.325,2016-06-14 18:00:00.0,Role 1
54,Traer informacion estudiante - banner,2016-06-14 15:40:58.287,2016-06-14 18:00:00.0,Role 1
48,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:00:15.356,Role 1
48,Cancelar Solicitud,2016-06-14 18:00:15.356,2016-06-14 18:00:15.356,SYSTEM
48,End,2016-06-14 18:00:15.356,2016-06-14 18:00:15.356,SYSTEM
51,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:00:24.682,Role 1
51,Cancelar Solicitud,2016-06-14 18:00:24.682,2016-06-14 18:00:24.682,SYSTEM
51,End,2016-06-14 18:00:24.682,2016-06-14 18:00:24.682,SYSTEM
53,Radicar Solicitud Homologacion,2016-06-13 15:09:35.719,2016-06-14 18:00:38.912,Role 1
53,Cancelar Solicitud,2016-06-14 18:00:38.912,2016-06-14 18:00:38.912,SYSTEM
53,End,2016-06-14 18:00:38.912,2016-06-14 18:00:38.912,SYSTEM
49,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:00:40.7,Role 1
49,Cancelar Solicitud,2016-06-14 18:00:40.7,2016-06-14 18:00:40.7,SYSTEM
49,End,2016-06-14 18:00:40.7,2016-06-14 18:00:40.7,SYSTEM
52,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:03:29.913,Role 1
52,Cancelar Solicitud,2016-06-14 18:03:29.913,2016-06-14 18:03:29.913,SYSTEM
52,End,2016-06-14 18:03:29.913,2016-06-14 18:03:29.913,SYSTEM
54,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:05:05.354,Role 1
54,Cancelar Solicitud,2016-06-14 18:05:05.354,2016-06-14 18:05:05.354,SYSTEM
54,End,2016-06-14 18:05:05.354,2016-06-14 18:05:05.354,SYSTEM
47,Radicar Solicitud Homologacion,2016-06-11 14:05:11.832,2016-06-14 18:06:53.259,Role 1
47,Cancelar Solicitud,2016-06-14 18:06:53.259,2016-06-14 18:06:53.259,SYSTEM
47,End,2016-06-14 18:06:53.259,2016-06-14 18:06:53.259,SYSTEM
50,Radicar Solicitud Homologacion,2016-06-14 18:00:00.0,2016-06-14 18:07:05.369,Role 1
50,Cancelar Solicitud,2016-06-14 18:07:05.369,2016-06-14 18:07:05.369,SYSTEM
50,End,2016-06-14 18:07:05.369,2016-06-14 18:07:05.369,SYSTEM
55,Start,2016-06-14 19:45:52.825,2016-06-14 19:45:52.825,SYSTEM
55,Traer informacion estudiante - banner,2016-06-14 19:45:52.825,2016-06-14 19:45:52.825,Role 1
55,Radicar Solicitud Homologacion,2016-06-14 19:45:52.825,2016-06-14 19:50:21.159,Role 1
55,Cancelar Solicitud,2016-06-14 19:50:21.159,2016-06-14 19:50:21.159,SYSTEM
55,End,2016-06-14 19:50:21.159,2016-06-14 19:50:21.159,SYSTEM
56,Start,2016-06-14 22:09:34.458,2016-06-14 22:09:34.458,SYSTEM
57,Start,2016-06-15 00:16:32.696,2016-06-15 00:16:32.696,SYSTEM
58,Start,2016-06-15 01:10:09.679,2016-06-15 01:10:09.679,SYSTEM
56,Traer informacion estudiante - banner,2016-06-14 22:09:34.458,2016-06-15 20:00:00.0,Role 1
57,Traer informacion estudiante - banner,2016-06-15 00:16:32.696,2016-06-15 20:00:00.0,Role 1
58,Traer informacion estudiante - banner,2016-06-15 01:10:09.679,2016-06-15 20:00:00.0,Role 1
57,Radicar Solicitud Homologacion,2016-06-15 20:00:00.0,2016-06-15 20:00:21.463,Role 1
57,Cancelar Solicitud,2016-06-15 20:00:21.463,2016-06-15 20:00:21.463,SYSTEM
57,End,2016-06-15 20:00:21.463,2016-06-15 20:00:21.463,SYSTEM
56,Radicar Solicitud Homologacion,2016-06-15 20:00:00.0,2016-06-15 20:00:46.855,Role 1
56,Cancelar Solicitud,2016-06-15 20:00:46.855,2016-06-15 20:00:46.855,SYSTEM
56,End,2016-06-15 20:00:46.855,2016-06-15 20:00:46.855,SYSTEM
58,Radicar Solicitud Homologacion,2016-06-15 20:00:00.0,2016-06-15 20:01:01.176,Role 1
58,Cancelar Solicitud,2016-06-15 20:01:01.176,2016-06-15 20:01:01.176,SYSTEM
58,End,2016-06-15 20:01:01.176,2016-06-15 20:01:01.176,SYSTEM
59,Start,2016-06-15 22:41:05.209,2016-06-15 22:41:05.209,SYSTEM
