caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case56,W_Complete application,res_4838b1a2-1300-42eb-9ff5-47890e6a2834,Role 1,2016-10-24 15:11:42,1072,1,2016-10-24 15:09:32
Case57,W_Complete application,res_4838b1a2-1300-42eb-9ff5-47890e6a2834,Role 1,2016-10-24 15:13:52,1073,2,2016-10-24 15:11:41
Case54,W_Complete application,res_2eb4fbfa-267e-4e33-a14b-a4bcbc67140a,Role 1,2016-10-24 15:18:09,1073,1,2016-10-24 15:17:27
Case63,W_Call after offers,res_bd2c4241-81e8-41cc-8220-f81d966ea87a,Role 1,2016-10-24 15:35:49,1074,1,2016-10-24 15:33:41
Case63,W_Shortened completion,res_231d6a51-4490-4a7d-962d-55236329cb9e,Role 1,2016-10-24 15:36:51,1074,0,2016-10-24 15:35:54
Case59,W_Call after offers,res_231d6a51-4490-4a7d-962d-55236329cb9e,Role 1,2016-10-24 15:38:18,1075,1,2016-10-24 15:36:10
Case64,W_Handle leads,res_212ce468-6679-4bf3-ba59-a4b258f26abb,Role 1,2016-10-24 15:43:07,1075,0,2016-10-24 15:42:59
Case58,W_Complete application,res_5d17688b-5e10-4f92-abe9-67df5e583713,Role 1,2016-10-24 15:49:53,1076,1,2016-10-24 15:47:44
Case56,W_Call after offers,res_9b542466-129f-45ac-9484-00b547226cfa,Role 1,2016-10-24 15:52:13,1076,1,2016-10-24 15:51:32
Case60,W_Complete application,res_9b542466-129f-45ac-9484-00b547226cfa,Role 1,2016-10-24 15:53:49,1077,1,2016-10-24 15:51:40
Case57,W_Call after offers,res_3ae10b8c-bcb2-4615-bb9f-8195e8a5c268,Role 1,2016-10-24 15:56:40,1077,1,2016-10-24 15:56:01
Case62,W_Complete application,res_1c694aa3-7bc6-43d3-adab-b058590cbdb2,Role 1,2016-10-24 15:59:10,1078,1,2016-10-24 15:57:01
Case64,W_Complete application,res_334b06e6-75f0-434e-8ec7-4124bd213355,Role 1,2016-10-24 16:06:05,1078,1,2016-10-24 16:03:48
Case61,W_Handle leads,res_7cd6e05b-df3f-4042-bb3c-a6e00a44e627,Role 1,2016-10-24 16:07:49,1079,0,2016-10-24 16:07:41
Case58,W_Complete application,res_c524bd79-d210-42b7-a6d6-f6d4eb61ba39,Role 1,2016-10-24 16:11:15,1079,1,2016-10-24 16:10:33
Case62,W_Complete application,res_fb1d6fb4-be11-4b62-b83a-560a51083b1f,Role 1,2016-10-24 16:20:30,1079,1,2016-10-24 16:19:48
Case67,W_Handle leads,res_79ceb58d-dd99-498c-8308-abc90684f95d,Role 1,2016-10-24 16:25:31,1080,0,2016-10-24 16:25:23
Case61,W_Complete application,res_4838b1a2-1300-42eb-9ff5-47890e6a2834,Role 1,2016-10-24 16:30:44,1080,1,2016-10-24 16:28:27
Case60,W_Call after offers,res_550e608d-77b1-4757-82b7-49e7e01fa7ad,Role 1,2016-10-24 16:36:31,1080,1,2016-10-24 16:35:51
Case65,W_Complete application,res_6d1ba32f-6d5b-47e4-8745-a0c92fbff32f,Role 1,2016-10-24 16:41:42,1081,1,2016-10-24 16:39:33
Case69,W_Complete application,res_6d1ba32f-6d5b-47e4-8745-a0c92fbff32f,Role 1,2016-10-24 16:42:40,1082,2,2016-10-24 16:40:30
Case66,W_Complete application,res_6d1ba32f-6d5b-47e4-8745-a0c92fbff32f,Role 1,2016-10-24 16:43:22,1083,3,2016-10-24 16:41:11
Case66,W_Handle leads,res_47608117-c8d8-46b3-8558-c5b564258ec2,Role 1,2016-10-24 16:43:43,1083,0,2016-10-24 16:43:27
Case66,W_Complete application,res_0cbee350-3e47-44e9-b3fc-56ae7685d027,Role 1,2016-10-24 16:46:21,1083,1,2016-10-24 16:43:48
Case67,W_Complete application,res_0cbee350-3e47-44e9-b3fc-56ae7685d027,Role 1,2016-10-24 16:48:28,1083,2,2016-10-24 16:46:08
Case68,W_Complete application,res_cf36b763-e08c-4b42-bb29-23ebed7f28a1,Role 1,2016-10-24 17:05:11,1084,1,2016-10-24 17:03:02
Case65,W_Call after offers,res_d7c2410c-75aa-405d-b92c-eecb38df991b,Role 1,2016-10-24 17:19:40,1084,1,2016-10-24 17:19:00
Case69,W_Call after offers,res_595c5933-ee3b-4d72-b7b5-b7d9921661fa,Role 1,2016-10-24 17:22:53,1083,1,2016-10-24 17:22:14
Case68,W_Complete application,res_2e1ef9fe-8379-4da7-9160-a55ca2cb254f,Role 1,2016-10-24 17:26:27,1083,1,2016-10-24 17:25:45
Case68,W_Handle leads,res_02814c91-8a22-4ee3-b127-51de56544899,Role 1,2016-10-24 17:26:49,1083,0,2016-10-24 17:26:32
Case71,W_Complete application,res_5d203693-c261-417b-911d-dcae51ba845b,Role 1,2016-10-24 17:37:20,1084,1,2016-10-24 17:35:12
Case70,W_Complete application,res_6dc2152a-75c3-47d0-b656-411e1a93b213,Role 1,2016-10-24 18:00:25,1085,1,2016-10-24 17:58:17
Case68,W_Complete application,res_b1fd33e5-c6db-456c-8be1-f058ece1a301,Role 1,2016-10-24 18:12:45,1085,1,2016-10-24 18:10:51
Case72,W_Handle leads,res_5db723e6-d4c0-4edb-bbac-92ef561298b3,Role 1,2016-10-24 18:13:59,1086,0,2016-10-24 18:13:51
Case71,W_Call after offers,res_47608117-c8d8-46b3-8558-c5b564258ec2,Role 1,2016-10-24 18:19:51,1086,1,2016-10-24 18:19:11
Case70,W_Complete application,res_c5da64c4-34d7-4fb6-876c-6b632c4a00c4,Role 1,2016-10-24 18:21:39,1086,1,2016-10-24 18:20:58
Case74,W_Complete application,res_8cb678be-ec64-4e56-8640-7f326b38de89,Role 1,2016-10-24 18:25:35,1087,1,2016-10-24 18:23:27
Case75,W_Complete application,res_3ae10b8c-bcb2-4615-bb9f-8195e8a5c268,Role 1,2016-10-24 18:29:23,1088,1,2016-10-24 18:27:15
Case72,W_Complete application,res_f0b7be69-5505-4dd8-8891-fd9cb37fe1cf,Role 1,2016-10-24 18:36:45,1088,1,2016-10-24 18:34:31
Case73,W_Call after offers,res_a0fb4b94-0d4c-471e-92f7-c93891997993,Role 1,2016-10-24 18:41:43,1089,1,2016-10-24 18:39:37
Case75,W_Complete application,res_212ce468-6679-4bf3-ba59-a4b258f26abb,Role 1,2016-10-24 18:50:34,1088,1,2016-10-24 18:49:53
Case75,W_Handle leads,res_6d1ba32f-6d5b-47e4-8745-a0c92fbff32f,Role 1,2016-10-24 18:50:56,1088,0,2016-10-24 18:50:39
Case76,W_Complete application,res_0c175722-171e-4957-922c-1309bd14fcc8,Role 1,2016-10-24 19:01:33,1089,1,2016-10-24 18:59:25
Case74,W_Call after offers,res_983de9e5-5f9b-42e9-94a8-f607954070e9,Role 1,2016-10-24 19:08:01,1089,1,2016-10-24 19:07:21
Case78,W_Complete application,res_0cbee350-3e47-44e9-b3fc-56ae7685d027,Role 1,2016-10-24 19:23:06,1089,1,2016-10-24 19:20:59
Case83,W_Complete application,res_54f7d014-3f0f-465d-867e-29614f4d009d,Role 1,2016-10-24 19:32:26,1090,1,2016-10-24 19:30:19
Case75,W_Complete application,res_173b1caa-e42a-4386-9b72-2529fa7c2aaf,Role 1,2016-10-24 19:36:59,1090,1,2016-10-24 19:35:08
Case76,W_Call after offers,res_5cf8afa6-cd64-4501-908c-97e3bb347837,Role 1,2016-10-24 19:43:55,1090,1,2016-10-24 19:43:15
Case82,W_Call after offers,res_b5f9dbd8-80cd-4084-9402-d99f18211c03,Role 1,2016-10-24 19:47:04,1090,1,2016-10-24 19:44:59
Case82,W_Shortened completion,res_2024953f-193d-4fe7-8d3c-3b806e21bc96,Role 1,2016-10-24 19:48:01,1090,0,2016-10-24 19:47:09
Case81,W_Complete application,res_b1fd33e5-c6db-456c-8be1-f058ece1a301,Role 1,2016-10-24 19:58:42,1091,1,2016-10-24 19:56:35
Case79,W_Call after offers,res_b1fd33e5-c6db-456c-8be1-f058ece1a301,Role 1,2016-10-24 19:59:52,1092,1,2016-10-24 19:57:47
Case80,W_Handle leads,res_d7c2410c-75aa-405d-b92c-eecb38df991b,Role 1,2016-10-24 20:00:27,1092,0,2016-10-24 20:00:20
Case75,W_Handle leads,res_83b8be14-0eb0-45e0-9063-ef94b9a76f47,Role 1,2016-10-24 20:04:47,1092,0,2016-10-24 20:04:25
Case78,W_Call after offers,res_c22fa443-ac43-4a95-9e58-17e40a2dc5ff,Role 1,2016-10-24 20:05:28,1092,1,2016-10-24 20:04:48
Case77,W_Complete application,res_21fccdc0-bc78-4c0b-8bcc-ce6c49f0c962,Role 1,2016-10-24 20:10:25,1093,1,2016-10-24 20:08:18
Case83,W_Call after offers,res_2df56f20-adc8-49b0-95ca-696da8e8ba2d,Role 1,2016-10-24 20:14:46,1093,1,2016-10-24 20:14:06
Case85,W_Call after offers,res_83b8be14-0eb0-45e0-9063-ef94b9a76f47,Role 1,2016-10-24 20:17:46,1094,1,2016-10-24 20:15:41
Case85,W_Shortened completion,res_643409fe-b08e-4063-b913-34cfe3d2da51,Role 1,2016-10-24 20:18:42,1094,0,2016-10-24 20:17:51
Case80,W_Complete application,res_7cd6e05b-df3f-4042-bb3c-a6e00a44e627,Role 1,2016-10-24 20:23:05,1094,1,2016-10-24 20:20:54
Case84,W_Complete application,res_bf111731-332c-4c36-90c2-c0af390003bd,Role 1,2016-10-24 20:27:06,1095,1,2016-10-24 20:24:59
Case77,W_Complete application,res_bd2c4241-81e8-41cc-8220-f81d966ea87a,Role 1,2016-10-24 20:31:32,1095,1,2016-10-24 20:30:51
Case81,W_Call after offers,res_f0b7be69-5505-4dd8-8891-fd9cb37fe1cf,Role 1,2016-10-24 20:38:42,1095,1,2016-10-24 20:38:02
Case75,W_Complete application,res_d7c2410c-75aa-405d-b92c-eecb38df991b,Role 1,2016-10-24 20:53:21,1095,1,2016-10-24 20:51:39
Case84,W_Call after offers,res_65194a29-ce1c-4fb7-83e5-a8e82916d239,Role 1,2016-10-24 21:09:17,1095,1,2016-10-24 21:08:38
Case89,W_Complete application,res_65194a29-ce1c-4fb7-83e5-a8e82916d239,Role 1,2016-10-24 21:11:07,1096,1,2016-10-24 21:09:01
