caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case39,W_Complete application,res_a0628a3d-a685-4f8f-ad33-842f121eae81,Role 1,2016-10-24 13:43:11,1070,2,2016-10-24 13:41:00
Case41,W_Call after offers,res_b83f6377-7681-43e7-8527-7f996049608b,Role 1,2016-10-24 13:45:32,1071,1,2016-10-24 13:43:23
Case41,W_Shortened completion,res_34b13686-0b98-4d9c-8268-8d61d7b7f11d,Role 1,2016-10-24 13:46:37,1071,0,2016-10-24 13:45:37
Case36,W_Handle leads,res_47017907-8c09-41c1-9c93-5970576cdbc8,Role 1,2016-10-24 13:50:45,1072,0,2016-10-24 13:50:22
Case50,W_Complete application,res_c325f606-b49d-406a-b5ed-0c5d33632e30,Role 1,2016-10-24 13:51:47,1072,1,2016-10-24 13:49:37
Case43,W_Complete application,res_c325f606-b49d-406a-b5ed-0c5d33632e30,Role 1,2016-10-24 13:53:10,1073,2,2016-10-24 13:50:59
Case48,W_Complete application,res_b9733371-bae8-48ea-b5b6-c1db3b2f7d89,Role 1,2016-10-24 13:56:07,1074,1,2016-10-24 13:53:57
Case48,W_Handle leads,res_f90b5448-03b8-4885-9182-1998eb86492c,Role 1,2016-10-24 13:56:27,1074,0,2016-10-24 13:56:12
Case45,W_Call after offers,res_14c2baef-c368-4478-97dc-bb3fcf7ba0b3,Role 1,2016-10-24 13:57:34,1074,1,2016-10-24 13:56:52
Case48,W_Complete application,res_14c2baef-c368-4478-97dc-bb3fcf7ba0b3,Role 1,2016-10-24 13:59:11,1074,1,2016-10-24 13:56:32
Case42,W_Call after offers,res_0ec8dcea-00c7-4cae-bce4-8edc747d8b5d,Role 1,2016-10-24 14:00:35,1074,1,2016-10-24 13:59:54
Case46,W_Complete application,res_593b2027-827c-4a72-b1ec-a99900908f28,Role 1,2016-10-24 14:06:24,1075,1,2016-10-24 14:04:14
Case49,W_Call after offers,res_9bd10dff-ce8d-42c8-94ce-4e43307d93f6,Role 1,2016-10-24 14:09:57,1075,1,2016-10-24 14:09:16
Case60,W_Complete application,res_473ccab9-3677-4c51-bc4e-af322dc3b3f2,Role 1,2016-10-24 14:14:36,1075,1,2016-10-24 14:12:26
Case51,W_Call after offers,res_ccdbe7cb-d379-4046-ac0c-1ac5a7afa3b4,Role 1,2016-10-24 14:15:37,1076,1,2016-10-24 14:14:55
Case57,W_Complete application,res_ccdbe7cb-d379-4046-ac0c-1ac5a7afa3b4,Role 1,2016-10-24 14:16:50,1076,1,2016-10-24 14:14:40
Case57,W_Handle leads,res_0e0bb9df-0780-444f-953c-48dfc3e9e578,Role 1,2016-10-24 14:17:10,1076,0,2016-10-24 14:16:55
Case40,W_Call after offers,res_2e35edf1-6feb-4a93-b623-728b98132830,Role 1,2016-10-24 14:19:32,1076,1,2016-10-24 14:18:52
Case57,W_Complete application,res_2e35edf1-6feb-4a93-b623-728b98132830,Role 1,2016-10-24 14:19:54,1076,1,2016-10-24 14:17:15
Case47,W_Call after offers,res_da091e59-282d-4d03-9f4f-05d7e413e0a3,Role 1,2016-10-24 14:23:36,1075,1,2016-10-24 14:22:55
Case54,W_Handle leads,res_ba1dcabd-a96a-42ca-b25d-d0a3729fba14,Role 1,2016-10-24 14:25:02,1076,0,2016-10-24 14:24:54
Case39,W_Call after offers,res_18ddc099-b6e4-4fed-bc44-e2b36af70e4e,Role 1,2016-10-24 14:26:05,1076,1,2016-10-24 14:25:25
Case52,W_Complete application,res_45b68436-aef8-4ab5-8b3e-ddc929036403,Role 1,2016-10-24 14:28:24,1076,1,2016-10-24 14:26:14
Case59,W_Complete application,res_45b68436-aef8-4ab5-8b3e-ddc929036403,Role 1,2016-10-24 14:29:24,1077,2,2016-10-24 14:27:13
Case50,W_Call after offers,res_1238e8d0-4e4d-4bd0-8bff-80aea0bc8172,Role 1,2016-10-24 14:32:18,1077,1,2016-10-24 14:31:37
Case43,W_Call after offers,res_09eaced0-368a-4494-915c-df6b82055dc2,Role 1,2016-10-24 14:35:59,1077,1,2016-10-24 14:35:19
Case36,W_Complete application,res_09eaced0-368a-4494-915c-df6b82055dc2,Role 1,2016-10-24 14:36:35,1077,1,2016-10-24 14:34:32
Case58,W_Complete application,res_b1e5c9ea-1445-448b-9bd7-6388682eb64d,Role 1,2016-10-24 14:40:00,1077,1,2016-10-24 14:37:50
Case61,W_Complete application,res_bc9ac0e6-9e1c-4937-bc1a-5e359a067f65,Role 1,2016-10-24 14:46:40,1078,1,2016-10-24 14:44:30
Case61,W_Handle leads,res_3adefebd-d6bd-4897-9295-ee9678314893,Role 1,2016-10-24 14:47:00,1078,0,2016-10-24 14:46:45
Case54,W_Complete application,res_b56438a3-a7b8-494c-9bbf-ad41e7b6186d,Role 1,2016-10-24 14:48:04,1078,2,2016-10-24 14:45:42
Case46,W_Call after offers,res_6bb90ba2-af2e-4e35-83fe-382a01372208,Role 1,2016-10-24 14:49:12,1079,1,2016-10-24 14:48:30
Case61,W_Complete application,res_6bb90ba2-af2e-4e35-83fe-382a01372208,Role 1,2016-10-24 14:49:44,1078,2,2016-10-24 14:47:05
Case63,W_Complete application,res_6bb90ba2-af2e-4e35-83fe-382a01372208,Role 1,2016-10-24 14:49:55,1079,3,2016-10-24 14:47:44
Case53,W_Handle leads,res_c325f606-b49d-406a-b5ed-0c5d33632e30,Role 1,2016-10-24 14:51:36,1080,0,2016-10-24 14:51:28
Case55,W_Handle leads,res_d9d7759e-1e92-4844-bedf-fbd69e15c875,Role 1,2016-10-24 14:52:25,1081,0,2016-10-24 14:52:17
Case60,W_Call after offers,res_a0d4f302-96f1-40a7-b356-8b9ad9053d22,Role 1,2016-10-24 14:57:23,1081,1,2016-10-24 14:56:42
Case62,W_Complete application,res_f59ac4c0-a70c-4c5b-bfca-adcdaa6d383b,Role 1,2016-10-24 15:01:56,1081,1,2016-10-24 14:59:46
Case56,W_Complete application,res_b235acaa-2994-488b-98f9-039b253a564f,Role 1,2016-10-24 15:06:46,1082,1,2016-10-24 15:04:36
Case52,W_Call after offers,res_1a45da00-8210-42a1-af0d-0e6bf33bb987,Role 1,2016-10-24 15:08:49,1082,1,2016-10-24 15:08:08
Case63,W_Complete application,res_6bb90ba2-af2e-4e35-83fe-382a01372208,Role 1,2016-10-24 15:11:15,1082,2,2016-10-24 15:10:33
Case59,W_Call after offers,res_1a45da00-8210-42a1-af0d-0e6bf33bb987,Role 1,2016-10-24 15:12:06,1082,1,2016-10-24 15:11:26
Case67,W_Complete application,res_14c2baef-c368-4478-97dc-bb3fcf7ba0b3,Role 1,2016-10-24 15:12:28,1082,1,2016-10-24 15:10:18
Case53,W_Complete application,res_cd270080-7da7-44d5-86eb-3759c92a7954,Role 1,2016-10-24 15:14:35,1082,2,2016-10-24 15:12:13
Case55,W_Complete application,res_cd270080-7da7-44d5-86eb-3759c92a7954,Role 1,2016-10-24 15:15:23,1082,2,2016-10-24 15:13:01
Case70,W_Complete application,res_c3e589df-5845-40b5-8327-49b96dd77f8b,Role 1,2016-10-24 15:15:38,1083,3,2016-10-24 15:13:27
Case55,W_Handle leads,res_1736bcec-8a79-4cae-8dd5-15b3f10e0d1a,Role 1,2016-10-24 15:15:44,1083,0,2016-10-24 15:15:28
Case70,W_Handle leads,res_1736bcec-8a79-4cae-8dd5-15b3f10e0d1a,Role 1,2016-10-24 15:15:59,1083,1,2016-10-24 15:15:43
Case70,W_Complete application,res_ab7b5bcc-af21-45db-bd30-eaea96d10f0a,Role 1,2016-10-24 15:18:37,1083,1,2016-10-24 15:16:04
Case58,W_Call after offers,res_bbc73137-2099-4f17-99ef-589d5a99fc4e,Role 1,2016-10-24 15:22:43,1083,1,2016-10-24 15:22:02
Case71,W_Complete application,res_aec26bff-5f23-4e63-b1ed-160b487f3461,Role 1,2016-10-24 15:28:10,1084,1,2016-10-24 15:26:01
Case71,W_Handle leads,res_94b1decf-e69b-4d85-9e1a-31f3ed756037,Role 1,2016-10-24 15:28:30,1084,0,2016-10-24 15:28:15
Case71,W_Complete application,res_473df82b-0639-44bf-8cde-0e857e1f8056,Role 1,2016-10-24 15:31:11,1084,1,2016-10-24 15:28:35
Case69,W_Complete application,res_473df82b-0639-44bf-8cde-0e857e1f8056,Role 1,2016-10-24 15:32:06,1085,2,2016-10-24 15:29:56
Case68,W_Complete application,res_bf2dd10d-d041-4896-b353-31e2beae88cd,Role 1,2016-10-24 15:43:44,1086,1,2016-10-24 15:41:35
Case62,W_Call after offers,res_1bedeed0-978f-417d-8877-260cc1f78fda,Role 1,2016-10-24 15:44:33,1086,1,2016-10-24 15:43:52
Case56,W_Call after offers,res_4b2d0eee-20e3-43ec-a1af-baba482c4a4d,Role 1,2016-10-24 15:49:21,1086,1,2016-10-24 15:48:40
Case72,W_Handle leads,res_e01aebd3-cd2b-4e12-b284-007867b5276b,Role 1,2016-10-24 15:49:32,1087,0,2016-10-24 15:49:24
Case67,W_Call after offers,res_bcfff987-3510-4d1f-85b8-84ec547577c1,Role 1,2016-10-24 15:52:45,1087,1,2016-10-24 15:52:04
Case64,W_Handle leads,res_18ddc099-b6e4-4fed-bc44-e2b36af70e4e,Role 1,2016-10-24 15:53:51,1088,0,2016-10-24 15:53:43
Case65,W_Complete application,res_14c2baef-c368-4478-97dc-bb3fcf7ba0b3,Role 1,2016-10-24 15:58:17,1089,1,2016-10-24 15:56:08
Case55,W_Complete application,res_ab7b5bcc-af21-45db-bd30-eaea96d10f0a,Role 1,2016-10-24 16:01:47,1089,1,2016-10-24 15:59:41
Case66,W_Call after offers,res_6bb90ba2-af2e-4e35-83fe-382a01372208,Role 1,2016-10-24 16:04:35,1090,1,2016-10-24 16:02:27
Case72,W_Complete application,res_3adefebd-d6bd-4897-9295-ee9678314893,Role 1,2016-10-24 16:12:20,1090,1,2016-10-24 16:10:03
Case69,W_Call after offers,res_14c2baef-c368-4478-97dc-bb3fcf7ba0b3,Role 1,2016-10-24 16:14:34,1090,1,2016-10-24 16:13:55
Case64,W_Complete application,res_b379c0f5-d660-4766-bdd9-83b1cd846c5c,Role 1,2016-10-24 16:16:38,1090,1,2016-10-24 16:14:21
Case74,W_Call after offers,res_b379c0f5-d660-4766-bdd9-83b1cd846c5c,Role 1,2016-10-24 16:16:51,1091,1,2016-10-24 16:14:44
Case77,W_Complete application,res_f6a7b4a3-dac6-4212-bf84-c65a5d2f9d25,Role 1,2016-10-24 16:17:11,1092,2,2016-10-24 16:15:01
Case74,W_Shortened completion,res_f6a7b4a3-dac6-4212-bf84-c65a5d2f9d25,Role 1,2016-10-24 16:17:52,1092,0,2016-10-24 16:16:56
Case68,W_Call after offers,res_4b2d0eee-20e3-43ec-a1af-baba482c4a4d,Role 1,2016-10-24 16:26:12,1092,1,2016-10-24 16:25:31
Case75,W_Complete application,res_137c3558-2a44-4e6e-81b4-eb2c4cf2cc5f,Role 1,2016-10-24 16:30:26,1093,1,2016-10-24 16:28:17
Case73,W_Call after offers,res_43dc3e02-ec56-4fbb-8b00-9a4b31f3030c,Role 1,2016-10-24 16:34:09,1094,1,2016-10-24 16:32:02
Case73,W_Shortened completion,res_37c528fd-00fa-4ce5-8695-d44c5ec8528c,Role 1,2016-10-24 16:35:10,1094,0,2016-10-24 16:34:14
Case77,W_Complete application,res_bbc73137-2099-4f17-99ef-589d5a99fc4e,Role 1,2016-10-24 16:37:05,1094,1,2016-10-24 16:36:25
Case65,W_Call after offers,res_5da0d88d-ce71-464a-8572-3b664408a9c1,Role 1,2016-10-24 16:40:40,1094,1,2016-10-24 16:39:59
Case76,W_Complete application,res_1a45da00-8210-42a1-af0d-0e6bf33bb987,Role 1,2016-10-24 16:42:57,1095,1,2016-10-24 16:40:48
Case75,W_Call after offers,res_8bb14b7a-1e13-4afa-9a9a-09e698da0f9c,Role 1,2016-10-24 17:12:42,1095,1,2016-10-24 17:12:01
Case76,W_Call after offers,res_65eed7c2-c705-4488-a2d3-2f130c2d0d25,Role 1,2016-10-24 17:25:09,1094,1,2016-10-24 17:24:29
Case84,W_Complete application,res_631886bc-b528-4bc7-a938-c64c31971834,Role 1,2016-10-24 17:29:29,1095,1,2016-10-24 17:27:21
Case80,W_Complete application,res_45b68436-aef8-4ab5-8b3e-ddc929036403,Role 1,2016-10-24 17:35:27,1096,1,2016-10-24 17:33:19
Case82,W_Complete application,res_45b68436-aef8-4ab5-8b3e-ddc929036403,Role 1,2016-10-24 17:36:33,1097,2,2016-10-24 17:34:23
Case79,W_Complete application,res_eecc7d5d-a8ed-47e7-9943-b7b20280b1de,Role 1,2016-10-24 17:39:28,1098,1,2016-10-24 17:37:20
Case83,W_Call after offers,res_eecc7d5d-a8ed-47e7-9943-b7b20280b1de,Role 1,2016-10-24 17:40:12,1099,1,2016-10-24 17:38:06
Case82,W_Complete application,res_891fddb5-d81d-4baf-b7fb-06611edf1408,Role 1,2016-10-24 17:57:36,1098,1,2016-10-24 17:56:56
Case78,W_Complete application,res_4b2d0eee-20e3-43ec-a1af-baba482c4a4d,Role 1,2016-10-24 18:05:12,1099,1,2016-10-24 18:03:04
Case81,W_Complete application,res_4b2d0eee-20e3-43ec-a1af-baba482c4a4d,Role 1,2016-10-24 18:06:43,1100,2,2016-10-24 18:04:33
Case84,W_Call after offers,res_d7631e9b-eec9-4156-8a75-3af2d06e7ac7,Role 1,2016-10-24 18:11:41,1100,1,2016-10-24 18:11:01
Case80,W_Call after offers,res_f90b5448-03b8-4885-9182-1998eb86492c,Role 1,2016-10-24 18:15:19,1099,1,2016-10-24 18:14:39
Case79,W_Call after offers,res_532457bf-7c3c-4b5c-a4d0-1832f62dd28d,Role 1,2016-10-24 18:19:17,1098,1,2016-10-24 18:18:37
Case86,W_Complete application,res_7d085181-6295-4dac-b2df-87b8d3946b46,Role 1,2016-10-24 18:28:13,1099,1,2016-10-24 18:26:05
Case88,W_Complete application,res_ff8887ee-0092-4d18-aae5-475af19bb9fa,Role 1,2016-10-24 18:33:08,1100,1,2016-10-24 18:31:00
Case88,W_Handle leads,res_6eb506ba-fde1-465f-9b88-88f0407e3cc1,Role 1,2016-10-24 18:33:28,1101,0,2016-10-24 18:33:13
Case85,W_Complete application,res_e01aebd3-cd2b-4e12-b284-007867b5276b,Role 1,2016-10-24 18:35:15,1101,2,2016-10-24 18:33:06
Case88,W_Complete application,res_e01aebd3-cd2b-4e12-b284-007867b5276b,Role 1,2016-10-24 18:36:05,1101,2,2016-10-24 18:33:33
Case89,W_Call after offers,res_cd270080-7da7-44d5-86eb-3759c92a7954,Role 1,2016-10-24 18:41:28,1102,1,2016-10-24 18:39:22
Case78,W_Call after offers,res_16fc143c-87d4-408d-81e2-05d357e175f5,Role 1,2016-10-24 18:44:59,1101,1,2016-10-24 18:44:19
Case81,W_Call after offers,res_0ec8dcea-00c7-4cae-bce4-8edc747d8b5d,Role 1,2016-10-24 18:48:46,1101,1,2016-10-24 18:48:07
