case:concept:name,concept:name,time:timestamp,org:resources,lifecyle:transition
2,Lapping,2012-05-25 12:27:46.949907,ID4882,complete
2,Round Grinding,2012-05-25 20:46:47.710501,ID4385,start
2,Round Grinding,2012-05-26 08:13:46.227780,ID4385,complete
2,Round Grinding,2012-05-26 08:13:46.227780,ID4385,start
2,Round Grinding,2012-05-26 10:09:11.927609,ID4385,complete
2,Round Grinding,2012-05-28 11:49:43.067829,ID4355,start
2,Lapping,2012-05-28 14:31:41.581239,ID0998,start
2,Round Grinding,2012-05-28 15:13:59.234243,ID4355,complete
2,Lapping,2012-05-28 18:02:33.095562,ID0998,complete
2,Lapping,2012-05-28 21:07:36.150212,ID4882,start
2,Lapping,2012-05-28 21:57:13.859765,ID4882,complete
2,Final Inspection Q.C.,2012-06-04 17:37:55.199428,ID4163,start
2,Final Inspection Q.C.,2012-06-04 18:57:01.997279,ID4163,complete
2,Final Inspection Q.C.,2012-06-04 18:57:01.997279,ID4163,start
2,Final Inspection Q.C.,2012-06-04 20:26:56.281011,ID4163,complete
2,Final Inspection Q.C.,2012-06-05 15:11:31.245194,ID4163,start
2,Final Inspection Q.C.,2012-06-05 17:03:35.249710,ID4163,complete
2,Lapping,2012-06-05 17:03:35.249710,ID0998,start
2,Lapping,2012-06-05 17:10:44.332913,ID0998,complete
2,Round Grinding,2012-06-05 17:10:44.332913,ID4445,start
2,Round Grinding,2012-06-05 22:09:37.150674,ID4445,complete
2,Round Grinding,2012-06-08 00:07:34.764109,ID4445,start
2,Round Grinding,2012-06-08 03:55:55.836043,ID0420,start
2,Round Grinding,2012-06-08 06:49:55.430428,ID4445,complete
2,Lapping,2012-06-08 15:22:57.787329,ID4882,start
2,Turning & Milling Q.C.,2012-06-08 15:53:19.583436,ID4163,start
2,Lapping,2012-06-08 16:14:04.954609,ID4882,complete
2,Turning & Milling Q.C.,2012-06-08 16:27:34.398498,ID4163,complete
2,Round Grinding,2012-06-09 05:10:18.701173,ID0420,complete
2,Round Grinding,2012-06-10 13:57:28.415339,ID4385,start
2,Lapping,2012-06-10 15:11:20.285888,ID4882,start
2,Lapping,2012-06-10 16:24:24.477240,ID4882,complete
2,Round Grinding,2012-06-10 18:28:29.906652,ID4385,complete
2,Round Grinding,2012-06-11 03:49:39.122953,ID0420,start
2,Turning & Milling Q.C.,2012-06-11 03:49:39.122953,ID0420,start
2,Turning & Milling Q.C.,2012-06-11 05:58:46.623971,ID0420,complete
2,Round Grinding,2012-06-11 10:55:23.022598,ID0420,complete
2,Round Grinding,2012-06-11 10:55:23.022598,ID4445,start
2,Final Inspection Q.C.,2012-06-11 12:25:16.034211,ID4163,start
2,Final Inspection Q.C.,2012-06-11 15:18:22.934937,ID4163,complete
2,Round Grinding,2012-06-11 20:02:21.158600,ID4445,complete
2,Final Inspection Q.C.,2012-06-12 08:01:37.618541,ID4163,start
2,Final Inspection Q.C.,2012-06-12 09:17:55.972464,ID4163,complete
2,Final Inspection Q.C.,2012-06-12 22:44:48.105530,ID4163,start
2,Final Inspection Q.C.,2012-06-12 23:16:08.501030,ID4163,complete
2,Packing,2012-06-13 22:13:44.819742,ID4820,start
2,Packing,2012-06-13 23:13:44.819742,ID4820,complete
2,Final Inspection Q.C.,2012-06-13 23:13:44.819742,ID4163,start
2,Final Inspection Q.C.,2012-06-13 23:43:43.920941,ID4163,complete
2,Packing,2012-06-15 08:42:11.101625,ID4820,start
2,Packing,2012-06-15 08:42:11.101625,ID4820,start
2,Packing,2012-06-15 09:42:11.101625,ID4820,complete
2,Packing,2012-06-15 09:42:11.101625,ID4820,complete
2,Final Inspection Q.C.,2012-06-15 22:01:44.493478,ID4163,start
2,Final Inspection Q.C.,2012-06-15 22:01:44.493478,ID4163,complete
2,Final Inspection Q.C.,2012-06-15 22:01:44.493478,ID4163,start
2,Final Inspection Q.C.,2012-06-15 22:03:49.839149,ID4163,start
2,Final Inspection Q.C.,2012-06-16 02:37:50.838696,ID4163,complete
2,Final Inspection Q.C.,2012-06-16 05:02:48.844238,ID4163,complete
2,Final Inspection Q.C.,2012-06-19 00:33:13.662640,ID4163,start
2,Final Inspection Q.C.,2012-06-19 04:19:26.738635,ID4163,complete
2,Packing,2012-06-24 20:19:11.511850,ID4820,start
2,Packing,2012-06-24 21:19:11.511850,ID4820,complete
2,Final Inspection Q.C.,2012-06-25 00:51:51.334382,ID4163,start
2,Final Inspection Q.C.,2012-06-25 01:27:35.593624,ID4163,complete
2,Final Inspection Q.C.,2012-06-25 05:09:17.790843,ID4163,start
2,Final Inspection Q.C.,2012-06-25 06:24:50.590182,ID4163,complete
2,Final Inspection Q.C.,2012-06-25 06:24:50.590182,ID4163,start
2,Final Inspection Q.C.,2012-06-25 09:46:32.856245,ID4163,complete
2,Final Inspection Q.C.,2012-06-26 02:27:35.982940,ID4163,start
2,Final Inspection Q.C.,2012-06-26 04:18:31.405288,ID4163,complete
2,Final Inspection Q.C.,2012-06-26 05:48:40.083598,ID4163,start
2,Final Inspection Q.C.,2012-06-26 06:35:26.272564,ID4163,complete
2,Final Inspection Q.C.,2012-06-26 06:35:26.272564,ID4163,start
2,Final Inspection Q.C.,2012-06-26 07:11:27.023803,ID4163,complete
2,Grinding Rework,2012-06-27 03:18:00.971869,ID4872,start
2,Grinding Rework,2012-06-27 07:19:42.274903,ID4872,complete
2,Grinding Rework,2012-06-27 07:19:42.274903,ID4528,start
2,Grinding Rework,2012-06-27 07:33:37.905922,ID4528,complete
2,Final Inspection Q.C.,2012-06-30 02:37:08.050071,ID4163,start
2,Final Inspection Q.C.,2012-06-30 04:53:02.941742,ID4163,complete
2,Final Inspection Q.C.,2012-07-17 15:39:34.987915,ID4163,start
2,Final Inspection Q.C.,2012-07-17 15:39:34.987915,ID4163,complete
2,Grinding Rework,2012-08-13 09:58:03.654560,ID4528,start
2,Grinding Rework,2012-08-13 11:49:59.702826,ID4528,complete
2,Packing,2012-08-14 03:15:44.685498,ID4820,start
2,Packing,2012-08-14 04:15:44.685498,ID4820,complete
2,Final Inspection Q.C.,2012-08-14 21:46:39.280994,ID4163,start
2,Final Inspection Q.C.,2012-08-15 04:00:53.986240,ID4163,complete
2,Packing,2012-08-15 04:00:53.986240,ID4820,start
2,Packing,2012-08-15 05:00:53.986240,ID4820,complete
2,Turning & Milling Q.C.,2012-08-20 00:09:23.039780,ID4163,start
2,Turning & Milling Q.C.,2012-08-20 02:15:15.065096,ID4163,complete
2,End,2012-08-20 02:15:15.065096,End,start
2,End,2012-08-20 02:15:15.065096,End,complete
3,Start,2012-04-14 15:40:02.488106,Start,start
3,Start,2012-04-14 15:40:02.488106,Start,complete
3,Turning & Milling,2012-04-14 15:40:02.488106,ID4529,start
3,Turning & Milling,2012-04-14 16:05:35.842943,ID4529,complete
3,Turning & Milling,2012-04-14 16:05:35.842943,ID4794,start
3,Turning & Milling,2012-04-15 02:42:45.937757,ID4794,complete
3,Turning & Milling,2012-04-15 11:19:44.450083,ID4794,start
3,Turning & Milling,2012-04-15 20:31:42.580068,ID4794,complete
3,Turning & Milling,2012-04-16 06:39:33.087159,ID4529,start
3,Turning & Milling,2012-04-16 07:54:25.571400,ID4529,complete
3,Turning & Milling Q.C.,2012-04-21 15:39:56.956241,ID4493,start
3,Turning & Milling Q.C.,2012-04-21 17:14:33.451937,ID4493,complete
3,Laser Marking,2012-04-23 07:30:56.000443,ID0998,start
3,Laser Marking,2012-04-23 11:15:58.514479,ID0998,complete
3,Flat Grinding,2012-04-25 06:33:12.776890,ID4882,start
3,Flat Grinding,2012-04-25 06:33:12.776890,ID4882,complete
3,Lapping,2012-04-25 06:33:12.776890,ID0998,start
3,Lapping,2012-04-25 07:44:22.470691,ID0998,complete
3,Round Grinding,2012-04-25 07:44:22.470691,ID4355,start
3,Round Grinding,2012-04-25 10:28:49.754954,ID4355,complete
3,Round Grinding,2012-04-25 10:28:49.754954,ID4355,start
3,Round Grinding,2012-04-25 11:49:58.068232,ID4355,complete
3,Grinding Rework,2012-04-30 03:09:14.751440,ID4528,start
3,Grinding Rework,2012-04-30 08:18:15.092991,ID4528,complete
3,Final Inspection Q.C.,2012-05-03 04:20:03.678107,ID4493,start
3,Final Inspection Q.C.,2012-05-03 06:01:32.446844,ID4493,complete
3,Packing,2012-05-03 06:01:32.446844,ID4820,start
3,Packing,2012-05-03 07:01:32.446844,ID4820,complete
3,Final Inspection Q.C.,2012-05-03 17:51:56.667960,ID4493,start
3,Final Inspection Q.C.,2012-05-03 19:07:39.770407,ID4493,complete
3,End,2012-05-03 19:07:39.770407,End,start
3,End,2012-05-03 19:07:39.770407,End,complete
4,Start,2012-05-20 15:02:12.097906,Start,start
4,Start,2012-05-20 15:02:12.097906,Start,complete
4,Turning & Milling,2012-05-20 15:02:12.097906,ID3846,start
4,Turning & Milling,2012-05-20 17:54:02.506909,ID3846,complete
4,Turning & Milling,2012-05-20 17:54:02.506909,ID4641,start
4,Turning & Milling,2012-05-21 02:02:12.846227,ID4641,complete
4,Turning & Milling,2012-05-21 07:46:09.260858,ID4641,start
4,Turning & Milling,2012-05-21 13:47:37.303861,ID4641,complete
4,Turning & Milling,2012-05-22 22:41:48.588119,ID3846,start
4,Turning & Milling,2012-05-23 00:23:11.774967,ID4529,complete
4,Turning & Milling,2012-05-23 03:16:03.601359,ID4529,start
4,Turning & Milling,2012-05-23 12:11:48.210570,ID4529,complete
4,Turning & Milling Q.C.,2012-05-24 04:01:29.617289,ID4493,start
4,Turning & Milling Q.C.,2012-05-24 04:20:48.623551,ID4493,complete
4,Laser Marking,2012-05-25 19:25:24.568085,ID0998,start
4,Laser Marking,2012-05-25 19:28:29.523424,ID0998,complete
4,Lapping,2012-05-25 19:28:29.523424,ID0998,start
4,Lapping,2012-05-25 20:50:00.857864,ID0998,complete
4,Round Grinding,2012-05-25 20:50:00.857864,ID4355,start
4,Round Grinding,2012-05-26 00:53:41.056924,ID4355,complete
4,Round Grinding,2012-05-26 10:29:49.524873,ID4355,start
4,Round Grinding,2012-05-26 21:22:11.364573,ID4355,complete
4,Round Grinding,2012-05-26 21:22:11.364573,ID4355,start
4,Round Grinding,2012-05-27 01:16:39.896796,ID4355,complete
4,Round Grinding,2012-05-27 08:51:25.008518,ID4355,start
4,Round Grinding,2012-05-27 10:00:29.386945,ID4355,complete
4,Round Grinding,2012-05-27 13:37:34.401349,ID4355,start
4,Round Grinding,2012-05-27 16:37:35.615617,ID4355,complete
4,Lapping,2012-05-30 19:13:50.790826,ID0998,start
4,Lapping,2012-05-30 19:39:43.602271,ID0998,complete
4,Round Grinding,2012-05-30 23:47:49.832843,ID4355,start
4,Round Grinding,2012-05-31 02:15:05.097644,ID4355,complete
4,Round Grinding,2012-05-31 02:15:05.097644,ID4355,start
4,Round Grinding,2012-05-31 06:33:19.599521,ID4355,start
4,Round Grinding,2012-05-31 06:33:19.599521,ID4355,complete
4,Round Grinding,2012-05-31 07:49:18.588890,ID4355,complete
4,Final Inspection Q.C.,2012-05-31 07:49:18.588890,ID4493,start
4,Final Inspection Q.C.,2012-05-31 11:37:37.006317,ID4493,complete
4,Final Inspection Q.C.,2012-06-01 16:18:06.820125,ID4493,start
4,Final Inspection Q.C.,2012-06-01 19:48:01.222364,ID4493,complete
4,Final Inspection Q.C.,2012-06-02 08:12:13.079367,ID4493,start
4,Final Inspection Q.C.,2012-06-02 09:28:58.484232,ID4493,complete
4,Packing,2012-06-03 05:14:55.505718,ID4820,start
4,Packing,2012-06-03 06:14:55.505718,ID4820,complete
4,End,2012-06-03 06:14:55.505718,End,start
4,End,2012-06-03 06:14:55.505718,End,complete
5,Start,2012-05-20 15:02:12.097906,Start,start
5,Start,2012-05-20 15:02:12.097906,Start,complete
5,Turning & Milling,2012-05-20 15:02:12.097906,ID4641,start
5,Turning & Milling,2012-05-20 15:07:00.630465,ID4641,complete
5,Turning & Milling,2012-05-20 15:07:00.630465,ID3846,start
5,Turning & Milling,2012-05-21 00:28:33.279812,ID3846,complete
5,Turning & Milling,2012-05-25 12:35:55.862290,ID4641,start
5,Turning & Milling,2012-05-25 15:24:06.548297,ID4641,complete
5,Turning & Milling,2012-05-26 05:39:34.722841,ID4641,start
5,Turning & Milling,2012-05-26 14:41:15.337547,ID4641,complete
5,Turning & Milling,2012-05-27 09:09:33.340268,ID4132,start
5,Turning & Milling,2012-05-27 10:50:12.305374,ID4132,complete
5,Turning & Milling,2012-05-27 10:50:12.305374,ID3846,start
5,Turning & Milling,2012-05-27 13:21:39.161279,ID3846,complete
5,Turning & Milling,2012-05-27 13:21:39.161279,ID4641,start
5,Turning & Milling,2012-05-27 16:25:53.253047,ID4641,complete
5,Turning & Milling,2012-05-28 02:09:32.246952,ID4132,start
5,Turning & Milling,2012-05-28 10:13:35.723937,ID4132,complete
5,Turning & Milling,2012-05-28 16:08:49.878782,ID4529,start
5,Turning & Milling,2012-05-29 07:59:59.899296,ID4529,complete
5,Turning & Milling,2012-05-29 19:08:47.981278,ID4529,start
5,Turning & Milling,2012-05-29 19:16:49.819258,ID4529,complete
5,Turning & Milling,2012-05-29 19:16:49.819258,ID4529,start
5,Turning & Milling,2012-05-30 00:49:49.183564,ID4529,complete
5,Turning & Milling,2012-05-30 00:49:49.183564,ID4529,start
5,Turning & Milling,2012-05-30 15:21:31.631986,ID4529,complete
5,Turning & Milling,2012-05-30 20:17:47.474224,ID4529,start
5,Turning & Milling,2012-05-30 21:22:19.011169,ID4529,complete
5,Turning & Milling,2012-05-31 14:55:24.143372,ID4529,start
5,Turning & Milling,2012-05-31 20:23:12.989499,ID4529,complete
5,Turning & Milling,2012-06-01 07:24:43.192784,ID4529,start
5,Turning & Milling,2012-06-01 13:50:31.817324,ID4529,complete
5,Turning & Milling Q.C.,2012-06-02 07:03:58.633604,ID4493,start
5,Turning & Milling Q.C.,2012-06-02 07:03:58.633604,ID4493,complete
5,Turning & Milling,2012-06-04 17:51:46.866846,ID4529,start
5,Turning & Milling,2012-06-04 21:35:50.115931,ID4529,complete
5,Turning & Milling,2012-06-05 08:26:44.896144,ID4529,start
5,Turning & Milling,2012-06-06 00:07:55.025456,ID4529,complete
5,Turning & Milling Q.C.,2012-06-06 00:07:55.025456,ID4493,start
5,Turning & Milling Q.C.,2012-06-06 01:28:24.492796,ID4493,complete
5,Turning & Milling Q.C.,2012-06-06 05:48:54.649636,ID4493,start
5,Turning & Milling Q.C.,2012-06-06 05:56:32.645299,ID4493,complete
5,Turning & Milling,2012-06-06 05:56:32.645299,ID4529,start
5,Turning & Milling,2012-06-06 08:43:16.510731,ID4529,complete
5,Turning & Milling,2012-06-06 08:43:16.510731,ID4529,start
5,Turning & Milling,2012-06-06 11:39:06.567989,ID4529,complete
5,Turning & Milling,2012-06-06 21:47:18.203955,ID4529,start
5,Turning & Milling,2012-06-07 07:25:54.991222,ID4529,complete
5,Turning & Milling,2012-06-07 12:28:12.983856,ID4529,start
5,Turning & Milling,2012-06-07 14:25:10.796055,ID4529,complete
5,Turning & Milling,2012-06-07 17:51:06.003037,ID4529,start
5,Turning & Milling,2012-06-08 03:10:58.116605,ID4529,complete
5,Turning & Milling,2012-06-08 08:50:10.708604,ID4529,start
5,Turning & Milling,2012-06-08 11:41:05.179635,ID4529,complete
5,Turning & Milling,2012-06-08 12:09:00.964977,ID4529,start
5,Turning & Milling,2012-06-08 18:36:59.392352,ID4529,complete
5,Turning & Milling,2012-06-09 02:14:13.511684,ID4529,start
5,Turning & Milling,2012-06-09 09:47:16.245666,ID4529,complete
5,Turning & Milling,2012-06-10 00:36:07.964472,ID4529,start
5,Turning & Milling,2012-06-10 03:04:39.910606,ID4529,complete
5,Turning & Milling,2012-06-10 16:32:47.753523,ID4529,start
5,Turning & Milling,2012-06-10 18:18:59.504191,ID4529,complete
5,Turning & Milling,2012-06-11 00:09:39.756516,ID4529,start
5,Turning & Milling,2012-06-11 18:15:33.199685,ID4529,complete
5,Turning & Milling,2012-06-11 18:15:33.199685,ID4529,start
5,Turning & Milling,2012-06-12 05:29:07.466080,ID4529,complete
5,Turning & Milling,2012-06-13 01:35:31.376920,ID4529,start
5,Turning & Milling,2012-06-13 03:11:54.926632,ID4529,complete
5,Laser Marking,2012-06-13 03:11:54.926632,ID0998,start
5,Laser Marking,2012-06-13 04:28:08.807120,ID0998,complete
5,Lapping,2012-06-13 04:28:08.807120,ID0998,start
5,Lapping,2012-06-13 04:28:17.522968,ID0998,start
5,Lapping,2012-06-13 05:38:06.345287,ID0998,complete
5,Lapping,2012-06-13 09:59:44.814840,ID0998,complete
5,Lapping,2012-06-13 17:45:02.097203,ID0998,start
5,Lapping,2012-06-13 19:05:57.918431,ID0998,complete
5,Final Inspection Q.C.,2012-06-18 05:15:16.758585,ID4493,start
5,Final Inspection Q.C.,2012-06-18 08:52:17.380686,ID4493,complete
5,Packing,2012-06-20 16:04:07.078286,ID4820,start
5,Packing,2012-06-20 17:04:07.078286,ID4820,complete
5,Turning & Milling,2012-07-10 11:12:15.359759,ID4529,start
5,Turning & Milling,2012-07-10 13:43:59.909693,ID4529,complete
5,Turning & Milling,2012-07-10 13:43:59.909693,ID4529,start
5,Turning & Milling,2012-07-10 17:17:57.694546,ID4529,complete
5,Lapping,2012-07-17 23:46:51.078667,ID0998,start
5,Lapping,2012-07-18 00:48:50.053549,ID0998,complete
5,Turning & Milling Q.C.,2012-07-18 00:48:50.053549,ID4493,start
5,Laser Marking,2012-07-18 01:21:05.192837,ID0998,start
5,Laser Marking,2012-07-18 01:51:46.208356,ID0998,complete
5,Laser Marking,2012-07-18 02:30:08.528154,ID0998,start
5,Turning & Milling Q.C.,2012-07-18 02:48:52.692185,ID4493,complete
5,Laser Marking,2012-07-18 02:48:52.692185,ID0998,complete
5,Lapping,2012-07-22 10:22:03.882800,ID0998,start
5,Lapping,2012-07-22 11:09:35.644841,ID0998,complete
5,Laser Marking,2012-07-22 11:09:35.644841,ID0998,start
5,Lapping,2012-07-22 11:09:35.644841,ID0998,start
5,Lapping,2012-07-22 14:03:30.800737,ID0998,complete
5,Laser Marking,2012-07-22 14:03:30.800737,ID0998,complete
5,Final Inspection Q.C.,2012-07-25 19:53:07.861416,ID4493,start
5,Final Inspection Q.C.,2012-07-25 20:52:51.608690,ID4493,complete
5,Packing,2012-07-27 10:13:27.191169,ID4820,start
5,Packing,2012-07-27 11:13:27.191169,ID4820,complete
5,End,2012-07-27 11:13:27.191169,End,start
5,End,2012-07-27 11:13:27.191169,End,complete
6,Start,2012-05-20 15:02:12.097906,Start,start
6,Start,2012-05-20 15:02:12.097906,Start,complete
6,Packing,2012-05-20 15:02:12.097906,ID4820,start
6,Packing,2012-05-20 16:02:12.097906,ID4820,complete
6,Final Inspection Q.C.,2012-05-20 22:32:14.283455,ID4287,start
6,Final Inspection Q.C.,2012-05-20 23:37:17.756829,ID4287,complete
6,End,2012-05-20 23:37:17.756829,End,start
6,End,2012-05-20 23:37:17.756829,End,complete
7,Start,2012-06-06 00:43:12.751832,Start,start
7,Start,2012-06-06 00:43:12.751832,Start,complete
7,Turning & Milling,2012-06-06 00:43:12.751832,ID4529,start
7,Turning & Milling Q.C.,2012-06-06 04:13:38.486385,ID4163,start
7,Turning & Milling,2012-06-06 06:29:18.005934,ID4529,complete
7,Turning & Milling,2012-06-06 06:29:18.005934,ID4529,start
7,Turning & Milling,2012-06-06 07:47:17.104395,ID4529,complete
7,Turning & Milling,2012-06-06 09:21:28.560811,ID4529,start
7,Turning & Milling Q.C.,2012-06-06 10:41:31.832575,ID4493,complete
7,Turning & Milling,2012-06-06 12:57:44.404528,ID4529,complete
7,Turning & Milling,2012-06-06 15:04:05.828615,ID4529,start
7,Turning & Milling,2012-06-06 19:53:00.321716,ID4529,complete
7,Turning & Milling,2012-06-07 08:56:57.443655,ID4529,start
7,Turning & Milling,2012-06-07 12:43:43.858620,ID4529,complete
7,Turning & Milling Q.C.,2012-06-08 11:55:58.619879,ID4493,start
7,Turning & Milling Q.C.,2012-06-08 12:29:07.047098,ID4493,complete
7,Laser Marking,2012-06-08 12:29:07.047098,ID0998,start
7,Laser Marking,2012-06-08 13:50:38.302198,ID0998,complete
7,Flat Grinding,2012-06-23 21:26:20.235928,ID4882,start
7,Flat Grinding,2012-06-23 21:26:20.235928,ID4882,complete
7,Flat Grinding,2012-06-25 16:30:53.236343,ID4882,start
7,Flat Grinding,2012-06-25 17:35:17.421713,ID4882,complete
7,Flat Grinding,2012-06-25 17:35:17.421713,ID4882,start
7,Flat Grinding,2012-06-25 17:35:17.421713,ID4882,complete
7,Lapping,2012-07-04 12:16:24.693838,ID0998,start
7,Lapping,2012-07-04 12:16:24.693838,ID0998,complete
7,Final Inspection Q.C.,2012-07-04 12:16:24.693838,ID4493,start
7,Final Inspection Q.C.,2012-07-04 15:15:14.806511,ID4493,complete
7,Flat Grinding,2012-07-05 00:15:14.806511,ID4882,start
