caseid,task,start_timestamp,end_timestamp
Case001,Choose best option,2021-02-14 11:02:25.929493,2021-02-14 12:12:49.890811
Case001,Pay Invoice,2021-02-15 02:42:02.303166,2021-02-15 02:42:02.303166
Case001,Create Quotation comparison Map,2021-02-15 23:06:49.637417,2021-02-16 00:27:30.081088
Case001,Send Request for Quotation to Supplier,2021-02-15 06:41:42.210202,2021-02-15 13:51:41.506676
Case001,Analyze Purchase Requisition,2021-02-16 02:46:57.065277,2021-02-16 02:46:57.065277
Case001,Analyze Quotation Comparison Map,2021-02-17 22:30:30.837407,2021-02-17 23:45:23.720863
Case001,Settle Conditions With Supplier,2021-02-17 02:07:03.457339,2021-02-17 02:07:03.457339
Case001,Create Request for Quotation,2021-02-15 15:44:08.045983,2021-02-15 15:44:08.045983
Case002,Analyze Quotation Comparison Map,2021-02-19 09:02:24.056668,2021-02-19 19:40:53.406872
Case002,Release Supplier's Invoice,2021-02-18 18:39:43.451643,2021-02-18 19:36:31.459873
Case002,Pay Invoice,2021-02-18 20:20:00.730935,2021-02-18 20:20:00.730935
Case002,Deliver Goods Services,2021-02-18 17:17:14.584823,2021-02-18 17:17:14.584823
Case002,Analyze Purchase Requisition,2021-02-19 15:50:57.954040,2021-02-20 03:10:40.049472
Case002,Create Purchase Requisition,2021-02-19 23:37:57.094760,2021-02-19 23:37:57.094760
Case002,Send Request for Quotation to Supplier,2021-02-20 03:08:31.362984,2021-02-20 03:08:31.362984
Case002,Create Purchase Requisition,2021-02-20 05:31:40.002136,2021-02-20 05:31:40.002136
Case002,Release Supplier's Invoice,2021-02-20 16:22:24.686272,2021-02-21 05:36:49.094002
Case002,Send Request for Quotation to Supplier,2021-02-13 18:07:13.242242,2021-02-13 18:07:13.242242
Case002,Create Purchase Order,2021-02-13 17:04:37.219548,2021-02-13 17:04:37.219548
Case002,Create Purchase Requisition,2021-02-19 23:37:57.094760,2021-02-19 23:37:57.094760
Case002,Pay Invoice,2021-02-18 07:30:51.967206,2021-02-18 07:30:51.967206
Case002,Settle Conditions With Supplier,2021-02-20 18:16:56.046789,2021-02-20 21:52:35.603721
Case002,Analyze Quotation Comparison Map,2021-02-18 01:12:48.914380,2021-02-18 01:12:48.914380
Case002,Choose best option,2021-02-17 15:40:40.051617,2021-02-17 15:40:40.051617
Case002,Settle Conditions With Supplier,2021-02-13 19:48:43.644032,2021-02-13 19:48:43.644032
Case002,Send Request for Quotation to Supplier,2021-02-14 17:53:24.757561,2021-02-14 17:53:24.757561
Case002,Amend Request for Quotation,2021-02-14 11:02:25.929493,2021-02-14 11:02:25.929493
Case002,Create Purchase Order,2021-02-15 02:42:02.303166,2021-02-15 02:42:02.303166
Case002,Amend Request for Quotation,2021-02-15 02:42:02.303166,2021-02-15 06:10:30.114140
Case002,Approve Purchase Order for payment,2021-02-15 06:41:42.210202,2021-02-15 06:41:42.210202
Case002,Confirm Purchase Order,2021-02-15 06:41:42.210202,2021-02-15 06:59:22.227788
Case002,Choose best option,2021-02-16 01:14:32.472539,2021-02-16 16:18:19.333348
Case002,Create Quotation comparison Map,2021-02-16 01:14:32.472539,2021-02-16 02:03:42.293916
Case002,Amend Purchase Requisition,2021-02-17 13:37:14.758773,2021-02-17 18:31:23.010020
Case002,Create Request for Quotation,2021-02-15 16:35:38.543000,2021-02-15 16:35:38.543000
Case003,Analyze Request for Quotation,2021-02-18 10:25:21.552744,2021-02-18 23:18:53.137980
Case003,Create Request for Quotation,2021-02-18 20:30:16.984120,2021-02-19 00:12:07.029648
Case003,Analyze Request for Quotation,2021-02-20 01:36:20.214229,2021-02-20 01:36:20.214229
Case003,Send Request for Quotation to Supplier,2021-02-20 13:41:49.325137,2021-02-21 00:12:35.508914
Case003,Settle Conditions With Supplier,2021-02-20 03:08:31.362984,2021-02-20 06:00:46.463635
Case003,Analyze Request for Quotation,2021-02-20 03:05:09.737363,2021-02-20 04:31:15.031736
Case003,Pay Invoice,2021-02-20 16:22:24.686272,2021-02-20 16:22:24.686272
Case003,Send Invoice,2021-02-13 17:36:23.844106,2021-02-14 01:56:28.570516
Case003,Authorize Supplier's Invoice payment,2021-02-18 08:27:20.335872,2021-02-18 08:59:31.832456
Case003,Amend Purchase Requisition,2021-02-13 14:23:37.664136,2021-02-13 21:40:07.558049
Case003,Analyze Purchase Requisition,2021-02-20 04:34:40.727019,2021-02-20 19:52:58.456893
Case003,Confirm Purchase Order,2021-02-18 11:15:29.233232,2021-02-18 19:09:24.494005
Case003,Analyze Request for Quotation,2021-02-15 06:41:42.210202,2021-02-15 09:35:29.575410
Case003,Create Request for Quotation,2021-02-17 14:04:57.010388,2021-02-17 19:35:48.572316
Case003,Release Purchase Order,2021-02-13 23:34:22.700428,2021-02-14 23:43:20.879444
Case003,Choose best option,2021-02-14 04:46:33.247475,2021-02-14 22:13:25.022492
Case003,Release Supplier's Invoice,2021-02-17 14:04:57.010388,2021-02-17 14:04:57.010388
Case003,Pay Invoice,2021-02-15 02:42:02.303166,2021-02-15 15:34:56.891942
Case003,Release Supplier's Invoice,2021-02-14 16:13:04.363903,2021-02-15 02:46:45.065502
Case003,Create Purchase Requisition,2021-02-15 16:50:31.800999,2021-02-16 05:37:09.864277
Case003,Analyze Purchase Requisition,2021-02-15 06:41:42.210202,2021-02-15 09:00:26.339021
Case003,Create Purchase Requisition,2021-02-16 16:16:56.642346,2021-02-16 21:49:36.630320
Case003,Pay Invoice,2021-02-16 01:14:32.472539,2021-02-16 04:41:25.281816
Case003,Analyze Purchase Requisition,2021-02-17 08:54:23.261046,2021-02-18 04:26:01.417021
Case003,Amend Request for Quotation,2021-02-15 11:32:36.948437,2021-02-15 18:44:29.595494
Case004,Amend Purchase Requisition,2021-02-15 06:41:42.210202,2021-02-15 09:29:22.218561
Case004,Analyze Purchase Requisition,2021-02-15 06:41:42.210202,2021-02-15 12:10:52.016415
Case004,Amend Request for Quotation,2021-02-16 01:20:40.346303,2021-02-16 01:20:40.346303
Case004,Approve Purchase Order for payment,2021-02-14 04:46:33.247475,2021-02-14 04:46:33.247475
Case004,Amend Purchase Requisition,2021-02-14 11:02:25.929493,2021-02-14 11:02:25.929493
Case004,Confirm Purchase Order,2021-02-13 12:20:03.603043,2021-02-13 19:24:32.380127
Case004,Settle Conditions With Supplier,2021-02-16 01:08:22.363743,2021-02-16 05:14:35.495924
Case005,Create Purchase Order,2021-02-20 16:22:24.791961,2021-02-20 16:22:24.791961
Case005,Send Invoice,2021-02-20 03:08:31.468673,2021-02-20 03:08:31.468673
Case005,Create Purchase Requisition,2021-02-19 23:37:57.200449,2021-02-20 03:05:09.843052
Case005,Create Purchase Requisition,2021-02-19 23:37:57.200449,2021-02-19 23:37:57.200449
Case005,Settle Conditions With Supplier,2021-02-19 23:37:57.200449,2021-02-19 23:37:57.200449
Case005,Settle Dispute With Supplier,2021-02-19 12:17:17.061156,2021-02-19 15:50:58.059729
Case005,Release Purchase Order,2021-02-18 10:25:21.658433,2021-02-18 16:09:40.745090
Case005,Send Invoice,2021-02-18 07:30:52.072895,2021-02-18 10:25:21.658433
Case005,Analyze Request for Quotation,2021-02-18 07:30:52.072895,2021-02-18 07:30:52.072895
Case005,Release Supplier's Invoice,2021-02-18 07:30:52.072895,2021-02-18 07:30:52.072895
Case005,Settle Conditions With Supplier,2021-02-17 14:04:57.116077,2021-02-17 14:04:57.116077
Case005,Create Request for Quotation,2021-02-18 17:17:14.690512,2021-02-18 17:17:14.690512
Case005,Analyze Quotation Comparison Map,2021-02-16 21:43:29.571636,2021-02-17 01:49:09.054754
Case005,Create Purchase Requisition,2021-02-17 09:51:12.610605,2021-02-17 14:04:57.116077
Case005,Settle Conditions With Supplier,2021-02-14 04:46:33.353164,2021-02-14 04:46:33.353164
Case005,Release Supplier's Invoice,2021-02-14 21:37:43.909137,2021-02-15 02:42:02.408855
Case005,Pay Invoice,2021-02-15 02:42:02.408855,2021-02-15 02:42:02.408855
Case005,Create Purchase Order,2021-02-14 04:46:33.353164,2021-02-14 11:02:26.035182
Case005,Deliver Goods Services,2021-02-15 06:41:42.315891,2021-02-15 06:41:42.315891
Case005,Analyze Purchase Requisition,2021-02-15 06:41:42.315891,2021-02-15 06:41:42.315891
Case005,Amend Request for Quotation,2021-02-16 01:14:32.578228,2021-02-16 01:14:32.578228
Case005,Release Supplier's Invoice,2021-02-16 01:14:32.578228,2021-02-16 01:14:32.578228
Case005,Create Quotation comparison Map,2021-02-15 02:42:02.408855,2021-02-15 06:41:42.315891
Case006,Choose best option,2021-02-20 19:06:46.766069,2021-02-20 20:51:49.883440
Case006,Settle Dispute With Supplier,2021-02-18 12:13:55.728753,2021-02-18 12:13:55.728753
Case006,Amend Request for Quotation,2021-02-19 01:03:05.335124,2021-02-19 09:01:34.557155
Case006,Send Request for Quotation to Supplier,2021-02-18 17:17:14.690512,2021-02-18 21:46:36.804417
Case006,Settle Conditions With Supplier,2021-02-19 15:50:58.059729,2021-02-19 15:50:58.059729
Case006,Approve Purchase Order for payment,2021-02-20 03:27:25.859945,2021-02-20 03:27:25.859945
Case006,Create Quotation comparison Map,2021-02-13 15:19:28.082130,2021-02-14 01:09:54.775188
Case006,Choose best option,2021-02-20 03:08:31.468673,2021-02-20 07:25:31.357837
Case006,Authorize Supplier's Invoice payment,2021-02-20 23:36:24.562850,2021-02-20 23:36:24.562850
Case006,Create Request for Quotation,2021-02-21 12:50:34.066940,2021-02-22 06:59:59.509216
Case006,Amend Purchase Requisition,2021-02-13 12:20:03.709131,2021-02-13 12:20:03.709131
Case006,Confirm Purchase Order,2021-02-18 18:37:21.872967,2021-02-18 22:11:00.442103
Case006,Analyze Request for Quotation,2021-02-20 03:05:09.843052,2021-02-20 10:31:48.674801
Case006,Analyze Purchase Requisition,2021-02-15 11:45:25.728452,2021-02-15 15:40:53.216016
Case006,Amend Request for Quotation,2021-02-17 17:19:36.905954,2021-02-17 17:22:00.994008
Case006,Release Purchase Order,2021-02-17 14:04:57.116077,2021-02-17 23:13:37.049205
Case006,Create Purchase Order,2021-02-13 12:20:03.708732,2021-02-13 12:20:03.708732
Case006,Choose best option,2021-02-15 03:22:56.800048,2021-02-15 03:22:56.800048
Case006,Choose best option,2021-02-14 11:02:26.035182,2021-02-14 12:12:49.996500
Case006,Pay Invoice,2021-02-15 02:42:02.408855,2021-02-15 02:42:02.408855
Case006,Create Quotation comparison Map,2021-02-15 23:06:49.743106,2021-02-16 00:27:30.186777
Case006,Settle Conditions With Supplier,2021-02-17 02:07:03.563028,2021-02-17 02:07:03.563028
Case006,Send Request for Quotation to Supplier,2021-02-15 06:41:42.315891,2021-02-15 13:51:41.612365
Case006,Analyze Purchase Requisition,2021-02-16 02:46:57.170966,2021-02-16 02:46:57.170966
Case006,Analyze Quotation Comparison Map,2021-02-17 22:30:30.943096,2021-02-17 23:45:23.826552
Case006,Create Request for Quotation,2021-02-15 15:44:08.151672,2021-02-15 15:44:08.151672
Case007,Release Supplier's Invoice,2021-02-18 18:39:43.557332,2021-02-18 19:36:31.565562
Case007,Pay Invoice,2021-02-18 20:20:00.836624,2021-02-18 20:20:00.836624
Case007,Deliver Goods Services,2021-02-18 17:17:14.690512,2021-02-18 17:17:14.690512
Case007,Analyze Purchase Requisition,2021-02-19 15:50:58.059729,2021-02-20 03:10:40.155161
Case007,Create Purchase Requisition,2021-02-19 23:37:57.200449,2021-02-19 23:37:57.200449
Case007,Create Purchase Order,2021-02-13 17:04:37.325237,2021-02-13 17:04:37.325237
Case007,Create Purchase Requisition,2021-02-20 05:31:40.107825,2021-02-20 05:31:40.107825
Case007,Release Supplier's Invoice,2021-02-20 16:22:24.791961,2021-02-21 05:36:49.199691
Case007,Settle Conditions With Supplier,2021-02-20 18:16:56.152478,2021-02-20 21:52:35.709410
Case007,Send Request for Quotation to Supplier,2021-02-13 18:07:13.309608,2021-02-13 18:07:13.309608
Case007,Analyze Quotation Comparison Map,2021-02-19 09:02:24.162357,2021-02-19 19:40:53.512561
Case007,Create Purchase Requisition,2021-02-19 23:37:57.200449,2021-02-19 23:37:57.200449
Case007,Pay Invoice,2021-02-18 07:30:52.072895,2021-02-18 07:30:52.072895
Case007,Send Request for Quotation to Supplier,2021-02-20 03:08:31.468673,2021-02-20 03:08:31.468673
Case007,Analyze Quotation Comparison Map,2021-02-18 01:12:49.020069,2021-02-18 01:12:49.020069
Case007,Choose best option,2021-02-17 15:40:40.157306,2021-02-17 15:40:40.157306
Case007,Settle Conditions With Supplier,2021-02-13 19:48:43.749721,2021-02-13 19:48:43.749721
Case007,Send Request for Quotation to Supplier,2021-02-14 17:53:24.863250,2021-02-14 17:53:24.863250
Case007,Create Purchase Order,2021-02-15 02:42:02.408855,2021-02-15 02:42:02.408855
Case007,Amend Request for Quotation,2021-02-15 02:42:02.408855,2021-02-15 06:10:30.219829
Case007,Amend Request for Quotation,2021-02-14 11:02:26.035182,2021-02-14 11:02:26.035182
Case007,Approve Purchase Order for payment,2021-02-15 06:41:42.315891,2021-02-15 06:41:42.315891
Case007,Confirm Purchase Order,2021-02-15 06:41:42.315891,2021-02-15 06:59:22.333477
Case007,Choose best option,2021-02-16 01:14:32.578228,2021-02-16 16:18:19.439037
Case007,Create Quotation comparison Map,2021-02-16 01:14:32.578228,2021-02-16 02:03:42.399605
Case007,Amend Purchase Requisition,2021-02-17 13:37:14.864462,2021-02-17 18:31:23.115709
Case007,Create Request for Quotation,2021-02-15 16:35:38.648689,2021-02-15 16:35:38.648689
Case008,Analyze Request for Quotation,2021-02-20 01:36:20.319918,2021-02-20 01:36:20.319918
Case008,Analyze Request for Quotation,2021-02-18 10:25:21.658433,2021-02-18 23:18:53.243669
Case008,Create Request for Quotation,2021-02-18 20:30:17.089809,2021-02-19 00:12:07.135337
Case008,Send Request for Quotation to Supplier,2021-02-20 13:41:49.430826,2021-02-21 00:12:35.614603
Case008,Amend Purchase Requisition,2021-02-13 14:23:37.769825,2021-02-13 21:40:07.663738
Case008,Analyze Request for Quotation,2021-02-20 03:05:09.843052,2021-02-20 04:31:15.137425
Case008,Settle Conditions With Supplier,2021-02-20 03:08:31.468673,2021-02-20 06:00:46.569324
Case008,Pay Invoice,2021-02-20 16:22:24.791961,2021-02-20 16:22:24.791961
Case008,Send Invoice,2021-02-13 17:36:23.911472,2021-02-14 01:56:28.637882
Case008,Authorize Supplier's Invoice payment,2021-02-18 08:27:20.441561,2021-02-18 08:59:31.938145
Case008,Analyze Purchase Requisition,2021-02-20 04:34:40.832708,2021-02-20 19:52:58.562582
Case008,Confirm Purchase Order,2021-02-18 11:15:29.338921,2021-02-18 19:09:24.599694
Case008,Analyze Request for Quotation,2021-02-15 06:41:42.315891,2021-02-15 09:35:29.681099
Case008,Create Request for Quotation,2021-02-17 14:04:57.116077,2021-02-17 19:35:48.678005
Case008,Release Purchase Order,2021-02-13 23:34:22.806117,2021-02-14 23:43:20.985133
Case008,Choose best option,2021-02-14 04:46:33.353164,2021-02-14 22:13:25.128181
Case008,Release Supplier's Invoice,2021-02-17 14:04:57.116077,2021-02-17 14:04:57.116077
Case008,Pay Invoice,2021-02-15 02:42:02.408855,2021-02-15 15:34:56.997631
Case008,Release Supplier's Invoice,2021-02-14 16:13:04.469592,2021-02-15 02:46:45.171191
Case008,Create Purchase Requisition,2021-02-15 16:50:31.906688,2021-02-16 05:37:09.969966
Case008,Analyze Purchase Requisition,2021-02-15 06:41:42.315891,2021-02-15 09:00:26.444710
Case008,Create Purchase Requisition,2021-02-16 16:16:56.748035,2021-02-16 21:49:36.736009
Case008,Pay Invoice,2021-02-16 01:14:32.578228,2021-02-16 04:41:25.387505
Case008,Analyze Purchase Requisition,2021-02-17 08:54:23.366735,2021-02-18 04:26:01.522710
Case008,Amend Request for Quotation,2021-02-15 11:32:37.054126,2021-02-15 18:44:29.701183
Case009,Amend Purchase Requisition,2021-02-15 06:41:42.315891,2021-02-15 09:29:22.324250
Case009,Analyze Purchase Requisition,2021-02-15 06:41:42.315891,2021-02-15 12:10:52.122104
Case009,Amend Request for Quotation,2021-02-16 01:20:40.451992,2021-02-16 01:20:40.451992
Case009,Approve Purchase Order for payment,2021-02-14 04:46:33.353164,2021-02-14 04:46:33.353164
Case009,Amend Purchase Requisition,2021-02-14 11:02:26.035182,2021-02-14 11:02:26.035182
Case009,Confirm Purchase Order,2021-02-13 12:20:03.708732,2021-02-13 19:24:32.485816
Case009,Settle Conditions With Supplier,2021-02-16 01:08:22.469432,2021-02-16 05:14:35.601613
Case010,Create Purchase Order,2021-02-20 16:22:24.610071,2021-02-20 16:22:24.610071
Case010,Send Invoice,2021-02-20 03:08:31.286783,2021-02-20 03:08:31.286783
Case010,Create Purchase Requisition,2021-02-19 23:37:57.018559,2021-02-20 03:05:09.661162
Case010,Create Purchase Requisition,2021-02-19 23:37:57.018559,2021-02-19 23:37:57.018559
Case010,Settle Conditions With Supplier,2021-02-19 23:37:57.018559,2021-02-19 23:37:57.018559
Case010,Settle Dispute With Supplier,2021-02-19 12:17:16.879266,2021-02-19 15:50:57.877839
Case010,Release Purchase Order,2021-02-18 10:25:21.476543,2021-02-18 16:09:40.563200
Case010,Send Invoice,2021-02-18 07:30:51.891005,2021-02-18 10:25:21.476543
Case010,Analyze Request for Quotation,2021-02-18 07:30:51.891005,2021-02-18 07:30:51.891005
Case010,Release Supplier's Invoice,2021-02-18 07:30:51.891005,2021-02-18 07:30:51.891005
Case010,Settle Conditions With Supplier,2021-02-17 14:04:56.934187,2021-02-17 14:04:56.934187
Case010,Create Request for Quotation,2021-02-18 17:17:14.508622,2021-02-18 17:17:14.508622
Case010,Analyze Quotation Comparison Map,2021-02-16 21:43:29.389746,2021-02-17 01:49:08.872864
Case010,Create Purchase Requisition,2021-02-17 09:51:12.428715,2021-02-17 14:04:56.934187
Case010,Settle Conditions With Supplier,2021-02-14 04:46:33.171274,2021-02-14 04:46:33.171274
Case010,Create Purchase Order,2021-02-14 04:46:33.171274,2021-02-14 11:02:25.853292
Case010,Pay Invoice,2021-02-15 02:42:02.226965,2021-02-15 02:42:02.226965
Case010,Release Supplier's Invoice,2021-02-14 21:37:43.727247,2021-02-15 02:42:02.226965
Case010,Deliver Goods Services,2021-02-15 06:41:42.134001,2021-02-15 06:41:42.134001
Case010,Analyze Purchase Requisition,2021-02-15 06:41:42.134001,2021-02-15 06:41:42.134001
Case010,Amend Request for Quotation,2021-02-16 01:14:32.396338,2021-02-16 01:14:32.396338
Case010,Release Supplier's Invoice,2021-02-16 01:14:32.396338,2021-02-16 01:14:32.396338
Case010,Create Quotation comparison Map,2021-02-15 02:42:02.226965,2021-02-15 06:41:42.134001
Case011,Choose best option,2021-02-20 19:06:46.584179,2021-02-20 20:51:49.701550
Case011,Settle Dispute With Supplier,2021-02-18 12:13:55.546863,2021-02-18 12:13:55.546863
Case011,Amend Request for Quotation,2021-02-19 01:03:05.153234,2021-02-19 09:01:34.375265
Case011,Send Request for Quotation to Supplier,2021-02-18 17:17:14.508622,2021-02-18 21:46:36.622527
Case011,Settle Conditions With Supplier,2021-02-19 15:50:57.877839,2021-02-19 15:50:57.877839
Case011,Approve Purchase Order for payment,2021-02-20 03:27:25.678055,2021-02-20 03:27:25.678055
Case011,Amend Purchase Requisition,2021-02-13 12:20:03.527238,2021-02-13 12:20:03.527238
Case011,Analyze Request for Quotation,2021-02-20 03:05:09.661162,2021-02-20 10:31:48.492911
Case011,Choose best option,2021-02-20 03:08:31.286783,2021-02-20 07:25:31.175947
Case011,Authorize Supplier's Invoice payment,2021-02-20 23:36:24.380960,2021-02-20 23:36:24.380960
Case011,Create Request for Quotation,2021-02-21 12:50:33.885050,2021-02-22 06:59:59.327326
Case011,Confirm Purchase Order,2021-02-18 18:37:21.691077,2021-02-18 22:11:00.260213
Case011,Create Quotation comparison Map,2021-02-13 15:19:27.900240,2021-02-14 01:09:54.593298
Case011,Create Quotation comparison Map,2021-02-15 23:06:49.561216,2021-02-16 00:27:30.004887
Case011,Amend Request for Quotation,2021-02-17 17:19:36.724064,2021-02-17 17:22:00.812118
Case011,Release Purchase Order,2021-02-17 14:04:56.934187,2021-02-17 23:13:36.867315
Case011,Create Purchase Order,2021-02-13 12:20:03.526842,2021-02-13 12:20:03.526842
Case011,Choose best option,2021-02-15 03:22:56.618158,2021-02-15 03:22:56.618158
Case011,Pay Invoice,2021-02-15 02:42:02.226965,2021-02-15 02:42:02.226965
Case011,Choose best option,2021-02-14 11:02:25.853292,2021-02-14 12:12:49.814610
Case011,Analyze Purchase Requisition,2021-02-15 11:45:25.546562,2021-02-15 15:40:53.034126
Case011,Send Request for Quotation to Supplier,2021-02-15 06:41:42.134001,2021-02-15 13:51:41.430475
Case011,Analyze Purchase Requisition,2021-02-16 02:46:56.989076,2021-02-16 02:46:56.989076
Case011,Analyze Quotation Comparison Map,2021-02-17 22:30:30.761206,2021-02-17 23:45:23.644662
Case011,Settle Conditions With Supplier,2021-02-17 02:07:03.381138,2021-02-17 02:07:03.381138
Case011,Create Request for Quotation,2021-02-15 15:44:07.969782,2021-02-15 15:44:07.969782
Case012,Analyze Purchase Requisition,2021-02-19 15:50:57.877839,2021-02-20 03:10:39.973271
Case012,Release Supplier's Invoice,2021-02-18 18:39:43.375442,2021-02-18 19:36:31.383672
Case012,Pay Invoice,2021-02-18 20:20:00.654734,2021-02-18 20:20:00.654734
Case012,Deliver Goods Services,2021-02-18 17:17:14.508622,2021-02-18 17:17:14.508622
Case012,Create Purchase Requisition,2021-02-19 23:37:57.018559,2021-02-19 23:37:57.018559
Case012,Analyze Quotation Comparison Map,2021-02-19 09:02:23.980467,2021-02-19 19:40:53.330671
Case012,Create Purchase Requisition,2021-02-20 05:31:39.925935,2021-02-20 05:31:39.925935
Case012,Send Request for Quotation to Supplier,2021-02-20 03:08:31.286783,2021-02-20 03:08:31.286783
Case012,Release Supplier's Invoice,2021-02-20 16:22:24.610071,2021-02-21 05:36:49.017801
Case012,Send Request for Quotation to Supplier,2021-02-13 18:07:13.127715,2021-02-13 18:07:13.127715
Case012,Create Purchase Order,2021-02-13 17:04:37.143347,2021-02-13 17:04:37.143347
Case012,Create Purchase Requisition,2021-02-19 23:37:57.018559,2021-02-19 23:37:57.018559
Case012,Pay Invoice,2021-02-18 07:30:51.891005,2021-02-18 07:30:51.891005
Case012,Settle Conditions With Supplier,2021-02-20 18:16:55.970588,2021-02-20 21:52:35.527520
Case012,Analyze Quotation Comparison Map,2021-02-18 01:12:48.838179,2021-02-18 01:12:48.838179
Case012,Settle Conditions With Supplier,2021-02-13 19:48:43.567831,2021-02-13 19:48:43.567831
Case012,Choose best option,2021-02-17 15:40:39.975416,2021-02-17 15:40:39.975416
Case012,Send Request for Quotation to Supplier,2021-02-14 17:53:24.681360,2021-02-14 17:53:24.681360
Case012,Amend Request for Quotation,2021-02-14 11:02:25.853292,2021-02-14 11:02:25.853292
Case012,Create Purchase Order,2021-02-15 02:42:02.226965,2021-02-15 02:42:02.226965
Case012,Amend Request for Quotation,2021-02-15 02:42:02.226965,2021-02-15 06:10:30.037939
Case012,Approve Purchase Order for payment,2021-02-15 06:41:42.134001,2021-02-15 06:41:42.134001
Case012,Confirm Purchase Order,2021-02-15 06:41:42.134001,2021-02-15 06:59:22.151587
Case012,Choose best option,2021-02-16 01:14:32.396338,2021-02-16 16:18:19.257147
Case012,Create Quotation comparison Map,2021-02-16 01:14:32.396338,2021-02-16 02:03:42.217715
Case012,Amend Purchase Requisition,2021-02-17 13:37:14.682572,2021-02-17 18:31:22.933819
Case012,Create Request for Quotation,2021-02-15 16:35:38.466799,2021-02-15 16:35:38.466799
Case013,Analyze Request for Quotation,2021-02-18 10:25:21.476543,2021-02-18 23:18:53.061779
Case013,Create Request for Quotation,2021-02-18 20:30:16.907919,2021-02-19 00:12:06.953447
Case013,Analyze Request for Quotation,2021-02-20 01:36:20.138028,2021-02-20 01:36:20.138028
