caseid,task,start_timestamp,end_timestamp,resource
1,W_Shortened completion,2016-10-25 06:00:11.795,2016-10-25 06:02:21.332,Role 1
4,W_Complete application,2016-10-25 06:02:03.516,2016-10-25 06:02:24.043,Role 1
1,W_Call after offers,2016-10-25 06:02:21.332,2016-10-25 06:02:27.605,Role 1
11,W_Complete application,2016-10-24 12:09:08.606,2016-10-25 06:02:27.953,Role 1
20,W_Complete application,2016-10-25 06:00:50.725,2016-10-25 06:02:28.482,Role 1
2,W_Shortened completion,2016-10-25 06:00:28.942,2016-10-25 06:02:29.441,Role 1
0,W_Complete application,2016-10-25 06:00:25.884,2016-10-25 06:02:43.928,Role 1
0,W_Call after offers,2016-10-25 06:02:43.928,2016-10-25 06:02:47.304,Role 1
1,W_Validate application,2016-10-25 06:02:27.605,2016-10-25 06:02:48.694,Role 1
16,W_Shortened completion,2016-10-25 06:01:16.135,2016-10-25 06:02:51.078,Role 1
16,W_Call after offers,2016-10-25 06:02:51.078,2016-10-25 06:02:53.557,Role 1
16,W_Validate application,2016-10-25 06:02:53.557,2016-10-25 06:02:54.748,Role 1
0,W_Validate application,2016-10-25 06:02:47.304,2016-10-25 06:02:54.893,Role 1
0,W_Call incomplete files,2016-10-25 06:02:54.893,2016-10-25 06:02:56.782,Role 1
12,W_Complete application,2016-10-25 06:00:25.869,2016-10-25 06:02:59.327,Role 1
0,W_Validate application,2016-10-25 06:02:56.782,2016-10-25 06:03:00.899,Role 1
5,W_Call after offers,2016-10-25 06:00:57.796,2016-10-25 06:03:04.759,Role 1
2,W_Call after offers,2016-10-25 06:02:29.441,2016-10-25 06:03:06.307,Role 1
5,W_Validate application,2016-10-25 06:03:04.759,2016-10-25 06:03:07.526,Role 1
0,W_Call incomplete files,2016-10-25 06:03:00.899,2016-10-25 06:03:12.236,Role 1
10,W_Complete application,2016-10-24 12:09:05.636,2016-10-25 06:03:16.308,Role 1
12,W_Shortened completion,2016-10-25 06:02:59.327,2016-10-25 06:03:19.11,Role 1
14,W_Validate application,2016-10-25 06:01:50.548,2016-10-25 06:03:19.149,Role 1
12,W_Call after offers,2016-10-25 06:03:19.11,2016-10-25 06:03:22.33,Role 1
0,W_Validate application,2016-10-25 06:03:12.236,2016-10-25 06:03:30.724,Role 1
12,W_Validate application,2016-10-25 06:03:22.33,2016-10-25 06:03:32.002,Role 1
7,W_Complete application,2016-10-25 06:00:50.392,2016-10-25 06:03:32.044,Role 1
12,W_Call incomplete files,2016-10-25 06:03:32.002,2016-10-25 06:03:33.334,Role 1
7,W_Call after offers,2016-10-25 06:03:32.044,2016-10-25 06:03:35.062,Role 1
10,W_Shortened completion,2016-10-25 06:03:16.308,2016-10-25 06:03:35.313,Role 1
10,W_Call after offers,2016-10-25 06:03:35.313,2016-10-25 06:03:35.352,Role 1
2,W_Validate application,2016-10-25 06:03:06.307,2016-10-25 06:03:40.95,Role 1
10,W_Validate application,2016-10-25 06:03:35.352,2016-10-25 06:03:43.197,Role 1
10,W_Call incomplete files,2016-10-25 06:03:43.197,2016-10-25 06:03:43.891,Role 1
14,W_Call incomplete files,2016-10-25 06:03:19.149,2016-10-25 06:03:46.893,Role 1
2,W_Call incomplete files,2016-10-25 06:03:40.95,2016-10-25 06:03:48.386,Role 1
3,W_Validate application,2016-10-25 06:01:35.203,2016-10-25 06:03:50.409,Role 1
11,W_Shortened completion,2016-10-25 06:02:27.953,2016-10-25 06:03:56.763,Role 1
9,W_Complete application,2016-10-25 06:01:20.683,2016-10-25 06:04:06.878,Role 1
10,W_Validate application,2016-10-25 06:03:43.891,2016-10-25 06:04:10.038,Role 1
2,W_Validate application,2016-10-25 06:03:48.386,2016-10-25 06:04:30.572,Role 1
20,W_Shortened completion,2016-10-25 06:02:28.482,2016-10-25 06:04:51.295,Role 1
11,W_Call after offers,2016-10-25 06:03:56.763,2016-10-25 06:04:59.985,Role 1
9,W_Shortened completion,2016-10-25 06:04:06.878,2016-10-25 06:05:00.23,Role 1
15,W_Complete application,2016-10-25 06:00:38.559,2016-10-25 06:05:02.006,Role 1
7,W_Validate application,2016-10-25 06:03:35.062,2016-10-25 06:05:03.132,Role 1
9,W_Call after offers,2016-10-25 06:05:00.23,2016-10-25 06:05:04.548,Role 1
9,W_Validate application,2016-10-25 06:05:04.548,2016-10-25 06:05:07.256,Role 1
19,W_Call after offers,2016-10-25 06:00:54.774,2016-10-25 06:05:07.383,Role 1
20,W_Call after offers,2016-10-25 06:04:51.295,2016-10-25 06:05:07.783,Role 1
20,W_Validate application,2016-10-25 06:05:07.783,2016-10-25 06:05:07.899,Role 1
19,W_Validate application,2016-10-25 06:05:07.383,2016-10-25 06:05:13.239,Role 1
11,W_Validate application,2016-10-25 06:04:59.985,2016-10-25 06:05:28.784,Role 1
14,W_Validate application,2016-10-25 06:03:46.893,2016-10-25 06:05:57.341,Role 1
21,W_Complete application,2016-10-24 16:32:19.244,2016-10-25 06:06:06.183,Role 1
16,W_Assess potential fraud,2016-10-25 06:02:54.748,2016-10-25 06:06:31.273,Role 2
13,W_Complete application,2016-10-25 06:01:22.668,2016-10-25 06:08:50.58,Role 1
21,W_Shortened completion,2016-10-25 06:06:06.183,2016-10-25 06:09:00.714,Role 1
13,W_Call after offers,2016-10-25 06:08:50.58,2016-10-25 06:09:01.401,Role 1
12,W_Validate application,2016-10-25 06:03:33.334,2016-10-25 06:09:06.227,Role 1
13,W_Validate application,2016-10-25 06:09:01.401,2016-10-25 06:09:16.753,Role 1
15,W_Shortened completion,2016-10-25 06:05:02.006,2016-10-25 06:09:37.372,Role 1
15,W_Call after offers,2016-10-25 06:09:37.372,2016-10-25 06:09:41.832,Role 1
21,W_Call after offers,2016-10-25 06:09:00.714,2016-10-25 06:09:53.672,Role 1
21,W_Validate application,2016-10-25 06:09:53.672,2016-10-25 06:10:16.531,Role 1
15,W_Validate application,2016-10-25 06:09:41.832,2016-10-25 06:12:38.661,Role 1
4,W_Call after offers,2016-10-25 06:02:24.043,2016-10-25 06:15:03.72,Role 1
4,W_Validate application,2016-10-25 06:15:03.72,2016-10-25 06:15:03.789,Role 1
4,W_Call incomplete files,2016-10-25 06:15:03.789,2016-10-25 06:15:08.835,Role 1
4,W_Validate application,2016-10-25 06:15:08.835,2016-10-25 06:17:39.155,Role 1
4,W_Call incomplete files,2016-10-25 06:17:39.155,2016-10-25 06:17:39.631,Role 1
5,W_Assess potential fraud,2016-10-25 06:06:31.273,2016-10-25 06:18:16.967,Role 2
19,W_Assess potential fraud,2016-10-25 06:18:16.967,2016-10-25 06:30:51.089,Role 2
8,W_Validate application,2016-10-25 06:01:52.337,2016-10-25 06:32:31.834,Role 1
1,W_Assess potential fraud,2016-10-25 06:02:48.694,2016-10-25 06:33:36.826,Role 2
13,W_Assess potential fraud,2016-10-25 06:30:51.089,2016-10-25 06:39:43.84,Role 2
18,W_Assess potential fraud,2016-10-25 06:01:23.991,2016-10-25 06:42:03.432,Role 2
15,W_Assess potential fraud,2016-10-25 06:33:36.826,2016-10-25 06:54:18.197,Role 2
17,W_Validate application,2016-10-25 06:01:03.204,2016-10-25 07:18:27.691,Role 1
4,W_Validate application,2016-10-25 06:17:39.631,2016-10-25 07:22:00.277,Role 1
4,W_Assess potential fraud,2016-10-25 07:22:00.277,2016-10-25 07:26:19.928,Role 2
0,End,2016-10-25 06:03:30.724,2016-10-25 09:00:00.0,SYSTEM
1,End,2016-10-25 06:33:36.826,2016-10-25 09:00:00.0,SYSTEM
2,End,2016-10-25 06:04:30.572,2016-10-25 09:00:00.0,SYSTEM
3,End,2016-10-25 06:03:50.409,2016-10-25 09:00:00.0,SYSTEM
4,End,2016-10-25 09:00:00.0,2016-10-25 09:00:00.0,SYSTEM
5,End,2016-10-25 06:18:16.967,2016-10-25 09:00:00.0,SYSTEM
6,End,2016-10-25 06:01:32.921,2016-10-25 09:00:00.0,SYSTEM
7,End,2016-10-25 06:05:03.132,2016-10-25 09:00:00.0,SYSTEM
8,End,2016-10-25 06:32:31.834,2016-10-25 09:00:00.0,SYSTEM
9,End,2016-10-25 06:05:07.256,2016-10-25 09:00:00.0,SYSTEM
10,End,2016-10-25 06:04:10.038,2016-10-25 09:00:00.0,SYSTEM
11,End,2016-10-25 06:05:28.784,2016-10-25 09:00:00.0,SYSTEM
12,End,2016-10-25 06:09:06.227,2016-10-25 09:00:00.0,SYSTEM
13,End,2016-10-25 06:39:43.84,2016-10-25 09:00:00.0,SYSTEM
14,End,2016-10-25 06:05:57.341,2016-10-25 09:00:00.0,SYSTEM
15,End,2016-10-25 06:54:18.197,2016-10-25 09:00:00.0,SYSTEM
16,End,2016-10-25 06:06:31.273,2016-10-25 09:00:00.0,SYSTEM
17,End,2016-10-25 09:00:00.0,2016-10-25 09:00:00.0,SYSTEM
18,End,2016-10-25 06:42:03.432,2016-10-25 09:00:00.0,SYSTEM
19,End,2016-10-25 06:30:51.089,2016-10-25 09:00:00.0,SYSTEM
20,End,2016-10-25 06:05:07.899,2016-10-25 09:00:00.0,SYSTEM
21,End,2016-10-25 06:10:16.531,2016-10-25 09:00:00.0,SYSTEM
22,Start,2016-10-25 09:30:39.624,2016-10-25 09:30:39.624,SYSTEM
22,W_Handle leads,2016-10-25 09:30:39.624,2016-10-25 09:31:56.714,Role 1
22,W_Complete application,2016-10-25 09:31:56.714,2016-10-25 09:39:50.117,Role 1
22,W_Call after offers,2016-10-25 09:39:50.117,2016-10-25 09:39:50.141,Role 1
22,W_Validate application,2016-10-25 09:39:50.141,2016-10-25 09:39:53.13,Role 1
22,W_Call incomplete files,2016-10-25 09:39:53.13,2016-10-25 09:39:53.161,Role 1
22,W_Validate application,2016-10-25 09:39:53.161,2016-10-25 09:41:46.159,Role 1
22,End,2016-10-25 09:41:46.159,2016-10-25 09:41:46.159,SYSTEM
23,Start,2016-10-25 10:06:42.752,2016-10-25 10:06:42.752,SYSTEM
23,W_Handle leads,2016-10-25 10:06:42.752,2016-10-25 10:13:28.099,Role 1
23,W_Complete application,2016-10-25 10:13:28.099,2016-10-25 10:13:37.766,Role 1
23,W_Call after offers,2016-10-25 10:13:37.766,2016-10-25 10:13:38.17,Role 1
24,Start,2016-10-25 10:39:12.156,2016-10-25 10:39:12.156,SYSTEM
24,W_Handle leads,2016-10-25 10:39:12.156,2016-10-25 10:40:39.973,Role 1
24,W_Complete application,2016-10-25 10:40:39.973,2016-10-25 10:43:15.718,Role 1
24,W_Call after offers,2016-10-25 10:43:15.718,2016-10-25 10:46:13.546,Role 1
24,W_Validate application,2016-10-25 10:46:13.546,2016-10-25 10:46:42.516,Role 1
23,W_Validate application,2016-10-25 10:13:38.17,2016-10-25 10:53:22.459,Role 1
24,W_Assess potential fraud,2016-10-25 10:46:42.516,2016-10-25 11:14:39.251,Role 2
24,End,2016-10-25 11:14:39.251,2016-10-25 11:14:39.251,SYSTEM
25,Start,2016-10-25 11:37:17.664,2016-10-25 11:37:17.664,SYSTEM
25,W_Handle leads,2016-10-25 11:37:17.664,2016-10-25 11:37:31.929,Role 1
25,W_Complete application,2016-10-25 11:37:31.929,2016-10-25 11:37:35.318,Role 1
25,W_Shortened completion,2016-10-25 11:37:35.318,2016-10-25 11:39:00.918,Role 1
25,W_Call after offers,2016-10-25 11:39:00.918,2016-10-25 11:39:26.409,Role 1
25,W_Validate application,2016-10-25 11:39:26.409,2016-10-25 11:40:37.024,Role 1
25,End,2016-10-25 11:40:37.024,2016-10-25 11:40:37.024,SYSTEM
26,Start,2016-10-25 11:42:32.066,2016-10-25 11:42:32.066,SYSTEM
26,W_Complete application,2016-10-25 11:42:32.066,2016-10-25 11:43:24.676,Role 1
26,W_Call after offers,2016-10-25 11:43:24.676,2016-10-25 11:43:31.873,Role 1
26,W_Validate application,2016-10-25 11:43:31.873,2016-10-25 11:45:21.339,Role 1
26,W_Call incomplete files,2016-10-25 11:45:21.339,2016-10-25 11:45:41.178,Role 1
26,W_Validate application,2016-10-25 11:45:41.178,2016-10-25 11:46:54.734,Role 1
26,W_Call incomplete files,2016-10-25 11:46:54.734,2016-10-25 11:46:56.171,Role 1
26,W_Validate application,2016-10-25 11:46:56.171,2016-10-25 11:47:21.161,Role 1
26,W_Call incomplete files,2016-10-25 11:47:21.161,2016-10-25 11:47:22.088,Role 1
26,W_Validate application,2016-10-25 11:47:22.088,2016-10-25 11:47:46.455,Role 1
26,End,2016-10-25 11:47:46.455,2016-10-25 11:47:46.455,SYSTEM
27,Start,2016-10-25 12:18:02.272,2016-10-25 12:18:02.272,SYSTEM
28,Start,2016-10-25 12:19:08.037,2016-10-25 12:19:08.037,SYSTEM
27,W_Handle leads,2016-10-25 12:18:02.272,2016-10-25 12:19:34.481,Role 1
29,Start,2016-10-25 12:19:36.413,2016-10-25 12:19:36.413,SYSTEM
27,W_Complete application,2016-10-25 12:19:34.481,2016-10-25 12:19:42.02,Role 1
30,Start,2016-10-25 12:20:23.186,2016-10-25 12:20:23.186,SYSTEM
28,W_Complete application,2016-10-25 12:19:08.037,2016-10-25 12:20:26.703,Role 1
30,W_Handle leads,2016-10-25 12:20:23.186,2016-10-25 12:20:44.768,Role 1
29,W_Handle leads,2016-10-25 12:19:36.413,2016-10-25 12:21:53.872,Role 1
29,W_Complete application,2016-10-25 12:21:53.872,2016-10-25 12:22:05.858,Role 1
29,W_Call after offers,2016-10-25 12:22:05.858,2016-10-25 12:22:10.007,Role 1
29,W_Validate application,2016-10-25 12:22:10.007,2016-10-25 12:22:11.299,Role 1
29,End,2016-10-25 12:22:11.299,2016-10-25 12:22:11.299,SYSTEM
27,W_Shortened completion,2016-10-25 12:19:42.02,2016-10-25 12:22:18.239,Role 1
27,W_Call after offers,2016-10-25 12:22:18.239,2016-10-25 12:22:24.322,Role 1
31,Start,2016-10-25 12:22:50.616,2016-10-25 12:22:50.616,SYSTEM
27,W_Validate application,2016-10-25 12:22:24.322,2016-10-25 12:22:52.09,Role 1
28,W_Call after offers,2016-10-25 12:20:26.703,2016-10-25 12:23:32.726,Role 1
30,W_Complete application,2016-10-25 12:20:44.768,2016-10-25 12:26:13.072,Role 1
23,W_Assess potential fraud,2016-10-25 10:53:22.459,2016-10-25 12:26:19.448,Role 2
23,End,2016-10-25 12:26:19.448,2016-10-25 12:26:19.448,SYSTEM
31,W_Complete application,2016-10-25 12:22:50.616,2016-10-25 12:26:47.434,Role 1
28,W_Validate application,2016-10-25 12:23:32.726,2016-10-25 12:27:12.913,Role 1
28,End,2016-10-25 12:27:12.913,2016-10-25 12:27:12.913,SYSTEM
31,W_Shortened completion,2016-10-25 12:26:47.434,2016-10-25 12:27:43.589,Role 1
31,W_Call after offers,2016-10-25 12:27:43.589,2016-10-25 12:27:43.951,Role 1
30,W_Call after offers,2016-10-25 12:26:13.072,2016-10-25 12:29:43.397,Role 1
30,W_Validate application,2016-10-25 12:29:43.397,2016-10-25 12:37:06.304,Role 1
30,W_Call incomplete files,2016-10-25 12:37:06.304,2016-10-25 12:37:43.394,Role 1
30,W_Validate application,2016-10-25 12:37:43.394,2016-10-25 12:38:05.583,Role 1
30,W_Call incomplete files,2016-10-25 12:38:05.583,2016-10-25 12:38:09.25,Role 1
30,W_Validate application,2016-10-25 12:38:09.25,2016-10-25 12:38:20.708,Role 1
30,W_Call incomplete files,2016-10-25 12:38:20.708,2016-10-25 12:38:25.179,Role 1
30,W_Validate application,2016-10-25 12:38:25.179,2016-10-25 12:44:33.393,Role 1
30,W_Call incomplete files,2016-10-25 12:44:33.393,2016-10-25 12:45:25.033,Role 1
31,W_Validate application,2016-10-25 12:27:43.951,2016-10-25 13:06:25.715,Role 1
27,W_Assess potential fraud,2016-10-25 12:22:52.09,2016-10-25 13:06:36.696,Role 2
27,End,2016-10-25 13:06:36.696,2016-10-25 13:06:36.696,SYSTEM
32,Start,2016-10-25 13:16:35.183,2016-10-25 13:16:35.183,SYSTEM
33,Start,2016-10-25 13:24:35.231,2016-10-25 13:24:35.231,SYSTEM
33,W_Complete application,2016-10-25 13:24:35.231,2016-10-25 13:30:11.912,Role 1
33,W_Call after offers,2016-10-25 13:30:11.912,2016-10-25 13:38:35.392,Role 1
33,W_Validate application,2016-10-25 13:38:35.392,2016-10-25 13:38:39.534,Role 1
32,W_Complete application,2016-10-25 13:16:35.183,2016-10-25 13:45:49.212,Role 1
32,W_Shortened completion,2016-10-25 13:45:49.212,2016-10-25 13:46:16.328,Role 1
32,W_Call after offers,2016-10-25 13:46:16.328,2016-10-25 13:46:16.985,Role 1
32,W_Validate application,2016-10-25 13:46:16.985,2016-10-25 13:51:12.872,Role 1
31,W_Assess potential fraud,2016-10-25 13:06:25.715,2016-10-25 13:59:07.484,Role 2
31,End,2016-10-25 13:59:07.484,2016-10-25 13:59:07.484,SYSTEM
33,W_Assess potential fraud,2016-10-25 13:38:39.534,2016-10-25 14:11:20.054,Role 2
33,End,2016-10-25 14:11:20.054,2016-10-25 14:11:20.054,SYSTEM
32,W_Call incomplete files,2016-10-25 13:51:12.872,2016-10-25 14:15:05.059,Role 1
32,W_Validate application,2016-10-25 14:15:05.059,2016-10-25 14:15:16.096,Role 1
34,Start,2016-10-25 15:01:28.557,2016-10-25 15:01:28.557,SYSTEM
34,W_Handle leads,2016-10-25 15:01:28.557,2016-10-25 15:04:14.369,Role 1
34,W_Complete application,2016-10-25 15:04:14.369,2016-10-25 15:05:16.121,Role 1
34,W_Call after offers,2016-10-25 15:05:16.121,2016-10-25 15:05:44.514,Role 1
34,W_Validate application,2016-10-25 15:05:44.514,2016-10-25 16:07:31.228,Role 1
34,W_Call incomplete files,2016-10-25 16:07:31.228,2016-10-25 16:07:32.577,Role 1
34,W_Validate application,2016-10-25 16:07:32.577,2016-10-25 16:07:57.455,Role 1
35,Start,2016-10-25 16:20:37.609,2016-10-25 16:20:37.609,SYSTEM
35,W_Complete application,2016-10-25 16:20:37.609,2016-10-25 16:20:42.519,Role 1
35,W_Shortened completion,2016-10-25 16:20:42.519,2016-10-25 16:21:38.075,Role 1
35,W_Call after offers,2016-10-25 16:21:38.075,2016-10-25 16:21:43.942,Role 1
35,W_Validate application,2016-10-25 16:21:43.942,2016-10-25 16:22:00.947,Role 1
35,End,2016-10-25 16:22:00.947,2016-10-25 16:22:00.947,SYSTEM
36,Start,2016-10-25 16:47:02.721,2016-10-25 16:47:02.721,SYSTEM
30,W_Validate application,2016-10-25 12:45:25.033,2016-10-25 16:56:54.701,Role 1
30,W_Call incomplete files,2016-10-25 16:56:54.701,2016-10-25 16:57:02.621,Role 1
37,Start,2016-10-25 16:59:02.656,2016-10-25 16:59:02.656,SYSTEM
30,W_Validate application,2016-10-25 16:57:02.621,2016-10-25 17:00:34.284,Role 1
36,W_Handle leads,2016-10-25 16:47:02.721,2016-10-25 17:01:08.801,Role 1
36,W_Complete application,2016-10-25 17:01:08.801,2016-10-25 17:01:17.388,Role 1
36,W_Call after offers,2016-10-25 17:01:17.388,2016-10-25 17:01:23.514,Role 1
37,W_Complete application,2016-10-25 16:59:02.656,2016-10-25 17:03:01.333,Role 1
37,W_Call after offers,2016-10-25 17:03:01.333,2016-10-25 17:03:04.99,Role 1
32,W_Assess potential fraud,2016-10-25 14:15:16.096,2016-10-25 17:06:55.85,Role 2
36,W_Validate application,2016-10-25 17:01:23.514,2016-10-25 17:10:55.752,Role 1
37,W_Validate application,2016-10-25 17:03:04.99,2016-10-25 17:13:33.798,Role 1
36,W_Assess potential fraud,2016-10-25 17:10:55.752,2016-10-25 17:14:49.409,Role 2
30,W_Assess potential fraud,2016-10-25 17:00:34.284,2016-10-25 17:28:17.285,Role 2
34,W_Assess potential fraud,2016-10-25 16:07:57.455,2016-10-26 06:42:31.088,Role 2
37,W_Assess potential fraud,2016-10-25 17:14:49.409,2016-10-26 06:43:49.955,Role 2
30,End,2016-10-25 17:28:17.285,2016-10-26 09:00:00.0,SYSTEM
32,End,2016-10-25 17:06:55.85,2016-10-26 09:00:00.0,SYSTEM
34,End,2016-10-26 06:42:31.088,2016-10-26 09:00:00.0,SYSTEM
36,End,2016-10-25 17:14:49.409,2016-10-26 09:00:00.0,SYSTEM
37,End,2016-10-26 06:43:49.955,2016-10-26 09:00:00.0,SYSTEM
38,Start,2016-10-26 09:08:44.233,2016-10-26 09:08:44.233,SYSTEM
38,W_Handle leads,2016-10-26 09:08:44.233,2016-10-26 09:09:17.645,Role 1
38,W_Complete application,2016-10-26 09:09:17.645,2016-10-26 09:10:57.73,Role 1
38,W_Shortened completion,2016-10-26 09:10:57.73,2016-10-26 09:12:10.472,Role 1
39,Start,2016-10-26 09:26:39.9,2016-10-26 09:26:39.9,SYSTEM
39,W_Handle leads,2016-10-26 09:26:39.9,2016-10-26 09:27:29.825,Role 1
39,W_Complete application,2016-10-26 09:27:29.825,2016-10-26 09:27:46.126,Role 1
39,W_Shortened completion,2016-10-26 09:27:46.126,2016-10-26 09:28:31.509,Role 1
39,W_Call after offers,2016-10-26 09:28:31.509,2016-10-26 09:33:33.273,Role 1
39,W_Validate application,2016-10-26 09:33:33.273,2016-10-26 09:33:42.881,Role 1
39,W_Call incomplete files,2016-10-26 09:33:42.881,2016-10-26 09:35:23.653,Role 1
39,W_Validate application,2016-10-26 09:35:23.653,2016-10-26 09:35:24.626,Role 1
39,End,2016-10-26 09:35:24.626,2016-10-26 09:35:24.626,SYSTEM
38,W_Call after offers,2016-10-26 09:12:10.472,2016-10-26 09:36:49.039,Role 1
38,W_Validate application,2016-10-26 09:36:49.039,2016-10-26 09:36:59.55,Role 1
40,Start,2016-10-26 09:59:48.273,2016-10-26 09:59:48.273,SYSTEM
40,W_Complete application,2016-10-26 09:59:48.273,2016-10-26 09:59:59.352,Role 1
40,W_Shortened completion,2016-10-26 09:59:59.352,2016-10-26 10:00:37.179,Role 1
40,W_Call after offers,2016-10-26 10:00:37.179,2016-10-26 10:00:52.426,Role 1
40,W_Validate application,2016-10-26 10:00:52.426,2016-10-26 10:09:22.177,Role 1
38,W_Assess potential fraud,2016-10-26 09:36:59.55,2016-10-26 10:18:10.789,Role 2
38,End,2016-10-26 10:18:10.789,2016-10-26 10:18:10.789,SYSTEM
41,Start,2016-10-26 10:56:09.662,2016-10-26 10:56:09.662,SYSTEM
41,W_Complete application,2016-10-26 10:56:09.662,2016-10-26 10:56:17.459,Role 1
41,W_Shortened completion,2016-10-26 10:56:17.459,2016-10-26 10:56:28.501,Role 1
41,W_Call after offers,2016-10-26 10:56:28.501,2016-10-26 10:56:34.832,Role 1
