caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0023,W_Nabellen offertes,Role 1,2012-02-24 08:24:01.110,2012-02-24 08:24:01.110,0.0,0.0,0.02032437175512314,52289.0
Case0023,W_Completeren aanvraag,Role 1,2012-02-25 00:53:04.110,2012-02-25 00:53:04.110,0.0,0.0,0.02306593954563141,59343.0
Case0023,W_Nabellen incomplete dossiers,Role 2,2012-02-25 15:26:12.110,2012-02-25 15:26:12.110,0.0,0.0,0.020362915471196175,52388.0
Case0023,W_Nabellen incomplete dossiers,Role 1,2012-02-26 06:19:50.110,2012-02-26 06:19:50.110,0.0,0.0,0.020840635523200035,53618.0
Case0023,W_Nabellen incomplete dossiers,end,2012-02-26 21:52:18.110,2012-02-26 21:52:18.110,0.0,0.0,0.02174629457294941,55948.0
Case0023,W_Nabellen incomplete dossiers,Role 1,2012-02-27 15:52:20.110,2012-02-27 15:58:00.110,0.0013962313532829285,340.0,0.025187933817505836,64802.0
Case0023,W_Valideren aanvraag,Role 1,2012-02-28 12:29:33.110,2012-02-28 12:37:53.110,0.002057514153420925,500.0,0.028721550479531288,73893.0
Case0023,W_Valideren aanvraag,Role 1,2012-02-29 06:01:33.110,2012-02-29 06:11:55.110,0.002559354528784752,622.0,0.024339845404028893,62620.0
Case0023,W_Valideren aanvraag,Role 1,2012-02-29 22:37:10.110,2012-02-29 22:48:18.110,0.002745288424193859,668.0,0.022977571934461594,59115.0
Case0023,W_Nabellen incomplete dossiers,Role 2,2012-03-01 14:53:09.110,2012-03-01 15:02:24.110,0.0022819265723228455,555.0,0.02250186912715435,57891.0
Case0023,W_Nabellen incomplete dossiers,Role 1,2012-03-02 07:13:51.110,2012-03-02 07:21:03.110,0.0017760628834366798,432.0,0.02265547588467598,58287.0
Case0023,W_Nabellen incomplete dossiers,Role 2,2012-03-02 23:43:55.110,2012-03-02 23:44:05.110,4.049064591526985e-05,10.0,0.02292194403707981,58972.0
Case0023,W_Completeren aanvraag,Role 1,2012-03-03 14:47:41.110,2012-03-03 14:47:41.110,0.0,0.0,0.021073248237371445,54216.0
Case0024,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0024,W_Nabellen offertes,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0024,W_Nabellen offertes,Role 1,2012-02-16 04:53:52.110,2012-02-16 04:53:52.110,0.0,0.0,0.026242360472679138,67515.0
Case0024,W_Completeren aanvraag,Role 1,2012-02-17 02:32:01.110,2012-02-17 02:32:01.110,0.0,0.0,0.030274709686636925,77889.0
Case0024,W_Completeren aanvraag,Role 1,2012-02-17 22:17:16.110,2012-02-17 22:17:16.110,0.0,0.0,0.02764160931110382,71115.0
Case0024,W_Nabellen offertes,Role 1,2012-02-18 17:28:07.110,2012-02-18 17:28:07.110,0.0,0.0,0.026839327067136765,69051.0
Case0024,W_Completeren aanvraag,Role 2,2012-02-19 13:34:02.110,2012-02-19 13:34:02.110,0.0,0.0,0.028123853728175163,72355.0
Case0024,W_Nabellen offertes,Role 1,2012-02-20 05:46:54.110,2012-02-20 05:46:54.110,0.0,0.0,0.022688843309879303,58372.0
Case0024,W_Nabellen offertes,Role 1,2012-02-21 00:05:19.110,2012-02-21 00:05:19.110,0.0,0.0,0.025616560131311417,65905.0
Case0024,W_Completeren aanvraag,Role 1,2012-02-21 18:24:16.110,2012-02-21 18:24:16.110,0.0,0.0,0.025629151612520218,65937.0
Case0024,W_Nabellen offertes,Role 1,2012-02-22 10:06:43.110,2012-02-22 10:06:43.110,0.0,0.0,0.021979155018925667,56547.0
Case0024,W_Nabellen offertes,Role 1,2012-02-23 03:29:28.110,2012-02-23 03:29:28.110,0.0,0.0,0.02431834116578102,62565.0
Case0024,W_Nabellen offertes,Role 1,2012-02-23 21:10:02.110,2012-02-23 21:10:02.110,0.0,0.0,0.024733901023864746,63634.0
Case0024,W_Completeren aanvraag,Role 2,2012-02-24 15:10:05.110,2012-02-24 15:10:05.110,0.0,0.0,0.025188345462083817,64803.0
Case0024,W_Completeren aanvraag,Role 1,2012-02-25 05:29:04.110,2012-02-25 05:29:04.110,0.0,0.0,0.020032847300171852,51539.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-02-25 20:22:17.110,2012-02-25 20:22:17.110,0.0,0.0,0.020830905064940453,53593.0
Case0024,W_Valideren aanvraag,Role 1,2012-02-26 11:11:06.110,2012-02-26 11:11:06.110,0.0,0.0,0.020728426054120064,53329.0
Case0024,W_Valideren aanvraag,Role 1,2012-02-27 00:45:03.110,2012-02-27 00:45:03.110,0.0,0.0,0.018982572481036186,48837.0
Case0024,W_Nabellen incomplete dossiers,Role 1,2012-02-27 14:25:44.110,2012-02-27 14:25:44.110,0.0,0.0,0.019139455631375313,49241.0
Case0024,W_Valideren aanvraag,Role 2,2012-02-28 05:44:50.110,2012-02-28 05:44:50.110,0.0,0.0,0.021434642374515533,55146.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-02-28 18:40:50.110,2012-02-28 18:40:50.110,0.0,0.0,0.018097424879670143,46560.0
Case0024,W_Valideren aanvraag,Role 1,2012-02-29 09:15:05.110,2012-02-29 09:15:05.110,0.0,0.0,0.02038879320025444,52455.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-02-29 22:53:40.110,2012-02-29 22:53:40.110,0.0,0.0,0.01909065619111061,49115.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-03-01 13:25:09.110,2012-03-01 13:25:09.110,0.0,0.0,0.020324155688285828,52289.0
Case0024,W_Nabellen incomplete dossiers,Role 1,2012-03-02 03:44:14.110,2012-03-02 03:44:14.110,0.0,0.0,0.02003505825996399,51545.0
Case0024,W_Valideren aanvraag,Role 1,2012-03-02 18:52:21.110,2012-03-02 18:52:21.110,0.0,0.0,0.021178575232625008,54487.0
Case0024,W_Nabellen incomplete dossiers,end,2012-03-03 08:17:43.110,2012-03-03 08:17:43.110,0.0,0.0,0.018782222643494606,48322.0
Case0024,W_Nabellen incomplete dossiers,Role 1,2012-03-04 01:34:21.110,2012-03-04 01:39:20.110,0.0012304969131946564,299.0,0.02417595684528351,62198.0
Case0024,W_Nabellen incomplete dossiers,Role 1,2012-03-04 21:41:49.110,2012-03-04 21:49:27.110,0.0018841205164790154,458.0,0.028043681755661964,72149.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-03-05 17:32:18.110,2012-03-05 17:43:13.110,0.0026922309771180153,655.0,0.02758580818772316,70971.0
Case0024,W_Valideren aanvraag,Role 1,2012-03-06 10:55:32.110,2012-03-06 11:07:49.110,0.003031974658370018,737.0,0.02407495677471161,61939.0
Case0024,W_Nabellen incomplete dossiers,Role 2,2012-03-07 02:34:35.110,2012-03-07 02:42:22.110,0.0019205110147595406,467.0,0.02161351405084133,55606.0
Case0024,W_Valideren aanvraag,Role 1,2012-03-07 18:16:32.110,2012-03-07 18:23:20.110,0.0016796207055449486,408.0,0.021786123514175415,56050.0
